side,source_group,relative_path,model_name,dataset_scope,feature_set,metric_auc,train_valid_gap_or_overfit_metric,auc_columns_available,gap_columns_available,columns_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,promotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
park,model_metric,park.ingyeom\reports\models\12x_model_family_comparison_260516\12x_feature_set_input_audit.csv,,nonpromotion_only,expanded_feature_set,,,,,feature_set_name; dataset_scope; feature_name; role; included_as_feature; source_original_feature; caveat_flag; caveat_reason; redundancy_family_from_10x; VIF_bucket_if_available
