DIR 	park.ingyeom\_archive		 MB	2026-05-19 19:11:51
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_modeling_warnings.csv	714	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_oof_prediction_manifest.csv	1767	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_open_risks_for_next_steps.csv	592	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_operating_metrics_at_k.csv	9665	0.009 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_preflight_input_validation.csv	3571	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_safe_unsafe_wording.csv	983	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_stability_aware_candidate_by_scope.csv	1749	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_train_valid_gap_audit.csv	6054	0.006 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_visualization_warnings.csv	75	0.000 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\12c_vs_11b_baseline_comparison.csv	23991	0.023 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\canonical_outputs\12_model_baseline_comparison_canonical_260514\README.md	1342	0.001 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\docs		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\docs\ott_churn_project_20260504.docx	18981	0.018 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\docs\ott_churn_project_ultra_handoff_20260507.docx	62787	0.060 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\docs\ott_churn_project_v2_transition_briefing_20260510.docx	47466	0.045 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\handoff.md	5448	0.005 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\handoff_manifest.csv	3352	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\note.md	62177	0.059 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\README.md	502	0.000 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\handoff\handoff_260515\new_chat_handoff_20260515_000956\zip_verification.txt	50392	0.048 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy		 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512		 MB	2026-05-19 19:11:49
DIR 	park.ingyeom\_archive\legacy\legacy_260512\_html		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\_html\01__지도 학습의 기초.html	47381	0.045 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\_html\02__K-최근접_이웃_KNN_.html	58186	0.055 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\_html\03__선형_모델__Linear_Models_.html	55497	0.053 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\_html\04__나이브_베이즈_분류기_naive_bayes_classifiers_.html	42243	0.040 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\_html\05__결정_트리__Decision_Tree_.html	45143	0.043 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\_html\06__트리_기반의_앙상블_ensembles_of_decision_trees_.html	56996	0.054 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512\archive		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\archive\temp.txt	176	0.000 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512\image		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\image\temp.txt	176	0.000 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512\models		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\models\temp.txt	176	0.000 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512\notebooks		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\01_v2_data_overview_and_audit.ipynb	47022	0.045 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\02_v2_preprocessing_policy.ipynb	41401	0.039 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\02_v2_preprocessing_policy_validation.ipynb	45527	0.043 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\02b_v2_preprocessing_forensic_audit.ipynb	335802	0.320 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\02b_v2_preprocessing_forensic_audit_impl.py	35958	0.034 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\02c_v2_strict_preprocessing_correction.ipynb	8167	0.008 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\02c_v2_strict_preprocessing_correction_impl.py	51977	0.050 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\03_v2_usage_feature_engineering.ipynb	28874	0.028 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\03c_v2_usage_feature_engineering.ipynb	2620	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\03c_v2_usage_feature_engineering_impl.py	30006	0.029 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\04_v2_content_feature_engineering.ipynb	31675	0.030 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\04c_v2_content_feature_engineering.ipynb	758	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\04c_v2_content_feature_engineering_impl.py	21921	0.021 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05_v2_modeling_dataset.ipynb	24574	0.023 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05c_v2_modeling_dataset.ipynb	733	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05c_v2_modeling_dataset_impl.py	17033	0.016 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05d_v2_feature_dictionary.ipynb	16251	0.015 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05d_v2_feature_dictionary_impl.py	35858	0.034 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05e_v2_final_feature_pruning_policy.ipynb	678	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05e_v2_final_feature_pruning_policy_impl.py	28106	0.027 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05f_v2c_official_feature_dictionary.ipynb	1947	0.002 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\05f_v2c_official_feature_dictionary_impl.py	38020	0.036 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06_v2_baseline_modeling.ipynb	6441	0.006 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06_v2_baseline_modeling_impl.py	58989	0.056 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06b_v2_baseline_sanity_audit.ipynb	5905	0.006 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06b_v2_baseline_sanity_audit_impl.py	31553	0.030 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06c_v2_overfitting_leakage_adversarial_audit.ipynb	18209	0.017 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06c_v2_overfitting_leakage_adversarial_audit_impl.py	63163	0.060 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06c2_v2_corrected_baseline_modeling.ipynb	773	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06c2_v2_corrected_baseline_modeling_impl.py	23050	0.022 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06c3_v2_corrected_model_benchmark.ipynb	723	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06c3_v2_corrected_model_benchmark_impl.py	57082	0.054 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06d_v2_multicollinearity_redundancy_audit.ipynb	16563	0.016 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06d_v2_multicollinearity_redundancy_audit_impl.py	43456	0.041 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06e_v2_exact_early_window_rebuild.ipynb	824	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06e_v2_exact_early_window_rebuild_impl.py	48743	0.046 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06f_v2_reduced_feature_baseline_audit.ipynb	756	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06f_v2_reduced_feature_baseline_audit_impl.py	38909	0.037 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06g_v2_pruned_baseline_modeling.ipynb	661	0.001 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06g_v2_pruned_baseline_modeling_impl.py	29229	0.028 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06h_v2_pruned_model_collinearity_shap_audit.ipynb	1466749	1.399 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\06h_v2_pruned_model_collinearity_shap_audit_impl.py	56739	0.054 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\07_v2_xai_shap_interpretation.ipynb	5904	0.006 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\07_v2_xai_shap_interpretation_impl.py	42546	0.041 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\07c_v2_corrected_true_shap_interpretation.ipynb	3379	0.003 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\07c_v2_corrected_true_shap_interpretation_impl.py	41148	0.039 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\07r_v2_true_shap_interpretation.ipynb	3901	0.004 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\07r_v2_true_shap_interpretation_impl.py	48342	0.046 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\08_v2_segmentation_strategy.ipynb	768001	0.732 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\08_v2_segmentation_strategy_impl.py	52244	0.050 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\08b_v2_segmentation_refinement.ipynb	384503	0.367 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\08b_v2_segmentation_refinement_impl.py	55183	0.053 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\08c_v2_corrected_segmentation_strategy.ipynb	8516	0.008 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\08c_v2_corrected_segmentation_strategy_impl.py	72782	0.069 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\09_v2_business_simulation_and_retention_strategy.ipynb	293522	0.280 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\09_v2_business_simulation_and_retention_strategy_impl.py	47543	0.045 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\09c_v2_corrected_business_simulation.ipynb	5301	0.005 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\09c_v2_corrected_business_simulation_impl.py	78115	0.074 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\10_v2_final_audit_and_synthesis_check.ipynb	572975	0.546 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\notebooks\10_v2_final_audit_and_synthesis_check_impl.py	62328	0.059 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports		 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\08c_review_full.zip	7206268	6.872 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\brief		 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\brief\ott_churn_project_20260504.docx	18981	0.018 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\brief\ott_churn_project_ultra_handoff_20260507.docx	62787	0.060 MB	2026-05-19 19:11:47
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\brief\ott_churn_project_v2_transition_briefing_20260510.docx	47466	0.045 MB	2026-05-19 19:11:47
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data		 MB	2026-05-19 19:11:48
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy		 MB	2026-05-19 19:11:49
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\02_preprocessing_policy		 MB	2026-05-19 19:11:48
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\02_preprocessing_policy\membership_preprocessed.csv	3330846	3.177 MB	2026-05-19 19:11:48
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\02_preprocessing_policy\membership_with_usernum.csv	3419583	3.261 MB	2026-05-19 19:11:48
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\02_preprocessing_policy\preprocessing_summary.json	801	0.001 MB	2026-05-19 19:11:48
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\02_preprocessing_policy\view_history_observation_window.csv	16534801	15.769 MB	2026-05-19 19:11:48
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\03_movie_metadata_unification		 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\03_movie_metadata_unification\movie_metadata_unified_v1.csv	4331262	4.131 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\03_movie_metadata_unification\movie_metadata_unified_v1_v2_summary.json	7659	0.007 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\03_movie_metadata_unification\movie_metadata_unified_v2.csv	4334522	4.134 MB	2026-05-19 19:11:49
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\04_usage_feature_engineering		 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\04_usage_feature_engineering\modeling_feature_table_usage.csv	9419375	8.983 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\04_usage_feature_engineering\usage_feature_summary.json	1456	0.001 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\04_usage_feature_engineering\usage_features.csv	4370782	4.168 MB	2026-05-19 19:11:49
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\05_content_feature_engineering		 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\05_content_feature_engineering\content_feature_summary.json	1728	0.002 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\05_content_feature_engineering\content_features.csv	11217076	10.697 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\05_content_feature_engineering\modeling_feature_table_with_content.csv	22924975	21.863 MB	2026-05-19 19:11:49
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_feature_redundancy_audit		 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_feature_redundancy_audit\06_feature_modeling_candidate_redundancy_review.csv	16066	0.015 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_feature_redundancy_audit\06_feature_modeling_candidate_refined.csv	5463	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_feature_redundancy_audit\06_feature_redundancy_corr_matrix.csv	54263	0.052 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_feature_redundancy_audit\06_feature_redundancy_summary.json	395	0.000 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_feature_redundancy_audit\06_feature_redundancy_vif_feature_map.csv	5309	0.005 MB	2026-05-19 19:11:49
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda		 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\06_candidate_feature_list_for_modeling.txt	728	0.001 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\06_candidate_features_for_modeling.csv	11643	0.011 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\06_rejected_or_weak_hypotheses.csv	429154	0.409 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\06_significance_all_results.csv	494846	0.472 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\06_significance_all_results_with_decision.csv	515861	0.492 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\06_significance_significant_or_model_candidates.csv	53726	0.051 MB	2026-05-19 19:11:49
DIR 	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache		 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_content.csv	29790	0.028 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_interaction_segment.csv	1532	0.001 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_membership.csv	4651	0.004 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen1_content.csv	30729	0.029 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen1_interaction_segment.csv	706	0.001 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen1_membership.csv	3815	0.004 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen1_usage.csv	4821	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen1_weekly_recency_binge.csv	8313	0.008 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen2_content.csv	30206	0.029 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen2_interaction_segment.csv	1303	0.001 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen2_membership.csv	3662	0.003 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen2_usage.csv	4799	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen2_weekly_recency_binge.csv	8273	0.008 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen4_content.csv	30199	0.029 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen4_interaction_segment.csv	1168	0.001 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen4_membership.csv	3647	0.003 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen4_usage.csv	4811	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_screen4_weekly_recency_binge.csv	8306	0.008 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_usage.csv	4700	0.004 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_100won_weekly_recency_binge.csv	8094	0.008 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_all_content.csv	29796	0.028 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_all_interaction_segment.csv	1532	0.001 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_all_membership.csv	5249	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_all_usage.csv	4703	0.004 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_all_weekly_recency_binge.csv	8100	0.008 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_content_feature_content.csv	31706	0.030 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_content_feature_interaction_segment.csv	1614	0.002 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_content_feature_membership.csv	5549	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_content_feature_usage.csv	4952	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_content_feature_weekly_recency_binge.csv	8533	0.008 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_watch_obs_content.csv	31034	0.030 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_watch_obs_interaction_segment.csv	1584	0.002 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_watch_obs_membership.csv	5429	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_watch_obs_usage.csv	4844	0.005 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_has_watch_obs_weekly_recency_binge.csv	8359	0.008 MB	2026-05-19 19:11:49
FILE	park.ingyeom\_archive\legacy\legacy_260512\reports\data\__legacy\06_significance_tests_and_eda\cache\06_tests_no_watch_obs_content.csv	11460	0.011 MB	2026-05-19 19:11:49
