USER_KEY,is_repurchase,is_churn_prevented,is_user_verified,is_standard,is_premium,age_group,is_female,is_male,reg_is_weekend,reg_hour_morning,reg_hour_afternoon,reg_hour_evening,reg_hour_night,total_watch_count,unique_movie,watch_days,active_ratio,total_watch_time_min,watch_per_day,avg_watch_time_min,median_watch_time_min,std_watch_time_min,avg_daily_watch_time_min,max_watch_time_min,max_daily_watch_time_min,max_daily_sessions,recency,avg_gap_between_watch_days,avg_gap_w1_watch_days,avg_gap_w2_watch_days,avg_gap_w3_watch_days,max_inactive_gap_days,avg_rewatch_ratio,weekend_watch_ratio,watch_ratio_under_1m,watch_ratio_under_5m,movie_per_active_day,max_day_share,day_count_over_3times,watch_time_min_w1,watch_time_min_w2,watch_time_min_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w1,diff_between_w3_w2,is_w1_over_50pct,is_w2_over_50pct,is_w3_over_50pct,is_only_w1,is_only_w2,is_only_w3,new_movie_in_90d_ratio,new_movie_in_180d_ratio,new_movie_in_365d_ratio,old_movie_ratio_5y,avg_ott_release_year,genre_diversity_count,action_adventure_ratio,family_animation_ratio,drama_ratio,thriller_crime_ratio,sf_fantasy_ratio,comedy_ratio,romance_ratio,horror_ratio,documentary_ratio,historical_war_ratio,other_ratio,is_basic,is_cold_start_3d_fixed,is_cold_start_7d_fixed
2fe357fda21c9e915a65f62aa9eb1461f7bc451561f6c61a9d67b0ed06312df53496eae8b4550d980213ad150a53cfc551f8591b3b2a068d62b474ba0be503a5,1,0,0,1,0,40,0,1,0,1,0,0,0,14,11,4,0.190476,283,3.5,20.214286,13.5,15.773291,70.75,46,156,5,2,5.0,0.0,0.0,1.0,13,0.214286,0.0,0.0,0.214286,2.75,0.551237,3,55,0,228,3,0,11,0.017857,229.0,-55,173,228,0,0,1,0,0,0,0.0,0.0,0.0,0.357143,2016.961131,5,0.0,0.0,0.469965,0.265018,0.0,0.038869,0.183746,0.0,0.042403,0.0,0.0,0,0,1
de9fac502c0b75178e12b183e6f698570f473d636c0921306ba16e9d5ebdc185762477a3003af845c707a467b4143fda5db53a1e532ebbbecba1139343ab8d4a,1,1,1,0,0,30,1,0,1,0,0,1,0,5,1,4,0.190476,292,1.25,58.4,31.0,71.633093,73.0,177,249,2,2,1.666667,0.0,0.0,2.0,3,0.2,0.6,0.0,0.2,0.25,0.85274,0,0,2,290,0,1,4,3.0,97.0,2,290,288,0,0,1,0,0,0,1.0,1.0,1.0,0.0,2021.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
8297e8668d48c81e2ace3539f3ece5418168dbc7b876c9a10a4be4bf946a73246955fa1347547ac52d64943014cf4740daf658af5871ef499040627b2246050e,1,0,1,1,0,30,1,0,0,0,0,1,0,5,4,3,0.142857,137,1.666667,27.4,8.0,47.940588,45.666667,113,113,3,4,6.5,0.0,0.0,0.0,8,0.2,0.0,0.2,0.2,1.333333,0.824818,1,113,16,8,1,3,1,0.149123,0.529412,-97,-105,-8,1,0,0,0,0,0,0.0,0.0,0.0,0.4,2014.583942,3,0.0,0.0,0.883212,0.0,0.0,0.058394,0.0,0.0,0.058394,0.0,0.0,0,0,1
6397980bd9e895b1792b69f81e498bec4fb5af8dcf5b9573a1d27c9e8b3e9f09da1208660d568abf1fd1861a7c6d3fbeada9b712615405a579059ecbf72ee65a,1,0,1,0,0,20,1,0,0,0,0,1,0,3,2,2,0.095238,129,1.5,43.0,59.0,36.71512,64.5,69,128,2,4,1.0,0.0,0.0,1.0,1,0.333333,0.666667,0.333333,0.333333,1.0,0.992248,0,0,0,129,0,0,3,1.0,130.0,0,129,129,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2016.542636,2,0.0,0.0,0.542636,0.457364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
fd5644015cc61162ce69d2ba04871308720abcf539c3dcaf3f3e836aadbaf5495527dc0bbf6514e318434c7d2c3d0d00f920f4f61c62f43834e2da5b67c8754d,1,0,1,0,0,60,1,0,1,0,0,1,0,17,13,5,0.238095,763,3.4,44.882353,47.0,39.34921,152.6,112,252,8,2,4.0,3.0,0.0,1.0,6,0.176471,0.0,0.058824,0.235294,2.6,0.330275,3,219,224,320,2,4,11,1.022727,1.426667,5,101,96,0,0,0,0,0,0,0.0,0.0,0.235294,0.058824,2018.526868,5,0.330275,0.0,0.12844,0.0,0.0,0.171691,0.052425,0.0,0.0,0.317169,0.0,1,1,1
c87a688431defa01f84c2a16f473d7ce74e012f007ae38ca49796b03671ebb44716d601ca619c7518aec7fe6cbd6628f726655451c9d3da1ca50f76c6bfa65e8,0,0,0,0,0,40,1,0,0,1,0,0,0,15,10,5,0.238095,613,3.0,40.866667,13.0,55.104922,122.6,193,247,6,1,3.75,1.0,1.0,0.0,7,0.2,1.0,0.133333,0.2,2.0,0.402936,2,210,276,127,4,9,2,1.312796,0.462094,66,-83,-149,0,0,0,0,0,0,0.266667,0.266667,0.266667,0.2,2019.996737,3,0.0,0.0,0.0,0.244698,0.730832,0.0,0.0,0.0,0.0,0.02447,0.0,1,0,1
0f794a58386af47a901045a99b4fe020b5b9aa5028c501beab3b30f2a525f011f90388d891553f6fb3659caf8a14728e5ab1a59558b956f1b341cd66bb4ef3c1,1,0,1,0,0,40,1,0,1,1,0,0,0,9,7,6,0.285714,436,1.5,48.444444,40.0,60.864832,72.666667,200,201,2,0,4.0,0.0,6.0,3.0,7,0.222222,0.777778,0.111111,0.222222,1.166667,0.461009,0,43,80,313,1,3,5,1.840909,3.876543,37,270,233,0,0,1,0,0,0,0.0,0.0,0.0,0.333333,2017.518349,5,0.006881,0.0,0.190367,0.461009,0.0,0.0,0.206422,0.0,0.0,0.135321,0.0,1,1,1
498b570582255da05c337ff19944c519bd915ce7567ae0a4749c9aae45c12ed50562ee9cf6a39942e469b50139b93f9a29eb8866f43bd6ccc6cf410de620b024,1,0,0,0,0,40,0,0,0,1,0,0,0,6,5,4,0.190476,10,1.5,1.666667,1.5,0.816497,2.5,3,4,3,2,4.333333,0.0,2.0,0.0,7,0.166667,0.833333,0.5,1.0,1.25,0.4,1,4,3,3,3,2,1,0.8,1.0,-1,-1,0,0,0,0,0,0,0,0.833333,0.833333,0.833333,0.0,2019.8,5,0.0,0.3,0.0,0.3,0.1,0.1,0.0,0.0,0.0,0.2,0.0,1,0,1
bf79cfb47389c0cc9b95e94103d0d1eb02b7e8da63876f74a81e718be984954b3cfc5fca3572d889731c442ef6fa5ad5aead1660b34d7908bd0a98218c744f5f,1,0,0,1,0,40,0,0,0,1,0,0,0,1,1,1,0.047619,73,1.0,73.0,73.0,0.0,73.0,73,73,1,18,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,73,0,0,1,0,0,0.013514,1.0,-73,-73,0,1,0,0,1,0,0,0.0,1.0,1.0,0.0,2020.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
6b43e9e68e17ca7afe3de1796a234fedc3512034ef7f5a9e5fc36756d89aa7a0c53ad2fae739f69ff9fb3e164ee22ab1d366fd2e2ac1085c5076252ad706cca8,0,0,1,0,0,10,1,0,0,1,0,0,0,4,4,3,0.142857,32,1.333333,8.0,9.0,5.291503,10.666667,13,13,2,14,2.5,2.5,0.0,0.0,3,0.0,0.5,0.25,0.25,1.333333,0.40625,0,32,0,0,4,0,0,0.030303,1.0,-32,-32,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2017.0,3,0.0,0.0,0.21875,0.0,0.0,0.40625,0.375,0.0,0.0,0.0,0.0,1,1,1
e76fb466401fd7570dc058f6dacce5bcda0389cbe427ccb900bd9735254ad648ce754918ff218e7f164e381abf81aff22ed24da2ca8189c06b72a4cff50599a0,1,0,0,0,0,40,1,0,0,0,0,1,0,20,16,13,0.619048,1640,1.538462,82.0,96.5,48.547318,126.153846,171,318,4,0,1.666667,1.2,1.5,2.0,4,0.15,0.65,0.1,0.15,1.230769,0.193902,2,532,463,645,9,5,6,0.870544,1.392241,-69,113,182,0,0,0,0,0,0,0.0,0.0,0.0,0.45,2016.440244,7,0.054268,0.0,0.181098,0.071951,0.0,0.135366,0.158537,0.0,0.0,0.335366,0.063415,1,1,1
9fe732d208465e3b3ceb4e33d8b5dc6cc2772110af9100ffb5ba15f56b8b93b24b78c6955f0ae6d409fa1af55073437a376f03fc3fd5de93808875c16218164c,1,1,1,0,0,30,1,0,0,0,1,0,0,11,7,7,0.333333,362,1.571429,32.909091,18.0,47.498325,51.714286,162,162,3,1,3.166667,0.0,0.0,1.25,11,0.181818,0.181818,0.363636,0.454545,1.0,0.447514,1,54,1,307,3,1,7,0.036364,154.0,-53,253,306,0,0,1,0,0,0,0.0,0.0,0.0,0.272727,2015.740331,3,0.0,0.0,0.430939,0.0,0.0,0.008287,0.560773,0.0,0.0,0.0,0.0,1,1,1
4cae69a78ff924bff14957ccd0aa408f24e7430666b9d30b326cc5b5463a9fc07545a7efd497cbe072d832c11735d35f73694d846a0bfdd4b18e009380eef3d4,1,1,1,1,0,20,0,1,1,1,0,0,0,5,3,5,0.238095,313,1.0,62.6,51.0,52.576611,62.6,146,146,1,1,4.25,0.0,1.0,2.0,10,0.4,0.2,0.0,0.0,0.6,0.466454,0,6,197,110,1,2,2,28.285714,0.560606,191,104,-87,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2017.686901,2,0.0,0.0,0.351438,0.0,0.0,0.0,0.648562,0.0,0.0,0.0,0.0,0,1,1
1280a5b0ae8d42ef803129d2408e261f9a6fd4acdd9305a7bf0382ce36257df03e4b4b7d957476d9c745f0616277f0b7e4694af6cba1dfeac880233f73653c7d,1,0,0,0,0,40,1,0,1,1,0,0,0,4,3,3,0.142857,239,1.333333,59.75,54.5,16.780445,79.666667,84,103,2,1,9.5,4.0,0.0,0.0,15,0.25,0.25,0.0,0.0,1.0,0.430962,0,187,0,52,3,0,1,0.005319,53.0,-187,-135,52,1,0,0,0,0,0,0.0,0.0,0.0,0.5,2016.422594,3,0.351464,0.0,0.0,0.217573,0.0,0.0,0.0,0.0,0.0,0.430962,0.0,1,1,1
0f1da0dd9be88340aa94990aa77bc360b4e91bcd2ce197d7d5809ff583c091416e08853a86174c3b7a18ab872f5d62881e6c3841bac6adcf02fddafbadddcc02,1,0,1,0,0,20,0,1,0,0,0,0,1,1,1,1,0.047619,7,1.0,7.0,7.0,0.0,7.0,7,7,1,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,7,0,0,1,1.0,8.0,0,7,7,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2017.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
ba400ddd6994955f71a395f97f02520e5dac5ec786484e4adc12caaacea2e79dddac7907d4fd3e6185a8a755058ca9d079a972b2c522362ea6bfd419a0695c66,0,0,1,0,0,30,1,0,0,0,1,0,0,3,2,1,0.047619,102,3.0,34.0,12.0,47.947888,102.0,89,102,3,20,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.333333,0.333333,2.0,1.0,1,102,0,0,3,0,0,0.009709,1.0,-102,-102,0,1,0,0,1,0,0,0.0,0.0,0.0,0.333333,2015.882353,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
61d85909368cddced6d6d915f314b56ebcfde076793c2fda9a98e29c3d54b6c4f716271f7fde8cc50d5952da349bf49167a3fad04b59f93b315d4a68bd86bb92,1,1,1,0,1,30,0,1,0,0,1,0,0,3,3,2,0.095238,174,1.5,58.0,76.0,38.314488,87.0,84,98,2,6,10.0,0.0,0.0,0.0,10,0.0,0.333333,0.0,0.0,1.5,0.563218,0,76,0,98,1,0,2,0.012987,99.0,-76,22,98,0,0,1,0,0,0,0.666667,1.0,1.0,0.0,2020.91954,2,0.91954,0.0,0.0,0.0,0.08046,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
cf7383ff8f5611666b9d21db78fadfc4607165b27bf6abe4a352db3919de8568e561213bd8330bfcda5b90a5939c48cca21bd342f7592a8783c51073f49e04c3,1,0,0,0,0,40,0,0,1,0,1,0,0,4,4,3,0.142857,355,1.333333,88.75,90.5,83.595753,118.333333,173,174,2,6,7.0,2.0,0.0,0.0,12,0.0,0.75,0.25,0.25,1.333333,0.490141,0,209,0,146,3,0,1,0.004762,147.0,-209,-63,146,1,0,0,0,0,0,0.0,0.0,0.25,0.25,2016.661972,3,0.0,0.0,0.0,0.490141,0.0,0.411268,0.098592,0.0,0.0,0.0,0.0,1,1,1
69a28d307bb72eb3b9889bdc7fa427b0089378fafa87bf6cdc8cec7b807a08a1eb66a7e9cc8ab854ba1b1d4e320c9c396bf8b425b29acbd793c59993c874523e,1,1,1,0,1,30,1,0,0,1,0,0,0,4,1,2,0.095238,286,2.0,71.5,84.5,53.829979,143.0,116,169,2,13,1.0,0.0,0.0,0.0,1,0.25,0.5,0.25,0.25,0.5,0.590909,0,117,169,0,2,2,0,1.440678,0.005882,52,-117,-169,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2017.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
2dc007bd6b4635c9257d51caa44ca30e549ca6ea4406b42ff69ef0ab00d7d2eacb615012c83696206d915b0fd12f63bc97b64c1c9287e6f104f4ae2d438df091,0,1,1,1,0,20,0,1,0,0,0,1,0,10,9,4,0.190476,625,2.5,62.5,17.5,69.75234,156.25,160,170,5,15,1.0,1.0,0.0,0.0,1,0.1,0.5,0.0,0.2,2.25,0.272,1,625,0,0,10,0,0,0.001597,1.0,-625,-625,0,1,0,0,1,0,0,0.0,0.0,0.0,0.6,2015.5888,6,0.256,0.0064,0.0,0.6896,0.0112,0.0,0.032,0.0048,0.0,0.0,0.0,0,1,1
a05ba20fd772df1122b56c3374417dd7a1ef1bdf80fe302d6446ed27b77865a4c0588df7c786f3f472dcdd16e9d1b635867cf9d1809742575eeb3d59613a15a0,1,0,1,0,0,20,1,0,0,0,1,0,0,12,5,7,0.333333,688,1.714286,57.333333,78.5,39.085764,98.285714,103,175,3,4,1.833333,0.0,1.0,1.0,5,0.25,0.25,0.166667,0.25,0.714286,0.25436,1,34,427,227,1,7,4,12.228571,0.53271,393,193,-200,0,1,0,0,0,0,0.0,0.0,0.0,0.083333,2017.213663,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
e64cad84b9842240daee4aceb5f3c78171b428a19985ec685af0990026b6bd2395b91d1829dca5a22eac19ee21cac2af5964a30f555578453c893b1f5fcfc209,1,0,0,0,0,40,0,0,1,0,0,1,0,5,4,3,0.142857,22,1.666667,4.4,3.0,4.219005,7.333333,11,11,3,2,2.5,0.0,0.0,4.0,4,0.2,0.8,0.4,0.6,1.333333,0.5,1,0,8,14,0,3,2,9.0,1.666667,8,14,6,0,0,1,0,0,0,0.0,0.0,0.0,0.4,2016.136364,4,0.772727,0.0,0.136364,0.0,0.0,0.045455,0.045455,0.0,0.0,0.0,0.0,1,0,0
1094cb32efd764c31ecdb491559c5455c137a83396cc465f2fd7676496632fc09285852ee20b98e74c71870dc353538095e9daa79152e375a8af6112ad577e63,1,0,0,0,0,40,0,0,1,1,0,0,0,10,8,7,0.333333,507,1.428571,50.7,6.0,64.946217,72.428571,170,170,2,3,2.666667,2.0,1.0,0.0,6,0.2,0.0,0.4,0.5,1.142857,0.335306,0,127,379,1,2,7,1,2.96875,0.005263,252,-126,-378,0,1,0,0,0,0,0.0,0.0,0.0,0.2,2016.850099,5,0.0,0.0,0.001972,0.418146,0.0,0.00789,0.57002,0.0,0.0,0.001972,0.0,1,1,1
aa831b2cb3ec8471d71628730402fb680078ec3029fcd165c3ec2a8ee60773603783f8102db48e63124a05deaabd7c4f0d84d6ec96c3b870dec9ec1f52a87646,0,0,1,1,0,30,0,1,0,0,0,1,0,2,2,1,0.047619,2,2.0,1.0,1.0,0.0,2.0,1,2,2,4,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,1.0,0,0,0,2,0,0,2,1.0,3.0,0,2,2,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2018.5,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0
75594f9bf6c34adaa6b12a02d11c5d651c222363b167c649a1f4921b2b5e5219c2e227b056467355faaa8a0f329aef729f5f7bd1fc39ca6268398d46e5c75ab4,1,0,1,1,0,40,1,0,0,1,0,0,0,4,4,1,0.047619,160,4.0,40.0,31.5,47.12395,160.0,96,160,4,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.5,4.0,1.0,1,0,160,0,0,4,0,161.0,0.006211,160,0,-160,0,1,0,0,1,0,0.75,0.75,1.0,0.0,2020.4,3,0.00625,0.0,0.6,0.0,0.39375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
7a6ca8fd04ada79de91e0c98d45fa020434af217212ab0abf6394a372a67ea1bf857d453f4c4c6aefc6dbb25a9080383a78530cfd4fa1161d1e06c7c8f904690,1,0,0,0,0,30,0,1,0,0,0,0,1,21,9,5,0.238095,1410,4.2,67.142857,79.0,51.707142,282.0,148,959,10,2,4.25,0.0,1.0,2.0,8,0.190476,0.714286,0.142857,0.142857,1.8,0.680142,4,18,997,395,3,11,7,52.526316,0.396794,979,377,-602,0,1,0,0,0,0,0.0,0.0,0.0,0.285714,2017.611348,4,0.0,0.0,0.570922,0.0,0.0,0.066667,0.283688,0.0,0.078723,0.0,0.0,1,1,1
d94754db4503f34d68e5514fc8a0fa172a65a22b936d41247d03d44de74382ac1cbc7130dea02026dab17ca85e9088edb23808713dbc42bde7ddd36516ad568a,1,0,1,0,0,30,1,0,0,0,0,1,0,5,4,2,0.095238,27,2.5,5.4,2.0,7.231874,13.5,18,25,4,3,6.0,0.0,0.0,0.0,6,0.2,0.8,0.4,0.8,2.0,0.925926,1,0,2,25,0,1,4,3.0,8.666667,2,25,23,0,0,1,0,0,0,0.0,0.0,0.0,0.2,2017.185185,3,0.0,0.037037,0.777778,0.185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
c83c499cb9b43e39ec59c4efc91be9dca9ab01e7faf1f1b23274cb36a91f1fd08fcad584c15afadc9cbab43563d5ea2b2d7c467f00d3f7c533064b4ecea47c56,0,0,1,1,0,30,0,1,0,1,0,0,0,16,10,5,0.238095,242,3.2,15.125,4.0,24.049602,48.4,91,108,9,8,2.75,2.5,5.0,0.0,5,0.1875,0.875,0.375,0.5625,2.0,0.446281,2,121,121,0,14,2,0,1.0,0.008197,0,-121,-121,1,1,0,0,0,0,0.0,0.0,0.0,0.5,2015.557851,7,0.053719,0.004132,0.0,0.0,0.012397,0.033058,0.008264,0.235537,0.652893,0.0,0.0,0,1,1
7bb19afe4bc547bfb480fab5b3d7a7ea85daaceb7858c58fb9bccdd94073428b04bac3838bec360e8e494ef29fef7e4e3bf64a0199aa94d46ac5e049703f55d2,1,0,0,0,0,40,0,0,1,0,0,1,0,19,14,8,0.380952,823,2.375,43.315789,2.0,53.692595,102.875,132,135,6,5,2.142857,2.0,3.0,1.0,4,0.210526,0.684211,0.368421,0.578947,1.75,0.164034,2,394,217,212,11,4,4,0.551899,0.977064,-177,-182,-5,0,0,0,0,0,0,0.473684,0.631579,0.631579,0.0,2019.040097,8,0.309842,0.0,0.001215,0.529769,0.001215,0.001215,0.154313,0.0,0.0,0.001215,0.001215,1,1,1
86cc01d07e3196011908e884bc711313e91c55b7c4c8c8da1473d4fe35e087db402a667d3d065a84eace56ef67db5f2ce76f0521c6a7a23f8136dd8a4ff8311c,1,0,0,0,1,40,0,1,1,0,0,1,0,13,10,8,0.380952,602,1.625,46.307692,1.0,62.4238,75.25,150,261,4,1,2.714286,1.0,0.0,1.0,12,0.230769,0.538462,0.538462,0.538462,1.25,0.433555,1,397,49,156,5,1,7,0.125628,3.14,-348,-241,107,1,0,0,0,0,0,0.538462,0.538462,0.615385,0.076923,2017.953488,6,0.307309,0.003322,0.001661,0.214286,0.0,0.0,0.003322,0.0,0.0,0.4701,0.0,0,1,1
3cd940b2651f27b679bc84dedebb2abcab775ac7610a53ab5e555273e6db916d04d2955b07eaa5944dd1e326f40230ba2f78e552a5d97369b78f620bb4a0eef2,1,0,0,1,0,40,0,0,0,0,0,1,0,6,6,5,0.238095,366,1.2,61.0,63.5,46.763233,73.2,112,131,2,1,3.5,0.0,0.0,2.0,8,0.0,0.666667,0.166667,0.166667,1.2,0.357923,0,107,84,175,1,1,4,0.787037,2.070588,-23,68,91,0,0,0,0,0,0,0.0,0.0,0.0,0.5,2016.150273,4,0.229508,0.0,0.346995,0.306011,0.0,0.0,0.117486,0.0,0.0,0.0,0.0,0,0,1
03313b0a6c9f742898fd689657cad10027bb1305c92d0b0ca7f08bfc07e6c2a1f666310f44d164830497bf263938bf167041961a0edcc476a35d5c631ae70bad,0,0,1,1,0,20,1,0,0,0,1,0,0,2,1,2,0.095238,35,1.0,17.5,17.5,23.334524,17.5,34,34,1,9,5.0,0.0,0.0,0.0,5,0.5,0.5,0.5,0.5,0.5,0.971429,0,34,1,0,1,1,0,0.057143,0.5,-33,-34,-1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2019.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
cbcd8d8ef810b91ebb5452cc71ceb5a1b713e34b94536f3fbdf1927f6780aa2f62e2cab126c1bf588f2aa37171a15fa0b4d3686063b5421c842f1f74ea42d950,1,0,0,0,0,40,0,0,1,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
b19129c173f4a77992d3f4fcd43ad112541a300d098be98e389f5700135cf230675f0bdf21b9be17ffd2127e879c428dab9964df702604491971510f54ea39b7,0,1,1,0,0,50,1,0,0,0,0,1,0,10,7,8,0.380952,362,1.25,36.2,36.5,23.616378,45.25,75,75,2,0,2.142857,1.0,2.0,6.0,6,0.2,0.0,0.1,0.1,0.875,0.207182,0,103,133,126,3,5,2,1.288462,0.947761,30,23,-7,0,0,0,0,0,0,0.0,0.0,0.0,0.2,2016.218232,4,0.414365,0.0,0.0,0.107735,0.270718,0.207182,0.0,0.0,0.0,0.0,0.0,1,0,1
d020fe03af71f75f6db0c2c7f37223bfab00b1913e3a8cb3aa2506f2ea5786cb69b31cb3a3c8c52b82aa36fa9bf16f65250af1ebb1ce237bb11131e78c205224,1,0,1,0,0,30,1,0,0,1,0,0,0,5,4,4,0.190476,325,1.25,65.0,63.0,37.463315,81.25,103,203,2,1,5.333333,0.0,0.0,1.0,14,0.2,0.2,0.0,0.0,1.0,0.624615,0,63,0,262,1,0,4,0.015625,263.0,-63,199,262,0,0,1,0,0,0,0.0,0.0,0.0,0.6,2013.369231,3,0.046154,0.0,0.135385,0.818462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
2d9deafce15b4fe019853981ddb90c113af840bcef7db07664af4d0645129a04a108f8147484f9cc5b8e0aa72ac039a24d2e9cfd00925a3f101c12037f0f6d83,1,0,0,1,0,40,0,0,0,0,0,0,1,8,7,5,0.238095,362,1.6,45.25,29.0,46.98556,72.4,116,117,2,2,4.0,3.0,0.0,3.0,6,0.125,0.125,0.25,0.375,1.4,0.323204,0,208,90,64,3,1,4,0.435407,0.714286,-118,-144,-26,1,0,0,0,0,0,0.0,0.0,0.125,0.25,2017.453039,6,0.320442,0.301105,0.0,0.0,0.11326,0.013812,0.0,0.0,0.0,0.002762,0.248619,0,1,1
5af9e077da43c1c2d0bf22661be166824f2a7678aed16aebd2dc47394de505386a08f4425ba8c8a973c279fde3434f88e1d0bb1ddc87c35628d92ce64edcfd1b,1,0,1,1,0,20,1,0,1,0,0,1,0,1,1,1,0.047619,109,1.0,109.0,109.0,0.0,109.0,109,109,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,109,0,0,1,1.0,110.0,0,109,109,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2017.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
53cc0a5ad6dce6e19a2a21f0f61b59bc8fe1db4cbbfa2b739aee1bbaebe62da4bca4f3b2492d6a16e3f34690e028358e98337d8ff2d1ece6191e49f54eb67ede,0,0,0,1,0,40,0,0,0,0,0,0,1,1,1,1,0.047619,1,1.0,1.0,1.0,0.0,1.0,1,1,1,8,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,2.0,0.5,1,0,-1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2018.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
4568ec9a7005c8f13cec9b56e459ffc4e50c8cee3a0b02deadbc646756b942dfdd484a8eb892528d825765824e7de2f0cf8edca77c1eabfbc1c8034f69ddc4b7,1,1,1,1,0,40,1,0,1,0,0,1,0,10,9,3,0.142857,254,3.333333,25.4,1.0,51.179857,84.666667,133,249,7,0,10.0,0.0,0.0,5.0,15,0.1,0.9,0.7,0.8,3.0,0.980315,1,4,0,250,2,0,8,0.2,251.0,-4,246,250,0,0,1,0,0,0,0.5,0.5,0.6,0.0,2019.996063,4,0.007874,0.003937,0.0,0.0,0.0,0.984252,0.003937,0.0,0.0,0.0,0.0,0,1,1
6c47006e28b0a66bc6415987c1cd42ad3e8476e6811a23f78cbffe0bd707cecac9c2c0197c72790341b3b53b9ae766c2c39ef9877fe1349bd2ae769f6f984386,0,0,1,1,0,40,1,0,0,0,1,0,0,5,5,4,0.190476,372,1.25,74.4,82.0,29.753991,93.0,108,108,2,3,4.0,0.0,2.0,0.0,6,0.0,0.4,0.0,0.0,1.25,0.290323,0,108,175,89,1,2,2,1.614679,0.511364,67,-19,-86,0,0,0,0,0,0,0.0,0.0,0.2,0.4,2016.672043,4,0.0,0.0,0.0,0.0,0.091398,0.0,0.25,0.36828,0.0,0.0,0.290323,0,0,1
7c7664764af07cb52ac46e4e54213a04b6389bf544207a0aaa0624fd1e822cd23bf22cbd39a6637c1a3a4868d63a7fa9538e7d47c8ab00a5638438516a53ec25,0,0,1,0,0,40,0,1,0,0,0,0,1,6,5,3,0.142857,551,2.0,91.833333,102.5,50.459555,183.666667,148,345,3,8,3.5,1.0,0.0,0.0,6,0.166667,0.833333,0.166667,0.166667,1.666667,0.626134,1,441,110,0,4,2,0,0.251131,0.009009,-331,-441,-110,1,0,0,0,0,0,0.166667,0.166667,0.166667,0.0,2018.958258,3,0.001815,0.0,0.0,0.0,0.0,0.780399,0.217786,0.0,0.0,0.0,0.0,1,0,1
