USER_KEY,is_repurchase,is_churn_prevented,is_user_verified,is_standard,is_premium,age_group,is_female,is_male,reg_is_weekend,reg_hour_morning,reg_hour_afternoon,reg_hour_evening,reg_hour_night,total_watch_count,unique_movie,watch_days,active_ratio,total_watch_time_min,watch_per_day,avg_watch_time_min,median_watch_time_min,std_watch_time_min,avg_daily_watch_time_min,max_watch_time_min,max_daily_watch_time_min,max_daily_sessions,recency,avg_gap_between_watch_days,avg_gap_w1_watch_days,avg_gap_w2_watch_days,avg_gap_w3_watch_days,max_inactive_gap_days,avg_rewatch_ratio,weekend_watch_ratio,watch_ratio_under_1m,watch_ratio_under_5m,movie_per_active_day,max_day_share,day_count_over_3times,watch_time_min_w1,watch_time_min_w2,watch_time_min_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w1,diff_between_w3_w2,is_w1_over_50pct,is_w2_over_50pct,is_w3_over_50pct,is_only_w1,is_only_w2,is_only_w3,new_movie_in_90d_ratio,new_movie_in_180d_ratio,new_movie_in_365d_ratio,old_movie_ratio_5y,avg_ott_release_year,genre_diversity_count,action_adventure_ratio,family_animation_ratio,drama_ratio,thriller_crime_ratio,sf_fantasy_ratio,comedy_ratio,romance_ratio,horror_ratio,documentary_ratio,historical_war_ratio,other_ratio,is_basic,is_cold_start_3d_fixed,is_cold_start_7d_fixed
6b2b90308c371b2f55c88022b98996f04a695b629f1af63f01f7e475c7092981a17c0f148ba6d08d7a465c23bbc08c429aad728eae8f9c1aa0cd2cba543f0eb0,0,0,1,0,1,20,0,1,0,0,0,1,0,7,7,4,0.190476,222,1.75,31.714286,20.0,29.691269,55.5,76,164,4,1,6.0,4.0,0.0,0.0,8,0.0,0.428571,0.0,0.0,1.75,0.738739,1,194,20,8,5,1,1,0.107692,0.428571,-174,-186,-12,1,0,0,0,0,0,0.0,0.0,0.0,0.285714,2016.063063,5,0.0,0.0,0.045045,0.0,0.031532,0.036036,0.567568,0.0,0.31982,0.0,0.0,0,1,1
4edf1b37fc281cc9331fa2e5a6918171ed0d2217acfa99d8dd0781b2521ee28c794086d404652fd7ee01ed25d1b26ee6d6910db304f522ff259acdde3518b8d7,0,0,1,0,0,30,0,1,1,0,0,1,0,4,1,4,0.190476,68,1.0,17.0,12.0,16.124515,17.0,40,40,1,15,1.666667,1.666667,0.0,0.0,2,0.25,0.25,0.0,0.25,0.25,0.588235,0,68,0,0,4,0,0,0.014493,1.0,-68,-68,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2017.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
931a9a07029d725c92472245657f41b8a606cc85fc0bdf17d71c8a97677aa58e509f478305da0c7aa3d5bd78034e5c3a01d5ea59a27c2029552eb0f5b9c7c077,1,0,1,0,0,20,1,0,1,0,0,0,1,8,7,6,0.285714,778,1.333333,97.25,95.0,64.842116,129.666667,187,300,2,5,2.8,5.0,2.0,1.0,5,0.125,0.75,0.0,0.125,1.166667,0.385604,0,151,227,400,2,2,4,1.5,1.758772,76,249,173,0,0,1,0,0,0,0.0,0.0,0.0,0.125,2016.645244,2,0.0,0.0,0.0,0.24036,0.0,0.0,0.75964,0.0,0.0,0.0,0.0,1,1,1
11a335db2186963d119fc018c96b0a7afb7000577ff0c7cd13a0b4ea437c166928306a8d00a22544de1a7b8c24cafab9bfbc0a0a4b4e9b895d27acc53d385ad6,0,0,1,0,1,30,0,1,1,0,1,0,0,1,1,1,0.047619,1,1.0,1.0,1.0,0.0,1.0,1,1,1,8,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,1,0,0,1,0,2.0,0.5,1,0,-1,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2017.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
99247809e78febfa4e4a741388181b97c970d70cf47d25962924da72c1a59861eeb529675baf6b7d10f012d49b242b242f384d1958ea223cf46f34b83cbdb2ec,0,1,1,0,0,20,1,0,1,0,0,0,1,1,1,1,0.047619,2,1.0,2.0,2.0,0.0,2.0,2,2,1,13,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,2,0,0,1,0,3.0,0.333333,2,0,-2,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2019.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
0153dfc63b37ab30bfe8f54c70e4c3405e5d7e74bc3f73a04096c5030574201220a0406c059b0d432d9ac2a39857d17a40e9cdc9d077ac7bb4bff1c5d61e3a0b,1,0,1,0,0,20,0,1,0,0,0,0,1,18,11,6,0.285714,661,3.0,36.722222,3.0,52.390845,110.166667,162,194,10,0,3.4,1.0,0.0,1.5,8,0.277778,0.777778,0.444444,0.555556,1.833333,0.293495,2,376,119,166,13,1,4,0.318302,1.391667,-257,-210,47,1,0,0,0,0,0,0.333333,0.333333,0.555556,0.0,2018.986384,6,0.248109,0.003026,0.154312,0.291982,0.301059,0.0,0.0,0.0,0.0,0.001513,0.0,1,0,1
e8c8e0d9fbb3adc30b13d438929d29153becae6d6646a8c75771244bf3775e97a4a4dccc6a5fd2d6e4aefd47bd2d98c4bc9623dd435710382a65a10c47e5dd24,0,0,1,1,0,30,0,1,0,0,0,1,0,6,1,1,0.047619,87,6.0,14.5,8.5,16.416455,87.0,46,87,6,8,0.0,0.0,0.0,0.0,0,0.166667,1.0,0.0,0.333333,1.0,1.0,1,0,87,0,0,6,0,88.0,0.011364,87,0,-87,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2019.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
cb06129cf61fdd7cc9a4873a6b7569be031fa0197da4effb21bef4328b7c391a938b5e82c214abc3581bde052e2a4776557cc90ce5ccbe032b0c2bb132e7412e,1,0,1,1,0,60,1,0,0,0,0,0,1,10,5,7,0.333333,308,1.428571,30.8,29.5,16.831188,44.0,53,66,2,8,2.0,1.2,0.0,0.0,6,0.3,0.4,0.1,0.1,0.714286,0.214286,0,261,47,0,8,2,0,0.183206,0.020833,-214,-261,-47,1,0,0,0,0,0,0.1,0.1,0.1,0.1,2017.094156,2,0.0,0.847403,0.152597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
afa5aa9a45768f6884f80e5755240b043a483bb0054f640a392e36cc39775b90b4e1a0c40a7bdfd8eb828a35d78add64e34be659d08031d3d742fff6ac475867,0,0,1,0,0,20,1,0,0,0,1,0,0,6,6,3,0.142857,325,2.0,54.166667,35.5,61.807497,108.333333,131,252,3,5,6.5,0.0,0.0,0.0,7,0.0,1.0,0.5,0.5,2.0,0.775385,1,252,1,72,2,1,3,0.007905,36.5,-251,-180,71,1,0,0,0,0,0,0.333333,0.333333,0.333333,0.333333,2016.335385,4,0.218462,0.0,0.0,0.775385,0.0,0.003077,0.0,0.0,0.0,0.003077,0.0,1,1,1
54e6eee13cbe7b00004d893a4a2847987127f095c3623f43d5890cd5f13ca768ab45cacf74d6068db06329bb420c92f52bfba86cbadc6776ffb446757438cfc6,1,0,1,0,1,20,1,0,0,1,0,0,0,3,1,2,0.095238,21,1.5,7.0,7.0,6.0,10.5,13,13,2,8,1.0,0.0,1.0,0.0,1,0.333333,1.0,0.333333,0.333333,0.5,0.619048,0,0,21,0,0,3,0,22.0,0.045455,21,0,-21,0,1,0,0,1,0,1.0,1.0,1.0,0.0,2021.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0c17fd14a0db9c0f2541ae32d7ad9a56922aab6f66cc88b1c94a308f4b048fce6af8ab29c05efa0ee494cd7c7e45f4369bcabcbb5577edeb300c1b68c9c25aec,0,0,1,0,1,20,0,1,1,0,1,0,0,1,1,1,0.047619,1,1.0,1.0,1.0,0.0,1.0,1,1,1,5,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,1,1.0,2.0,0,1,1,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2017.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0d760e3983cafa1d8a52f94f3dabe388d6ceba339194b37cac958bb5377c60f9cce9a4a103a51078fc5e933020f249e58c760024ef934fbe5c4662faf1edc6f0,1,0,1,0,1,20,1,0,1,0,1,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
fde65d99fa2223dcc9ac99b82f20200d2a3e47b82591fa47e09fd0bf76565fd4a4d78eb179c514753368cbe14bc076ae98009257d6e824d821913286f249372b,1,0,1,0,0,40,1,0,0,0,1,0,0,7,6,6,0.285714,757,1.166667,108.142857,111.0,23.053767,126.166667,147,222,2,2,3.6,0.0,1.0,1.0,10,0.142857,0.0,0.0,0.0,1.0,0.293263,0,95,256,406,1,2,4,2.677083,1.583658,161,311,150,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2017.344782,3,0.0,0.0,0.293263,0.0,0.0,0.420079,0.286658,0.0,0.0,0.0,0.0,1,1,1
a674c4d6f835ccf20248013787b392d95fe9a88bb11bf86000edbe34a1e7b243d9e785e373a199719854c1a503e2de44ba5fc29344f2a1ef18a5c12c06891084,1,0,1,0,0,40,1,0,0,1,0,0,0,17,6,8,0.380952,1049,2.125,61.705882,88.0,49.246529,131.125,113,218,5,0,2.857143,3.0,1.333333,0.0,7,0.235294,0.470588,0.294118,0.352941,0.75,0.207817,2,517,424,108,10,6,1,0.820463,0.256471,-93,-409,-316,0,0,0,0,0,0,0.0,0.0,0.0,0.235294,2015.952336,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
5fb9b2fc372e32dd37791d8d0543747bd5e84440e8524bbab6227da4684c5bf1e9990de5f4ebe343cde1428a5948263b6f2acd8e3c8fede5d58e6cdbf1fffe63,1,0,1,0,1,20,1,0,0,0,0,1,0,11,6,7,0.333333,405,1.571429,36.818182,3.0,40.987359,57.857143,90,90,3,7,1.833333,1.0,1.5,0.0,5,0.181818,0.454545,0.363636,0.545455,0.857143,0.222222,1,149,256,0,7,4,0,1.713333,0.003891,107,-149,-256,0,1,0,0,0,0,0.454545,0.454545,0.818182,0.0,2019.753086,4,0.0,0.358025,0.0,0.0,0.207407,0.0,0.0,0.0,0.432099,0.0,0.002469,0,1,1
0fc43198fdc231d27b6e719f2f27f7f947ed586255b520b49d0a0adf3dea09b095af4e880efaa3726d7e873c457e75484a0dea28315dc98c475cdf2548d073e2,0,0,1,0,0,20,1,0,0,0,0,1,0,2,1,1,0.047619,17,2.0,8.5,8.5,10.606602,17.0,16,17,2,1,0.0,0.0,0.0,0.0,0,0.5,0.0,0.5,0.5,1.0,1.0,0,0,0,17,0,0,2,1.0,18.0,0,17,17,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2019.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
e6e005aa57f021b9e3d2adc30ced848e63808aa39373402dfcd38843b1b94279fa7e3acebd28dd08c6ae3c4b07cbf82408dc2f4ee210d1e12b2b909b37dd92cf,1,0,1,0,0,20,1,0,1,0,0,1,0,6,6,3,0.142857,165,2.0,27.5,11.5,43.784701,55.0,116,158,4,0,1.0,0.0,0.0,1.0,1,0.0,0.166667,0.166667,0.166667,2.0,0.957576,1,0,0,165,0,0,6,1.0,166.0,0,165,165,0,0,1,0,0,1,0.166667,0.166667,0.166667,0.333333,2012.733333,5,0.036364,0.0,0.115152,0.060606,0.0,0.0,0.0,0.0,0.0,0.781818,0.006061,1,0,0
fc2fd17bef325c0c5e622d74c43681fadccfdc8a926b3153e58697e26f774b9f1667d96a4470f0302a65816e463c290dac965b5eb30df54d5c62234b5c6e7876,1,0,1,0,0,40,1,0,0,0,0,1,0,10,7,7,0.333333,647,1.428571,64.7,74.5,39.950108,92.428571,114,186,2,6,2.333333,1.5,2.5,0.0,4,0.3,0.3,0.0,0.1,1.0,0.287481,0,286,296,65,5,4,1,1.034843,0.222222,10,-221,-231,0,0,0,0,0,0,0.1,0.1,0.2,0.1,2017.953632,4,0.0,0.15456,0.287481,0.0,0.0,0.086553,0.471406,0.0,0.0,0.0,0.0,1,1,1
634766266cb4fcaac207e3f680cddab51623426384530d2d930b533b12528c1eccddc919d1a94642e7b9cd56260a1ca25b8525ad07a545236803fa6f92761c31,0,0,1,1,0,20,0,1,0,0,0,0,1,1,1,1,0.047619,45,1.0,45.0,45.0,0.0,45.0,45,45,1,11,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,45,0,0,1,0,46.0,0.021739,45,0,-45,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2016.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0
b2bb65ea89b3a1806d7acf5cb30da7fd2c6f9d9a5506c7a4da2852cfe279da4f9a4a243534841c508a627cdddd5cfb346fd81f8b482219a9b9f6cc6d5954de82,1,0,1,0,1,20,1,0,0,0,1,0,0,16,12,5,0.238095,835,3.2,52.1875,32.5,55.202921,167.0,139,357,6,15,1.25,1.25,0.0,0.0,2,0.1875,0.0625,0.25,0.375,2.4,0.427545,3,835,0,0,16,0,0,0.001196,1.0,-835,-835,0,1,0,0,1,0,0,0.0625,0.125,0.1875,0.0625,2018.302994,7,0.00479,0.001198,0.597605,0.222754,0.0,0.122156,0.0,0.0,0.0,0.050299,0.001198,0,1,1
e7135c70ba4e42ef0db3388c9d1293f621e69c3cb6ccc1b833b0363f5f03cee6e210d4f1f8c4e4471a6253a1bed516e1b9551c81aa4eac875dd3f73045e58823,1,0,1,0,1,30,0,1,1,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0862a079215f90d30606f52b6d7eec0e9e6a33a147f438a14883e0fe928fa913e81b8551a37fad80e2e9c3e62e967d117979ff6ae255f67b88070dde75526533,1,0,1,0,0,20,1,0,0,0,0,1,0,5,3,5,0.238095,65,1.0,13.0,13.0,8.602325,13.0,25,25,1,2,3.5,0.0,0.0,1.0,6,0.4,0.8,0.2,0.2,0.6,0.384615,0,25,13,27,1,1,3,0.538462,2.0,-12,2,14,0,0,0,0,0,0,0.0,0.2,0.2,0.0,2017.446154,3,0.0,0.4,0.584615,0.0,0.015385,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
36321c76fdab97248fc027ea56f210d060d865b7e3cb866458e46fe093e58087405442ea6a495e57ed02d4d674d1cbc7a1c9fa167bb673fa16aff3c77685c592,1,0,1,0,0,20,1,0,0,0,0,1,0,3,2,2,0.095238,11,1.5,3.666667,3.0,3.05505,5.5,7,7,2,5,10.0,0.0,0.0,0.0,10,0.333333,0.666667,0.333333,0.666667,1.0,0.636364,0,7,0,4,1,0,2,0.125,5.0,-7,-3,4,1,0,0,0,0,0,0.0,0.0,0.333333,0.0,2019.636364,2,0.0,0.0,0.0,0.0,0.0,0.636364,0.0,0.0,0.0,0.363636,0.0,1,0,1
e30a4d5b5edb16936a7dba1662a21d15f70a379344dcb818f598da03b62f25e41657e47de1e99716accbaa50f389958c65e8a26946210c175280ee9ba85b68da,1,0,1,1,0,20,0,1,0,0,0,1,0,22,13,13,0.619048,1355,1.692308,61.590909,53.0,47.221524,104.230769,154,308,3,0,1.666667,2.0,1.5,2.0,4,0.318182,0.181818,0.045455,0.136364,1.0,0.227306,2,477,376,502,6,8,8,0.788703,1.334218,-101,25,126,0,0,0,0,0,0,0.0,0.0,0.0,0.318182,2016.692989,6,0.141697,0.084871,0.579336,0.121033,0.0,0.055351,0.0,0.0,0.0,0.017712,0.0,0,1,1
eb16309668cdb6608a257a77a6f063761c79c1019d1810f4a7ef4feab2814b0d8e9b5d5d4175a8a1b90bf24e920eb07efa12f46a8a72cd71acb9d3654959dd49,1,0,1,0,0,20,1,0,0,0,1,0,0,16,7,9,0.428571,261,1.777778,16.3125,6.0,19.303605,29.0,52,79,4,8,1.5,2.0,1.0,0.0,3,0.1875,0.25,0.4375,0.5,0.777778,0.302682,2,187,74,0,10,6,0,0.398936,0.013333,-113,-187,-74,1,0,0,0,0,0,0.0,0.0,0.0,0.5,2015.222222,3,0.0,0.888889,0.0,0.0,0.10728,0.0,0.0,0.0,0.003831,0.0,0.0,1,1,1
396d4c1688f95dd60deccfc14032b28524f9458e4a6609a15408b3246e8222bac69fc6cde9660122b54a0786fd1bed1c997733b657a114d01ddda473356c908f,0,1,1,0,1,20,1,0,0,0,0,1,0,1,1,1,0.047619,12,1.0,12.0,12.0,0.0,12.0,12,12,1,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,12,0,0,1,1.0,13.0,0,12,12,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2017.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
e6439a65c3029047b8387262aa9f60479314965f075d979f435e5a693e27e2309a1a8d975b82e3b17daffbccf22a9f9a1e19df230c6b099c58e7bcae071d0da0,1,0,1,0,1,20,1,0,0,0,0,1,0,10,7,7,0.333333,902,1.428571,90.2,101.0,53.679709,128.857143,178,285,3,2,2.5,2.0,1.0,1.0,7,0.2,0.1,0.0,0.0,1.0,0.315965,1,202,454,246,2,6,2,2.241379,0.542857,252,44,-208,0,1,0,0,0,0,0.0,0.1,0.1,0.3,2017.267184,2,0.0,0.0,0.380266,0.0,0.0,0.0,0.619734,0.0,0.0,0.0,0.0,0,0,1
16f4539f6ef3d1213dce17d1968d925368e30acc2fb3fb90f67164a78f96122f449f6d4fc262bbc8e23d62732cdca0323945504eacbbe5c50037343b89c54a24,0,0,1,0,0,40,1,0,0,1,0,0,0,5,4,3,0.142857,217,1.666667,43.4,43.0,45.992391,72.333333,112,112,2,0,2.0,0.0,0.0,2.0,3,0.2,0.6,0.2,0.4,1.333333,0.516129,0,0,0,217,0,0,5,1.0,218.0,0,217,217,0,0,1,0,0,1,0.2,0.6,0.6,0.0,2018.37788,2,0.211982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788018,0.0,1,0,0
9a768c181c497be8afd426bd8bd9832650be45e7be097e1c1d40376c9631e93e6e62b0415db96286c7628683dbb919df7608e8e9eff064e9bb2f2ceb90e1a8d4,1,0,1,1,0,20,0,1,0,0,1,0,0,6,2,4,0.190476,239,1.5,39.833333,31.0,45.892991,59.75,125,126,2,6,3.0,0.0,1.0,0.0,6,0.333333,0.5,0.333333,0.333333,0.5,0.527197,0,126,83,30,2,3,1,0.661417,0.369048,-43,-96,-53,1,0,0,0,0,0,1.0,1.0,1.0,0.0,2021.0,2,0.0,0.472803,0.0,0.0,0.0,0.0,0.527197,0.0,0.0,0.0,0.0,0,0,1
f9db32f751537e8449f0966fcaa7f15e00b7bde1d4594a4f9c614002a4526c29d6c4989548c616fb51b3accd9d213d9b76b9408e8211d7620072bf52db8e221b,0,1,1,0,0,10,1,0,0,0,0,0,1,16,14,7,0.333333,1183,2.285714,73.9375,87.5,36.980119,169.0,120,293,4,0,3.166667,1.5,3.0,2.0,7,0.125,0.0625,0.125,0.125,2.0,0.247675,3,642,292,249,9,4,3,0.455677,0.853242,-350,-393,-43,1,0,0,0,0,0,0.0,0.0,0.0625,0.125,2017.500423,7,0.0,0.074387,0.031276,0.09552,0.174979,0.117498,0.207101,0.299239,0.0,0.0,0.0,1,1,1
ef0083c3d8c3c57543bd37641c5f0f2a435a1ac6ce50875fa3da81589af49ab3b44cba9ffaddb0d6d736ea604c25879ad46319166de959a776f359d637cc533e,1,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
f5411b8c7825cd43b7abed027f501b426f5afbd204a2fa72f42d66512f28278f202fd300634d4dfd4005acc6f282bc34e3e9181fc66c1f39dadf3eb10db10897,1,0,1,0,0,20,1,0,1,0,0,1,0,9,9,6,0.285714,242,1.5,26.888889,19.0,27.204983,40.333333,76,76,3,0,4.0,1.333333,0.0,0.0,11,0.0,0.222222,0.0,0.222222,1.5,0.31405,1,165,42,35,4,3,2,0.259036,0.837209,-123,-130,-7,1,0,0,0,0,0,0.0,0.222222,0.222222,0.222222,2017.950413,6,0.0,0.086777,0.11157,0.0,0.0,0.31405,0.128099,0.0,0.078512,0.280992,0.0,1,1,1
36f4b5aa1e3e221388ab50c5d9d20819f70a285994287cb9d2475b3dc1159e398ecb80de9093af4e3b1268c9a7cdf874dbc94c5179afc5667e22876e3d229ec3,1,0,1,0,0,20,1,0,0,0,0,0,1,1,1,1,0.047619,112,1.0,112.0,112.0,0.0,112.0,112,112,1,9,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,112,0,0,1,0,113.0,0.00885,112,0,-112,0,1,0,0,1,0,1.0,1.0,1.0,0.0,2021.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
af2c8f88d33a9964398b8883bb719bebdfce36a48d0c97324947e60515f3109a6d907db2b6eb7b9cc4dd7be63c886720c7b2e4b7338d0cb9c682764822c11383,1,0,1,0,1,30,1,0,1,0,1,0,0,3,2,3,0.142857,206,1.0,68.666667,100.0,58.654355,68.666667,105,105,1,18,1.0,1.0,0.0,0.0,1,0.333333,0.333333,0.333333,0.333333,0.666667,0.509709,0,206,0,0,3,0,0,0.004831,1.0,-206,-206,0,1,0,0,1,0,0,0.666667,0.666667,0.666667,0.0,2018.572816,2,0.0,0.0,0.485437,0.0,0.514563,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
3879f5393414133bde1ae121d4a436cb4b23bfe6a318ab4d43e7c0b1a09fa44fdf424d3a770a9dad6f9c89b7767fd0f571a238a256fa9c78d203026ee59c9c0b,1,0,1,0,0,20,0,1,0,0,0,1,0,7,6,3,0.142857,158,2.333333,22.571429,14.0,18.464896,52.666667,55,132,5,2,6.5,0.0,0.0,0.0,11,0.142857,0.714286,0.142857,0.142857,2.0,0.835443,1,12,14,132,1,1,5,1.153846,8.866667,2,120,118,0,0,1,0,0,0,0.0,0.0,0.0,0.285714,2017.550633,4,0.0,0.0,0.607595,0.0,0.0,0.0,0.006329,0.164557,0.221519,0.0,0.0,1,0,1
f44666b11dc551ddc7a8beac8c8a852ec0370bb1764772271296fd0529aef6d8477322deefaee4b62bec733bcfc4264fab985e2feb8c6752a1f1a6ca6a45d8c0,1,0,1,0,0,50,0,1,0,0,0,1,0,17,11,9,0.428571,1661,1.888889,97.705882,106.0,41.372945,184.555556,169,436,3,1,2.0,0.0,1.5,1.0,4,0.235294,0.647059,0.0,0.0,1.222222,0.262492,2,278,753,630,2,9,6,2.702509,0.83687,475,352,-123,0,0,0,0,0,0,0.0,0.0,0.0,0.058824,2017.667068,7,0.065021,0.0,0.371463,0.083685,0.0,0.12643,0.101746,0.0,0.054184,0.197471,0.0,1,0,1
e59cccb176a3d611a3a507aed717ee1031d3c533f27fa88b58070a29fa56aaf2bd0f73c7ee2bfbf0ddc01eb413c5a028d1c549214f4e3daba5e4f1d47800887d,1,1,1,0,0,30,1,0,1,0,0,1,0,10,9,9,0.428571,892,1.111111,89.2,93.5,21.560251,99.111111,115,133,2,2,2.25,4.0,2.0,1.333333,4,0.1,0.5,0.0,0.0,1.0,0.149103,0,195,270,427,2,3,5,1.382653,1.579336,75,232,157,0,0,0,0,0,0,0.6,0.7,0.7,0.1,2019.454036,7,0.039238,0.089686,0.346413,0.0,0.113229,0.115471,0.202915,0.093049,0.0,0.0,0.0,1,1,1
8c16a7ba9ed6d47fb36077100cefd2d25ed777227e6fc956ff0112dcc048fafcf702297a08a40a3136890bb659e44e57153f44a48b32529bb13d750388425fd4,1,0,1,1,0,20,0,1,1,0,1,0,0,2,2,2,0.095238,14,1.0,7.0,7.0,5.656854,7.0,11,11,1,5,6.0,0.0,0.0,0.0,6,0.0,0.5,0.0,0.5,1.0,0.785714,0,0,3,11,0,1,1,4.0,3.0,3,11,8,0,0,1,0,0,0,0.0,0.0,0.0,0.5,2016.357143,2,0.0,0.0,0.785714,0.0,0.0,0.0,0.214286,0.0,0.0,0.0,0.0,0,0,0
aa64b9d83f8d1777060fd8fedde508d1a05fa0157fbe20d8de5edd5acf9620d73b41e243935fcfd246e3376dbdda7560eb114fde1d48a6f0fa34475b60efbc60,1,0,1,0,0,30,1,0,0,1,0,0,0,2,2,2,0.095238,160,1.0,80.0,80.0,87.681241,80.0,142,142,1,6,10.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,1.0,0.8875,0,142,0,18,1,0,1,0.006993,19.0,-142,-124,18,1,0,0,0,0,0,0.0,0.5,0.5,0.0,2017.3375,2,0.0,0.0,0.1125,0.8875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
65359995c1b9994eddaa883d1a567890c6684cfc1d8332d5378e014e935beed5bc2139125c231071fa53ee2771a65dba47f37978254b801a1ae9904fdf526b4a,1,0,1,0,0,50,1,0,1,0,1,0,0,16,12,8,0.380952,959,2.0,59.9375,57.0,36.913356,119.875,124,316,4,0,2.857143,1.25,6.0,0.0,7,0.1875,0.6875,0.0625,0.0625,1.5,0.32951,2,338,468,153,7,7,2,1.383481,0.328358,130,-185,-315,0,0,0,0,0,0,0.0,0.0,0.0,0.25,2016.605839,6,0.153285,0.0,0.107404,0.098019,0.395203,0.119917,0.0,0.0,0.0,0.126173,0.0,1,1,1
9e975c704f14017664168218033b15eb369a936fa4e0bd08a0d4dd23a352771e41da0eb2e53be0c1095db03f57fc49c24a00493a300ff4bf128c0c2ab0b2b3dd,1,0,1,1,0,50,1,0,1,0,1,0,0,6,5,4,0.190476,424,1.5,70.666667,82.5,46.293268,106.0,129,202,2,1,6.333333,5.0,0.0,0.0,12,0.166667,0.666667,0.0,0.166667,1.25,0.476415,0,204,124,96,3,2,1,0.609756,0.776,-80,-108,-28,0,0,0,0,0,0,0.666667,1.0,1.0,0.0,2020.707547,4,0.398585,0.0,0.0,0.304245,0.0,0.0,0.004717,0.0,0.0,0.292453,0.0,0,1,1
