feature_set_name,dataset_scope,model_name,score_type,decile,row_count,observed_repurchase_rate,observed_nonrepurchase_rate,mean_repurchase_score,mean_churn_risk
conservative_safe_22,overall_with_promotion,RandomForest,churn_risk,5,2308,0.8206239168110918,0.17937608318890816,0.8108929252413143,0.18910707475868566
conservative_safe_22,overall_with_promotion,RandomForest,churn_risk,6,2307,0.7355873428695275,0.26441265713047246,0.7340404912522984,0.26595950874770163
conservative_safe_22,overall_with_promotion,RandomForest,churn_risk,7,2308,0.6832755632582322,0.31672443674176776,0.6784955010821832,0.32150449891781696
conservative_safe_22,overall_with_promotion,RandomForest,churn_risk,8,2308,0.587521663778163,0.4124783362218371,0.5838705784382098,0.41612942156179034
conservative_safe_22,overall_with_promotion,RandomForest,churn_risk,9,2308,0.408578856152513,0.591421143847487,0.42785920507361325,0.5721407949263867
conservative_safe_22,overall_with_promotion,RandomForest,churn_risk,10,2308,0.24913344887348354,0.7508665511265165,0.24218175470128706,0.7578182452987129
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,1,2308,0.26646447140381285,0.7335355285961872,0.3136725673771607,0.6863274326228394
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,2,2308,0.41767764298093585,0.5823223570190641,0.43364903558064993,0.5663509644193501
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,3,2308,0.6165511265164645,0.3834488734835355,0.5780557198788926,0.42194428012110746
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,4,2308,0.6434142114384749,0.3565857885615251,0.6401758397989091,0.35982416020109087
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,5,2308,0.7287694974003466,0.27123050259965337,0.738225439676379,0.261774560323621
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,6,2307,0.8062418725617685,0.19375812743823148,0.8098560524131501,0.19014394758684997
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,7,2308,0.8635181975736569,0.13648180242634314,0.8593536111779602,0.14064638882203986
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,8,2308,0.9068457538994801,0.09315424610051994,0.8988900292839087,0.10110997071609133
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,9,2308,0.9480069324090121,0.05199306759098787,0.9342753715696946,0.06572462843030537
conservative_safe_22,overall_with_promotion,XGBoost,repurchase_score,10,2308,0.9766031195840554,0.02339688041594454,0.9672350018080227,0.03276499819197729
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,1,2308,0.9766031195840554,0.02339688041594454,0.9672350018080227,0.03276499819197729
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,2,2308,0.9480069324090121,0.05199306759098787,0.9342753715696946,0.06572462843030537
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,3,2308,0.9068457538994801,0.09315424610051994,0.8988900292839087,0.10110997071609133
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,4,2308,0.8635181975736569,0.13648180242634314,0.8593536111779602,0.14064638882203986
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,5,2308,0.8063258232235702,0.1936741767764298,0.8098441152421813,0.19015588475781875
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,6,2307,0.7286519289120069,0.2713480710879931,0.7382063327747141,0.26179366722528585
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,7,2308,0.6451473136915078,0.3548526863084922,0.6401758397989091,0.35982416020109087
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,8,2308,0.6148180242634316,0.3851819757365685,0.5780557198788926,0.42194428012110746
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,9,2308,0.41811091854419413,0.5818890814558059,0.43364903558064993,0.5663509644193501
conservative_safe_22,overall_with_promotion,XGBoost,churn_risk,10,2308,0.26603119584055457,0.7339688041594454,0.3136725673771607,0.6863274326228394
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,1,2308,0.26126516464471405,0.738734835355286,0.30250760290070905,0.6974923970992909
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,2,2308,0.4137781629116118,0.5862218370883883,0.4356977328436932,0.5643022671563068
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,3,2308,0.6074523396880416,0.3925476603119584,0.5846967444460576,0.41530325555394243
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,4,2308,0.6520797227036396,0.3479202772963605,0.6448553547624488,0.3551446452375512
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,5,2308,0.7413344887348353,0.2586655112651646,0.7436748474079407,0.25632515259205935
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,6,2307,0.8101430429128739,0.18985695708712613,0.8133090406029195,0.1866909593970804
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,7,2308,0.8617850953206239,0.13821490467937608,0.8608194251285889,0.139180574871411
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,8,2308,0.902946273830156,0.09705372616984402,0.8971787219552618,0.10282127804473809
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,9,2308,0.949740034662045,0.05025996533795494,0.9309824501737632,0.0690175498262366
conservative_safe_22,overall_without_promotion,CatBoost,repurchase_score,10,2308,0.9735701906412478,0.026429809358752165,0.9629492830090407,0.037050716990959215
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,1,2308,0.9735701906412478,0.026429809358752165,0.9629492830090407,0.037050716990959215
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,2,2308,0.949740034662045,0.05025996533795494,0.9309824501737632,0.0690175498262366
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,3,2308,0.902946273830156,0.09705372616984402,0.8971787219552618,0.10282127804473809
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,4,2308,0.8617850953206239,0.13821490467937608,0.8608194251285889,0.139180574871411
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,5,2308,0.8102253032928943,0.18977469670710573,0.8132966625488507,0.18670333745114934
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,6,2307,0.741222366710013,0.258777633289987,0.7436570469552298,0.2563429530447702
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,7,2308,0.6520797227036396,0.3479202772963605,0.6448553547624488,0.3551446452375512
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,8,2308,0.6074523396880416,0.3925476603119584,0.5846967444460576,0.41530325555394243
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,9,2308,0.4137781629116118,0.5862218370883883,0.4356977328436932,0.5643022671563068
conservative_safe_22,overall_without_promotion,CatBoost,churn_risk,10,2308,0.26126516464471405,0.738734835355286,0.30250760290070905,0.6974923970992909
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,1,2308,0.27339688041594457,0.7266031195840554,0.3054849571370359,0.6945150428629642
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,2,2308,0.39731369150779894,0.6026863084922011,0.46826055250686593,0.5317394474931341
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,3,2308,0.5831889081455806,0.4168110918544194,0.619050003863528,0.3809499961364719
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,4,2308,0.6737435008665511,0.3262564991334489,0.6852679790827134,0.3147320209172867
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,5,2308,0.7517331022530329,0.24826689774696706,0.7379841212098484,0.2620158787901517
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,6,2307,0.8058084091894235,0.19419159081057652,0.7904298851829039,0.2095701148170961
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,7,2308,0.8661178509532063,0.13388214904679377,0.8338082517533701,0.16619174824662994
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,8,2308,0.9064124783362218,0.09358752166377816,0.8712039949505301,0.12879600504946986
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,9,2308,0.9419410745233969,0.05805892547660312,0.9085348522626552,0.09146514773734482
conservative_safe_22,overall_without_promotion,ExtraTrees,repurchase_score,10,2308,0.9744367417677643,0.0255632582322357,0.9506206611645679,0.04937933883543214
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,1,2308,0.9744367417677643,0.0255632582322357,0.9506206611645679,0.04937933883543214
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,2,2308,0.9419410745233969,0.05805892547660312,0.9085348522626552,0.09146514773734482
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,3,2308,0.9064124783362218,0.09358752166377816,0.8712039949505301,0.12879600504946986
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,4,2308,0.8661178509532063,0.13388214904679377,0.8338082517533701,0.16619174824662994
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,5,2308,0.8054592720970537,0.19454072790294627,0.7904197478593504,0.20958025214064954
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,6,2307,0.752058951018639,0.24794104898136107,0.7379715296098432,0.26202847039015675
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,7,2308,0.6737435008665511,0.3262564991334489,0.6852679790827134,0.3147320209172867
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,8,2308,0.5831889081455806,0.4168110918544194,0.619050003863528,0.38094999613647196
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,9,2308,0.39731369150779894,0.6026863084922011,0.46826055250686593,0.5317394474931341
conservative_safe_22,overall_without_promotion,ExtraTrees,churn_risk,10,2308,0.27339688041594457,0.7266031195840554,0.3054849571370359,0.6945150428629642
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,1,2308,0.2448006932409012,0.7551993067590987,0.30147303844357476,0.6985269615564251
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,2,2308,0.43890814558058927,0.5610918544194108,0.4309439883784848,0.5690560116215151
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,3,2308,0.6122183708838822,0.38778162911611785,0.5876176045136012,0.41238239548639877
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,4,2308,0.6395147313691508,0.36048526863084923,0.6470462863871016,0.35295371361289835
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,5,2308,0.7383015597920277,0.2616984402079723,0.74630523213499,0.25369476786500994
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,6,2307,0.8036410923276983,0.19635890767230169,0.8167578989570068,0.1832421010429932
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,7,2308,0.871317157712305,0.12868284228769497,0.8612098833618702,0.13879011663812973
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,8,2308,0.9072790294627383,0.0927209705372617,0.8962513245559054,0.10374867544409466
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,9,2308,0.9419410745233969,0.05805892547660312,0.9279217775575547,0.07207822244244529
conservative_safe_22,overall_without_promotion,GradientBoosting,repurchase_score,10,2308,0.9761698440207972,0.023830155979202773,0.9577686416278132,0.04223135837218673
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,1,2308,0.9761698440207972,0.023830155979202773,0.9577686416278132,0.04223135837218673
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,2,2308,0.9419410745233969,0.05805892547660312,0.9279217775575547,0.07207822244244529
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,3,2308,0.9072790294627383,0.0927209705372617,0.8962513245559054,0.10374867544409466
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,4,2308,0.871317157712305,0.12868284228769497,0.8612098833618702,0.13879011663812973
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,5,2308,0.8032928942807626,0.19670710571923744,0.8167466323240175,0.18325336767598255
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,6,2307,0.7386215864759428,0.2613784135240572,0.7462859650011007,0.25371403499889933
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,7,2308,0.6412478336221837,0.3587521663778163,0.6470462863871016,0.35295371361289835
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,8,2308,0.6104852686308492,0.38951473136915077,0.5876176045136012,0.4123823954863988
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,9,2308,0.43890814558058927,0.5610918544194108,0.4309439883784848,0.5690560116215151
conservative_safe_22,overall_without_promotion,GradientBoosting,churn_risk,10,2308,0.2448006932409012,0.7551993067590987,0.30147303844357476,0.6985269615564251
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,1,2308,0.24783362218370883,0.7521663778162911,0.27031449085872306,0.7296855091412771
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,2,2308,0.4124783362218371,0.587521663778163,0.4206663495676706,0.5793336504323293
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,3,2308,0.6009532062391681,0.3990467937608319,0.5776192478718035,0.4223807521281963
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,4,2308,0.6750433275563258,0.32495667244367415,0.6590280909470071,0.34097190905299285
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,5,2308,0.7352686308492201,0.2647313691507799,0.734197599229359,0.265802400770641
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,6,2307,0.8032076289553532,0.19679237104464672,0.8138542965669358,0.18614570343306414
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,7,2308,0.8639514731369151,0.1360485268630849,0.8684411697972245,0.13155883020277548
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,8,2308,0.9120450606585788,0.08795493934142114,0.9097669040309199,0.09023309596908005
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,9,2308,0.9488734835355286,0.0511265164644714,0.9468288894056671,0.0531711105943328
conservative_safe_22,overall_without_promotion,HistGradientBoosting,repurchase_score,10,2308,0.9744367417677643,0.0255632582322357,0.9750177372008049,0.024982262799195316
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,1,2308,0.9744367417677643,0.0255632582322357,0.9750177372008049,0.024982262799195316
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,2,2308,0.9488734835355286,0.0511265164644714,0.9468288894056671,0.0531711105943328
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,3,2308,0.9120450606585788,0.08795493934142114,0.9097669040309199,0.09023309596908005
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,4,2308,0.8639514731369151,0.1360485268630849,0.8684411697972245,0.13155883020277548
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,5,2308,0.8032928942807626,0.19670710571923744,0.8138407742438675,0.18615922575613253
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,6,2307,0.7351538794971825,0.26484612050281753,0.7341765991532013,0.2658234008467986
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,7,2308,0.6750433275563258,0.32495667244367415,0.6590280909470071,0.34097190905299285
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,8,2308,0.6009532062391681,0.3990467937608319,0.5776192478718035,0.4223807521281963
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,9,2308,0.4124783362218371,0.587521663778163,0.4206663495676706,0.5793336504323293
conservative_safe_22,overall_without_promotion,HistGradientBoosting,churn_risk,10,2308,0.24783362218370883,0.7521663778162911,0.27031449085872306,0.7296855091412771
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,1,2308,0.23873483535528597,0.761265164644714,0.26551283375912627,0.7344871662408737
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,2,2308,0.4285095320623917,0.5714904679376083,0.41992342908232183,0.5800765709176782
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,3,2308,0.5827556325823223,0.4172443674176776,0.5754000518742259,0.42459994812577406
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,4,2308,0.6741767764298093,0.32582322357019067,0.6601786502384388,0.3398213497615613
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,5,2308,0.7452339688041595,0.25476603119584057,0.735707357650975,0.26429264234902516
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,6,2307,0.8023407022106632,0.1976592977893368,0.813122131099498,0.1868778689005019
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,7,2308,0.8648180242634316,0.13518197573656845,0.8685592593323265,0.13144074066767356
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,8,2308,0.9168110918544194,0.0831889081455806,0.9128930145474171,0.08710698545258282
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,9,2308,0.9471403812824957,0.05285961871750433,0.9493662658747138,0.05063373412528608
conservative_safe_22,overall_without_promotion,LightGBM,repurchase_score,10,2308,0.9735701906412478,0.026429809358752165,0.9770559276696683,0.022944072330331876
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,1,2308,0.9735701906412478,0.026429809358752165,0.9770559276696683,0.022944072330331876
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,2,2308,0.9471403812824957,0.05285961871750433,0.9493662658747138,0.05063373412528608
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,3,2308,0.9168110918544194,0.0831889081455806,0.9128930145474173,0.08710698545258282
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,4,2308,0.8648180242634316,0.13518197573656845,0.8685592593323265,0.13144074066767356
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,5,2308,0.8024263431542461,0.1975736568457539,0.8131096808695374,0.18689031913046253
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,6,2307,0.7451235370611183,0.25487646293888166,0.7356862568088858,0.26431374319111417
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,7,2308,0.6741767764298093,0.32582322357019067,0.6601786502384388,0.3398213497615613
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,8,2308,0.5827556325823223,0.4172443674176776,0.5754000518742259,0.42459994812577406
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,9,2308,0.4285095320623917,0.5714904679376083,0.41992342908232183,0.5800765709176782
conservative_safe_22,overall_without_promotion,LightGBM,churn_risk,10,2308,0.23873483535528597,0.761265164644714,0.26551283375912627,0.7344871662408737
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,1,2308,0.30589254766031193,0.6941074523396881,0.30939272319208255,0.6906072768079174
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,2,2308,0.4324090121317158,0.5675909878682842,0.4955264551621028,0.5044735448378972
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,3,2308,0.5953206239168111,0.40467937608318894,0.598095609797658,0.4019043902023421
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,4,2308,0.6854419410745234,0.3145580589254766,0.6461256761518407,0.3538743238481593
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,5,2308,0.7512998266897747,0.24870017331022531,0.7162597938691228,0.28374020613087714
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,6,2307,0.7824013870827915,0.2175986129172085,0.7760262456777184,0.22397375432228167
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,7,2308,0.8344887348353552,0.1655112651646447,0.8325142354971753,0.16748576450282468
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,8,2308,0.8977469670710572,0.1022530329289428,0.8849708343027823,0.11502916569721769
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,9,2308,0.9311091854419411,0.06889081455805893,0.9327705276952775,0.06722947230472263
conservative_safe_22,overall_without_promotion,LogisticRegression,repurchase_score,10,2308,0.9579722703639515,0.042027729636048526,0.9817813043259043,0.018218695674095925
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,1,2308,0.9579722703639515,0.042027729636048526,0.9817813043259043,0.018218695674095925
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,2,2308,0.9311091854419411,0.06889081455805893,0.9327705276952775,0.06722947230472263
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,3,2308,0.8977469670710572,0.1022530329289428,0.8849708343027823,0.11502916569721769
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,4,2308,0.8344887348353552,0.1655112651646447,0.8325142354971753,0.16748576450282468
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,5,2308,0.7824956672443674,0.21750433275563258,0.7760138788167743,0.2239861211832257
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,6,2307,0.7511920242739488,0.24880797572605115,0.7162462595228941,0.2837537404771059
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,7,2308,0.6854419410745234,0.3145580589254766,0.6461256761518407,0.3538743238481593
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,8,2308,0.5953206239168111,0.40467937608318894,0.598095609797658,0.4019043902023421
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,9,2308,0.4324090121317158,0.5675909878682842,0.4955264551621028,0.5044735448378972
conservative_safe_22,overall_without_promotion,LogisticRegression,churn_risk,10,2308,0.30589254766031193,0.6941074523396881,0.30939272319208255,0.6906072768079174
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,1,2308,0.24913344887348354,0.7508665511265165,0.24218175470128706,0.7578182452987129
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,2,2308,0.408578856152513,0.591421143847487,0.42785920507361325,0.5721407949263867
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,3,2308,0.587521663778163,0.4124783362218371,0.5838705784382098,0.41612942156179034
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,4,2308,0.6802426343154246,0.3197573656845754,0.6784955010821832,0.3215044989178169
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,5,2308,0.738734835355286,0.26126516464471405,0.7340591919178365,0.26594080808216347
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,6,2307,0.8205461638491548,0.17945383615084526,0.8109075291849325,0.18909247081506755
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,7,2308,0.848786828422877,0.15121317157712305,0.8657187843368639,0.1342812156631361
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,8,2308,0.9189774696707106,0.08102253032928942,0.9076767017628908,0.09232329823710911
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,9,2308,0.945840554592721,0.05415944540727903,0.9435486744856723,0.05645132551432785
conservative_safe_22,overall_without_promotion,RandomForest,repurchase_score,10,2308,0.975736568457539,0.024263431542461005,0.9752538880908884,0.024746111909111704
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,1,2308,0.975736568457539,0.024263431542461005,0.9752538880908884,0.024746111909111704
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,2,2308,0.945840554592721,0.05415944540727903,0.9435486744856723,0.05645132551432785
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,3,2308,0.9189774696707106,0.08102253032928942,0.9076767017628908,0.09232329823710911
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,4,2308,0.848786828422877,0.15121317157712305,0.8657187843368639,0.1342812156631361
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,5,2308,0.8206239168110918,0.17937608318890816,0.8108929252413143,0.18910707475868566
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,6,2307,0.7355873428695275,0.26441265713047246,0.7340404912522984,0.26595950874770163
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,7,2308,0.6832755632582322,0.31672443674176776,0.6784955010821832,0.321504498917817
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,8,2308,0.587521663778163,0.4124783362218371,0.5838705784382098,0.41612942156179034
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,9,2308,0.408578856152513,0.591421143847487,0.42785920507361325,0.5721407949263867
conservative_safe_22,overall_without_promotion,RandomForest,churn_risk,10,2308,0.24913344887348354,0.7508665511265165,0.24218175470128706,0.7578182452987129
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,1,2308,0.26646447140381285,0.7335355285961872,0.3136725673771607,0.6863274326228394
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,2,2308,0.41767764298093585,0.5823223570190641,0.43364903558064993,0.5663509644193501
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,3,2308,0.6165511265164645,0.3834488734835355,0.5780557198788926,0.42194428012110746
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,4,2308,0.6434142114384749,0.3565857885615251,0.6401758397989091,0.35982416020109087
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,5,2308,0.7287694974003466,0.27123050259965337,0.738225439676379,0.261774560323621
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,6,2307,0.8062418725617685,0.19375812743823148,0.8098560524131501,0.19014394758684997
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,7,2308,0.8635181975736569,0.13648180242634314,0.8593536111779602,0.14064638882203986
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,8,2308,0.9068457538994801,0.09315424610051994,0.8988900292839087,0.10110997071609133
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,9,2308,0.9480069324090121,0.05199306759098787,0.9342753715696946,0.06572462843030537
conservative_safe_22,overall_without_promotion,XGBoost,repurchase_score,10,2308,0.9766031195840554,0.02339688041594454,0.9672350018080227,0.03276499819197729
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,1,2308,0.9766031195840554,0.02339688041594454,0.9672350018080227,0.03276499819197729
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,2,2308,0.9480069324090121,0.05199306759098787,0.9342753715696946,0.06572462843030537
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,3,2308,0.9068457538994801,0.09315424610051994,0.8988900292839087,0.10110997071609133
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,4,2308,0.8635181975736569,0.13648180242634314,0.8593536111779602,0.14064638882203986
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,5,2308,0.8063258232235702,0.1936741767764298,0.8098441152421813,0.19015588475781875
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,6,2307,0.7286519289120069,0.2713480710879931,0.7382063327747141,0.26179366722528585
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,7,2308,0.6451473136915078,0.3548526863084922,0.6401758397989091,0.35982416020109087
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,8,2308,0.6148180242634316,0.3851819757365685,0.5780557198788926,0.42194428012110746
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,9,2308,0.41811091854419413,0.5818890814558059,0.43364903558064993,0.5663509644193501
conservative_safe_22,overall_without_promotion,XGBoost,churn_risk,10,2308,0.26603119584055457,0.7339688041594454,0.3136725673771607,0.6863274326228394
conservative_safe_22,promotion_only,CatBoost,repurchase_score,1,1191,0.24685138539042822,0.7531486146095718,0.2835422622466687,0.7164577377533313
conservative_safe_22,promotion_only,CatBoost,repurchase_score,2,1190,0.3697478991596639,0.6302521008403361,0.39856946174543656,0.6014305382545634
conservative_safe_22,promotion_only,CatBoost,repurchase_score,3,1190,0.5605042016806723,0.4394957983193277,0.5171969332061809,0.48280306679381924
conservative_safe_22,promotion_only,CatBoost,repurchase_score,4,1191,0.5743073047858942,0.4256926952141058,0.5824697940554455,0.41753020594455453
conservative_safe_22,promotion_only,CatBoost,repurchase_score,5,1190,0.6680672268907563,0.3319327731092437,0.6839755281516972,0.31602447184830285
conservative_safe_22,promotion_only,CatBoost,repurchase_score,6,1190,0.7630252100840336,0.23697478991596638,0.7598118820002852,0.24018811799971473
