USER_KEY,is_repurchase,repurchase_score_oof_logisticregression,churn_risk_score_oof_logisticregression,repurchase_score_oof_gradientboosting,churn_risk_score_oof_gradientboosting
70acff1f9799113d754b4c8b6161bb434a2f2f6c1fd7529697c6881553f3da2c1e8f7757a166286be844d6ce5f350dff12a5be39196ec3fe1318ed343885b90d,0,0.38311186,0.61688814,0.46071115,0.53928885
55629bf737412ae0e8ba555967a172c1871643a35a865a11f26405f88e214588d478edae53f7e54a71ac48c4ce2634719d8b85996a285bf18f4d77e6da568ede,0,0.16725253,0.83274747,0.20101652,0.79898348
a826cc66b46aa233804a7ba25497cde7c7bfb084458ce8fc6818600bc7d7513439383deee3b66e611364f79b76a83863fca1d3de51ef6a19dd6d55578c5d3d9f,0,0.45272657,0.54727343,0.60021098,0.39978902
4432d8c6a6695c9ab3b2fb6479c966594a72447cbb075005e241c536c5eb15f656a4b0f20ec3527854fcef03f2151d67a77c27a85361cd923b21ee217029f87e,1,0.92504472,0.07495528,0.95080575,0.04919425
f3e04976c1f4c43f5a1e0269eb9b2611fcc18ee71e840dd00a4434242e7a958b3c6f5259db80298146e55bad07363204ea8740c316cd4e88ec757aa4dde730de,0,0.82773019,0.17226981,0.67159779,0.32840221
8448802d5eb42cb89b61f0b40e9c13f47595af076fa727af06805591d1161a92d5fa3a984866c36d0b2a137327a593d8fa9f8c70e68327a84379005456f59383,1,0.81285515,0.18714485,0.7720275,0.2279725
974541040b44f4b8edca0f0fa51a9936adeddcf4d485a60ac64e6205a8245b9a12c7f8588ae61633ff66eda08c84a08cfbc1c32de5b2a97a74bed3f5539f1efe,1,0.45631398,0.54368602,0.43879498,0.56120502
0bb10a30e5de70db5360cdd8a963af5fb2cb7cb0efd815a083b36cc72a42691cb1add2ebf47b650e7ed3485d91d4757c8b390f0ab836d2df2dbbe98ed6de1a0b,1,0.73926761,0.26073239,0.84487391,0.15512609
350251e02aaf33a824fedd86cf19d6fae9a0489a1291cf218755aa89615d79e5bb23a2de646646b4b6890f590fb320509caff700a719a46c61fdfaf02a0ad063,0,0.26289587,0.73710413,0.48059476,0.51940524
fbb7653b4b4731bb018b79f5738bb1f1d869674bb4fd83733aed63df932da5661a2ce1595fd08287c069980f15364ee040c16abe6bc0aac4aa8ef2f8f93fa1ae,1,0.37838027,0.62161973,0.68293842,0.31706158
4c6a7556f0b3bf4a3fe10ecdf4a2018618ff3f7f890d5717b3b5a9632e0965b25def46d08ac7e08bacf97b7a3af99c689ae8cc354ecbb5b470dfa522c4a59fbb,1,0.26850119,0.73149881,0.48335667,0.51664333
d2c7c3c5d582d3434b004dc29642cbce5a65070780a250d09c152bd52915ab5c7c20e6aaa579e87155319ebc2aac714e080c4a4a96bc1abe584aafbd863a133f,1,0.68629862,0.31370138,0.87045424,0.12954576
23f30f945ed24c1c9f3ac38e647ddd8cff85b8caf81513c32891c644665066bab38c86bb457f40ef553eccd30464d25ee1d43bbe0f74349fb67bfa1288d19f84,1,0.67365095,0.32634905,0.81935825,0.18064175
0ca0c255a7c6b5a46973f48d039a9221c1fefff590ddc9200ca875caa7f754b3bc9aaf3f1ca262435aa1ff8257bd68f631669265301a6e38e0fc333b80bff841,1,0.82553759,0.17446241,0.89790204,0.10209796
9ad35fc7080320011c43c128a769f94c8b33bb4e5f3e23aae143fbad43160d80dbaf3f4734dab7139bd08f0dd087770a5e57962bcf44c0b9d1efdace29720087,0,0.50963342,0.49036658,0.6705572,0.3294428
056a7970edc65b52deda0b4db85469571be807af8d666f0b8ab3dbeb2229018b2b02b40a4d84edb60570e4505d4e963c88bac1b8de95c68477905c2ff11dae53,1,0.65447495,0.34552505,0.49869742,0.50130258
eeee78cff4784b3179dba6cec0624bfd80bc373f36760848a2b40274b9e6f13e969d449dcc1651e062c10b1f603e7447c459addaca16822e043cdb76cdd60ef3,1,0.94599628,0.05400372,0.9801495,0.0198505
9116a61df9f0fa7834d2211997a9a00a8609d0b17a06256ea7f159e31b9fa77e3378b62aa17e427feb546a7573cb572f557221379f96f401149e7a8dcf29e507,0,0.43772381,0.56227619,0.58304738,0.41695262
7b644b6e6ad9d3761bb4539af390aeb3d513040dbb3c4a8360553de1b953843f3ac5f5380ff0f27bec99a68b600a60133119cabc502ee8d65aac252766b58ab5,1,0.99342582,0.00657418,0.98877917,0.01122083
9b31ef2010dde40907b2da6fe5dd2a5aad9df746af3f2ece8799e2a860d10aa364d06bbd769d0564675da192a4f47fd1d6803def442f1072afa565678733be1f,1,0.77702345,0.22297655,0.73450666,0.26549334
827afc510e6311c3b56d90f0176441eb233e600ff011613ccdd3513aaf8a7ef82df8b5d5c181de8b77e695763f8409ffe65a217f3ea55523e0f7a21890ecfc6f,0,0.17814542,0.82185458,0.24718575,0.75281425
c199a4690afafbf8388a8799f6d40463d809aa072e5fd11d791c701efe29b92933e4be675f163617eb3c718e1f3c574f3af048b52c11da941060022261ee49db,0,0.433757,0.566243,0.59536554,0.40463446
6da5aa71cebbddefea7fe092848af941feab729b43de9ee02e48c71a9371e2f83349c9cac8907c60f0b7e4b5bb3424ef9ef9f22c1eac572e3279e4df2eb211b2,1,0.87766593,0.12233407,0.92893546,0.07106454
50cf50f2a7142053d69a7ba4cbdf6f82fbb7408bdb63e92eca23b71a76271ef0462601dd73c2cee0999b93ee3f330f854c6469f758eefe6e0337361c39f9f90a,0,0.40894992,0.59105008,0.38620985,0.61379015
6eab67d24ab7c076e158637f271ea508f744c0dd0bbdc3797a9c8353e5b0f7aa6e6d29978b49b63744dcffbb59cb505c8ea6ca40ed2c206996b399d72de7f111,0,0.35103482,0.64896518,0.42010326,0.57989674
10e417334d4bd3f9bfba273a72b45ebe52a72df42b428b1e79d652cfb4ce7f312b6590674ad25aa7e1265dffc1388f4959d2aa1ed3fc343add2fbcedc55902cf,0,0.43855497,0.56144503,0.7414959,0.2585041
dca11b032f17fbeb01e8e4c9e6b108fbd21e2597b7e67d979d15a00f9cce624c0c669e3f36810a9fa39a29a08663e94891e4d72587f097d2c5d16e1123d6f9b3,1,0.72448498,0.27551502,0.76020453,0.23979547
688720b39bca40e97de4a1612d351fdd45d3ba97ca693e987e64295ebfa4bd4ec808986dc62cf88143867d7fe45134bcf71830126f0a8b1de18d652c73d02e35,0,0.1674256,0.8325744,0.28974009,0.71025991
4efb4cac92329a88ac2ff3b09235ebcc8747eb2d2c2b7aaf7bed87ba8f287fb2f6bfc773827d080ee0e71c1a603f92b593166e6442753582e4abe436dad0de40,1,0.94538479,0.05461521,0.96169514,0.03830486
42e6b22f0a4145daf4d4da7e130d6a0eb3ad9a9287171f48a8defaff67bd1af88d1ca0d14bd39253a919236ef5774a15e2c5d76d64787a81fa4e7a652ec808cb,0,0.55207743,0.44792257,0.67704409,0.32295591
8e0190bf8af1b467fec4017a06c3b0038e79f221659811baf78edac6d071996677409d9cbb9eef81d57195ea351b9770e3f62b2e645de0f6c5b470733929bbf3,0,0.31684273,0.68315727,0.58331867,0.41668133
b55611073a04c499a719207fd1dc984646af51c955fea5270f2b6e414e7e60d04b4cbf7aaa21b7fbca90c5b4e8fffede78f49ad88b452378346537c5163b72f7,1,0.71161622,0.28838378,0.95918384,0.04081616
a8c176d01e5eb0a273a70bfe86293970d3d0d9e7c35d04325802f39ae6eddb54989cc194ac25ee6c9fa8d3f0912c342b9346d5b24799c8970aac7917494eba50,0,0.0598683,0.9401317,0.25395128,0.74604872
db0b320a6328bbabaee6e3354326bbab85acc485e3debc1d5e5946b19cde890ca2f54dda657a5084b2ebd54a638990bd6bbf48b0a369cc8b85384c42981b013e,0,0.20246257,0.79753743,0.19683486,0.80316514
e88298c093e2663a930beec3bcbae999409c9b6bad299276b5fddc00af7bb0050cb04815db6b77fc302c47dbc70a6c49a3f18a78fcbde6fc09f74a41ab92beca,0,0.35142989,0.64857011,0.49187369,0.50812631
4a89597dd00b7c6ad6a1436277c27f8668b34f633f3f8ddca8bbdfef1d5daf526303d6ed9af3df0a972f8e21def3d6ccff5d9817000e414a8709b939e02c0c0a,1,0.73103051,0.26896949,0.9534076,0.0465924
fa7bc3e64deb9e5f03f8425f1f5eb1e3e4b261fe85354142fbd3263b2a7cefa00bff210d8f6baca1ae3821897d4fcc483c7a5dae4c10c54250bc334ffdf5dd41,1,0.95498834,0.04501166,0.96929087,0.03070913
ed656b0fcf2b5ef2e97baa3b746020470f31122606c1c56f9da9ff4b5da61800f3f164aa156d659663eeb05b8efc1ea1cc66e16b25774dd55667bdf9a92a99cd,0,0.53702606,0.46297394,0.66595514,0.33404486
bcc0302cf14371684b0a5c5afbd67aaf0f0787d5731f0c54f36fc7169b40c0e8c66c7b9d24f6964812585f7669e8bc70998218c1813fa206313ded1f3f830a7d,0,0.53779282,0.46220718,0.60267054,0.39732946
850b33170298cd4a1bd3da6d7c68b3f99390d0a2db911ececb552b543057f003d6225e1e4363904d0fd230f9594bc372d83c845d18a79b8288000eb7a2fabdde,1,0.14720785,0.85279215,0.31351195,0.68648805
f9faecabf27bce4a026312f1e0ff94f686f646cfa23d001621d6ca84a926bfeb95cfb4821b937c2900ddb16a31b3311e67a08e36d9fadb460040fcfcda44026f,1,0.90824735,0.09175265,0.95191084,0.04808916
13d1a98e4517b882c7e5f51f66ae0df86580618274b2d5038b6ebe7e4191dea85c3e925f0b701eb34efdb42547db57bb129ba1fb3e470c1f2154d1ef2e25d15d,0,0.47603366,0.52396634,0.60741852,0.39258148
1ca683c4f6626348df3a560ae168c52403ff5971a5bb2305d5f78679cf2e475d28f7af6ba9245038a13b68679217709df6115a0641ec435ecf89b4200b9fe64d,1,0.88716342,0.11283658,0.92146506,0.07853494
cc6d6ed6d948a33f62da8d983b90fdf7a636def99694dbdd8ab43f44c04c0d77b25a55ae711a680d51469e695c355c302f60c692d956537263569101b58c2a8e,0,0.2268673,0.7731327,0.37621331,0.62378669
665ffe552e9f53f3a4e6c1ffd64d182b30a5d579e08697bd308909a7260ad033eb7c12e18c3ef6e855f58198597530e6e2a286d3e2a703410f27a9ed4e1a3687,1,0.9314274,0.0685726,0.94281952,0.05718048
b77e0dc058346d020f6fb2a875300217b38d77aca052b1d0facda75dc3af2e51b19447a9afa9f67a448807b5165f00ba693862e0a37a9ba4df187f62edecd2d5,1,0.17785744,0.82214256,0.30578924,0.69421076
e4fa7e9820e122724284b9be5dac5ab3131637b602659846b4f09610447b9f3f72eb05551f4ba1cd1b412fee0b208b67b9f15afce77744f6ca18049a5e15bc64,1,0.63255043,0.36744957,0.66385323,0.33614677
68a967bda79f0e17e43c6f8a9a7b32a0b113081b243824698e9103c90db8977cc2f2d3fb4776b26f181ca156d088c7d8cecfea2028575e70d026d535bcba11c4,1,0.4360698,0.5639302,0.51182495,0.48817505
a76da788e963be40d8f0d1531b31ffd5d839f1b5ba75a837606b3456ff02553ea84b2d8af573743e6975be0cd2ae33123248ee96905fa6d0eab77c3cdd772264,1,0.94331159,0.05668841,0.97065992,0.02934008
18727c4518260993c9b3559ef7c8e7f6d88b2d95a3f14c82169215c7086fbc87afdfac6cb85f4879ac3bec310d1417f0b74b8efb6f8be12d121116020cb3f96f,1,0.05547896,0.94452104,0.1891942,0.8108058
fa36923a5b209f23773a5ab844d3849841dd6d840fc2f9984212b0071ef45c66d939527314e2e7bdcac17a2b8d786e335114578487ec725670bf48ae39853061,1,0.34977058,0.65022942,0.58505336,0.41494664
6af41abf66fa90c05819f92bc0f1571eee7ccfd069552a9c2eb4f8feddaebf73864bd3955f8f95ebc76cf0ff13688de6e976ec20b82d0edf01b0d4c0bac07dfa,1,0.82002764,0.17997236,0.94582259,0.05417741
35464c47bf94876d477bb1fd4c52f01d487a02013cd745dfe639ed58054caaec59ca603d6217e0109c1eef10950a086091124db29bad6dc6c0041eaa997a521f,1,0.83446483,0.16553517,0.97805193,0.02194807
bfd68f413cec497c692a9d1d46f32c708bd48d9c6f6e50aeed1e442092977857c11140a8f2ca61e18b5194fa7cc2cff95917959049cf58f8884314b34db3ae3b,0,0.59985401,0.40014599,0.69350842,0.30649158
9053cfe3cea57ba1ee52a7099a7ea671a3ad6212e7373327afbacc10e53b41eaa93af9ffb2cfbcc26e2064581f68ee747273bbdb523f060e19cef03cea0fa335,1,0.60722126,0.39277874,0.93990273,0.06009727
ad2e70dfd63a905293c9d8c70aa4c9751dc211c4996d1da84816fca6a5e2a2d4f76702c9a33b814d79669f08c4ec8707dfdb5072e91851f1ca20239fa532f06f,1,0.26068388,0.73931612,0.70288188,0.29711812
bb79d2408e0053d46e605821618e5d5081cce6a87dd6a8fb1faddbde142e4d0e35f366999e5d28436f47b005dd330f79563802bc9bb4a46060b808705e98791b,1,0.06389478,0.93610522,0.20645039,0.79354961
b0a5d4db7ac3f9eb259cc608ba4622cae2eebb0367d3f4547ebe8cf207b4a7243fd5d4f25fb778f1fbd351b198103af497390c56f8f51437afd958470d4c2416,0,0.03175241,0.96824759,0.1844902,0.8155098
cf30f9571bc72a4c78b1874a6f48581e69c0d116f601171f8b7b8adf7dbcaa4b5a6de67fd491e387a92e0db7912e86234db732e7086450e051cf7edaa77029dc,0,0.4343602,0.5656398,0.41971987,0.58028013
943fe7b7637a892f17661da4e7d84806f4c34d424c390f01266325e78032bfd08c57cc006c93af83be0ce8900802b10913fd20188c4035394ee3ebdcc35153f5,1,0.85395009,0.14604991,0.76716431,0.23283569
84729eb8453c564f12718ab07de5465b576a36935ab9369bf4e6483f77f2dcd54f49ba0132b0266f236073e5bf8516a61287a9745a449910c65c517541b6d099,1,0.86721999,0.13278001,0.91652036,0.08347964
c79d41bd1866653370cab7a58d2e363653a6fa784284cc430b928718e3c22cdf3367e97430987cb3077f99600362cb686e01e5fe88706135e611a553e69f63fa,1,0.80401415,0.19598585,0.88721405,0.11278595
98e1605d26a25a889dfc5146db0b8604a12f50fc6609d8fc1455501833f4202c54a19a379dbb307d08588db979c4e9b4f9ad9d081fb5d83ef10fb58cb1e6c5b2,1,0.36819376,0.63180624,0.35234434,0.64765566
464add1c883c7c69d088c447c065ab7d60b2af47fdaaadf78037e98c21004ca470540fb9208e0602b0c8e45e1818ff3fa18b8467491090ca7f48ddec10cb6847,1,0.64897007,0.35102993,0.88884552,0.11115448
77dcd19c8835bf7cf079f011501937f37450542270c4e61368d6d6bd0abb6106367d1856c6b87e76bd6292eb3c7ad76296570b46ffd6b24c95c60f32c3307a55,0,0.06269547,0.93730453,0.09743668,0.90256332
2241cc42b81fb3fec7af05b2c96a746fe957188ede49162a34a440981b5d6e5bfc1a8cc1a2991e5af6b09571677d2f00f81e90e592e497bdf7e97ce79d5a27d6,1,0.86473853,0.13526147,0.93790109,0.06209891
40693e26345185709323724606307a079501fcffb5baf6173d3786e8271851a6440acde6766b58a74c9c49e6fdf2f4daf2d18f2b3f67a8b6d0f187897bd88db3,1,0.13283274,0.86716726,0.41079572,0.58920428
ea56a2fdfc37d86675add275beef15ec5338648cb4ed699ac5452bda5fb160f20dbee588a4a9cad450e6438c189802a696106300c01c76c11ff947589e2f778b,0,0.87482499,0.12517501,0.78908995,0.21091005
5c3890cf414bd6fb08bbd304ffa2786e2dfd8aa8f733a046d550cc4ef95b3aea2666353e19512833afa163c78b81d2e63380bb455b9847f1283f59b9466466ec,1,0.90443378,0.09556622,0.93141475,0.06858525
966a61a4f04c80a1ddc0061bd3241bebb3e644d9a59e530d69aae22858ebcfb335c4f74659fd24928710864ba43398c740348782262e94a40a60509d68f64dbe,0,0.40980622,0.59019378,0.66093369,0.33906631
4617b481011fddd01ae19a08b13499016e5356b8e295733c116cacbcc19e717edf622fa82733d56101163e121dc3b3124a1ca504cee31dd019ed128de72d7c61,0,0.52223409,0.47776591,0.66734528,0.33265472
97ceba6c75fa0c7d973ca332576a817d884084d16d92763b0cb479614af864238ef369ff5acb54b9c47ec15524e22d7654819f234da4a4960e8b3ac400f6cb4d,0,0.4184713,0.5815287,0.5932314,0.4067686
213b840e9aaeb25bb1163fd18227fd9dc94f5043639565086c8a592a2520b761507ed6b01f6a9b555e05e8cce8923f092dc7719c340e098f7d0a2c841b809740,0,0.81802706,0.18197294,0.68119654,0.31880346
757e2b2a794120aebd8f41d1e5280e16b9f39e4139cc44b71b804e3f014ddd990f812b0c89d48ec8d4699301a298b7137a944cf8b419bfab2f59dd896db3e3dd,0,0.71300734,0.28699266,0.7114968,0.2885032
be5d48e10ad4bda4deb35ebd57c08fc63e958ff0a4e306d74160198b00798e1655f32356977dcb0078d918fab663f65442d3c8b0646d82b76c0205bc6f98ae28,0,0.79503545,0.20496455,0.79768967,0.20231033
83af2abeecf2a1d571f28c212120abe9bc4492f3b9fd3267ab6df60a3a8748c1d717d3007fc1cf4adf582d52775196c7cf0cdfe7b166883d595ba9064e92ef78,1,0.73663818,0.26336182,0.87926682,0.12073318
51364f666d090ef2f37fa093b7daddd0297ae5e0568167394985bc4fea46cc0b155fb2c6f8624929dbe3ff250129b6767aedbd14203e70b9306c06fe024026f7,1,0.99404899,0.00595101,0.96553547,0.03446453
064f0a1a589f363c6915bf6518266ec4994f67fa36aa0ca06deadcdeec912faecac96976515962927d3a1ca484e7073eeef3ceea44fde14ebc4c485969ab3c75,1,0.79580317,0.20419683,0.7527449,0.2472551
315137b9709725714717d326350fb2eb83e053841e2295ffb23ccf451ac78c1e78e48f60690bf0d62db650ab758f888492e9c11f6d4c234f4dcddadad1e50a13,1,0.49363631,0.50636369,0.67742895,0.32257105
cc0c46853cdb4c255696a1c451df4dba60cc898d027aec3aac67129c9f6f6625f8b2b791304bdcd87dd15284f0e8abe32b0e1590c53772659cccd225e910ac90,1,0.84992559,0.15007441,0.9738315,0.0261685
3a0e79f2099c1630fdb77c031eb91b7ac8af101d35bff27f83616ec45a24baab6673b8903a0a223094ee63b3ddf5a0e2b523863c97675923889e9e2b22249fec,1,0.1446756,0.8553244,0.30640837,0.69359163
db70dc055b2d9a85b8eebc0d1e3d7a5c127789b33e3d6efaad9eb4ba5bd22f093ca1f4cf46be63d5db12d04db082370c8ffb4db77646915ee9290da8123a29b3,0,0.06100976,0.93899024,0.23112634,0.76887366
5131d3bd05a0fe7bfc8dee6cc46e631d455bda9e78a0aba680f8867f520af9330a7468559e41fcb8ac0996923575cdb96dd3c387a82e38d12a4f13c11a30a64c,1,0.75523645,0.24476355,0.8987348,0.1012652
2f44f5af73391a9e00c9a8994010d26350e290617aa0c0d498ffd8d1fe3b9f8403761a4cc7af3b2ef86d80da11fe43301a98835c76abe98a2f2e2c92a0252adb,1,0.71739491,0.28260509,0.93685662,0.06314338
f48671320838b5a27cf0a9805c2d1d27eb527182dea3a615b5ae1e8ad4d96fa4d1e74e926d6b43d0fb3be09309843d72c4bc5350fd438c9bb574e63bf7028308,1,0.8068788,0.1931212,0.95524254,0.04475746
502a8d1e57e3511ac03806ef2243bfe1d35462ba1a26156c95d4af20f881c4966a3a11651a5f168f9e1931ddc86c17c5921912fdf6e2b04ab3a315bc5f25feb5,1,0.65819451,0.34180549,0.9442598,0.0557402
b9926ddfbdffbd039080297cf95ddca70a17d0d13e81a8eec92ecc539d9c4cc802405b3cd7c7e5bd8f0c2a785533e8d77a7e67ccc4f6180bccd19a2bdae06186,1,0.77143632,0.22856368,0.84322055,0.15677945
f45bb5dbe49d16df7ff1dac51f42f9322aff3222c576f9363c7546ac54d410f031579d1f9b31d0e396ab8e6e7463234e194c56024a58f18fa58a1bb983e50bc8,1,0.89925469,0.10074531,0.94450142,0.05549858
aae45e2e0ca3d3b69598b948602955f9bfdc77d69dbadd5265ed5133ca0ad922286a18ac816b0c03287f6090f4e5ef6ff8840494b1d2c0af839179ed01c12084,1,0.26750247,0.73249753,0.44720625,0.55279375
77bf7389b1312c8e280c22eeefb6f664fd1403eb30ae7ffe7a799472a4d04b984cf58824bf022e577cdcf70655701c134959f0249ac7c0a67027a2e3a02e8137,0,0.04091524,0.95908476,0.15551129,0.84448871
b7fc54823d5193f4b4a7dd81348a191d2c1289ee90ccdd4796b3e6f7ff7f1645db07767fb5cd8ca4e3c63d308cf8f58ef22ef41846957cd1270143547f9979fc,0,0.13779007,0.86220993,0.33206204,0.66793796
26c01541295c800155698dfae36832480b062c7678bc37417b36c708afdce1f4b04136b3eaf2e4d45a1f2d3ae77ceb0e82ceda181e093ef8704bb9a3f0b141a9,0,0.11271602,0.88728398,0.27645433,0.72354567
80290547ab32d4f9272668fef45ba7f86ac570d993ade3fa4d6ead113f775bf9c76a03b41b968e427de29e6502569f9e4fe7cd606019711f9c5a3fe7e61b355e,0,0.23485966,0.76514034,0.35086041,0.64913959
3e2113bb0e5e9a98e84d57aa62ad6fdb83a387e5256684b4cd20190d08d7a169575cb80108853ffd0e6e91b0544c2a94e0eab42bfed6bf32721b2d972eb98fb1,0,0.36915433,0.63084567,0.38729885,0.61270115
01be1df008b141e3684217379c1c124ee19b390810b4361561557d9157735121ea5d70ed81d2e89bf6786e80ba5b409837785c09e870d955109ff90b0caa9b1e,1,0.61464872,0.38535128,0.66842576,0.33157424
ca7c02f4b9ad303c9f0ae70927aba02d311da4d06c59e6079f6b6fb7ea400ad90fefc2df9f28a050c2194aed0826dbb74bbd8a6c85a14dd905624e77c80af64d,1,0.70811989,0.29188011,0.90852238,0.09147762
818b0be30a6f2c1fe0ec5e5f0ceae7e51e581e4b242a4cc5f8483e2a29deb93c7af544bf765d90c7e3a7ede8e360453e05995cefb6d4b9da6a867288530a6089,1,0.54506658,0.45493342,0.65793439,0.34206561
07e26421bcf9b0e54e1b918df40ae616169e450e8828269d50d2fe1b5fdecc4b1b80badd923a12725cdf532b4143acfeab8d63d44e9da41227a0371770f31cf3,0,0.26053925,0.73946075,0.33214147,0.66785853
2aa7b10dd109fd12cfc593e2ddc4ac40a8279e9a96605b6e4c6e0ccf8a384ccee029e26d5c7fb96ac2c869400540f1e82e8bd32729910ab27b6abe5033a22931,1,0.65748222,0.34251778,0.89303296,0.10696704
ff81634e436b95c0aaa5eb0d813197050e9b14c3c6908333f30127ccb8ba0bf51f5f015ab75e7bb6b78851dc4145a06e35b25b81283d6e6944d2b9b77dd3d1e6,0,0.65037724,0.34962276,0.67658298,0.32341702
fe22122309f07e544a6033c08b9e3149f0c0b4327c397cbcdf3e30763f2c795dc3376e8fb0356b7d6d3da51b0b0a355a5e334a052c3b15a15ecaf4b9dd9d8073,0,0.1086297,0.8913703,0.1897858,0.8102142
cedd68a0b55b371d8223511327721ee5cf429fe60e92dd0833ecee43a270ac99a9bae1c0c31679c383ec222eb352ab81ac821747cdba30875adc7517d84843b6,1,0.8149391,0.1850609,0.91607357,0.08392643
386f7d62b62acb4130d6c2447cb50145aca08f206bdeb7a922d06e53812d3b10dce95b830bb6b20abb5eef18901197fec7f9f3ce1d0b96b144fa9f63615e6bc6,1,0.60066832,0.39933168,0.7032292,0.2967708
6f57687d94885e4888e0a4b04a23d22390b98ce71af196364acfc5c868672d3a6c9fd02bd53ffb9405c083928887b1f793b9751ec48b794e8708545310db2af3,0,0.14629624,0.85370376,0.3095482,0.6904518
44dd146c2009817010e58dc5385af510bfb863382bec5d1260c95767e5752f0ca41fc46cfeb24c81b2e2a001de7d54c3e37a5017285d0e89a6c20d0809c9971c,1,0.98009492,0.01990508,0.96762612,0.03237388
c0bf479f27bf84ec2b6b685b61936412cdfd0b93311c439ecfdcfe066650a0c7e202f63634adc5e0de1422e3b27f511bfc9fc5195dc18b63a86c8a88203dbcae,1,0.93543441,0.06456559,0.97068556,0.02931444
3fe8d7f3a688a192cad69367489b2de2049eb82c2dfeb6a68fc6456deb87322b12b3106379e2aff67b079c828feaf5dbefd7b19f440aa73eb6ff7f534a7d479a,1,0.5103867,0.4896133,0.74800352,0.25199648
31c0604fd1501ff0b3455e4863743e7c22f2ebc93daaa64dfbee9f762ca9e2e3fa8bf6605f264c919fabc1819fa97fc155a8e90cd20d3696a60662c56a635c92,0,0.09567006,0.90432994,0.28366764,0.71633236
0a4d0d3e824712204759a898d9de3474e0ba99bb0b82b9726fbe547d4dbc5d6ecf5dfffcc9deae3c18763e38c1b1e2966c78926b5d5c69c8222a10e16e9b1840,1,0.6643383,0.3356617,0.92318158,0.07681842
dc9789c81d70dee06339a4f8521c960f10fda9a88f520485e9fe52f5d152585a84d06659b575c4cfdcbec220dc07b29cc1b0eea8269e4de7cc8a8abdefb03382,1,0.97084895,0.02915105,0.96922551,0.03077449
29b9078dcdc0170cca503540faff6ed9d13dd5a6ebe2afeca308c1f17fdf0ba362abcdcac162e9d96b795593f00357e9f05c65018c4653bc335134cda530f1d2,0,0.05529697,0.94470303,0.16046907,0.83953093
1e7681df35d7812522ca09f3d9038c8785a489ab42481017f1d6aabb74109dd7300d2cdb194c9c337e37420fe9546759afec134327abe16d166b4f5d89cba37d,1,0.25283149,0.74716851,0.48727875,0.51272125
f15c5a8d061157710ae847f98753a33c1150d11690d2bb98fac5f212ba904966c94ca2ce9d1dd746382b1481bab15aea74dcbc468db5cc4d9f3270fb292150e1,0,0.433757,0.566243,0.59536554,0.40463446
4192a4b6a94c24b08498107eea7c1b732b8920169adadf256ef5f1b3fbad3dd3302324273d7ca7d9a3c3f970197f9d8a0801dd71139e046348420fb3e0ae79d3,0,0.18786987,0.81213013,0.44949055,0.55050945
d956caea88f9939bd307967cc8dd0eab7c9d9fff305ce9b1ae81c1fd75a2838472789840666892c38ea35a5150e4465abb9b201139df0aff3949e10ea41ffc39,0,0.47049845,0.52950155,0.66394436,0.33605564
21a2156a5b08ea2c676c2970ebed49a7c90c15cf5252a7c252fa6c2f3536b05bab29f0afd9cedba6082ac0fc52cee02e3e844d3fa9c98a237bf6f110f26c4033,1,0.84538681,0.15461319,0.96770419,0.03229581
1141343fc5bd28ff7f02125bf96354fc291e0efd53c40d50f2ff00ccabf09e243ad230af539150bb95e254d7d59bdf0514eb8451e85423c362204d05d43af7f0,1,0.5765494,0.4234506,0.89449142,0.10550858
d93d3249f7e3fc7e04331cbfa560dfb6832802cfb1417985302bd9a23255e5118608c2d68a88d70d11d7b6188a7722206787077814290f05bca3ab6e3d86a8b9,1,0.90469021,0.09530979,0.94691925,0.05308075
9e62a36c04e8cd7bb942a42b9faf172dbaa117b96458b9e0c0a55320a9a798c9dec2a61a4dac00ba44e93b50519e535ba94dd5f3cf313341a320fda540b096ed,1,0.47233714,0.52766286,0.73169323,0.26830677
002ee0e42dd424ee2a0d90df1b2ff3078f6415cec104bf945abc52870b79a17821dd45bbcdb817561628eab5a4ed9aef8f7ba21119afa1ddb11bd81d59f4fc73,1,0.2010225,0.7989775,0.37808128,0.62191872
40e16d7752f6a407b7e093f4b294211c81f853eb33d72ee1a9edc93e30e6dbfb0f77c1e0a12ad76890fbda1c7c3517b214ac51d43b7e72c2053f0f6f6164566a,1,0.7338022,0.2661978,0.88442949,0.11557051
102bfec67c5d7aceae148ed30581bff64d73992afef5b2f0a167bd76ddeea8e46a8029a3d560551b46154074fead10e7e28e3033a80973740f834d01fffbf4a5,0,0.59413307,0.40586693,0.6682953,0.3317047
d495f89c0cee2131ac863640404c8ac0a1afdd12351f0b56778b20e3a0720b9e8f3dd22334d57c8b7074227e6c712f2df2729250ee5c476d1f053edf7165fd9c,1,0.4034214,0.5965786,0.59873896,0.40126104
cac49b2af55423c580d4cbf0433ef8e767938d32c2bc328161911b0ea4d350683c71efae18275332397424f55d68048bdf5ee761d3e1bd67c6324130267baeb4,1,0.96074299,0.03925701,0.81609748,0.18390252
1e2a17ce2c43a7ec3e7aac2c964d6bb4653b3eaf20f413daeb5078777b2d055a8877dc42375a77600538a8f87773caa07368c4613d9fe216beaad31910d65d6a,1,0.25373775,0.74626225,0.4547473,0.5452527
c29efc9ca5d36f2e6f30921a90870f26622060aa929e89655420fe737cc420624455651b97ddac6409d9c2a30a82321900817d7b61ee31f0755996a9e1e1350c,0,0.05818966,0.94181034,0.2449893,0.7550107
