promo_scope,representative_segment_id,demographic_group,feature_name,feature_family,mean,median,q25,q75,actual_repurchase_rate,mean_gb_churn_risk,difference_vs_segment_overall,interpretation,caveat
promo0,promo0_s03,gender_profile=male,log_retention_w3_ratio,retention_decay,1.5656056814541537,1.0074515102711326,0.6931471805599453,2.0035839343248556,0.20454545454545456,0.6513759986330978,0.07660479125502873,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=male,recency,inactivity_recency,2.75,3.0,1.0,4.0,0.20454545454545456,0.6513759986330978,-0.16304347826086962,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=male,max_inactive_gap_days,inactivity_recency,0.8636363636363636,0.0,0.0,0.0,0.20454545454545456,0.6513759986330978,-0.04505928853754937,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,total_watch_count,weekly_usage,1.5584415584415585,1.0,1.0,2.0,0.18181818181818182,0.636416120454014,-0.04155844155844157,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,watch_days,weekly_usage,1.1948051948051948,1.0,1.0,1.0,0.18181818181818182,0.636416120454014,-0.01389045736871819,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,total_watch_time_min,weekly_usage,14.506493506493506,2.0,1.0,4.0,0.18181818181818182,0.636416120454014,-6.019593450028232,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,active_ratio,usage_concentration,0.05689548546691401,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.18181818181818182,0.636416120454014,-0.0006614503508913447,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,log_retention_w2_ratio,retention_decay,0.27579719644862916,0.0,0.0,0.0,0.18181818181818182,0.636416120454014,-0.008430901334915752,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,log_retention_w3_ratio,retention_decay,1.1913736669667214,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.18181818181818182,0.636416120454014,-0.29762722323240354,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,recency,inactivity_recency,2.9740259740259742,3.0,1.0,5.0,0.18181818181818182,0.636416120454014,0.060982495765104616,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s03,gender_profile=unknown_or_ambiguous,max_inactive_gap_days,inactivity_recency,0.9090909090909091,0.0,0.0,0.0,0.18181818181818182,0.636416120454014,0.00039525691699604515,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,total_watch_count,weekly_usage,3.857142857142857,4.0,2.0,5.0,0.42857142857142855,0.6242726837105278,0.41528239202657824,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,watch_days,weekly_usage,3.0,3.0,2.0,4.0,0.42857142857142855,0.6242726837105278,0.37209302325581417,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,total_watch_time_min,weekly_usage,5.0,4.0,2.0,7.0,0.42857142857142855,0.6242726837105278,-0.6046511627906979,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,active_ratio,usage_concentration,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1904761904761904,0.42857142857142855,0.6242726837105278,0.017718715393133994,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,log_retention_w2_ratio,retention_decay,-0.2489956150083746,-0.4054651081081644,-0.6931471805599453,0.16823611831060645,0.42857142857142855,0.6242726837105278,0.29174621471343265,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,log_retention_w3_ratio,retention_decay,0.2489956150083747,0.6931471805599453,-0.4236489301936019,0.6931471805599453,0.42857142857142855,0.6242726837105278,-0.2148134947460804,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,recency,inactivity_recency,2.2857142857142856,2.0,1.5,3.5,0.42857142857142855,0.6242726837105278,-0.7142857142857144,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=20,max_inactive_gap_days,inactivity_recency,9.142857142857142,10.0,8.0,12.5,0.42857142857142855,0.6242726837105278,-2.0199335548172765,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,total_watch_count,weekly_usage,4.5,5.0,3.5,6.0,0.5,0.5618205493252466,1.058139534883721,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,watch_days,weekly_usage,3.0,3.0,2.0,4.0,0.5,0.5618205493252466,0.37209302325581417,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,total_watch_time_min,weekly_usage,20.25,5.0,3.5,21.75,0.5,0.5618205493252466,14.645348837209301,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,active_ratio,usage_concentration,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1904761904761904,0.5,0.5618205493252466,0.017718715393133994,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,log_retention_w2_ratio,retention_decay,-0.9739734058745657,-0.8958797346140275,-1.176705959928648,-0.6931471805599453,0.5,0.5618205493252466,-0.4332315761527584,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,log_retention_w3_ratio,retention_decay,0.7347904805163992,0.7175422626446613,0.6212266624470001,0.8311060807140604,0.5,0.5618205493252466,0.27098137076194406,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,recency,inactivity_recency,3.0,2.5,1.75,3.75,0.5,0.5618205493252466,0.0,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=30,max_inactive_gap_days,inactivity_recency,10.0,10.0,6.0,14.0,0.5,0.5618205493252466,-1.162790697674419,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,total_watch_count,weekly_usage,3.2413793103448274,3.0,2.0,4.0,0.4827586206896552,0.5896699752700842,-0.20048115477145156,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,watch_days,weekly_usage,2.4827586206896552,2.0,2.0,3.0,0.4827586206896552,0.5896699752700842,-0.14514835605453058,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,total_watch_time_min,weekly_usage,3.9655172413793105,3.0,2.0,4.0,0.4827586206896552,0.5896699752700842,-1.6391339214113874,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,active_ratio,usage_concentration,0.11822660098522164,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.4827586206896552,0.5896699752700842,-0.006911826478787159,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,log_retention_w2_ratio,retention_decay,-0.5496227350313504,-0.6931471805599453,-0.6931471805599453,-0.4054651081081644,0.4827586206896552,0.5896699752700842,-0.008880905309543108,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,log_retention_w3_ratio,retention_decay,0.4924424565277803,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.4827586206896552,0.5896699752700842,0.028633346773325186,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,recency,inactivity_recency,3.2413793103448274,4.0,1.0,5.0,0.4827586206896552,0.5896699752700842,0.2413793103448274,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=40,max_inactive_gap_days,inactivity_recency,11.89655172413793,12.0,10.0,14.0,0.4827586206896552,0.5896699752700842,0.7337610264635117,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,total_watch_count,weekly_usage,3.0,3.0,2.5,3.5,0.0,0.691252767742867,-0.44186046511627897,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,watch_days,weekly_usage,2.6666666666666665,3.0,2.5,3.0,0.0,0.691252767742867,0.03875968992248069,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,total_watch_time_min,weekly_usage,3.3333333333333335,4.0,3.0,4.0,0.0,0.691252767742867,-2.2713178294573644,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,active_ratio,usage_concentration,0.12698412698412695,0.1428571428571428,0.119047619047619,0.1428571428571428,0.0,0.691252767742867,0.0018456995201181492,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,log_retention_w2_ratio,retention_decay,-0.5579921445238906,-0.6931471805599453,-1.0397207708399179,-0.1438410362258904,0.0,0.691252767742867,-0.017250314802083277,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,log_retention_w3_ratio,retention_decay,0.32694308433724206,0.6931471805599453,0.1438410362258905,0.6931471805599453,0.0,0.691252767742867,-0.13686602541721304,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,recency,inactivity_recency,2.3333333333333335,2.0,1.0,3.5,0.0,0.691252767742867,-0.6666666666666665,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,age_group=50,max_inactive_gap_days,inactivity_recency,10.333333333333334,10.0,9.5,11.0,0.0,0.691252767742867,-0.829457364341085,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,total_watch_count,weekly_usage,3.5714285714285716,3.0,2.0,4.0,0.42857142857142855,0.6147920721983706,0.12956810631229265,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,watch_days,weekly_usage,2.7142857142857144,2.0,2.0,3.0,0.42857142857142855,0.6147920721983706,0.08637873754152858,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,total_watch_time_min,weekly_usage,7.380952380952381,4.0,2.0,5.0,0.42857142857142855,0.6147920721983706,1.7763012181616835,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,active_ratio,usage_concentration,0.12925170068027209,0.0952380952380952,0.0952380952380952,0.1428571428571428,0.42857142857142855,0.6147920721983706,0.004113273216263286,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,log_retention_w2_ratio,retention_decay,-0.5229293385202369,-0.6931471805599453,-0.6931471805599453,-0.4054651081081644,0.42857142857142855,0.6147920721983706,0.017812491201570357,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,log_retention_w3_ratio,retention_decay,0.4090333277239517,0.6931471805599453,0.0,0.6931471805599453,0.42857142857142855,0.6147920721983706,-0.05477578203050343,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,recency,inactivity_recency,3.0,3.0,2.0,4.0,0.42857142857142855,0.6147920721983706,0.0,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=female,max_inactive_gap_days,inactivity_recency,10.095238095238095,11.0,8.0,13.0,0.42857142857142855,0.6147920721983706,-1.067552602436324,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,total_watch_count,weekly_usage,4.25,4.5,3.75,5.0,0.25,0.5602445810395785,0.808139534883721,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,watch_days,weekly_usage,3.25,3.0,3.0,3.25,0.25,0.5602445810395785,0.6220930232558142,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,total_watch_time_min,weekly_usage,6.25,4.5,4.0,6.75,0.25,0.5602445810395785,0.6453488372093021,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,active_ratio,usage_concentration,0.1547619047619047,0.1428571428571428,0.1428571428571428,0.1547619047619047,0.25,0.5602445810395785,0.02962347729789591,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,log_retention_w2_ratio,retention_decay,-0.2624555311246694,-0.034496435743475745,-0.6506724213610959,0.35372045449295075,0.25,0.5602445810395785,0.2782862985971379,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,log_retention_w3_ratio,retention_decay,-0.038537669956814624,0.0,-0.21182446509680095,0.17328679513998632,0.25,0.5602445810395785,-0.5023467797112697,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,recency,inactivity_recency,2.5,2.5,0.0,5.0,0.25,0.5602445810395785,-0.5,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=male,max_inactive_gap_days,inactivity_recency,10.5,10.0,9.75,10.75,0.25,0.5602445810395785,-0.6627906976744189,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,total_watch_count,weekly_usage,3.111111111111111,2.5,2.0,3.0,0.5,0.5910981516117572,-0.3307493540051678,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,watch_days,weekly_usage,2.388888888888889,2.0,2.0,2.0,0.5,0.5910981516117572,-0.239018087855297,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,total_watch_time_min,weekly_usage,3.388888888888889,2.5,2.0,3.75,0.5,0.5910981516117572,-2.215762273901809,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,active_ratio,usage_concentration,0.1137566137566137,0.0952380952380952,0.0952380952380952,0.0952380952380952,0.5,0.5910981516117572,-0.011381813707395105,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,log_retention_w2_ratio,retention_decay,-0.6233644691452258,-0.6931471805599453,-0.6931471805599453,-0.6931471805599453,0.5,0.5910981516117572,-0.08262263942341852,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,log_retention_w3_ratio,retention_decay,0.6393468065036582,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.5,0.5910981516117572,0.17553769674920305,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,recency,inactivity_recency,3.111111111111111,3.5,1.25,4.75,0.5,0.5910981516117572,0.11111111111111116,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s04,gender_profile=unknown_or_ambiguous,max_inactive_gap_days,inactivity_recency,12.555555555555555,14.0,11.0,14.0,0.5,0.5910981516117572,1.3927648578811365,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,total_watch_count,weekly_usage,12.35,10.0,8.75,15.25,1.0,0.06220673399393378,-0.8154357459379611,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,watch_days,weekly_usage,6.65,6.5,5.75,7.25,1.0,0.06220673399393378,-0.32587395371738026,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,total_watch_time_min,weekly_usage,651.4,505.0,369.25,711.0,1.0,0.06220673399393378,-0.5305760709010201,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,active_ratio,usage_concentration,0.31666666666666654,0.30952380952380953,0.2738095238095238,0.34523809523809523,1.0,0.06220673399393378,-0.015517807319875343,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,log_retention_w2_ratio,retention_decay,1.744248566337244,0.836657680108843,-0.16834981172590835,3.030876514320626,1.0,0.06220673399393378,0.6564673828257683,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,log_retention_w3_ratio,retention_decay,0.009081691456425442,0.0006718173667760001,-0.5770770136408373,0.7587095884266102,1.0,0.06220673399393378,-0.2191222886171934,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,recency,inactivity_recency,1.45,1.0,0.0,2.25,1.0,0.06220673399393378,-0.17235352043328422,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=10,max_inactive_gap_days,inactivity_recency,6.35,6.5,4.0,8.0,1.0,0.06220673399393378,0.4080994583948794,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,total_watch_count,weekly_usage,12.972027972027972,11.0,8.0,15.0,0.9020979020979021,0.0838145496391632,-0.1934077739099891,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,watch_days,weekly_usage,6.888111888111888,6.0,5.0,8.0,0.9020979020979021,0.0838145496391632,-0.08776206560549227,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,total_watch_time_min,weekly_usage,652.044289044289,551.0,390.0,804.0,0.9020979020979021,0.0838145496391632,0.11371297338803288,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,active_ratio,usage_concentration,0.32800532800532795,0.2857142857142857,0.238095238095238,0.3809523809523809,0.9020979020979021,0.0838145496391632,-0.004179145981213939,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,log_retention_w2_ratio,retention_decay,1.2061424995057688,0.4326290370489868,-0.2960503221222975,2.235143812198513,0.9020979020979021,0.0838145496391632,0.11836131599429311,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,log_retention_w3_ratio,retention_decay,0.29066896980559703,0.0413852161628542,-0.5710848152841875,0.849336597077052,0.9020979020979021,0.0838145496391632,0.06246498973197817,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,recency,inactivity_recency,1.5268065268065267,1.0,0.0,2.0,0.9020979020979021,0.0838145496391632,-0.09554699362675745,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=20,max_inactive_gap_days,inactivity_recency,5.997668997668998,6.0,5.0,7.0,0.9020979020979021,0.0838145496391632,0.055768456063877814,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,total_watch_count,weekly_usage,13.220417633410673,11.0,9.0,16.0,0.9234338747099768,0.08315302886843633,0.05498188747271193,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,watch_days,weekly_usage,6.990719257540603,6.0,5.0,8.0,0.9234338747099768,0.08315302886843633,0.0148453038232228,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,total_watch_time_min,weekly_usage,648.0069605568445,539.0,377.0,841.0,0.9234338747099768,0.08315302886843633,-3.9236155140564506,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,active_ratio,usage_concentration,0.33289139321621913,0.2857142857142857,0.238095238095238,0.3809523809523809,0.9234338747099768,0.08315302886843633,0.0007069192296772497,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,log_retention_w2_ratio,retention_decay,1.0926527160943948,0.3344438383598201,-0.415916817344811,1.9340523377544971,0.9234338747099768,0.08315302886843633,0.004871532582919169,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,log_retention_w3_ratio,retention_decay,0.19007475020623477,0.0189759014590056,-0.6240549299478221,0.6604252264337536,0.9234338747099768,0.08315302886843633,-0.038129229867384096,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,recency,inactivity_recency,1.7192575406032482,1.0,0.0,3.0,0.9234338747099768,0.08315302886843633,0.09690402016996402,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=30,max_inactive_gap_days,inactivity_recency,5.8584686774942,6.0,4.0,7.0,0.9234338747099768,0.08315302886843633,-0.08343186411092063,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,total_watch_count,weekly_usage,13.227011494252874,11.0,9.0,15.0,0.9252873563218391,0.07619723365492795,0.061575748314913525,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,watch_days,weekly_usage,6.997126436781609,6.0,5.0,8.0,0.9252873563218391,0.07619723365492795,0.021252483064228223,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,total_watch_time_min,weekly_usage,657.0335249042146,580.0,383.75,812.25,0.9252873563218391,0.07619723365492795,5.102948833313576,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,active_ratio,usage_concentration,0.3331964969896004,0.2857142857142857,0.238095238095238,0.3809523809523809,0.9252873563218391,0.07619723365492795,0.0010120230030585264,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,log_retention_w2_ratio,retention_decay,1.053143239980065,0.3643468266172868,-0.36790553063455017,1.640557355947473,0.9252873563218391,0.07619723365492795,-0.03463794353141059,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,log_retention_w3_ratio,retention_decay,0.22954584494295635,0.0659896601484059,-0.6157266151872817,0.7619975213908056,0.9252873563218391,0.07619723365492795,0.001341864869337489,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,recency,inactivity_recency,1.6063218390804597,1.0,0.0,3.0,0.9252873563218391,0.07619723365492795,-0.01603168135282451,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=40,max_inactive_gap_days,inactivity_recency,5.952107279693487,6.0,4.0,7.0,0.9252873563218391,0.07619723365492795,0.010206738088366585,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,total_watch_count,weekly_usage,13.439024390243903,11.5,9.0,16.75,0.8536585365853658,0.09016571158699183,0.2735886443059421,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,watch_days,weekly_usage,7.219512195121951,7.0,6.0,8.75,0.8536585365853658,0.09016571158699183,0.2436382414045708,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,total_watch_time_min,weekly_usage,638.2073170731708,547.5,410.5,774.25,0.8536585365853658,0.09016571158699183,-13.723258997730227,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,active_ratio,usage_concentration,0.3437862950058071,0.3333333333333333,0.2857142857142857,0.4166666666666666,0.8536585365853658,0.09016571158699183,0.011601821019265213,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,log_retention_w2_ratio,retention_decay,0.7358188713850609,0.06512625880945615,-0.4238144721229638,1.1232381998517287,0.8536585365853658,0.09016571158699183,-0.3519623121264148,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,log_retention_w3_ratio,retention_decay,0.06617533793518941,-0.0814975608547743,-0.7565354117489484,0.5356151953854565,0.8536585365853658,0.09016571158699183,-0.16202864213842944,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,recency,inactivity_recency,1.670731707317073,1.0,0.0,3.0,0.8536585365853658,0.09016571158699183,0.04837818688378892,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=50,max_inactive_gap_days,inactivity_recency,5.939024390243903,6.0,5.0,7.0,0.8536585365853658,0.09016571158699183,-0.0028761513612174383,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,total_watch_count,weekly_usage,11.95,10.0,9.5,13.5,0.95,0.0964908283783793,-1.2154357459379614,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,watch_days,weekly_usage,6.55,6.5,5.75,7.0,0.95,0.0964908283783793,-0.4258739537173808,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,total_watch_time_min,weekly_usage,491.65,436.0,363.0,728.5,0.95,0.0964908283783793,-160.28057607090102,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,active_ratio,usage_concentration,0.3119047619047618,0.30952380952380953,0.2738095238095238,0.3333333333333333,0.95,0.0964908283783793,-0.020279712081780088,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,log_retention_w2_ratio,retention_decay,1.3823886313360885,0.2265799909580907,-0.053083158802498524,2.261955360619602,0.95,0.0964908283783793,0.2946074478246128,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,log_retention_w3_ratio,retention_decay,0.43298414906043126,0.13076098285397045,-0.5023714566747974,0.9730336895070786,0.95,0.0964908283783793,0.2047801689868124,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,recency,inactivity_recency,2.0,2.0,0.75,3.0,0.95,0.0964908283783793,0.3776464795667158,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=60,max_inactive_gap_days,inactivity_recency,5.35,5.0,4.0,7.0,0.95,0.0964908283783793,-0.5919005416051206,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=70,total_watch_count,weekly_usage,15.8,11.0,10.0,23.0,1.0,0.121137359793651,2.63456425406204,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
promo0,promo0_s05,age_group=70,watch_days,weekly_usage,7.8,9.0,6.0,9.0,1.0,0.121137359793651,0.8241260462826192,Demographic modifier with behavior profile evidence.,Do not use demographic group as primary segment name.
