membership_row_id,total_watch_time_for_content,content_total_sessions,content_unique_movies,metadata_covered_watch_time,usable_metadata_watch_time,metadata_covered_watch_ratio,usable_metadata_watch_ratio,metadata_missing_watch_time,metadata_missing_watch_ratio,tag_dur_SF_판타지,tag_dur_가족,tag_dur_공포,tag_dur_기타,tag_dur_다큐_교양,tag_dur_드라마,tag_dur_로맨스,tag_dur_모험_어드벤처,tag_dur_스릴러_범죄,tag_dur_애니메이션_키즈,tag_dur_액션,tag_dur_전쟁_재난,tag_dur_코미디,alloc_dur_SF_판타지,alloc_dur_가족,alloc_dur_공포,alloc_dur_기타,alloc_dur_다큐_교양,alloc_dur_드라마,alloc_dur_로맨스,alloc_dur_모험_어드벤처,alloc_dur_스릴러_범죄,alloc_dur_애니메이션_키즈,alloc_dur_액션,alloc_dur_전쟁_재난,alloc_dur_코미디,genre_tag_count,genre_tag_entropy,genre_tag_entropy_norm,top_genre_tag,top_genre_tag_watch_time,rating_dur_12세,rating_dur_15세,rating_dur_7세,rating_dur_국민학생관람불가,rating_dur_전체,rating_dur_청불,rating_tag_count,country_dur_chinese,country_dur_french,country_dur_hongkong,country_dur_japanese,country_dur_korean,country_dur_other_foreign,country_dur_uk,country_dur_us,country_tag_count,country_entropy,country_entropy_norm,is_kids_animation_watch_time,is_family_content_watch_time,is_adult_content_watch_time,is_korean_content_watch_time,is_us_content_watch_time,is_japanese_content_watch_time,is_recent_content_watch_time,is_old_content_watch_time,is_long_movie_watch_time,is_short_content_watch_time,is_kids_animation_ratio,is_family_content_ratio,is_adult_content_ratio,is_korean_content_ratio,is_us_content_ratio,is_japanese_content_ratio,is_recent_content_ratio,is_old_content_ratio,is_long_movie_ratio,is_short_content_ratio,avg_runtime_weighted,avg_release_year_weighted,avg_content_age_from_2021_weighted,tag_ratio_SF_판타지,tag_ratio_가족,tag_ratio_공포,tag_ratio_기타,tag_ratio_다큐_교양,tag_ratio_드라마,tag_ratio_로맨스,tag_ratio_모험_어드벤처,tag_ratio_스릴러_범죄,tag_ratio_애니메이션_키즈,tag_ratio_액션,tag_ratio_전쟁_재난,tag_ratio_코미디,alloc_ratio_SF_판타지,alloc_ratio_가족,alloc_ratio_공포,alloc_ratio_기타,alloc_ratio_다큐_교양,alloc_ratio_드라마,alloc_ratio_로맨스,alloc_ratio_모험_어드벤처,alloc_ratio_스릴러_범죄,alloc_ratio_애니메이션_키즈,alloc_ratio_액션,alloc_ratio_전쟁_재난,alloc_ratio_코미디,rating_ratio_12세,rating_ratio_15세,rating_ratio_7세,rating_ratio_국민학생관람불가,rating_ratio_전체,rating_ratio_청불,country_ratio_chinese,country_ratio_french,country_ratio_hongkong,country_ratio_japanese,country_ratio_korean,country_ratio_other_foreign,country_ratio_uk,country_ratio_us,korean_content_ratio_from_country,us_content_ratio_from_country,japanese_content_ratio_from_country,other_foreign_content_ratio_from_country
7184,210,6,4,210,210,1.0,1.0,0,0.0,0,0,0,0,0,104,0,0,105,104,2,0,1,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.333333333333336,104.0,1.3333333333333333,0.0,0.3333333333333333,5,1.0822748977797845,0.672455202787513,스릴러/범죄,105,0.0,2.0,0.0,0.0,104.0,104.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,209.0,2.0,0.03021296566677581,0.043588095738005976,104,104,104,0,209,0,106,104,0,0,0.49523809523809526,0.49523809523809526,0.49523809523809526,0.0,0.9952380952380953,0.0,0.5047619047619047,0.49523809523809526,0.0,0.0,102.2247619047619,2014.5666666666666,6.433333333333334,0.0,0.0,0.0,0.0,0.0,0.49523809523809526,0.0,0.0,0.5,0.49523809523809526,0.009523809523809525,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.24761904761904763,0.0,0.0,0.2492063492063492,0.49523809523809526,0.006349206349206349,0.0,0.0015873015873015873,0.0,0.009523809523809525,0.0,0.0,0.49523809523809526,0.49523809523809526,0.0,0.004761904761904762,0.0,0.0,0.0,0.0,0.0,0.9952380952380953,0.0,0.9952380952380953,0.0,0.0
7185,18,1,1,18,18,1.0,1.0,0,0.0,0,0,0,0,0,18,0,0,0,0,18,18,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,3,1.0986122886681096,0.9999999999999998,드라마,18,0.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,-0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.59999999999998,2017.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7186,2,2,2,2,2,1.0,1.0,0,0.0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2,0.5623351446188083,0.8112781244591328,스릴러/범죄,2,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.5623351446188083,0.8112781244591328,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,103.0,2019.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.25,0.0,0.0
7187,295,7,6,295,295,1.0,1.0,0,0.0,0,0,0,80,0,280,80,0,192,0,179,0,15,0.0,0.0,0.0,26.666666666666668,0.0,107.33333333333333,26.666666666666668,0.0,66.16666666666666,0.0,59.666666666666664,0.0,8.5,6,1.563124531602206,0.872396411710132,드라마,280,80.0,115.5,0.0,0.0,10.0,89.5,4.0,0.0,0.0,0.0,0.0,180.5,10.0,0.0,104.5,3.0,0.7829234740355357,0.7126476575141029,0,90,0,270,194,0,23,0,190,0,0.0,0.3050847457627119,0.0,0.9152542372881356,0.6576271186440678,0.0,0.07796610169491526,0.0,0.6440677966101694,0.0,117.33457627118644,2014.9050847457627,6.094915254237288,0.0,0.0,0.0,0.2711864406779661,0.0,0.9491525423728814,0.2711864406779661,0.0,0.6508474576271186,0.0,0.6067796610169491,0.0,0.05084745762711865,0.0,0.0,0.0,0.0903954802259887,0.0,0.3638418079096045,0.0903954802259887,0.0,0.22429378531073443,0.0,0.2022598870056497,0.0,0.0288135593220339,0.2711864406779661,0.39152542372881355,0.0,0.0,0.03389830508474576,0.30338983050847457,0.0,0.0,0.0,0.0,0.611864406779661,0.03389830508474576,0.0,0.35423728813559324,0.611864406779661,0.35423728813559324,0.0,0.03389830508474576
7188,82,2,1,82,82,1.0,1.0,0,0.0,0,0,0,0,0,0,0,0,0,0,82,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,1,-0.0,0.0,액션,82,0.0,82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0,0,82,0,0,82,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,2020.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7190,321,8,5,321,321,1.0,1.0,0,0.0,57,0,0,2,0,266,2,64,131,0,319,133,9,18.833333333333332,0.0,0.0,0.5,0.0,87.30000000000001,0.5,20.133333333333333,42.46666666666666,0.0,105.13333333333333,44.333333333333336,1.8,9,1.6499756396644027,0.7509362751006236,액션,319,64.0,255.0,0.0,0.0,2.0,0.0,3.0,33.25,0.0,33.25,4.5,4.5,35.25,0.0,210.25,7.0,1.1330237990353973,0.5822590521897683,0,66,0,9,310,9,142,124,321,0,0.0,0.205607476635514,0.0,0.028037383177570093,0.9657320872274143,0.028037383177570093,0.4423676012461059,0.3862928348909657,1.0,0.0,133.71651090342678,2010.588785046729,10.411214953271028,0.17757009345794392,0.0,0.0,0.006230529595015576,0.0,0.8286604361370716,0.006230529595015576,0.19937694704049844,0.40809968847352024,0.0,0.9937694704049844,0.4143302180685358,0.028037383177570093,0.05867082035306334,0.0,0.0,0.001557632398753894,0.0,0.27196261682242995,0.001557632398753894,0.06272066458982346,0.13229491173416405,0.0,0.3275181723779854,0.13811007268951195,0.005607476635514019,0.19937694704049844,0.794392523364486,0.0,0.0,0.006230529595015576,0.0,0.10358255451713395,0.0,0.10358255451713395,0.014018691588785047,0.014018691588785047,0.10981308411214953,0.0,0.6549844236760125,0.014018691588785047,0.6549844236760125,0.014018691588785047,0.10981308411214953
7191,113,8,5,113,113,1.0,1.0,0,0.0,0,0,0,0,0,2,1,0,109,0,104,0,2,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,57.0,0.0,52.0,0.0,2.0,5,0.8551177827317589,0.5313145515743978,스릴러/범죄,109,1.0,110.0,0.0,0.0,2.0,0.0,3.0,0.5,1.0,0.0,7.0,104.0,0.0,0.5,0.0,5.0,0.33849509859260596,0.2103188299327862,0,3,0,104,0,7,105,2,7,0,0.0,0.02654867256637168,0.0,0.9203539823008849,0.0,0.061946902654867256,0.9292035398230089,0.017699115044247787,0.061946902654867256,0.0,109.00353982300885,2019.6637168141592,1.336283185840708,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.008849557522123894,0.0,0.9646017699115044,0.0,0.9203539823008849,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.01327433628318584,0.004424778761061947,0.0,0.504424778761062,0.0,0.46017699115044247,0.0,0.017699115044247787,0.008849557522123894,0.9734513274336283,0.0,0.0,0.017699115044247787,0.0,0.004424778761061947,0.008849557522123894,0.0,0.061946902654867256,0.9203539823008849,0.0,0.004424778761061947,0.0,0.9203539823008849,0.0,0.061946902654867256,0.0
7192,8,6,6,8,8,1.0,1.0,0,0.0,4,0,2,1,0,3,3,0,3,0,0,0,0,2.8333333333333335,0.0,0.8333333333333333,0.3333333333333333,0.0,1.3333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,6,1.631519598979513,0.9105684256170957,SF/판타지,4,2.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.5,3.0,0.8314025204956377,0.7567751872715525,0,2,1,0,6,0,7,0,1,0,0.0,0.25,0.125,0.0,0.75,0.0,0.875,0.0,0.125,0.0,95.425,2020.7142857142858,0.2857142857142857,0.5,0.0,0.25,0.125,0.0,0.375,0.375,0.0,0.375,0.0,0.0,0.0,0.0,0.3541666666666667,0.0,0.10416666666666666,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.6875,0.0,0.6875,0.0,0.3125
7193,14,4,4,14,14,1.0,1.0,0,0.0,0,0,0,3,0,5,3,0,9,0,0,0,9,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,4.5,0.0,0.0,0.0,4.5,5,1.4367335126873446,0.8926927230851925,스릴러/범죄,9,1.0,10.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,9.0,3.0,0.8921178708188162,0.8120406807941001,0,1,3,2,9,3,11,0,0,0,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.6428571428571429,0.21428571428571427,0.7857142857142857,0.0,0.0,0.0,93.27142857142857,2017.9285714285713,3.0714285714285716,0.0,0.0,0.0,0.21428571428571427,0.0,0.35714285714285715,0.21428571428571427,0.0,0.6428571428571429,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.07142857142857142,0.0,0.21428571428571427,0.07142857142857142,0.0,0.32142857142857145,0.0,0.0,0.0,0.32142857142857145,0.07142857142857142,0.7142857142857143,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.6428571428571429,0.14285714285714285,0.6428571428571429,0.21428571428571427,0.0
7195,230,8,6,230,230,1.0,1.0,0,0.0,0,1,0,1,0,0,0,125,1,1,228,1,2,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,62.333333333333336,0.3333333333333333,1.0,164.66666666666666,0.3333333333333333,0.6666666666666666,8,0.6715437887945434,0.32294429794455776,액션,228,125.0,103.0,0.0,0.0,1.0,0.0,3.0,31.166666666666668,1.0,0.16666666666666666,31.0,0.16666666666666666,31.833333333333332,0.6666666666666666,134.0,11.0,1.2006906205288883,0.5007268808398245,1,127,0,1,227,124,229,0,0,0,0.004347826086956522,0.5521739130434783,0.0,0.004347826086956522,0.9869565217391304,0.5391304347826087,0.9956521739130435,0.0,0.0,0.0,101.13782608695652,2021.0,0.0,0.0,0.004347826086956522,0.0,0.004347826086956522,0.0,0.0,0.0,0.5434782608695652,0.004347826086956522,0.004347826086956522,0.991304347826087,0.004347826086956522,0.008695652173913044,0.0,0.0014492753623188406,0.0,0.0014492753623188406,0.0,0.0,0.0,0.2710144927536232,0.0014492753623188406,0.004347826086956522,0.7159420289855072,0.0014492753623188406,0.002898550724637681,0.5434782608695652,0.44782608695652176,0.0,0.0,0.004347826086956522,0.0,0.1355072463768116,0.004347826086956522,0.0007246376811594203,0.13478260869565217,0.0007246376811594203,0.13840579710144926,0.002898550724637681,0.5826086956521739,0.0007246376811594203,0.5826086956521739,0.13478260869565217,0.13840579710144926
7196,398,8,7,398,398,1.0,1.0,0,0.0,44,0,0,55,0,33,62,5,244,0,44,5,273,20.333333333333332,0.0,0.0,53.666666666666664,0.0,14.5,29.0,0.8333333333333334,122.0,0.0,20.333333333333332,0.8333333333333334,136.5,9,1.6408903099454175,0.7468013633520941,코미디,273,4.5,275.5,0.0,0.0,0.0,79.0,3.0,0.0,0.0,0.0,0.0,28.0,74.75,0.0,295.25,6.0,0.8956390416848401,0.49986566671848476,0,2,79,28,317,0,244,5,39,0,0.0,0.005025125628140704,0.1984924623115578,0.07035175879396985,0.7964824120603015,0.0,0.6130653266331658,0.01256281407035176,0.09798994974874371,0.0,92.74748743718592,2017.506963788301,3.4930362116991645,0.11055276381909548,0.0,0.0,0.13819095477386933,0.0,0.0829145728643216,0.15577889447236182,0.01256281407035176,0.6130653266331658,0.0,0.11055276381909548,0.01256281407035176,0.6859296482412061,0.05108877721943048,0.0,0.0,0.13484087102177553,0.0,0.0364321608040201,0.0728643216080402,0.0020938023450586267,0.3065326633165829,0.0,0.05108877721943048,0.0020938023450586267,0.34296482412060303,0.011306532663316583,0.6922110552763819,0.0,0.0,0.0,0.1984924623115578,0.0,0.0,0.0,0.0,0.07035175879396985,0.1878140703517588,0.0,0.7418341708542714,0.07035175879396985,0.7418341708542714,0.0,0.1878140703517588
7197,232,2,2,232,232,1.0,1.0,0,0.0,0,0,0,0,0,114,114,0,118,0,118,0,114,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,59.0,0.0,59.0,0.0,38.0,5,1.585382886365953,0.9850537719521179,스릴러/범죄,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,118.0,2.0,0.6929985406149266,0.9997855578884436,0,0,0,114,118,0,0,0,0,0,0.0,0.0,0.0,0.49137931034482757,0.5086206896551724,0.0,0.0,0.0,0.0,0.0,89.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49137931034482757,0.49137931034482757,0.0,0.5086206896551724,0.0,0.5086206896551724,0.0,0.49137931034482757,0.0,0.0,0.0,0.0,0.0,0.16379310344827586,0.16379310344827586,0.0,0.2543103448275862,0.0,0.2543103448275862,0.0,0.16379310344827586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49137931034482757,0.0,0.0,0.5086206896551724,0.49137931034482757,0.5086206896551724,0.0,0.0
7198,11,10,9,11,11,1.0,1.0,0,0.0,0,0,1,4,0,5,3,0,2,2,0,0,0,0.0,0.0,0.5,2.833333333333333,0.0,2.833333333333333,1.3333333333333333,0.0,1.5,2.0,0.0,0.0,0.0,6,1.6767074103470871,0.935788223331932,드라마,5,0.0,4.0,0.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.5,5.5,4.0,1.072920876297377,0.7739488137502334,2,2,5,4,6,0,7,0,0,0,0.18181818181818182,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.5454545454545454,0.0,0.6363636363636364,0.0,0.0,0.0,97.6,2019.0,2.0,0.0,0.0,0.09090909090909091,0.36363636363636365,0.0,0.45454545454545453,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.25757575757575757,0.0,0.25757575757575757,0.1212121212121212,0.0,0.13636363636363635,0.18181818181818182,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.0,0.18181818181818182,0.45454545454545453,0.0,0.0,0.0,0.0,0.36363636363636365,0.09090909090909091,0.045454545454545456,0.5,0.36363636363636365,0.5,0.0,0.09090909090909091
7199,124,7,7,124,124,1.0,1.0,0,0.0,0,0,0,14,10,65,18,0,43,0,3,0,40,0.0,0.0,0.0,11.5,10.0,51.5,9.0,0.0,21.0,0.0,1.0,0.0,20.0,7,1.6127900914842863,0.8288101546041333,드라마,65,0.0,46.5,0.0,0.0,0.0,77.5,2.0,0.0,5.0,0.0,0.0,58.5,9.0,10.0,41.5,5.0,1.2436492749488275,0.7727227408654385,0,0,76,60,43,0,79,5,13,0,0.0,0.0,0.6129032258064516,0.4838709677419355,0.3467741935483871,0.0,0.6370967741935484,0.04032258064516129,0.10483870967741936,0.0,102.92903225806452,2016.75,4.25,0.0,0.0,0.0,0.11290322580645161,0.08064516129032258,0.5241935483870968,0.14516129032258066,0.0,0.3467741935483871,0.0,0.024193548387096774,0.0,0.3225806451612903,0.0,0.0,0.0,0.09274193548387097,0.08064516129032258,0.4153225806451613,0.07258064516129033,0.0,0.1693548387096774,0.0,0.008064516129032258,0.0,0.16129032258064516,0.0,0.375,0.0,0.0,0.0,0.625,0.0,0.04032258064516129,0.0,0.0,0.4717741935483871,0.07258064516129033,0.08064516129032258,0.3346774193548387,0.4717741935483871,0.3346774193548387,0.0,0.07258064516129033
7200,1170,46,32,1170,1170,1.0,1.0,0,0.0,10,85,88,4,0,216,4,192,461,4,552,0,205,2.75,41.0,86.0,0.5,0.0,166.5,0.5,62.916666666666664,293.5833333333333,0.5,352.4166666666667,0.0,163.33333333333331,11,1.7513682299791882,0.7303772812126702,액션,552,170.5,460.5,0.0,0.0,19.0,435.0,4.0,10.166666666666666,32.5,10.166666666666666,7.0,392.1666666666667,127.83333333333333,9.166666666666666,581.0,14.0,1.373705226140268,0.5205287549931843,4,269,435,438,722,7,524,161,354,0,0.003418803418803419,0.2299145299145299,0.3717948717948718,0.37435897435897436,0.6170940170940171,0.005982905982905983,0.4478632478632479,0.13760683760683762,0.30256410256410254,0.0,110.35940170940171,2013.9171270718232,7.082872928176796,0.008547008547008548,0.07264957264957266,0.07521367521367521,0.003418803418803419,0.0,0.18461538461538463,0.003418803418803419,0.1641025641025641,0.394017094017094,0.003418803418803419,0.4717948717948718,0.0,0.1752136752136752,0.0023504273504273503,0.03504273504273504,0.0735042735042735,0.00042735042735042735,0.0,0.1423076923076923,0.00042735042735042735,0.053774928774928774,0.2509259259259259,0.00042735042735042735,0.30121082621082623,0.0,0.1396011396011396,0.14572649572649574,0.3935897435897436,0.0,0.0,0.01623931623931624,0.3717948717948718,0.008689458689458689,0.027777777777777776,0.008689458689458689,0.005982905982905983,0.3351851851851852,0.10925925925925925,0.007834757834757834,0.4965811965811966,0.3351851851851852,0.4965811965811966,0.005982905982905983,0.10925925925925925
7201,122,1,1,122,122,1.0,1.0,0,0.0,0,0,0,0,0,122,122,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6931471805599453,1.0,드라마,122,122.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,1.0,-0.0,0.0,0,122,0,0,0,0,0,122,122,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,126.6,2006.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7203,24,4,3,24,24,1.0,1.0,0,0.0,0,0,0,0,0,1,1,0,22,0,23,23,0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,7.333333333333333,0.0,7.833333333333333,7.833333333333333,0.0,5,1.2544668260679614,0.7794440632821408,액션,23,0.0,24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,3.0,0.3445982481028228,0.31366684285007645,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,109.58333333333333,2018.0416666666667,2.9583333333333335,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.9166666666666666,0.0,0.9583333333333334,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.3055555555555555,0.0,0.3263888888888889,0.3263888888888889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.9166666666666666
7207,293,9,8,293,293,1.0,1.0,0,0.0,8,0,0,17,18,159,0,98,17,0,116,0,224,4.0,0.0,0.0,4.25,18.0,100.83333333333334,0.0,32.666666666666664,4.25,0.0,37.25,0.0,91.75,8,1.5903032692322892,0.7647742133436433,코미디,224,214.0,44.0,0.0,0.0,0.0,0.0,2.0,16.333333333333332,17.5,16.333333333333332,0.0,174.33333333333334,32.666666666666664,16.333333333333332,1.5,8.0,1.3311796064165908,0.6401620722365793,0,214,0,256,2,0,257,1,51,0,0.0,0.7303754266211604,0.0,0.8737201365187713,0.006825938566552901,0.0,0.8771331058020477,0.0034129692832764505,0.17406143344709898,0.0,103.18532423208191,2021.7945736434108,-0.7945736434108527,0.027303754266211604,0.0,0.0,0.05802047781569966,0.06143344709897611,0.5426621160409556,0.0,0.33447098976109213,0.05802047781569966,0.0,0.39590443686006827,0.0,0.764505119453925,0.013651877133105802,0.0,0.0,0.014505119453924915,0.06143344709897611,0.34414106939704214,0.0,0.11149032992036405,0.014505119453924915,0.0,0.12713310580204779,0.0,0.31313993174061433,0.7303754266211604,0.15017064846416384,0.0,0.0,0.0,0.0,0.055745164960182024,0.059726962457337884,0.055745164960182024,0.0,0.5949943117178612,0.11149032992036405,0.055745164960182024,0.005119453924914676,0.5949943117178612,0.005119453924914676,0.0,0.11149032992036405
7209,72,4,1,72,72,1.0,1.0,0,0.0,0,0,0,0,72,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.0,0.0,다큐/교양,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210,674,20,16,674,674,1.0,1.0,0,0.0,201,0,84,9,129,295,0,6,315,0,531,214,0,56.5,0.0,17.333333333333332,9.0,129.0,88.33333333333333,0.0,2.3333333333333335,114.0,0.0,186.16666666666666,71.33333333333333,0.0,9,1.855606091615929,0.8445227268782657,액션,531,3.0,532.0,0.0,0.0,0.0,10.0,3.0,2.0,0.5,9.0,0.0,0.0,1.5,67.5,464.5,7.0,0.5076418955030294,0.260876328616445,0,3,10,0,532,0,83,312,337,0,0.0,0.004451038575667656,0.01483679525222552,0.0,0.7893175074183977,0.0,0.12314540059347182,0.4629080118694362,0.5,0.0,115.38293768545992,2004.394495412844,16.605504587155963,0.29821958456973297,0.0,0.12462908011869436,0.013353115727002967,0.1913946587537092,0.43768545994065283,0.0,0.008902077151335312,0.46735905044510384,0.0,0.787833827893175,0.31750741839762614,0.0,0.08382789317507418,0.0,0.025717111770524232,0.013353115727002967,0.1913946587537092,0.1310583580613254,0.0,0.003461918892185955,0.16913946587537093,0.0,0.27621167161226506,0.10583580613254204,0.0,0.004451038575667656,0.7893175074183977,0.0,0.0,0.0,0.01483679525222552,0.002967359050445104,0.000741839762611276,0.013353115727002967,0.0,0.0,0.002225519287833828,0.10014836795252226,0.6891691394658753,0.0,0.6891691394658753,0.0,0.002225519287833828
7213,826,9,6,826,826,1.0,1.0,0,0.0,664,664,0,0,0,0,0,277,161,1,548,0,161,221.33333333333334,221.33333333333334,0.0,0.0,0.0,0.0,0.0,92.33333333333334,53.66666666666667,1.0,182.66666666666666,0.0,53.66666666666667,7,1.6477662053056694,0.8467843215194778,SF/판타지,664,144.0,161.0,0.0,0.0,134.0,0.0,3.0,0.0,161.0,0.0,0.0,0.0,0.0,193.5,471.5,3.0,0.9787580204300907,0.8909039435711,1,665,0,0,665,0,162,277,664,0,0.0012106537530266344,0.8050847457627118,0.0,0.0,0.8050847457627118,0.0,0.19612590799031476,0.3353510895883777,0.8038740920096852,0.0,133.46222760290559,2011.876993166287,9.123006833712983,0.8038740920096852,0.8038740920096852,0.0,0.0,0.0,0.0,0.0,0.3353510895883777,0.19491525423728814,0.0012106537530266344,0.6634382566585957,0.0,0.19491525423728814,0.2679580306698951,0.2679580306698951,0.0,0.0,0.0,0.0,0.0,0.11178369652945926,0.06497175141242939,0.0012106537530266344,0.2211460855528652,0.0,0.06497175141242939,0.17433414043583534,0.19491525423728814,0.0,0.0,0.162227602905569,0.0,0.0,0.19491525423728814,0.0,0.0,0.0,0.0,0.23426150121065376,0.5708232445520581,0.0,0.5708232445520581,0.0,0.0
