user_group_key,group,USER_NUM,USER_KEY,product_code,price,billing_method,max_screen,is_promotion,is_churn_prevented,is_repurchase,payment_device,is_user_verified,gender,age,reg_date,reg_hour,end_date,reg_date_dt,end_date_dt,age_band,vh_has_safe_watch,vh_event_count,vh_title_count,vh_active_day_count,vh_total_watch_min,vh_avg_watch_min,vh_median_watch_min,vh_std_watch_min,vh_max_watch_min,vh_avg_watch_seq,vh_max_watch_seq,vh_weekend_ratio,vh_mean_runtime_min,vh_mean_event_completion,vh_high_completion_event_ratio,vh_low_completion_event_ratio,vh_short_sample_ratio,vh_recent_release_180d_ratio,vh_recent_release_365d_ratio,vh_old_catalog_5y_ratio,vh_mean_content_age_days,vh_first_watch_lag,vh_last_watch_gap,vh_watch_span_days,vh_tenure_days,vh_active_day_ratio,vh_watch_span_ratio,vh_first_watch_lag_ratio,vh_last_watch_gap_ratio,vh_max_daily_events,vh_multi_event_day_ratio,vh_avg_daily_watch_min,vh_std_daily_watch_min,vh_max_daily_watch_min,vh_mean_gap_days,vh_std_gap_days,vh_max_gap_days,vh_mean_title_completion,vh_completed_title_ratio_50,vh_completed_title_ratio_80,vh_sampled_title_ratio_10,vh_avg_events_per_title,vh_title_watch_hhi,vh_first_half_watch_ratio,vh_last_7d_watch_ratio,vh_last_14d_watch_ratio,vh_genre_unique_count,vh_genre_watch_entropy,vh_top_genre_share,genre_share__드라마,genre_share__액션,genre_share__코미디,genre_share__스릴러,genre_share__판타지,genre_share__로맨스,genre_share__범죄,genre_share__가족,genre_share__유럽에서 제작,genre_share__SF,vh_country_unique_count,vh_country_watch_entropy,vh_top_country_share,country_share__미국,country_share__대한민국,country_share__영국,country_share__프랑스,country_share__일본,vh_events_per_active_day,vh_titles_per_active_day,vh_watch_min_per_active_day,vh_event_per_tenure_day,vh_watch_min_per_tenure_day,vh_rewatch_event_ratio
0_883,0,883,bf73fade9e96081d4467d848876710a0f95869f9857e3ecab121861cb96e314d68f03708fa98604b68ce2da18a159e8bce49b99f00deb885a583461ab4b38f84,pk_1508,9.99,140.0,1.0,0.0,1.0,0.0,ios,1.0,F,25.0,2021-03-09,0.0,2021-04-10,2021-03-09,2021-04-10,20,1,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.5,2.0,0.0,106.5,0.009481837606837608,0.0,1.0,1.0,0.0,0.0,0.5,2230.5,17.0,15.0,1.0,32.0,0.03125,0.03125,0.53125,0.46875,2.0,1.0,2.0,,2.0,,,,0.009481837606837608,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,5.0,1.5498260458782016,0.2857142857142857,0.2857142857142857,,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,,,,1.0,-0.0,1.0,,1.0,,,,2.0,2.0,2.0,0.0625,0.0625,0.0
0_887,0,887,5b3790d2093fe48fc6903d4d181b80a5ae0a9760adb51cf76a255e60dd11f545a3927ef8664678089d683cb8580ffe1cac1387f07b74429a1dcd1411785740c1,pk_1488,10900.0,132.0,2.0,0.0,0.0,1.0,smarttv,0.0,N,40.0,2021-03-03,20.0,2021-04-03,2021-03-03,2021-04-03,40,1,14.0,8.0,7.0,677.0,48.357142857142854,54.5,32.0254877891324,107.0,1.6428571428571428,3.0,0.42857142857142855,103.92857142857143,0.4543399512835768,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.2857142857142857,1308.4285714285713,0.0,14.0,18.0,31.0,0.22580645161290322,0.5806451612903226,0.0,0.45161290322580644,3.0,0.7142857142857143,96.71428571428571,51.51929827975237,161.0,2.8333333333333335,1.329160135825126,4.0,0.7950949147462594,0.75,0.625,0.125,1.75,0.16377100292584584,0.741506646971935,0.0,0.026587887740029542,11.0,1.9567562844755775,0.2639769452449568,0.2639769452449568,0.09394812680115273,0.0005763688760806917,0.2132564841498559,,,0.14178674351585013,0.0005763688760806917,0.05360230547550432,0.04265129682997118,6.0,1.645531545469911,0.3895631067961165,0.3895631067961165,,,,0.10679611650485436,2.0,1.1428571428571428,96.71428571428571,0.45161290322580644,21.838709677419356,0.42857142857142855
0_891,0,891,c82aabf1c03b604ef622d218640ec67d3f0921dd0f4e8fd4fa62dea8f504b03db5d24717dd2d6b7f54e4e44664f86cf32fa4ed1bd21fd52a654f0bd26375f7ed,pk_2025,7900.0,151.0,1.0,0.0,0.0,0.0,android,1.0,F,30.0,2021-03-13,22.0,2021-04-13,2021-03-13,2021-04-13,30,1,13.0,7.0,8.0,841.0,64.6923076923077,52.0,58.02928084939047,200.0,1.4615384615384615,3.0,0.38461538461538464,108.76923076923077,0.5833694406607217,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.38461538461538464,1519.076923076923,0.0,14.0,18.0,31.0,0.25806451612903225,0.5806451612903226,0.0,0.45161290322580644,3.0,0.5,105.125,84.05174851584843,254.0,2.4285714285714284,2.9358214555806383,9.0,1.0834003897984832,0.7142857142857143,0.7142857142857143,0.14285714285714285,1.8571428571428572,0.19411662408575941,0.8525564803804994,0.0,0.03804994054696789,9.0,2.0740450855905035,0.25585651537335286,0.25585651537335286,0.16361639824304539,0.11530014641288433,0.09956076134699854,,0.06405563689604685,0.09956076134699854,,0.0739385065885798,,9.0,2.0035799138954005,0.24093925472179684,0.24093925472179684,0.08218478815722308,0.16079632465543645,,0.0030627871362940277,1.625,0.875,105.125,0.41935483870967744,27.129032258064516,0.46153846153846156
0_893,0,893,f02ec14e147c514772b3cd4f1c5a926c183f387ab6686094b460db235e46399a0732e3041d39b13e4246822ca2e7ce285d91a6cb0320f3ab48cce1633c25de18,pk_1487,7900.0,132.0,1.0,0.0,0.0,1.0,android,0.0,F,40.0,2021-03-02,11.0,2021-04-02,2021-03-02,2021-04-02,40,1,7.0,6.0,3.0,178.0,25.428571428571427,1.0,41.45623050422032,104.0,2.0,4.0,0.5714285714285714,108.57142857142857,0.24152880916025085,0.14285714285714285,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.0,513.0,0.0,16.0,16.0,31.0,0.0967741935483871,0.5161290322580645,0.0,0.5161290322580645,4.0,0.6666666666666666,59.333333333333336,47.60602202803059,105.0,7.5,6.363961030678928,12.0,0.28178361068695934,0.3333333333333333,0.16666666666666666,0.6666666666666666,1.1666666666666667,0.4748769094811261,1.0,0.0,0.0,13.0,1.6331971614750453,0.24343015214384509,0.24343015214384509,0.012448132780082987,0.009681881051175657,0.2351313969571231,0.009681881051175657,0.009681881051175657,0.0013831258644536654,0.009681881051175657,0.0013831258644536654,0.23236514522821577,8.0,1.2656625933355619,0.430327868852459,0.03278688524590164,0.004098360655737705,0.004098360655737705,0.004098360655737705,,2.3333333333333335,2.0,59.333333333333336,0.22580645161290322,5.741935483870968,0.14285714285714285
0_895,0,895,fa2ae75867ab5f13fd3b5fe51d225a4d5626908a1637f3b7accfcb1f44e6cddda47844ca85582b3b9391320966c8779fd4d8a6632018396b44c9b4c6468d60e8,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,1.0,F,25.0,2021-03-14,15.0,2021-04-14,2021-03-14,2021-04-14,20,1,9.0,9.0,6.0,781.0,86.77777777777777,109.0,46.13506740478922,130.0,1.3333333333333333,2.0,0.6666666666666666,103.55555555555556,0.8805910236243457,0.7777777777777778,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,1736.111111111111,0.0,11.0,21.0,31.0,0.1935483870967742,0.6774193548387096,0.0,0.3548387096774194,2.0,0.5,130.16666666666666,84.97862476332897,230.0,4.0,1.5811388300841898,6.0,0.8805910236243457,0.7777777777777778,0.5555555555555556,0.1111111111111111,1.0,0.139026921393335,0.5723431498079385,0.0,0.42765685019206146,10.0,2.202822574842649,0.18133442488743348,0.18133442488743348,0.12975849365534178,0.1764224314367581,0.08145722472370037,,0.08186655751125665,0.08145722472370037,,0.05321326238231682,,8.0,2.0546492985515505,0.19607843137254902,0.10686274509803921,0.19607843137254902,,0.11078431372549019,0.11078431372549019,1.5,1.5,130.16666666666666,0.2903225806451613,25.193548387096776,0.0
0_901,0,901,e05ba9a1ec824848b787896f346baf931433c2e436558994b67b1aed5f952589c6ab869b224a1e4b2b673500fbee89dd62da0e5dd8fe8ee832d2a9782389983f,pk_1487,7900.0,134.0,1.0,0.0,0.0,1.0,android,1.0,F,15.0,2021-03-14,10.0,2021-04-14,2021-03-14,2021-04-14,10,1,2.0,1.0,1.0,95.0,47.5,47.5,62.932503525602726,92.0,1.5,2.0,1.0,95.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,306.0,20.0,11.0,1.0,31.0,0.03225806451612903,0.03225806451612903,0.6451612903225806,0.3548387096774194,2.0,1.0,95.0,,95.0,,,,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,4.0,1.3862943611198906,0.25,,0.25,,0.25,,,,,,0.25,1.0,-0.0,1.0,1.0,,,,,2.0,1.0,95.0,0.06451612903225806,3.064516129032258,0.5
0_903,0,903,512692d25f1065fd6e559d0502bfcf239df96e6c5b2b9ce764e2f460c66747403e3ea98405e93304ad61e40476ea2e7d9526eb2a5058cf450d6cabd218b7b2fe,pk_1506,13.49,140.0,2.0,0.0,0.0,1.0,ios,0.0,N,40.0,2021-03-06,22.0,2021-04-07,2021-03-06,2021-04-07,40,1,9.0,6.0,4.0,771.0,85.66666666666667,117.0,59.57138574852863,146.0,1.7777777777777777,3.0,0.7777777777777778,120.0,0.7260223531494675,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.1111111111111111,982.1111111111111,6.0,17.0,10.0,32.0,0.125,0.3125,0.1875,0.53125,3.0,0.75,192.75,177.1070768395963,418.0,3.0,3.4641016151377544,7.0,0.9320286988063269,0.6666666666666666,0.6666666666666666,0.16666666666666666,1.5,0.34374647778332923,1.0,0.0,0.0,8.0,1.3496690163416307,0.4336147352264006,0.4336147352264006,0.021488871834228703,0.10053722179585571,,0.0007674597083653108,,,,0.3323100537221796,,4.0,1.0627631998735412,0.6274038461538461,0.6274038461538461,0.15865384615384615,,,,2.25,1.5,192.75,0.28125,24.09375,0.3333333333333333
0_908,0,908,45b7642e71980970ef424911e611fa3dde2fb32629578ca478def7b5f87fed6718f3e7ee2a0d0c1b8031c89636341eb4d9a3ee66ce14cf134da2857b3e1a1ccc,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-14,19.0,2021-04-15,2021-03-14,2021-04-15,40,1,7.0,6.0,3.0,461.0,65.85714285714286,19.0,72.46706969704371,168.0,2.0,4.0,0.0,103.28571428571429,0.5954886724449763,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,1734.142857142857,2.0,16.0,15.0,32.0,0.09375,0.46875,0.0625,0.5,4.0,0.6666666666666666,153.66666666666666,178.55064640973254,350.0,7.0,4.242640687119285,10.0,0.6947367845191389,0.5,0.5,0.16666666666666666,1.1666666666666667,0.30376762766973614,1.0,0.0,0.0,7.0,1.7823436357875913,0.2911944202266783,0.2911944202266783,0.014821272885789015,,0.15344376634699217,,0.15431560592850915,0.15344376634699217,,0.13687881429816914,,4.0,0.699730009647405,0.6027088036117382,0.3927765237020316,0.6027088036117382,,,0.002257336343115124,2.3333333333333335,2.0,153.66666666666666,0.21875,14.40625,0.14285714285714285
0_912,0,912,238f5ca2305beb50d646472c56a2e21a32cc76155ede557c8398fe26cf9e9e02a4b52d8438f48097b4e16c49951faa9772e56ff2d69c8f1050c93702902277fa,pk_1488,10900.0,134.0,2.0,0.0,0.0,1.0,pc,0.0,N,40.0,2021-03-07,13.0,2021-04-07,2021-03-07,2021-04-07,40,1,8.0,5.0,4.0,431.0,53.875,60.0,46.728509193302656,114.0,1.625,3.0,0.25,101.875,0.5459562234841346,0.5,0.25,0.25,0.25,0.25,0.25,1218.25,5.0,13.0,14.0,31.0,0.12903225806451613,0.45161290322580644,0.16129032258064516,0.41935483870967744,3.0,0.75,107.75,17.423642940938997,126.0,4.333333333333333,1.5275252316519465,6.0,0.8735299575746156,0.8,0.8,0.0,1.6,0.22061143081701753,0.7563805104408353,0.0,0.24361948955916474,7.0,1.8425927299398075,0.2381300219138057,0.15412710007304603,0.2308254200146092,0.13878743608473337,0.2381300219138057,,0.0620891161431702,0.09203798392987582,,,,3.0,0.7801693996959975,0.6995708154506438,0.6995708154506438,,,,,2.0,1.25,107.75,0.25806451612903225,13.903225806451612,0.375
0_913,0,913,2421f10418d8808d79e7e9777d8a14e584200d313c4d977025bf716452dfe7aad94f7c999ef11f40059c0c39182308baa193b3686f64bfa69288e43ef9610fd4,pk_2025,7900.0,151.0,1.0,0.0,0.0,1.0,android,0.0,N,40.0,2021-03-11,22.0,2021-04-11,2021-03-11,2021-04-11,40,1,7.0,3.0,6.0,177.0,25.285714285714285,15.0,24.78382729196795,65.0,1.1428571428571428,2.0,0.14285714285714285,94.0,0.25669602173703066,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,820.0,4.0,11.0,17.0,31.0,0.1935483870967742,0.5483870967741935,0.12903225806451613,0.3548387096774194,2.0,0.16666666666666666,29.5,25.547994050414214,65.0,3.2,1.6431676725154984,5.0,0.5989573840530715,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.3333333333333335,0.5597689042101567,0.6836158192090396,0.0,0.3163841807909605,7.0,1.7540243175485664,0.24684431977559607,0.24684431977559607,0.16830294530154277,0.16830294530154277,0.16830294530154277,,0.16830294530154277,,,0.0785413744740533,,1.0,-0.0,1.0,1.0,,,,,1.1666666666666667,0.5,29.5,0.22580645161290322,5.709677419354839,0.5714285714285714
0_914,0,914,a50f9c29b7914f16ed84c7ebd23637c4b30ded58982095f8a937538e9e46671a585a7255f43fb35f9458eaf5138a46ee3a2f7d3c6a18c829ca005b03daa63c79,pk_1487,7900.0,134.0,1.0,0.0,0.0,0.0,android,0.0,N,40.0,2021-03-05,10.0,2021-03-05,2021-03-05,2021-03-05,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_917,0,917,8557cd323156ac1c727b5c844ed939457627fb14af36ac92c52b0a0e6231c483b7c0aeeba3fedad2352d87ea528e88c7d793676a6dd4e2e3b36705097bf3988c,pk_1506,13.49,140.0,2.0,0.0,0.0,1.0,ios,0.0,F,40.0,2021-03-06,2.0,2021-04-07,2021-03-06,2021-04-07,40,1,3.0,3.0,2.0,278.0,92.66666666666667,97.0,31.722757341273685,122.0,1.3333333333333333,2.0,0.0,107.0,0.8892684610075915,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1037.6666666666667,18.0,13.0,2.0,32.0,0.0625,0.0625,0.5625,0.40625,2.0,0.5,139.0,24.041630560342615,156.0,1.0,,1.0,0.8892684610075915,1.0,0.6666666666666666,0.0,1.0,0.3593758087055535,0.0,0.0,1.0,6.0,1.6899349426831056,0.2907949790794979,0.2907949790794979,0.12761506276150628,,0.2290794979079498,,,0.12761506276150628,,0.16317991631799164,,6.0,1.7371331044196086,0.23552123552123552,0.23552123552123552,,,0.1138996138996139,,1.5,1.5,139.0,0.09375,8.6875,0.0
0_918,0,918,36ed7aa9535b2b80bca5c3ce1f34abed19013121e9f5e2cdddf5aa35147ff67f1a991434cde4101874df80d3b959d5da3a4ed6cb60b441c671af8536659cea51,pk_1487,7900.0,132.0,1.0,0.0,0.0,0.0,android,1.0,F,40.0,2021-03-13,23.0,2021-04-13,2021-03-13,2021-04-13,40,1,3.0,2.0,3.0,350.0,116.66666666666667,96.0,39.31072796748152,162.0,1.0,1.0,0.6666666666666666,103.66666666666667,1.1158748902413176,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,585.6666666666666,7.0,10.0,15.0,31.0,0.0967741935483871,0.4838709677419355,0.22580645161290322,0.3225806451612903,1.0,0.0,116.66666666666667,39.31072796748152,162.0,7.0,8.48528137423857,13.0,1.6738123353619767,1.0,1.0,0.0,1.5,0.5027591836734694,0.46285714285714286,0.0,0.5371428571428571,8.0,2.021133004081766,0.18059855521155832,0.09700722394220847,0.08359133126934984,0.18059855521155832,,0.09700722394220847,,0.08359133126934984,0.18059855521155832,,,1.0,-0.0,1.0,1.0,,,,,1.0,0.6666666666666666,116.66666666666667,0.0967741935483871,11.290322580645162,0.3333333333333333
0_923,0,923,2ec430fdee41b64b03529bb2305c632ff81487242c306380e9f3baa5aa31d767d46c791ada024ab316bccbfdb7a9adb10c2cdd3cd8452d9d6487196a5e1c2bf2,pk_2025,7900.0,151.0,1.0,0.0,0.0,1.0,android,1.0,F,35.0,2021-03-10,19.0,2021-04-10,2021-03-10,2021-04-10,30,1,6.0,4.0,3.0,113.0,18.833333333333332,13.5,21.45149567435023,57.0,2.0,4.0,0.16666666666666666,102.66666666666667,0.178230116833058,0.0,0.5,0.3333333333333333,0.0,0.0,0.0,1208.5,1.0,13.0,18.0,31.0,0.0967741935483871,0.5806451612903226,0.03225806451612903,0.41935483870967744,4.0,0.3333333333333333,37.666666666666664,18.556220879622373,57.0,8.5,9.192388155425117,15.0,0.267345175249587,0.25,0.0,0.5,1.5,0.48296655963661994,0.504424778761062,0.0,0.17699115044247787,5.0,1.0833747857955323,0.502262443438914,0.502262443438914,,0.004524886877828055,0.24434389140271492,,0.24434389140271492,,,,,1.0,-0.0,1.0,,1.0,,,,2.0,1.3333333333333333,37.666666666666664,0.1935483870967742,3.6451612903225805,0.3333333333333333
0_928,0,928,90624cc382d3fe7f2d51d8217fd472729cc43edfe915f8e3752926093c035c2f547a829b7405edb427be1e4ac78a271751b45eff06e9cf2c8c4d15908b8ee132,pk_1488,10900.0,132.0,2.0,0.0,0.0,0.0,android,1.0,M,70.0,2021-03-03,16.0,2021-04-03,2021-03-03,2021-04-03,70,1,7.0,5.0,2.0,121.0,17.285714285714285,2.0,28.004251377926447,69.0,2.5714285714285716,5.0,0.0,105.14285714285714,0.1840629790616237,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.0,222.71428571428572,5.0,12.0,15.0,31.0,0.06451612903225806,0.4838709677419355,0.16129032258064516,0.3870967741935484,5.0,1.0,60.5,81.31727983645297,118.0,14.0,,14.0,0.25768817068627314,0.2,0.2,0.8,1.4,0.9039683081756711,0.9752066115702479,0.0,0.024793388429752067,7.0,1.1749216672251543,0.33611111111111114,0.002777777777777778,0.325,,0.33611111111111114,,0.002777777777777778,0.325,,0.002777777777777778,0.005555555555555556,6.0,0.8084291828738188,0.4957983193277311,0.4957983193277311,,0.004201680672268907,,0.008403361344537815,3.5,2.5,60.5,0.22580645161290322,3.903225806451613,0.2857142857142857
0_931,0,931,88bac4c2c26cc02eda4ffcbf4acbb6bb92bdf5635b9c0e47a2170a650434754c21bc00fcfd130b799bc4232653d782ab90451f4c4b42d41d2f491757057e0e21,pk_1507,16.49,140.0,4.0,0.0,0.0,1.0,ios,0.0,N,40.0,2021-03-14,11.0,2021-04-15,2021-03-14,2021-04-15,40,1,8.0,3.0,3.0,246.0,30.75,28.0,31.148262964638747,67.0,2.125,4.0,0.0,111.25,0.26996546191292053,0.0,0.5,0.5,0.625,1.0,0.0,151.5,5.0,23.0,5.0,32.0,0.09375,0.15625,0.15625,0.71875,4.0,0.6666666666666666,82.0,87.6184911990614,175.0,2.0,1.4142135623730951,3.0,0.7199078984344548,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,0.5870513583184613,1.0,0.0,0.0,6.0,1.5051984992456442,0.3337856173677069,0.3337856173677069,,,0.23744911804613297,0.0013568521031207597,,,,0.09497964721845319,0.23744911804613297,2.0,0.026436163641882646,0.9959349593495935,0.9959349593495935,0.0040650406504065045,,,,2.6666666666666665,1.0,82.0,0.25,7.6875,0.625
0_940,0,940,7013f79267a466f19989be6a0ea716919f10359e18988229e76c34446c834391b975147377b819ffecfaee4b308a0ca0038d24d8aa1b8b6bd0538d4acd2a4117,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-05,14.0,2021-04-06,2021-03-05,2021-04-06,40,1,5.0,4.0,2.0,7.0,1.4,1.0,0.8944271909999159,3.0,1.8,3.0,0.0,97.6,0.013651085434173671,0.0,1.0,1.0,0.4,0.4,0.2,900.6,12.0,13.0,8.0,32.0,0.0625,0.25,0.375,0.40625,3.0,1.0,3.5,2.1213203435596424,5.0,7.0,,7.0,0.01706385679271709,0.0,0.0,1.0,1.25,0.30612244897959184,0.7142857142857143,0.0,0.2857142857142857,9.0,2.07711348811267,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.15789473684210525,0.15789473684210525,0.05263157894736842,,0.15789473684210525,,3.0,1.0042424730540764,0.42857142857142855,,0.14285714285714285,,0.42857142857142855,,2.5,2.0,3.5,0.15625,0.21875,0.2
0_941,0,941,28a1d7fb3de05dcf7a7639956551725b000022b9b30c8eba4f4346aa81ffda8b403a812a98193ffbd36d10fc5a247d1e52330204f3065cd3e0b497311a0e0ccc,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,1.0,F,35.0,2021-03-05,8.0,2021-03-05,2021-03-05,2021-03-05,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_942,0,942,e3216da89283bb1674c67e1927537571e4bd4ca7bedc241c93b2ce031d278d469cf0a42da0544ada23a5f9603431bc78a10b9c29c2f4c9886ade6b895ccafd0d,pk_1487,7900.0,131.0,1.0,0.0,1.0,0.0,pc,1.0,M,30.0,2021-03-15,23.0,2021-04-15,2021-03-15,2021-04-15,30,1,2.0,2.0,1.0,103.0,51.5,51.5,68.58935777509511,100.0,1.5,2.0,0.0,124.0,0.32954545454545453,0.0,0.5,0.5,0.0,0.0,0.0,1201.5,17.0,14.0,1.0,31.0,0.03225806451612903,0.03225806451612903,0.5483870967741935,0.45161290322580644,2.0,1.0,103.0,,103.0,,,,0.32954545454545453,0.5,0.0,0.5,1.0,0.9434442454519747,0.0,0.0,1.0,4.0,1.1432810145442478,0.33003300330033003,0.33003300330033003,,0.33003300330033003,,,0.33003300330033003,,,,,2.0,0.13169155653241765,0.970873786407767,,0.02912621359223301,,,0.970873786407767,2.0,2.0,103.0,0.06451612903225806,3.3225806451612905,0.0
0_944,0,944,ed5f8105776442dda9185fef4cdac076affb45367bd2929dcefd965b2ab33bd52a141cb04d11018d4047cf36b09d090f59191bbda138b193e10577544310a93d,pk_1508,9.99,140.0,1.0,0.0,0.0,0.0,ios,0.0,N,40.0,2021-03-07,23.0,2021-04-08,2021-03-07,2021-04-08,40,1,8.0,5.0,6.0,471.0,58.875,59.0,52.2560659500065,167.0,1.25,2.0,0.5,179.85714285714286,0.3759865043927806,0.125,0.125,0.125,0.5,0.5,0.125,608.125,0.0,18.0,15.0,32.0,0.1875,0.46875,0.0,0.5625,2.0,0.3333333333333333,78.5,81.6376138798777,236.0,2.8,2.4899799195977463,7.0,0.657976382687366,0.75,0.5,0.25,1.75,0.45968341260404283,1.0,0.0,0.0,12.0,2.0726039177873385,0.21568627450980393,0.09586056644880174,0.21568627450980393,0.037037037037037035,,0.1579520697167756,0.058823529411764705,,0.0010893246187363835,,0.1568627450980392,9.0,2.0256091551184,0.3262295081967213,0.3262295081967213,,0.08852459016393442,0.08852459016393442,,1.3333333333333333,0.8333333333333334,78.5,0.25,14.71875,0.375
0_946,0,946,48a1980ffa4529b083aac4cd2905b676125fc2fe48903e11cdc8f3a40c5c91b386249156c3a04e9030cd90126f481478b9df5c2501b933c4c64cdaa1bb82fc91,pk_1488,10900.0,134.0,2.0,0.0,0.0,1.0,android,1.0,M,45.0,2021-03-12,19.0,2021-04-12,2021-03-12,2021-04-12,40,1,4.0,3.0,1.0,115.0,28.75,1.5,54.83535963834528,111.0,2.5,4.0,0.0,111.0,0.26136540640045314,0.25,0.75,0.75,0.75,0.75,0.0,496.5,0.0,31.0,1.0,31.0,0.03225806451612903,0.03225806451612903,0.0,1.0,4.0,1.0,115.0,,115.0,,,,0.3484872085339375,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.9324007561436672,1.0,0.0,0.0,5.0,1.1786451900026158,0.33045977011494254,0.3218390804597701,0.008620689655172414,0.33045977011494254,0.008620689655172414,,,0.33045977011494254,,,,5.0,0.4437891161767718,0.905511811023622,,0.905511811023622,0.023622047244094488,,,4.0,3.0,115.0,0.12903225806451613,3.7096774193548385,0.25
0_947,0,947,26e32e6bf8151836959d13c8e1a65b0fa35d45efc7b75c5d0f80b429c54e3e4b9d4814622fce81661d0037dc891a4b6ea7ee7a18b41b6426c312008328c7287a,pk_2025,7900.0,151.0,1.0,0.0,0.0,0.0,android,1.0,F,25.0,2021-03-01,19.0,2021-03-01,2021-03-01,2021-03-01,20,1,9.0,6.0,1.0,196.0,21.77777777777778,1.0,39.74851499671962,119.0,5.0,9.0,0.0,107.77777777777777,0.19366346609490737,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.2222222222222222,908.4444444444445,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,196.0,,196.0,,,,0.29049519914236105,0.16666666666666666,0.16666666666666666,0.5,1.5,0.45002082465639315,1.0,1.0,1.0,9.0,1.7929807720091737,0.23689320388349513,0.05242718446601942,0.23689320388349513,0.05242718446601942,0.23689320388349513,,0.001941747572815534,0.23495145631067962,,,,5.0,0.15083860754154996,0.9748743718592965,0.010050251256281407,0.9748743718592965,0.005025125628140704,,,9.0,6.0,196.0,9.0,196.0,0.3333333333333333
0_953,0,953,d985f30733fd75e928ab66c86f16c4fef4140a949072ae6630d150ad7b2debd74b42994ca333cbb70b7ab2c87aa5607622b01d8f97f530a9544699abcc75e2ca,pk_1488,10900.0,180.0,2.0,0.0,0.0,1.0,mobile,1.0,F,35.0,2021-03-08,11.0,2021-04-08,2021-03-08,2021-04-08,30,1,11.0,9.0,6.0,247.0,22.454545454545453,12.0,30.500372575965812,90.0,1.8181818181818181,4.0,0.09090909090909091,101.36363636363636,0.21767382060663554,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.09090909090909091,801.0909090909091,1.0,17.0,14.0,31.0,0.1935483870967742,0.45161290322580644,0.03225806451612903,0.5483870967741935,4.0,0.3333333333333333,41.166666666666664,34.48719569154133,90.0,2.6,1.1401754250991378,4.0,0.2660457807414434,0.2222222222222222,0.2222222222222222,0.4444444444444444,1.2222222222222223,0.2984969430739727,1.0,0.0,0.0,13.0,2.0130015668639807,0.17944397641112048,0.12215669755686605,0.15754001684919966,0.16006739679865206,0.011794439764111205,0.17944397641112048,0.016849199663016005,0.010109519797809604,0.16006739679865206,0.007582139848357203,,4.0,0.5776689552510745,0.8189300411522634,0.8189300411522634,0.1440329218106996,,0.03292181069958848,,1.8333333333333333,1.5,41.166666666666664,0.3548387096774194,7.967741935483871,0.18181818181818182
