age_band,feature,mean_churn0,mean_repurchase1,diff_churn0_minus_repurchase1,smd,abs_smd,p_value_approx,n_churn0,n_repurchase1
50,vh_first_half_watch_ratio,0.7366512905756675,0.7289302769201114,0.007721013655556108,0.023315289538485,0.023315289538485,0.7512878232839699,260,631
50,vh_last_7d_watch_ratio,0.019230769230769232,0.0,0.019230769230769232,0.1976483157325544,0.1976483157325544,0.024225277525391498,260,631
50,vh_last_14d_watch_ratio,0.23807349891352209,0.23398260091354445,0.0040908979999776385,0.01280058016606392,0.01280058016606392,0.8619445518765545,260,631
50,vh_genre_unique_count,7.405405405405405,7.368253968253968,0.03715143715143743,0.01151988120502302,0.01151988120502302,0.8772509540114692,259,630
50,vh_genre_watch_entropy,1.5920757125087008,1.6207659388047428,-0.02869022629604201,-0.05858954560522142,0.05858954560522142,0.42855436700499316,259,630
50,vh_top_genre_share,0.31938039235052684,0.30845876137516154,0.010921630975365304,0.07079511948171782,0.07079511948171782,0.33691986978919874,259,630
50,genre_share__드라마,0.23144635807313052,0.21939503901752966,0.012051319055600862,0.08370510625642336,0.08370510625642336,0.29049131093424063,229,548
50,genre_share__액션,0.18743994530074842,0.17781469733449698,0.009625247966251443,0.07931955101964652,0.07931955101964652,0.3452925109700957,199,487
50,genre_share__코미디,0.13943202140762273,0.1393423497716414,8.967163598133654e-05,0.0008357922843522795,0.0008357922843522795,0.9927030226522237,176,439
50,genre_share__스릴러,0.15270431464552092,0.15103206931393204,0.0016722453315888841,0.014596683810164823,0.014596683810164823,0.8805971522021974,163,403
50,genre_share__판타지,0.1161841719483239,0.11816627146960096,-0.0019820995212770642,-0.021093046885146006,0.021093046885146006,0.8420009496452636,135,292
50,genre_share__로맨스,0.12298088137560358,0.13455041023664463,-0.011569528861041053,-0.10649133202276591,0.10649133202276591,0.3101246965223805,118,311
50,genre_share__범죄,0.11558159765872546,0.11632056894797653,-0.0007389712892510725,-0.007969103518086494,0.007969103518086494,0.9402376677330813,125,318
50,genre_share__가족,0.1098810410471697,0.12178147780426514,-0.011900436757095442,-0.1346099832568092,0.1346099832568092,0.2787878634780805,93,228
50,genre_share__유럽에서 제작,0.0907260767895864,0.10238959025662689,-0.01166351346704049,-0.13254730753628907,0.13254730753628907,0.2087700087118921,120,299
50,genre_share__SF,0.11752872940282322,0.10886432220498096,0.008664407197842255,0.07178891251265877,0.07178891251265877,0.5531679801095319,103,219
50,vh_country_unique_count,4.182879377431907,4.085072231139647,0.09780714629225962,0.030345407396283854,0.030345407396283854,0.68368046435443,257,623
50,vh_country_watch_entropy,0.7899334568000543,0.8210802212055226,-0.031146764405468264,-0.045375372659727985,0.045375372659727985,0.540366633935553,257,623
50,vh_top_country_share,0.6745409981987351,0.6539807399032961,0.02056025829543906,0.07326122903653555,0.07326122903653555,0.3211369730557755,257,623
50,country_share__미국,0.49884304879199165,0.4895254775689985,0.009317571222993148,0.028330194438247233,0.028330194438247233,0.7310139528791757,211,504
50,country_share__대한민국,0.43308604034063,0.4183499762917416,0.014736064048888387,0.04217386247601949,0.04217386247601949,0.6624478442443075,149,377
50,country_share__영국,0.17893220664254622,0.15950437984618282,0.0194278267963634,0.10593411314249024,0.10593411314249024,0.39313967466938027,107,211
50,country_share__프랑스,0.11237133410392075,0.1639464903721322,-0.051575156268211436,-0.34094360357123465,0.34094360357123465,0.008716869447585207,63,162
50,country_share__일본,0.2408136745257146,0.20085203801766105,0.03996163650805354,0.13198442599248658,0.13198442599248658,0.401070789057581,62,142
50,vh_events_per_active_day,1.8524707023745486,1.7835282046501397,0.06894249772440886,0.06591160042093236,0.06591160042093236,0.37714521910323406,260,631
50,vh_titles_per_active_day,1.382325324248401,1.3587893909535562,0.023535933294844824,0.02562894242821363,0.02562894242821363,0.7390094716641677,260,631
50,vh_watch_min_per_active_day,73.70241001519848,77.42299760357932,-3.7205875883808375,-0.06855070559759972,0.06855070559759972,0.34788898181238015,260,631
50,vh_event_per_tenure_day,0.27445288806175894,0.2269726752211032,0.04748021284065573,0.14503685760684418,0.14503685760684418,0.0799691816998418,260,631
50,vh_watch_min_per_tenure_day,11.196598859250068,10.441439599202495,0.7551592600475736,0.05528210234136981,0.05528210234136981,0.4843101006063658,260,631
50,vh_rewatch_event_ratio,0.24450117725334264,0.20788795045076516,0.036613226802577475,0.16997604114238482,0.16997604114238482,0.021398005700705713,260,631
