age_band,feature,mean_group1,mean_group0,diff_group1_minus_group0,smd,abs_smd,p_value_approx,n_group1,n_group0
50,vh_first_half_watch_ratio,0.7287454057377981,0.7362616125678523,-0.007516206830054162,-0.022682039984234736,0.022682039984234736,0.751009208536243,602,289
50,vh_last_7d_watch_ratio,0.006644518272425249,0.0034602076124567475,0.003184310659968502,0.044872688143679194,0.044872688143679194,0.5062934848622842,602,289
50,vh_last_14d_watch_ratio,0.23789958933647792,0.2295037304962028,0.008395858840275133,0.026269370847999355,0.026269370847999355,0.713274854376399,602,289
50,vh_genre_unique_count,7.321666666666666,7.498269896193771,-0.17660322952710494,-0.05511654563495392,0.05511654563495392,0.4434687361968086,600,289
50,vh_genre_watch_entropy,1.6010313019083433,1.636025501182476,-0.03499419927413272,-0.07146550380381136,0.07146550380381136,0.31959611160070445,600,289
50,vh_top_genre_share,0.31508130841715487,0.3044974264181498,0.010583881999005063,0.06837807294238936,0.06837807294238936,0.34061195703672387,600,289
50,genre_share__드라마,0.22770357545019143,0.21255611338279137,0.015147462067400058,0.11029777041870918,0.11029777041870918,0.13602666670240604,533,244
50,genre_share__액션,0.18171656339729764,0.17831810012141722,0.00339846327588042,0.027603071318692378,0.027603071318692378,0.7377676595149807,462,224
50,genre_share__코미디,0.13399056128489292,0.1500446007377232,-0.016054039452830265,-0.15052750819811517,0.15052750819811517,0.08448831600042861,409,206
50,genre_share__스릴러,0.1554021489769229,0.1437572331028285,0.011644915874094386,0.10992388500586035,0.10992388500586035,0.2047506877263935,377,189
50,genre_share__판타지,0.11760676888626131,0.11741035907608066,0.0001964098101806533,0.0021575087182129416,0.0021575087182129416,0.9828743673244902,281,146
50,genre_share__로맨스,0.1316231806558567,0.13078789122498016,0.0008352894308765457,0.0074932964908285896,0.0074932964908285896,0.9427968469661739,298,131
50,genre_share__범죄,0.11757610316448772,0.11347121032226717,0.004104892842220542,0.04465615750611819,0.04465615750611819,0.652051973039071,285,158
50,genre_share__가족,0.11893027099714824,0.11733441071943702,0.0015958602777112196,0.01846616609630304,0.01846616609630304,0.870978263264668,201,120
50,genre_share__유럽에서 제작,0.09940446706540748,0.09830994501449626,0.0010945220509112202,0.012266318717191324,0.012266318717191324,0.9053450412481823,283,136
50,genre_share__SF,0.11574239810339218,0.10361114582898248,0.012131252274409698,0.10334717311454604,0.10334717311454604,0.373534194175419,213,109
50,vh_country_unique_count,4.14070351758794,4.056537102473499,0.08416641511444123,0.02636071223897226,0.02636071223897226,0.7135966745836478,597,283
50,vh_country_watch_entropy,0.8171080753773529,0.8011744000295934,0.01593367534775947,0.02333267675008056,0.02333267675008056,0.7450696493499558,597,283
50,vh_top_country_share,0.6593713174668642,0.6612804274526874,-0.0019091099858232763,-0.006783926312349567,0.006783926312349567,0.9249804464182783,597,283
50,country_share__미국,0.49409041246887486,0.48842263550223697,0.005667776966637894,0.017405724678088357,0.017405724678088357,0.8272395039742542,486,229
50,country_share__대한민국,0.4209113313636385,0.426022179408618,-0.005110848044979466,-0.014495991779102676,0.014495991779102676,0.878066440617903,360,166
50,country_share__영국,0.17072400440744276,0.15568296255623282,0.01504104185120994,0.09261601298616429,0.09261601298616429,0.4049540032047394,219,99
50,country_share__프랑스,0.14229652312810212,0.16309149473078732,-0.020794971602685203,-0.1163798466906375,0.1163798466906375,0.4282000747072714,147,78
50,country_share__일본,0.20456281146831404,0.23187429844555393,-0.027311486977239896,-0.09055145265687352,0.09055145265687352,0.5611257344513625,141,63
50,vh_events_per_active_day,1.7840508431919417,1.8444639174742983,-0.06041307428235654,-0.05749707208592733,0.05749707208592733,0.4294863225182871,602,289
50,vh_titles_per_active_day,1.357670327305856,1.382294646914024,-0.024624319608168133,-0.027356437982825166,0.027356437982825166,0.7094392327720793,602,289
50,vh_watch_min_per_active_day,78.96490839247825,70.86388664200082,8.101021750477429,0.1525873030909744,0.1525873030909744,0.0278860122693807,602,289
50,vh_event_per_tenure_day,0.24254873242120054,0.23724280983740745,0.005305922583793088,0.02002458604701009,0.02002458604701009,0.764238660196335,602,289
50,vh_watch_min_per_tenure_day,11.081478703009086,9.78759138854783,1.2938873144612568,0.10756260981163548,0.10756260981163548,0.11447724598539233,602,289
50,vh_rewatch_event_ratio,0.2147164124077565,0.22660319221741346,-0.011886779809656967,-0.05545857378189773,0.05545857378189773,0.4359722292305196,602,289
