USER_NUM,USER_KEY,billing_method,max_screen,payment_device,is_churn_prevented,is_user_verified,gender,age,age_band,reg_date,reg_hour,end_date,is_repurchase,mem_tenure_days,mem_billing_method_value,mem_max_screen_value,mem_screen_1_flag,mem_screen_2_flag,mem_screen_4_flag,mem_multi_screen_flag,mem_premium_screen_flag,mem_is_verified,mem_is_churn_prevented_flag,mem_is_female,mem_is_male,mem_reg_hour,mem_reg_hour_morning,mem_reg_hour_afternoon,mem_reg_hour_evening,mem_reg_hour_night,mem_reg_weekday,mem_reg_is_weekend,mem_verified_multi_screen,mem_verified_premium_screen,mem_billing_method_131_flag,mem_billing_method_132_flag,mem_billing_method_134_flag,mem_billing_method_140_flag,mem_billing_method_151_flag,mem_billing_method_170_flag,mem_billing_method_180_flag,mem_billing_method_190_flag,mem_device_android_flag,mem_device_ios_flag,mem_device_mobile_flag,mem_device_pc_flag,mem_device_smarttv_flag,mem_device_ott_flag,vh_event_count,vh_title_count,vh_active_day_count,vh_total_watch_min,vh_avg_watch_min,vh_median_watch_min,vh_std_watch_min,vh_max_watch_min,vh_avg_watch_seq,vh_max_watch_seq,vh_weekend_ratio,vh_short_watch_ratio,vh_long_watch_ratio,vh_recent_release_180d_ratio,vh_recent_release_365d_ratio,vh_old_catalog_5y_ratio,vh_mean_content_age_days,vh_median_content_age_days,vh_first_watch_lag_days,vh_last_watch_gap_days,vh_watch_span_days,vh_active_day_ratio,vh_watch_span_ratio,vh_first_watch_lag_ratio,vh_last_watch_gap_ratio,vh_max_daily_events,vh_multi_event_day_ratio,vh_avg_daily_watch_min,vh_std_daily_watch_min,vh_max_daily_watch_min,vh_mean_gap_days,vh_std_gap_days,vh_max_gap_days,vh_week1_watch_min,vh_week2_watch_min,vh_week3_watch_min,vh_week4_watch_min,vh_week5_watch_min,vh_week1_watch_ratio,vh_week2_watch_ratio,vh_week3_watch_ratio,vh_week4_watch_ratio,vh_week5_watch_ratio,vh_first_half_watch_ratio,vh_last_7d_watch_ratio,vh_last_14d_watch_ratio,vh_front_loaded_ratio,vh_late_ratio,vh_w2_minus_w1_watch_min,vh_w3_minus_w2_watch_min,vh_w3_to_w1_ratio_capped,vh_genre_unique_count,vh_genre_entropy,vh_top_genre_share,genre_share__Action_Adventure,genre_share__Animation_Family,genre_share__Comedy,genre_share__Documentary,genre_share__Drama,genre_share__Historical_War,genre_share__Horror,genre_share__Other,genre_share__Romance,genre_share__SF_Fantasy,genre_share__Thriller_Crime,vh_events_per_active_day,vh_titles_per_active_day,vh_watch_min_per_active_day,vh_event_per_tenure_day,vh_watch_min_per_tenure_day,vh_rewatch_event_ratio,vh_title_per_event_ratio,vh_repeat_event_count,vh_avg_watch_min_per_title,vh_title_diversity_per_day,vh_activity_density,vh_end_near_watch_ratio,vh_recency_intensity_index,vh_retention_curve_index,vh_recent_old_gap,vh_short_minus_long_ratio,vh_binge_index,vh_multi_event_intensity,vh_mid_late_ratio,vh_gap_stability_index,vh_blockbuster_genre_share,vh_emotional_genre_share,vh_light_genre_share,vh_tension_genre_share,vh_nonfiction_genre_share
15510,66cef5878c15baa45f8bfe74a449fedc7d511050a2bab3196b5ed57aae072b9b410e383f5c448969eb7693783cc0a09a7e641167378ac0cb8841bcafb78be343,190.0,1.0,android,0.0,1.0,F,20.0,20,2008-03-21,1.0,2008-04-21,0.0,31.0,190.0,1.0,1,0,0,0,0,1,0,1,0,1.0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4.0,3.0,1.0,4.0,1.0,1.0,0.0,1.0,2.5,4.0,1.0,1.0,0.0,0.0,0.0,0.0,878.0,756.5,20.0,11.0,1.0,0.03225806451612903,0.03225806451612903,0.6451612903225806,0.3548387096774194,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,1.0397207708399179,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.5,0.25,4.0,3.0,4.0,0.12903225806451613,0.12903225806451613,0.25,0.75,1.0,1.3333333333333333,3.0,1.0,0.6451612903225806,0.02081165452653486,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.5,0.25,0.0,0.25,0.0
15516,dd456e78f2341cb46bd9e7ab85015e96af3106d740b819efb0c27c49ae8918539e320c86dcf8c39448e29390ea3cb8e6301dfa318e683fa1fde7888b90ca06fa,132.0,1.0,mobile,0.0,1.0,M,25.0,20,2011-03-21,21.0,2011-04-21,1.0,31.0,132.0,1.0,1,0,0,0,0,1,0,0,1,21.0,0,0,1,0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.0,3.0,3.0,215.0,53.75,46.0,35.50938842991621,100.0,1.25,2.0,0.0,0.0,0.5,0.0,0.0,0.25,1329.5,1126.0,15.0,10.0,7.0,0.0967741935483871,0.22580645161290322,0.4838709677419355,0.3225806451612903,2.0,0.3333333333333333,71.66666666666667,37.60762334066503,100.0,3.0,1.4142135623730951,4.0,0.0,0.0,129.0,86.0,0.0,0.0,0.0,0.6,0.4,0.0,0.46511627906976744,0.0,0.5348837209302325,0.0,0.4,0.0,129.0,0.0,3.0,0.9583685646221218,0.46511627906976744,0.0,0.0,0.42790697674418604,0.0,0.10697674418604651,0.0,0.46511627906976744,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,71.66666666666667,0.12903225806451613,6.935483870967742,0.25,0.75,1.0,71.66666666666667,1.0,0.42857142857142855,0.6774193548387097,0.06555671175858481,0.06976744186046507,-0.25,-0.5,0.46511627906976744,0.4444444444444444,1.0,0.4142135623730951,0.0,0.10697674418604651,0.42790697674418604,0.46511627906976744,0.0
15518,5cbb394d4f92e588d2367d511eddf3de848b2f8fa0bffd746e93ccdd041cf70d9541324efa659f10c55c77d6bd327c10181e4e058c81caa0c529702eaa206924,134.0,2.0,pc,0.0,1.0,F,35.0,30,2005-03-21,19.0,2005-04-21,1.0,31.0,134.0,2.0,0,1,0,1,0,1,0,1,0,19.0,0,0,1,0,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0,5.0,4.0,206.0,34.333333333333336,1.5,77.3037299660674,192.0,1.3333333333333333,2.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,772.6666666666666,626.0,11.0,13.0,8.0,0.12903225806451613,0.25806451612903225,0.3548387096774194,0.41935483870967744,2.0,0.5,51.5,94.39456199026156,193.0,2.3333333333333335,0.5773502691896257,3.0,0.0,196.0,10.0,0.0,0.0,0.0,0.9514563106796117,0.04854368932038835,0.0,0.0,0.9951456310679612,0.0,0.0048543689320388345,0.9514563106796117,0.0,196.0,-186.0,0.0,3.0,0.20998541924973957,0.9514563106796117,0.0,0.0,0.0,0.043689320388349516,0.0,0.0,0.0048543689320388345,0.0,0.0,0.9514563106796117,0.0,1.5,1.25,51.5,0.1935483870967742,6.645161290322581,0.16666666666666666,0.8333333333333334,1.0,41.2,1.25,0.5,0.5806451612903225,0.07492195629552548,-0.9902912621359223,0.16666666666666666,0.5,0.9368932038834952,0.75,0.04854368932038835,0.6339745962155614,0.9514563106796117,0.0,0.0,0.0048543689320388345,0.043689320388349516
15519,c6b0e1a9591603e8a51364d4d7a43e7e45020591d98b8c9a12c2ba8457bd3796973d1eedc042aaf7b509769435a011961f5811b9b5f51825a8617a0edf7f28d0,151.0,1.0,android,0.0,1.0,F,30.0,30,2006-03-21,22.0,2006-04-21,1.0,31.0,151.0,1.0,1,0,0,0,0,1,0,1,0,22.0,0,0,1,0,5.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16.0,7.0,8.0,902.0,56.375,54.0,38.78809954956116,161.0,1.6875,3.0,0.0,0.0625,0.4375,0.0,0.0,0.0,1073.5,1362.0,3.0,12.0,17.0,0.25806451612903225,0.5483870967741935,0.0967741935483871,0.3870967741935484,3.0,0.625,112.75,65.96914863349815,213.0,2.2857142857142856,2.2146697055682827,6.0,334.0,169.0,399.0,0.0,0.0,0.37028824833702884,0.18736141906873613,0.442350332594235,0.0,0.0,0.5576496674057649,0.0,0.442350332594235,0.5576496674057649,0.0,-165.0,230.0,1.1946107784431137,5.0,1.461215770389169,0.33370288248337027,0.0,0.07206208425720621,0.3170731707317073,0.0,0.33370288248337027,0.0,0.0,0.0,0.16851441241685144,0.0,0.10864745011086474,2.0,0.875,112.75,0.5161290322580645,29.096774193548388,0.5625,0.4375,9.0,128.85714285714286,0.875,0.47058823529411764,0.6129032258064516,0.15816857440166493,-0.11529933481152993,0.0,-0.375,0.2361419068736142,1.25,0.442350332594235,0.3110739489869993,0.0,0.5022172949002217,0.38913525498891355,0.10864745011086474,0.0
15520,e5a1a244a86c24a418c7fc05d91715ba586235d04df1255ae352e3ce466345e5387fa19e7ec1c8177b3e6b7934dc40183afeffc97b5b052049bf2033889ef54f,134.0,4.0,pc,0.0,1.0,M,30.0,30,2006-03-21,18.0,2006-04-21,0.0,31.0,134.0,4.0,0,0,1,1,1,1,0,0,1,18.0,0,0,1,0,5.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.0,4.0,4.0,48.0,9.6,7.0,9.710818709048171,26.0,1.2,2.0,0.0,0.4,0.0,0.8,0.8,0.0,126.0,46.0,2.0,18.0,12.0,0.12903225806451613,0.3870967741935484,0.06451612903225806,0.5806451612903226,2.0,0.25,12.0,9.831920802501749,26.0,3.6666666666666665,3.0550504633038935,7.0,12.0,36.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.0,-36.0,0.0,2.0,0.6210863745552451,0.6875,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,0.0,1.25,1.0,12.0,0.16129032258064516,1.5483870967741935,0.2,0.8,1.0,12.0,1.0,0.3333333333333333,0.4193548387096774,0.05411030176899063,-1.0,0.8,0.4,0.5416666666666666,0.3125,0.0,0.2466060555964672,1.0,0.0,0.0,0.0,0.0
15526,d39f230e39ca97fc6c18f3250559536a0c359ecced6f119f82f506409f088cc111651550799c9de7a3c5bfd53e7b99204dfc0ba6102cf98204a588933a55a2ee,132.0,4.0,mobile,0.0,1.0,F,25.0,20,2001-03-21,21.0,2001-04-21,1.0,31.0,132.0,4.0,0,0,1,1,1,1,0,1,0,21.0,0,0,1,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,18.0,9.0,8.0,974.0,54.111111111111114,28.0,56.682696694627744,144.0,1.7777777777777777,4.0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,1128.5555555555557,1119.0,7.0,7.0,18.0,0.25806451612903225,0.5806451612903226,0.22580645161290322,0.22580645161290322,8.0,0.5,121.75,87.58139071743494,288.0,2.4285714285714284,2.1491969707422394,6.0,0.0,402.0,280.0,292.0,0.0,0.0,0.4127310061601643,0.2874743326488706,0.2997946611909651,0.0,0.5574948665297741,0.08829568788501027,0.44250513347022585,0.4127310061601643,0.2997946611909651,402.0,-122.0,0.0,4.0,1.0028884402948395,0.5564681724845996,0.0,0.0,0.32854209445585214,0.08829568788501027,0.5564681724845996,0.0,0.0,0.0,0.026694045174537988,0.0,0.0,2.25,1.125,121.75,0.5806451612903226,31.419354838709676,0.5,0.5,9.0,108.22222222222223,1.125,0.4444444444444444,0.7741935483870968,0.19979188345473464,-0.11498973305954824,0.0,0.0,0.29568788501026694,1.125,0.5872689938398357,0.3175412682314083,0.0,0.5831622176591376,0.32854209445585214,0.0,0.08829568788501027
15527,8a20d7e123c5a6a9bf24c17d529bb8d8f50fce62429181a37947b695041336a80893e7aed2562f9b2c65dcfdc1f409974fa34e926fe3ae907eaab13d3fb2a3f1,151.0,1.0,android,0.0,1.0,F,30.0,30,2001-03-21,23.0,2001-04-21,1.0,31.0,151.0,1.0,1,0,0,0,0,1,0,1,0,23.0,0,0,1,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,3.0,2.0,348.0,116.0,108.0,17.435595774162696,136.0,1.3333333333333333,2.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,596.3333333333334,156.0,5.0,13.0,14.0,0.06451612903225806,0.45161290322580644,0.16129032258064516,0.41935483870967744,2.0,0.5,174.0,53.74011537017761,212.0,13.0,0.0,13.0,212.0,0.0,136.0,0.0,0.0,0.6091954022988506,0.0,0.39080459770114945,0.0,0.0,0.6091954022988506,0.0,0.39080459770114945,0.6091954022988506,0.0,-212.0,136.0,0.6415094339622641,3.0,1.0912602656933779,0.39080459770114945,0.2988505747126437,0.0,0.3103448275862069,0.0,0.39080459770114945,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,174.0,0.0967741935483871,11.225806451612904,0.0,1.0,0.0,116.0,1.5,0.14285714285714285,0.5806451612903225,0.03746097814776274,-0.21839080459770116,0.6666666666666666,-1.0,0.6091954022988506,0.75,0.39080459770114945,0.0,0.2988505747126437,0.39080459770114945,0.3103448275862069,0.0,0.0
15532,eac902efea3279121f905d52f9b606f11eff15de9ce7d50c974cc47285c852c6609e5091d2d2e05cd27043ee2aa57d5a2b8dab3dcb73ad3164e0db2d760be031,134.0,2.0,pc,1.0,1.0,M,25.0,20,2010-03-21,10.0,2010-04-21,0.0,31.0,134.0,2.0,0,1,0,1,0,1,1,0,1,10.0,1,0,0,0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,567.0,567.0,7.0,16.0,9.0,0.0967741935483871,0.2903225806451613,0.22580645161290322,0.5161290322580645,1.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,2.0,-1.0,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0967741935483871,0.0967741935483871,0.6666666666666666,0.3333333333333333,2.0,3.0,0.3333333333333333,0.3333333333333333,0.4838709677419355,0.046826222684703434,-1.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
15536,46ea50d498430f220d420f8b21b1944a59c32cf877fdac69e1b04a44baf5806212b6ec3480b0ba25eac8f17db60a7714bc4fa847b2d0bc2c14a9620c72ce7bca,132.0,4.0,pc,0.0,1.0,M,45.0,40,2006-03-21,14.0,2006-04-21,1.0,31.0,132.0,4.0,0,0,1,1,1,1,0,0,1,14.0,0,1,0,0,5.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.0,3.0,4.0,198.0,49.5,37.0,29.546573405388315,93.0,1.0,1.0,0.25,0.0,0.25,0.0,0.0,0.0,1130.75,1128.5,6.0,10.0,16.0,0.12903225806451613,0.5161290322580645,0.1935483870967742,0.3225806451612903,1.0,0.0,49.5,29.546573405388315,93.0,5.0,5.196152422706632,11.0,31.0,0.0,136.0,31.0,0.0,0.15656565656565657,0.0,0.6868686868686869,0.15656565656565657,0.0,0.15656565656565657,0.0,0.8434343434343434,0.15656565656565657,0.15656565656565657,-31.0,136.0,4.387096774193548,2.0,0.6609148537645699,0.6262626262626263,0.0,0.0,0.6262626262626263,0.0,0.37373737373737376,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,49.5,0.12903225806451613,6.387096774193548,0.25,0.75,1.0,66.0,0.75,0.25,0.6774193548387097,0.08740894901144641,0.6868686868686869,0.0,-0.25,0.4696969696969697,0.0,0.8434343434343434,0.16139047779640892,0.0,0.37373737373737376,0.6262626262626263,0.0,0.0
15537,999e5b2a6c5c02eb0bc073b0bc7f288a7dcc6bc6cfb8a2df8c8ae7d9efa959f9501340c249ebe55ae138bbc4b28aa082a4e2aab1f9f1bd773169ccfb5530fcff,134.0,2.0,mobile,0.0,1.0,M,25.0,20,2013-03-21,2.0,2013-04-21,1.0,31.0,134.0,2.0,0,1,0,1,0,1,0,0,1,2.0,0,0,0,1,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,5.0,3.0,411.0,82.2,99.0,47.76714351936904,122.0,1.4,2.0,0.8,0.2,0.8,0.2,0.2,0.0,497.0,574.0,13.0,10.0,9.0,0.0967741935483871,0.2903225806451613,0.41935483870967744,0.3225806451612903,2.0,0.6666666666666666,137.0,57.29746940310715,203.0,4.0,2.8284271247461903,6.0,0.0,108.0,203.0,100.0,0.0,0.0,0.26277372262773724,0.49391727493917276,0.24330900243309003,0.0,0.7566909975669099,0.0,0.24330900243309003,0.26277372262773724,0.24330900243309003,108.0,95.0,0.0,4.0,1.0879533771553322,0.43795620437956206,0.0,0.43795620437956206,0.26277372262773724,0.0,0.0,0.0,0.0,0.0024330900243309003,0.0,0.29683698296836986,0.0,1.6666666666666667,1.6666666666666667,137.0,0.16129032258064516,13.258064516129032,0.0,1.0,0.0,82.2,1.6666666666666667,0.3333333333333333,0.6774193548387097,0.06555671175858481,-0.5133819951338199,0.2,-0.6000000000000001,0.49391727493917276,1.1111111111111112,0.7372262773722628,0.2612038749637414,0.29683698296836986,0.0,0.7007299270072993,0.0,0.0024330900243309003
15540,6a0e69fde972c7f125b3ef67d6706e27537eac156d7836ce4cbff4e0aa3201d25a912b34fb8b68b9aa05606d8a920e1b16e759b45a5441239822e92a4c499b77,134.0,4.0,mobile,0.0,1.0,F,30.0,30,2006-03-21,6.0,2006-04-21,1.0,31.0,134.0,4.0,0,0,1,1,1,1,0,1,0,6.0,1,0,0,0,5.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,24.0,16.0,11.0,926.0,38.583333333333336,17.0,39.64507389396533,106.0,2.0833333333333335,5.0,0.5833333333333334,0.16666666666666666,0.2916666666666667,0.0,0.0,0.4166666666666667,1641.4583333333333,1535.5,0.0,10.0,22.0,0.3548387096774194,0.7096774193548387,0.0,0.3225806451612903,5.0,0.5454545454545454,84.18181818181819,73.68421565276812,248.0,2.1,1.728840330651992,6.0,232.0,342.0,257.0,95.0,0.0,0.2505399568034557,0.3693304535637149,0.2775377969762419,0.10259179265658748,0.0,0.8974082073434125,0.0,0.10259179265658748,0.6198704103671706,0.10259179265658748,110.0,-85.0,1.1077586206896552,6.0,1.4907768085856552,0.3412526997840173,0.0,0.0,0.12311015118790497,0.0,0.275377969762419,0.3412526997840173,0.020518358531317494,0.0,0.029157667386609073,0.0,0.21058315334773217,2.1818181818181817,1.4545454545454546,84.18181818181819,0.7741935483870968,29.870967741935484,0.3333333333333333,0.6666666666666666,8.0,57.875,1.4545454545454546,0.5,0.6774193548387097,0.24037460978147765,-0.7948164146868251,-0.4166666666666667,-0.12500000000000003,0.2678185745140389,1.190082644628099,0.3801295896328294,0.3664560321713926,0.3412526997840173,0.3045356371490281,0.12311015118790497,0.23110151187904968,0.0
15546,ee7ac9be1a3ab32badd2b1369f1b1866dbce01035ce0eb91a0a8e5a9461e97c4d8b820a1b44505515b710bcf41ca14c000c878f010a6c3bd66d3d0706bf6e2d4,131.0,1.0,pc,0.0,1.0,M,35.0,30,2004-03-21,4.0,2004-04-21,0.0,31.0,131.0,1.0,1,0,0,0,0,1,0,0,1,4.0,0,0,0,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,84.0,84.0,84.0,0.0,84.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2173.0,2173.0,9.0,22.0,1.0,0.03225806451612903,0.03225806451612903,0.2903225806451613,0.7096774193548387,1.0,0.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,84.0,-84.0,0.0,1.0,-0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,0.03225806451612903,2.7096774193548385,0.0,1.0,0.0,84.0,1.0,1.0,0.29032258064516125,0.009365244536940685,-1.0,-1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15547,6fd7d623c4917273c9905bfd019021b5abb8b871374c9484778c9ee1a74c12872e8d6f116b4fc7100b7e8b7df5b3f19897e9ce4df3cd99956a97fc5356377f7d,131.0,2.0,android,0.0,1.0,F,25.0,20,2007-03-21,6.0,2007-04-21,1.0,31.0,131.0,2.0,0,1,0,1,0,1,0,1,0,6.0,1,0,0,0,6.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,16.0,12.0,5.0,472.0,29.5,2.0,49.20162598939186,135.0,2.875,7.0,0.625,0.6875,0.25,0.375,0.5,0.125,634.75,392.5,6.0,4.0,22.0,0.16129032258064516,0.7096774193548387,0.1935483870967742,0.12903225806451613,8.0,0.6,94.4,53.16765934287497,135.0,5.25,4.716990566028302,12.0,1.0,225.0,0.0,246.0,0.0,0.00211864406779661,0.4766949152542373,0.0,0.5211864406779662,0.0,0.4788135593220339,0.2860169491525424,0.5211864406779662,0.4788135593220339,0.5211864406779662,224.0,-225.0,0.0,4.0,1.0561910434504327,0.5148305084745762,0.21610169491525424,0.0,0.0,0.0,0.5148305084745762,0.0,0.2627118644067797,0.0,0.0,0.0,0.006355932203389831,3.2,2.4,94.4,0.5161290322580645,15.225806451612904,0.25,0.75,4.0,39.333333333333336,2.4,0.22727272727272727,0.8709677419354839,0.1404786680541103,0.04237288135593226,0.375,0.4375,0.2860169491525424,1.92,0.5211864406779662,0.17491720310721423,0.21610169491525424,0.5148305084745762,0.0,0.2690677966101695,0.0
15552,1db549803aac8d89735ea55c67f64f03841cbd93d6ba44e9984b285e3e2afcbf0cf740aa7502f1ac2135e8ea6fcc5c743d82979f917144e611fd106ac6029f66,134.0,1.0,pc,1.0,1.0,F,20.0,20,2001-03-21,15.0,2001-04-21,1.0,31.0,134.0,1.0,1,0,0,0,0,1,1,1,0,15.0,0,1,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.0,5.0,8.0,644.0,53.666666666666664,55.5,49.42456756298307,112.0,1.5,3.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,1590.75,1569.5,0.0,10.0,22.0,0.25806451612903225,0.7096774193548387,0.0,0.3225806451612903,3.0,0.25,80.5,66.21393897273983,204.0,3.0,3.464101615137755,9.0,197.0,3.0,341.0,103.0,0.0,0.3059006211180124,0.004658385093167702,0.5295031055900621,0.15993788819875776,0.0,0.3105590062111801,0.0,0.6894409937888198,0.3105590062111801,0.15993788819875776,-194.0,338.0,1.7309644670050761,2.0,0.15915933431457752,0.9627329192546584,0.0,0.9627329192546584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037267080745341616,0.0,1.5,0.625,80.5,0.3870967741935484,20.774193548387096,0.5833333333333334,0.4166666666666667,7.0,128.8,0.625,0.36363636363636365,0.6774193548387097,0.17481789802289283,0.37888198757763975,-0.3333333333333333,-0.16666666666666669,0.3167701863354037,0.375,0.6894409937888198,0.22400923773979584,0.037267080745341616,0.0,0.9627329192546584,0.0,0.0
15555,df31fb2bcbd49b55db8ec87bc8463df84a0e1b7b93b0609165abc9815efd3d7123203b1bd2c9966eb88b07875b888df0910489c0bb6ed509cb807a00e879db38,190.0,1.0,android,1.0,1.0,M,35.0,30,2004-03-21,22.0,2004-04-21,1.0,31.0,190.0,1.0,1,0,0,0,0,1,1,0,1,22.0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6.0,1.0,6.0,305.0,50.833333333333336,52.0,34.09056565483574,93.0,1.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0,2570.3333333333335,2569.5,2.0,11.0,19.0,0.1935483870967742,0.6129032258064516,0.06451612903225806,0.3548387096774194,1.0,0.0,50.833333333333336,34.09056565483574,93.0,3.6,0.8944271909999159,5.0,175.0,65.0,65.0,0.0,0.0,0.5737704918032787,0.21311475409836064,0.21311475409836064,0.0,0.0,0.7868852459016393,0.0,0.06557377049180328,0.7868852459016393,0.0,-110.0,0.0,0.37142857142857144,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.16666666666666666,50.833333333333336,0.1935483870967742,9.838709677419354,0.8333333333333334,0.16666666666666666,5.0,305.0,0.16666666666666666,0.3157894736842105,0.6451612903225806,0.12486992715920915,-0.7213114754098361,-1.0,-0.3333333333333333,0.30491803278688523,0.0,0.21311475409836064,0.5278640450004206,1.0,0.0,0.0,0.0,0.0
15559,3eac42f6171948bebc1038def40210fda4cfe6bca813c32e056382efe62a37abb13dc68ab68d5aff3ac9c6d518401626f22bba3767874e98b5940d319652951b,134.0,1.0,pc,0.0,1.0,M,15.0,10,2006-03-21,23.0,2006-04-21,1.0,31.0,134.0,1.0,1,0,0,0,0,1,0,0,1,23.0,0,0,1,0,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0,5.0,3.0,160.0,26.666666666666668,3.5,40.41121956420849,99.0,2.0,4.0,0.0,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,642.8333333333334,21.0,3.0,11.0,18.0,0.0967741935483871,0.5806451612903226,0.0967741935483871,0.3548387096774194,4.0,0.3333333333333333,53.333333333333336,44.54585652261424,99.0,8.5,6.363961030678928,13.0,51.0,0.0,109.0,0.0,0.0,0.31875,0.0,0.68125,0.0,0.0,0.31875,0.0,0.61875,0.31875,0.0,-51.0,109.0,2.1372549019607843,5.0,0.9028186676791192,0.61875,0.0,0.61875,0.0,0.01875,0.31875,0.0,0.0,0.01875,0.0,0.025,0.0,2.0,1.6666666666666667,53.333333333333336,0.1935483870967742,5.161290322580645,0.16666666666666666,0.8333333333333334,1.0,32.0,1.6666666666666667,0.16666666666666666,0.6451612903225806,0.062434963579604576,0.30000000000000004,0.5,0.5,0.61875,0.6666666666666666,0.68125,0.13579648178933995,0.025,0.31875,0.61875,0.0,0.0375
15561,6fa38eb033e824d9c6f2fcf475e10c1d7491d4e3a23c29df56bb4597bf8c69cd2380b9b4244217746ef7bc0710061b7ca790e22f3dac75c4b8a492f80a858add,190.0,1.0,android,0.0,1.0,M,25.0,20,2007-03-21,10.0,2007-04-21,1.0,31.0,190.0,1.0,1,0,0,0,0,1,0,0,1,10.0,1,0,0,0,6.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8.0,4.0,5.0,438.0,54.75,45.0,52.96022766459482,163.0,1.375,2.0,0.875,0.25,0.375,0.25,0.25,0.375,1143.25,445.0,5.0,11.0,16.0,0.16129032258064516,0.5161290322580645,0.16129032258064516,0.3548387096774194,2.0,0.6,87.6,86.31801665932784,224.0,3.75,2.6299556396765835,6.0,26.0,320.0,92.0,0.0,0.0,0.0593607305936073,0.730593607305936,0.2100456621004566,0.0,0.0,0.9954337899543378,0.0,0.0045662100456621,0.7899543378995434,0.0,294.0,-228.0,3.5384615384615383,3.0,1.0633171868056763,0.4132420091324201,0.3721461187214612,0.4132420091324201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2146118721461187,0.0,1.6,0.8,87.6,0.25806451612903225,14.129032258064516,0.5,0.5,4.0,109.5,0.8,0.3125,0.6451612903225806,0.1040582726326743,-0.9908675799086757,-0.125,-0.125,0.5114155251141552,0.96,0.2100456621004566,0.27548546022702813,0.58675799086758,0.0,0.4132420091324201,0.0,0.0
