age_band,feature,n_nonpromo,n_promo,mean_nonpromo,mean_promo,median_nonpromo,median_promo,diff_mean,effect_rbc,pvalue,fdr_bh,age_band_label,abs_effect,direction
20,vh_mean_content_age_days,2369,4827,1056.527063331127,1050.717689528317,1070.5,1061.0,-5.809373802810114,-0.0028637108189887295,0.8432743407248987,0.960581217893321,20대,0.0028637108189887295,promo_lt_nonpromo
20,vh_week4_watch_min,2376,4831,31.880050505050505,28.90747257296626,0.0,0.0,-2.9725779320842456,0.0021508990407768103,0.8453640268439342,0.960581217893321,20대,0.0021508990407768103,promo_lt_nonpromo
20,vh_top_genre_share,2376,4831,0.6883006874366582,0.6890351537651719,0.6549841852872156,0.6554054054054054,0.0007344663285137054,-0.0027570781296717417,0.8481426778119676,0.960581217893321,20대,0.0027570781296717417,promo_gt_nonpromo
20,vh_week3_watch_min,2376,4831,101.28198653198653,96.83150486441731,24.5,25.0,-4.450481667569221,-0.0026374627388909833,0.8516785031267735,0.960581217893321,20대,0.0026374627388909833,promo_lt_nonpromo
20,vh_week3_watch_ratio,2376,4831,0.2968325765804075,0.29256506216466766,0.1585704338407381,0.17272727272727273,-0.004267514415739859,-0.002313551578714046,0.8696877408518298,0.960581217893321,20대,0.002313551578714046,promo_lt_nonpromo
20,vh_week2_watch_min,2376,4831,98.07659932659932,98.43924653280894,23.0,23.0,0.36264720620961555,0.0022650258884993058,0.8722503365265063,0.960581217893321,20대,0.0022650258884993058,promo_gt_nonpromo
20,vh_week5_watch_ratio,2376,4831,0.011273332503685016,0.013232194139680813,0.0,0.0,0.001958861635995797,0.0006134100265751119,0.8848465527448512,0.960581217893321,20대,0.0006134100265751119,promo_gt_nonpromo
20,genre_share__Thriller_Crime,2376,4831,0.12891960110563272,0.12998773302073582,0.0,0.0,0.0010681319151031043,-0.0018248098873228091,0.8867655476462246,0.960581217893321,20대,0.0018248098873228091,promo_gt_nonpromo
20,vh_week1_watch_ratio,2376,4831,0.30438043070176357,0.3033621539239823,0.1849002849002849,0.17428087986463622,-0.0010182767777812685,-0.001956534920724562,0.8897390293004772,0.960581217893321,20대,0.001956534920724562,promo_lt_nonpromo
20,vh_max_watch_min,2376,4831,97.16372053872054,97.05319809563237,104.0,104.0,-0.11052244308817194,-0.0019602810691612405,0.8922176366168494,0.960581217893321,20대,0.0019602810691612405,promo_lt_nonpromo
20,vh_first_watch_lag_days,2376,4831,6.3842592592592595,6.513972262471538,4.0,4.0,0.1297130032122782,0.0017937952630562304,0.9008472806615543,0.960581217893321,20대,0.0017937952630562304,promo_gt_nonpromo
20,vh_week5_watch_min,2376,4831,2.672979797979798,2.5601324777478784,0.0,0.0,-0.11284732023191957,0.00048595385999639085,0.9086585544055417,0.960581217893321,20대,0.00048595385999639085,promo_lt_nonpromo
20,genre_share__Historical_War,2376,4831,0.06962283094626076,0.06853190516809574,0.0,0.0,-0.001090925778165025,0.0011627870508019722,0.9129035002081418,0.960581217893321,20대,0.0011627870508019722,promo_lt_nonpromo
20,vh_w3_to_w1_ratio,2376,4831,3.318863799387003,3.7033309252060533,0.0,0.0,0.3844671258190502,0.001177336045893318,0.9273486836781147,0.960581217893321,20대,0.001177336045893318,promo_gt_nonpromo
20,vh_long_watch_ratio,2376,4831,0.35119969144589,0.35006542992133977,0.3333333333333333,0.3333333333333333,-0.0011342615245502619,0.0012721223133145276,0.9294180390063331,0.960581217893321,20대,0.0012721223133145276,promo_lt_nonpromo
20,vh_week1_watch_min,2376,4831,99.97643097643098,101.42889670875596,28.0,23.0,1.4524657323249812,0.0012035590849501787,0.9320627586841342,0.960581217893321,20대,0.0012035590849501787,promo_gt_nonpromo
20,vh_w3_to_w1_ratio_capped,2376,4831,0.9385681922177125,0.9602130058469918,0.0,0.0,0.02164481362927928,0.001064951592792518,0.934263924252408,0.960581217893321,20대,0.001064951592792518,promo_gt_nonpromo
20,vh_max_daily_events,2376,4831,2.989057239057239,2.955909749534258,2.0,2.0,-0.0331474895229813,0.000768918746563152,0.9566162908866875,0.9699026282601138,20대,0.000768918746563152,promo_lt_nonpromo
20,vh_median_content_age_days,2369,4827,982.5658505698607,981.2960430909468,962.0,955.0,-1.26980747891389,-0.0004172218620758228,0.97702463879369,0.97702463879369,20대,0.0004172218620758228,promo_lt_nonpromo
30,vh_last_watch_gap_days,2319,3565,14.828805519620525,14.318373071528752,13.0,13.0,-0.5104324480917732,-0.058925021485418005,0.00012427462519421005,0.009072047639177334,30대,0.058925021485418005,promo_lt_nonpromo
30,vh_end_near_watch_ratio,2319,3565,0.5234441402896418,0.5378125787708197,0.5806451612903225,0.5806451612903225,0.014368438481177859,0.05157637347916211,0.0007858030528370448,0.01912120761903476,30대,0.05157637347916211,promo_gt_nonpromo
30,vh_last_watch_gap_ratio,2319,3565,0.47655585971035824,0.4621874212291803,0.41935483870967744,0.41935483870967744,-0.01436843848117797,-0.051576373479162,0.0007858030528370448,0.01912120761903476,30대,0.051576373479162,promo_lt_nonpromo
30,vh_last_14d_watch_ratio,2319,3565,0.264276070181194,0.2849655631146867,0.05475763016157989,0.11913357400722022,0.020689492933492704,0.04528841867928035,0.0022786384228779687,0.04158515121752293,30대,0.04528841867928035,promo_gt_nonpromo
30,vh_week4_watch_ratio,2319,3565,0.09123300643432225,0.10437668372307556,0.0,0.0,0.013143677288753305,0.029345603457504144,0.010945249356140675,0.13484802753983874,30대,0.029345603457504144,promo_gt_nonpromo
30,vh_week4_watch_min,2319,3565,26.334195774040534,29.44796633941094,0.0,0.0,3.1137705653704053,0.028571463131264574,0.013245683299685382,0.13484802753983874,30대,0.028571463131264574,promo_gt_nonpromo
30,vh_active_day_ratio,2319,3565,0.12490448906094902,0.1281590734289463,0.0967741935483871,0.0967741935483871,0.0032545843679972902,0.037576892395099426,0.013863313681926141,0.13484802753983874,30대,0.037576892395099426,promo_gt_nonpromo
30,vh_first_half_watch_ratio,2319,3565,0.6934184288036627,0.6743338703783838,0.8506787330316742,0.8076923076923077,-0.019084558425278897,-0.036683848953126375,0.014777866031763148,0.13484802753983874,30대,0.036683848953126375,promo_lt_nonpromo
30,vh_late_ratio,2319,3565,0.10488660947058429,0.11617245809417691,0.0,0.0,0.011285848623592623,0.026910569253202565,0.02139417569373822,0.15957403511859036,30대,0.026910569253202565,promo_gt_nonpromo
30,genre_share__Thriller_Crime,2319,3565,0.12462839619858439,0.13487937642283976,0.0,0.0,0.010250980224255371,0.031403607131041955,0.021859456865560324,0.15957403511859036,30대,0.031403607131041955,promo_gt_nonpromo
30,vh_front_loaded_ratio,2319,3565,0.6033171446983001,0.5864007883170648,0.6811989100817438,0.6630109670987039,-0.016916356381235342,-0.0303581548123405,0.04611356439242665,0.3029190880557755,30대,0.0303581548123405,promo_lt_nonpromo
30,genre_share__Horror,2319,3565,0.028696837131687584,0.029032809592264862,0.0,0.0,0.00033597246057727806,0.017503433735704954,0.0534419267847075,0.3029190880557755,30대,0.017503433735704954,promo_gt_nonpromo
30,vh_first_watch_lag_ratio,2319,3565,0.20083442981243757,0.2114283128987015,0.12903225806451613,0.12903225806451613,0.010593883086263939,0.02955208119764352,0.05394449513322029,0.3029190880557755,30대,0.02955208119764352,promo_gt_nonpromo
30,genre_share__Action_Adventure,2319,3565,0.10999554647394011,0.11675565728435139,0.0,0.0,0.0067601108104112795,0.024349495327034898,0.06846624176626297,0.35700254635265694,30대,0.024349495327034898,promo_gt_nonpromo
30,vh_median_content_age_days,2305,3552,988.9995661605207,958.4908502252252,988.0,937.5,-30.508715935295413,-0.027177869300971214,0.07843601759511895,0.38172195229624556,30대,0.027177869300971214,promo_lt_nonpromo
30,vh_week3_watch_min,2319,3565,95.73695558430357,98.82552594670406,21.0,27.0,3.088570362400489,0.024966630318359107,0.09620018175730827,0.42483321883661157,30대,0.024966630318359107,promo_gt_nonpromo
30,vh_event_per_tenure_day,2319,3565,0.23658543343709015,0.24473600868660364,0.16129032258064516,0.1935483870967742,0.008150575249513486,0.025127264436053842,0.10202077152253974,0.42483321883661157,30대,0.025127264436053842,promo_gt_nonpromo
30,vh_recent_release_365d_ratio,2319,3565,0.2535463136768476,0.26810282484989745,0.0,0.03571428571428571,0.014556511173049846,0.023274770827247604,0.10520134526116665,0.42483321883661157,30대,0.023274770827247604,promo_gt_nonpromo
30,vh_recent_release_180d_ratio,2319,3565,0.20878439514662217,0.2223676367383728,0.0,0.0,0.013583241591750617,0.022201860718849664,0.11057302956021396,0.42483321883661157,30대,0.022201860718849664,promo_gt_nonpromo
30,vh_multi_event_day_ratio,2319,3565,0.45539911175612413,0.4405770468199311,0.5,0.4444444444444444,-0.014822064936193036,-0.023428389298235763,0.12397293507371554,0.4283447172752499,30대,0.023428389298235763,promo_lt_nonpromo
30,vh_genre_unique_count,2319,3565,3.0646830530401035,3.1604488078541375,3.0,3.0,0.09576575481403404,0.023178608083597396,0.1261177951464104,0.4283447172752499,30대,0.023178608083597396,promo_gt_nonpromo
30,vh_first_watch_lag_days,2319,3565,6.228978007761967,6.537447405329593,4.0,4.0,0.3084693975676265,0.023264731194891697,0.12909018876788353,0.4283447172752499,30대,0.023264731194891697,promo_gt_nonpromo
30,vh_watch_span_ratio,2319,3565,0.3499109515702805,0.35567634645587864,0.375,0.3870967741935484,0.00576539488559813,0.021649680939274107,0.15832445992766553,0.48733120907124794,30대,0.021649680939274107,promo_gt_nonpromo
30,vh_mean_content_age_days,2305,3552,1057.227689842289,1035.5369696329258,1079.8333333333333,1042.392857142857,-21.690720209363235,-0.021687821226866744,0.16021847969465686,0.48733120907124794,30대,0.021687821226866744,promo_lt_nonpromo
30,vh_week3_watch_ratio,2319,3565,0.28575916088070596,0.29378018977389153,0.15151515151515152,0.17550274223034734,0.008021028893185567,0.019906655610975044,0.18461569548148415,0.5390778308059337,30대,0.019906655610975044,promo_gt_nonpromo
30,vh_active_day_count,2319,3565,3.8279430789133246,3.920056100981767,3.0,3.0,0.09211302206844252,0.018876807058224365,0.2155591114017964,0.605223658935813,30대,0.018876807058224365,promo_gt_nonpromo
30,vh_title_count,2319,3565,5.022854678740837,5.149789621318373,4.0,4.0,0.12693494257753635,0.017353323088070027,0.2567353191999133,0.6273722362867623,30대,0.017353323088070027,promo_gt_nonpromo
30,vh_max_watch_min,2319,3565,94.6205260888314,96.22047685834502,103.0,103.0,1.599950769513626,0.017348242792178947,0.26003155995811134,0.6273722362867623,30대,0.017348242792178947,promo_gt_nonpromo
30,vh_week2_watch_ratio,2319,3565,0.2939311030854779,0.28346198613779655,0.17905405405405406,0.15344603381014305,-0.010469116947681323,-0.01638637343682625,0.2743437280393183,0.6273722362867623,30대,0.01638637343682625,promo_lt_nonpromo
30,genre_share__Drama,2319,3565,0.17033739862626898,0.18338215492206225,0.0,0.002369668246445498,0.01304475629579327,0.01525322553429298,0.290548391488733,0.6273722362867623,30대,0.01525322553429298,promo_gt_nonpromo
30,vh_watch_min_per_tenure_day,2319,3565,10.420945599091336,10.757818912752633,6.967741935483871,7.290322580645161,0.3368733136612967,0.016141551558652933,0.29468904882170455,0.6273722362867623,30대,0.016141551558652933,promo_gt_nonpromo
30,genre_share__Comedy,2319,3565,0.09816195159586395,0.09435037268777029,0.0,0.0,-0.0038115789080936657,0.013593057412786713,0.2953343441544314,0.6273722362867623,30대,0.013593057412786713,promo_lt_nonpromo
30,genre_share__Animation_Family,2319,3565,0.11322394551632595,0.10924290815434813,0.0,0.0,-0.0039810373619778155,-0.012446483013970222,0.2973559410479121,0.6273722362867623,30대,0.012446483013970222,promo_lt_nonpromo
30,vh_event_count,2319,3565,7.2811556705476494,7.4726507713884995,5.0,6.0,0.19149510084085009,0.015956241718059205,0.29887045125678635,0.6273722362867623,30대,0.015956241718059205,promo_gt_nonpromo
30,vh_week1_watch_ratio,2319,3565,0.30938604161282224,0.3029388021792683,0.18863636363636363,0.1796875,-0.006447239433553964,-0.015444583346185259,0.30338952155143073,0.6273722362867623,30대,0.015444583346185259,promo_lt_nonpromo
30,vh_w3_minus_w2_watch_min,2319,3565,-2.5127210004312204,0.45946704067321176,0.0,0.0,2.972188041104432,0.015619248757293036,0.309389048031828,0.6273722362867623,30대,0.015619248757293036,promo_gt_nonpromo
30,vh_mean_gap_days,2319,3565,3.5555985878430896,3.5183002846696243,3.0,2.8333333333333335,-0.037298303173465275,-0.015112065884180126,0.32441708097078703,0.6400661327261473,30대,0.015112065884180126,promo_lt_nonpromo
30,vh_max_watch_seq,2319,3565,2.802501078050884,2.8746143057503506,2.0,2.0,0.07211322769946671,0.014532065436630326,0.33338552952752654,0.6404511488291957,30대,0.014532065436630326,promo_gt_nonpromo
30,vh_total_watch_min,2319,3565,319.7197067701596,327.09957924263676,215.0,226.0,7.379872472477189,0.01399948108406246,0.36343903167087377,0.6802833156916355,30대,0.01399948108406246,promo_gt_nonpromo
30,vh_max_daily_watch_min,2319,3565,137.20094868477793,138.08527349228612,115.0,120.0,0.8843248075081931,0.01286705893808504,0.40353311412201065,0.7193734246073831,30대,0.01286705893808504,promo_gt_nonpromo
30,vh_std_watch_min,2319,3565,34.542191761638804,33.96604591973499,37.73923687622737,37.00608058143958,-0.5761458419038163,-0.01283694004101732,0.4040316494370234,0.7193734246073831,30대,0.01283694004101732,promo_lt_nonpromo
30,vh_watch_span_days,2319,3565,10.826218197498921,10.971388499298738,12.0,12.0,0.14517030179981738,0.011537714846620473,0.4518137164156899,0.7703607473042657,30대,0.011537714846620473,promo_gt_nonpromo
30,vh_genre_entropy,2319,3565,0.6617171777632461,0.6740638074501063,0.6800110681652578,0.6853142072764582,0.012346629686860178,0.01146175232710811,0.4544131064890513,0.7703607473042657,30대,0.01146175232710811,promo_gt_nonpromo
30,genre_share__Other,2319,3565,0.03467784201341949,0.02685714803344684,0.0,0.0,-0.007820693979972648,-0.006297752513385713,0.4643270257724341,0.7703607473042657,30대,0.006297752513385713,promo_lt_nonpromo
30,vh_rewatch_event_ratio,2319,3565,0.2440264409392757,0.239408301579763,0.2222222222222222,0.2222222222222222,-0.004618139359512691,-0.009595832222018652,0.5245995160876339,0.8394183807888835,30대,0.009595832222018652,promo_lt_nonpromo
30,vh_w3_to_w1_ratio,2319,3565,4.277854710419758,2.9463042947212488,0.0,0.0,-1.3315504156985094,-0.008452281808851492,0.5382698347906032,0.8394183807888835,30대,0.008452281808851492,promo_lt_nonpromo
30,vh_w3_to_w1_ratio_capped,2319,3565,0.9855612203769987,0.8895549232633844,0.0,0.0,-0.0960062971136143,-0.008406680105258912,0.5404474506448976,0.8394183807888835,30대,0.008406680105258912,promo_lt_nonpromo
30,vh_last_7d_watch_ratio,2319,3565,0.05058004790506965,0.0516903058101504,0.0,0.0,0.0011102579050807498,0.004238902123866017,0.5686129444077799,0.8448762210696682,30대,0.004238902123866017,promo_gt_nonpromo
30,vh_avg_watch_seq,2319,3565,1.5871811658171082,1.6060455056733893,1.4,1.4285714285714286,0.01886433985628111,0.008363618549611873,0.5841230360053877,0.8448762210696682,30대,0.008363618549611873,promo_gt_nonpromo
30,vh_events_per_active_day,2319,3565,1.9030183798380662,1.9025467335330382,1.6,1.625,-0.0004716463050280506,-0.0077775701307631895,0.6106541256911561,0.8448762210696682,30대,0.0077775701307631895,promo_lt_nonpromo
30,vh_max_daily_events,2319,3565,2.9379042690815007,2.9812061711079942,2.0,2.0,0.04330190202649353,0.0073469545742923525,0.625485700687288,0.8448762210696682,30대,0.0073469545742923525,promo_gt_nonpromo
30,vh_long_watch_ratio,2319,3565,0.338420722354449,0.3465426389687656,0.3333333333333333,0.3125,0.008121916614316604,0.007449891045796964,0.6259945523406832,0.8448762210696682,30대,0.007449891045796964,promo_gt_nonpromo
30,vh_week5_watch_ratio,2319,3565,0.013653603036262054,0.01179577437110134,0.0,0.0,-0.0018578286651607136,-0.0019578492688304694,0.6499272061035425,0.8448762210696682,30대,0.0019578492688304694,promo_lt_nonpromo
30,vh_week5_watch_min,2319,3565,2.4096593359206553,2.6137447405329595,0.0,0.0,0.20408540461230418,-0.001884305937837727,0.6622471753584294,0.8448762210696682,30대,0.001884305937837727,promo_gt_nonpromo
30,vh_avg_daily_watch_min,2319,3565,78.82121335554389,78.37741903544209,70.25,70.33333333333333,-0.44379432010180153,0.006719658991186206,0.6626683887634517,0.8448762210696682,30대,0.006719658991186206,promo_lt_nonpromo
30,vh_watch_min_per_active_day,2319,3565,78.82121335554389,78.37741903544209,70.25,70.33333333333333,-0.44379432010180153,0.006719658991186206,0.6626683887634517,0.8448762210696682,30대,0.006719658991186206,promo_lt_nonpromo
30,vh_week1_watch_min,2319,3565,96.98921949115999,97.84628330995793,29.0,27.0,0.8570638187979398,-0.006187558476322463,0.6802133917202159,0.8448762210696682,30대,0.006187558476322463,promo_gt_nonpromo
30,vh_top_genre_share,2319,3565,0.6923946456221646,0.6906621846698064,0.6666666666666666,0.665938864628821,-0.001732460952358128,-0.00587112861797201,0.7016730288540467,0.8448762210696682,30대,0.00587112861797201,promo_lt_nonpromo
30,vh_week2_watch_min,2319,3565,98.2496765847348,98.36605890603086,25.0,21.0,0.11638232129605797,-0.005723800037134574,0.7026473545860021,0.8448762210696682,30대,0.005723800037134574,promo_gt_nonpromo
30,vh_avg_watch_min,2319,3565,43.8722045018646,44.80746562028909,41.142857142857146,41.111111111111114,0.9352611184244921,0.005866895038062925,0.7032918229924365,0.8448762210696682,30대,0.005866895038062925,promo_gt_nonpromo
30,vh_max_gap_days,2319,3565,5.609745579991376,5.643197755960729,6.0,5.0,0.03345217596935335,-0.005775086833747944,0.7059924587020515,0.8448762210696682,30대,0.005775086833747944,promo_gt_nonpromo
30,vh_old_catalog_5y_ratio,2319,3565,0.1709635213693283,0.17195196810111196,0.0,0.0,0.0009884467317836654,0.0048185396931379465,0.7371451881231333,0.867929011822399,30대,0.0048185396931379465,promo_gt_nonpromo
30,genre_share__Romance,2319,3565,0.09770043041045741,0.09775362992430829,0.0,0.0,5.3199513850882285e-05,0.002896736333248162,0.8217364028094867,0.9321392133991174,30대,0.002896736333248162,promo_gt_nonpromo
30,vh_w2_minus_w1_watch_min,2319,3565,1.2604570935748167,0.5197755960729312,0.0,0.0,-0.7406814975018855,-0.0033987179510440724,0.82496373129491,0.9321392133991174,30대,0.0033987179510440724,promo_lt_nonpromo
30,vh_std_gap_days,2319,3565,1.774696424343204,1.8047747645860563,1.1547005383792517,1.164964745021435,0.030078340242852386,0.0031952641965542483,0.8299869708348306,0.9321392133991174,30대,0.0031952641965542483,promo_gt_nonpromo
30,vh_short_watch_ratio,2319,3565,0.32904509039662994,0.3307283691153428,0.2857142857142857,0.2857142857142857,0.0016832787187128773,0.0026329238251967535,0.8628230524561875,0.9422783789606662,30대,0.0026329238251967535,promo_gt_nonpromo
30,genre_share__Historical_War,2319,3565,0.0699032668991561,0.06392469946327112,0.0,0.0,-0.005978567435884985,0.0015692066331729482,0.8883612828095631,0.9422783789606662,30대,0.0015692066331729482,promo_lt_nonpromo
30,vh_weekend_ratio,2319,3565,0.3946005839057317,0.3929172052799959,0.3333333333333333,0.3333333333333333,-0.0016833786257358097,-0.00210626648450174,0.8897917539444251,0.9422783789606662,30대,0.00210626648450174,promo_lt_nonpromo
30,genre_share__Documentary,2319,3565,0.01918092600253409,0.019094076566801205,0.0,0.0,-8.684943573288376e-05,-0.0011541948426530002,0.8906466869628216,0.9422783789606662,30대,0.0011541948426530002,promo_lt_nonpromo
30,vh_median_watch_min,2319,3565,37.92432082794308,38.6422159887798,27.0,27.0,0.7178951608367257,0.0011714920405674345,0.9393368519162811,0.9614201684385852,30대,0.0011714920405674345,promo_gt_nonpromo
30,genre_share__SF_Fantasy,2319,3565,0.12745637418135236,0.12108060313366906,0.0,0.0,-0.006375771047683304,-0.0009773521618775538,0.93945683452285,0.9614201684385852,30대,0.0009773521618775538,promo_lt_nonpromo
30,vh_std_daily_watch_min,2319,3565,46.495171506311515,46.50015102404904,41.82190130268385,42.008927622589944,0.004979517737524475,0.0009953751163478408,0.948250029144906,0.9614201684385852,30대,0.0009953751163478408,promo_gt_nonpromo
30,vh_titles_per_active_day,2319,3565,1.3740450755660785,1.3883454164431392,1.0,1.0,0.01430034087706078,-0.00036928912750155973,0.9804686721793118,0.9804686721793118,30대,0.00036928912750155973,promo_gt_nonpromo
40,vh_active_day_ratio,5826,1960,0.1230303086930566,0.12932439104674126,0.0967741935483871,0.0967741935483871,0.006294082353684657,0.09125620897174525,1.2696437137096963e-09,9.268399110080784e-08,40대,0.09125620897174525,promo_gt_nonpromo
40,vh_last_watch_gap_days,5826,1960,14.759869550291796,14.278061224489797,13.0,13.0,-0.4818083258019996,-0.05851776343905224,9.957289129405832e-05,0.003634410532233129,40대,0.05851776343905224,promo_lt_nonpromo
40,vh_last_14d_watch_ratio,5826,1960,0.260933755521011,0.2821384511234066,0.05291153415453527,0.10374460023099846,0.021204695602395573,0.0428487357867966,0.0030370636820040253,0.07390188292876462,40대,0.0428487357867966,promo_gt_nonpromo
40,vh_event_per_tenure_day,5826,1960,0.23360827015657834,0.24165157998683343,0.1875,0.1935483870967742,0.008043309830255085,0.04283989084820328,0.004456154178530228,0.08132481375817667,40대,0.04283989084820328,promo_gt_nonpromo
40,vh_watch_span_ratio,5826,1960,0.3521363961307817,0.36080069124423964,0.375,0.3870967741935484,0.008664295113457954,0.04044983080770925,0.0072262201675321975,0.1055028144459701,40대,0.04044983080770925,promo_gt_nonpromo
40,vh_first_half_watch_ratio,5826,1960,0.6932351485351804,0.671940588459788,0.8439933800623053,0.8099020008166599,-0.021294560075392432,-0.03685169227320173,0.012053475778252642,0.14665062196874049,40대,0.03685169227320173,promo_lt_nonpromo
40,vh_multi_event_day_ratio,5826,1960,0.44025414949030295,0.42150322466649,0.45454545454545453,0.4,-0.018750924823812964,-0.032173770641109156,0.030777436714190316,0.2704233699849217,40대,0.032173770641109156,promo_lt_nonpromo
40,vh_last_watch_gap_ratio,5826,1960,0.46881780727946554,0.46061882817643185,0.41935483870967744,0.41935483870967744,-0.008198979103033688,-0.03205046694269886,0.03333986753238761,0.2704233699849217,40대,0.03205046694269886,promo_lt_nonpromo
40,vh_end_near_watch_ratio,5826,1960,0.5311821927205345,0.5393811718235682,0.5806451612903225,0.5806451612903225,0.008198979103033688,0.03205046694269886,0.03333986753238761,0.2704233699849217,40대,0.03205046694269886,promo_gt_nonpromo
40,genre_share__Action_Adventure,5826,1960,0.1061785364220719,0.11424953788083678,0.0,0.0,0.008071001458764882,0.025894126960773978,0.047029112807013634,0.3149238553657518,40대,0.025894126960773978,promo_gt_nonpromo
40,vh_week3_watch_ratio,5826,1960,0.2869760249380358,0.3051055052942601,0.16008166551644815,0.19750492789708474,0.018129480356224303,0.028785896438905167,0.05008592072799427,0.3149238553657518,40대,0.028785896438905167,promo_gt_nonpromo
40,vh_events_per_active_day,5826,1960,1.8578820149184636,1.8274441516533355,1.6,1.5,-0.030437863265128096,-0.029067445721852048,0.05176830499163043,0.3149238553657518,40대,0.029067445721852048,promo_lt_nonpromo
40,vh_first_watch_lag_ratio,5826,1960,0.20063238171388648,0.20444535878867676,0.125,0.12903225806451613,0.0038129770747902803,0.028343211640990074,0.05899753365146439,0.33129384281206925,40대,0.028343211640990074,promo_gt_nonpromo
40,vh_week3_watch_min,5826,1960,96.80192241675249,101.34387755102041,21.0,31.0,4.541955134267923,0.027223757680209015,0.0639541956883556,0.33347544894642567,40대,0.027223757680209015,promo_gt_nonpromo
40,vh_active_day_count,5826,1960,3.8353930655681427,3.9464285714285716,3.0,3.0,0.11103550586042887,0.0262240168982113,0.07886874729888438,0.38382790352123736,40대,0.0262240168982113,promo_gt_nonpromo
40,vh_median_content_age_days,5768,1947,966.1562933425797,938.6358500256805,939.25,888.0,-27.520443316899218,-0.02588889909936476,0.08713752129190692,0.39525021259591864,40대,0.02588889909936476,promo_lt_nonpromo
40,vh_titles_per_active_day,5826,1960,1.3354857360629233,1.3253065556892087,1.0,1.0,-0.01017918037371457,-0.024863472680524357,0.09204457005658379,0.39525021259591864,40대,0.024863472680524357,promo_lt_nonpromo
40,vh_mean_gap_days,5826,1960,3.646100566910299,3.3996200015970417,3.0,3.0,-0.24648056531325713,-0.024388823500563928,0.104273331687585,0.4228862896218725,40대,0.024388823500563928,promo_lt_nonpromo
40,genre_share__Drama,5826,1960,0.18424453527773385,0.16843778428081885,0.0018891822463251036,0.0,-0.015806750996915003,-0.021128106237345623,0.13443576968627746,0.5165163782683292,40대,0.021128106237345623,promo_lt_nonpromo
40,vh_watch_min_per_tenure_day,5826,1960,10.425366515083843,10.749345786701777,7.21875,7.451612903225806,0.3239792716179348,0.02162062044179147,0.15156339227249044,0.5532063817945901,40대,0.02162062044179147,promo_gt_nonpromo
40,vh_weekend_ratio,5826,1960,0.385678161663821,0.39626323515455275,0.3333333333333333,0.3333333333333333,0.010585073490731733,0.020701710138226304,0.16391229673464092,0.5697903648394661,40대,0.020701710138226304,promo_gt_nonpromo
40,vh_avg_watch_seq,5826,1960,1.5594598911198854,1.5541599226697664,1.4,1.375,-0.00529996845011893,-0.01957139704491473,0.19021641755945184,0.6311726582654539,40대,0.01957139704491473,promo_lt_nonpromo
40,vh_last_7d_watch_ratio,5826,1960,0.04811717576900344,0.042864359571961025,0.0,0.0,-0.0052528161970424175,-0.009137960024380498,0.20221658486195282,0.6418178563009808,40대,0.009137960024380498,promo_lt_nonpromo
40,vh_recent_release_180d_ratio,5826,1960,0.21262392709988565,0.22267687388750604,0.0,0.0,0.010052946787620393,0.016798727730021,0.21678421779354895,0.6517297050906247,40대,0.016798727730021,promo_gt_nonpromo
40,vh_max_gap_days,5826,1960,5.749570889117748,5.562755102040816,6.0,5.0,-0.1868157870769318,-0.017977293904173464,0.23032918110497358,0.6517297050906247,40대,0.017977293904173464,promo_lt_nonpromo
40,vh_std_watch_min,5826,1960,33.947664959289646,34.66699021586744,37.33037384606348,37.68100056166938,0.7193252565777968,0.017986664284663334,0.23212290866241425,0.6517297050906247,40대,0.017986664284663334,promo_gt_nonpromo
40,vh_max_watch_min,5826,1960,94.99450738070718,96.96581632653061,103.0,104.0,1.9713089458234379,0.01728379817426462,0.25158051537899706,0.6686402093350263,40대,0.01728379817426462,promo_gt_nonpromo
40,vh_std_gap_days,5826,1960,1.8270019197183007,1.871031580880246,1.2649110640673518,1.3652427820533442,0.04402966116194529,0.016525497943770784,0.25703696061352055,0.6686402093350263,40대,0.016525497943770784,promo_gt_nonpromo
40,vh_mean_content_age_days,5768,1947,1033.2020654249761,1019.7150628872724,1040.042857142857,1016.0,-13.487002537703688,-0.016846661922357176,0.265624192749531,0.6686402093350263,40대,0.016846661922357176,promo_lt_nonpromo
40,genre_share__Historical_War,5826,1960,0.06654276268885308,0.06530656793041366,0.0,0.0,-0.0012361947584394184,-0.01188216790320662,0.282106091503476,0.6864581559917916,40대,0.01188216790320662,promo_lt_nonpromo
40,vh_max_daily_events,5826,1960,2.8843117061448678,2.871938775510204,2.0,2.0,-0.012372930634663604,-0.014524177333137156,0.32375604955650195,0.7426409158134775,40대,0.014524177333137156,promo_lt_nonpromo
40,vh_late_ratio,5826,1960,0.11566588778707033,0.10530195943948938,0.0,0.0,-0.010363928347580958,-0.011375554341200966,0.32554122337029145,0.7426409158134775,40대,0.011375554341200966,promo_lt_nonpromo
40,vh_total_watch_min,5826,1960,325.17833848266395,328.4933673469388,226.0,231.0,3.3150288642748365,0.013661927180758981,0.3648480099120778,0.800952476733848,40대,0.013661927180758981,promo_gt_nonpromo
40,vh_week4_watch_min,5826,1960,30.309989701338825,27.307142857142857,0.0,0.0,-3.002846844195968,-0.010146896039569309,0.3730463590267237,0.800952476733848,40대,0.010146896039569309,promo_lt_nonpromo
