feature,age,alloc_dur_코미디,alloc_ratio_액션,billing_method,country_entropy_norm,daily_watch_slope,days_since_last_watch_to_obs_end,discount_sensitive_risk,family_2screen_lifestyle,front_loaded_ratio,has_content_feature,has_prior_churn_prevention_benefit,has_usage_feature,has_watch_obs,is_100won,is_churn_prevented,is_promotion,is_user_verified,late_ratio,max_screen,metadata_covered_watch_ratio,metadata_missing_watch_ratio,no_content_feature_flag,no_usage_feature_flag,no_watch_obs_flag,only_week1_flag,premium_action_trial_risk,price,promo2_family_lifestyle_candidate,promo_x_1screen,promo_x_2screen,promo_x_4screen,rating_dur_국민학생관람불가,rating_ratio_12세,screen_1_flag,screen_2_flag,screen_4_flag,stable_2screen_active,tag_dur_코미디,total_sessions,total_watch_time,unique_contents,unique_days,usable_metadata_watch_ratio,w3_minus_w1_watch_time,week1_ratio,week1_watch_time,week2_ratio,week2_watch_time,week3_ratio,week3_watch_time
price,0.05471549410589211,0.0036339776428742925,0.00719374735356168,-0.11820954736614349,-0.0060012427466244874,-0.0020964795057561965,0.007883260343308322,-0.08209676382960242,0.06908815595295581,0.0028481957738712145,0.0031404407394390026,0.2110747175760274,0.0031404407394390026,0.0031404407394390026,-0.5340270290161808,0.2110747175760274,-0.5340270290161808,-0.0453413163028165,-0.003501240679780854,0.09105917521211919,0.002969596629843109,0.0033644630931179303,-0.0031404407394390026,-0.0031404407394390026,-0.0031404407394390026,0.00880240913183484,-0.09826722874121513,1.0,-0.06807856294816761,-0.3276127471173394,-0.14666136792917855,-0.17289368823673537,-0.008175288136619408,-0.0023662729001290637,-0.12387288902924122,0.17501546049289993,-0.028954970291220492,0.09897559274674339,0.0018357396327735593,0.005634115080121372,-0.0025341245484219815,0.005319186587437974,-0.0008719239290262858,0.002969596629843109,-0.0020964795057561965,0.0028481957738712145,-0.0017492578018700536,0.0015828275188501258,3.0025288439363467e-05,-0.003501240679780854,-0.006453004747890135
promo2_family_lifestyle_candidate,0.0048533700993823705,0.08146587310041835,-0.03427674875538928,-0.018662596744095563,-0.012252942064626102,-0.004622856726586803,0.03353437082627216,-0.02964271746516941,0.6215693898260951,0.04001092476906485,0.07235423606824189,-0.01334285374400485,0.07235423606824189,0.07235423606824189,0.12748149297533937,-0.01334285374400485,0.12748149297533937,0.05056729784963851,0.04151157775640144,0.13892034055457475,0.072484049064054,-0.0036311909058283263,-0.07235423606824189,-0.07235423606824189,-0.07235423606824189,-0.0014787908715275186,-0.03548139490256837,-0.06807856294816761,1.0,-0.11829129003116169,0.4641887902003077,-0.06242680603768995,-0.009536080784661569,-0.0001449197604735169,-0.19899956744209035,0.3048075586495532,-0.0719015926488621,0.2587328397798053,0.0930100962320634,0.06109499596102479,0.05846951555509992,0.03764844462398876,0.06211392433466955,0.072484049064054,-0.004622856726586803,0.04001092476906485,0.04533487349031847,0.0319513033791075,0.03834016417555562,0.04151157775640144,0.04639084757556913
promo_x_1screen,-0.03614086284289043,-0.004195191389244153,-0.006730456405855425,0.0529080908298486,0.00650884492684474,0.007467438342534123,-0.015155322589398581,-0.14264889974515355,-0.1586697051083309,-0.004133932671450651,-0.0009478287157312942,-0.07751200587703912,-0.0009478287157312942,-0.0009478287157312942,0.6134759652912866,-0.07751200587703912,0.6134759652912866,0.24334372885388145,0.00900757079860836,-0.5776546784934674,-0.0003734473419744187,-0.011452066751393156,0.0009478287157312942,0.0009478287157312942,0.0009478287157312942,-0.002951761255226273,-0.1707462195469045,-0.3276127471173394,-0.11829129003116169,1.0,-0.2548344391947,-0.30041494024102916,0.011590671044423254,-0.017703002058782124,0.5944298852085942,-0.3880851595519811,-0.34601021628115364,-0.23572054976427062,-0.0037121324761937185,-0.004487481483638669,-0.002196890200745822,-0.005046889598351042,-5.517658090149153e-05,-0.0003734473419744187,0.007467438342534123,-0.004133932671450651,-0.00316860978053681,-0.00500037321846057,-0.0016150238969779506,0.00900757079860836,0.006926590324497586
promo_x_2screen,0.004199231027210985,0.007028955893317234,-0.002352819813780865,-0.015218483229259457,-0.003519201533169704,-0.005151340897492293,-0.0008345668271349974,-0.06385918421764973,0.2593399352291476,0.004698693091062108,-0.00041497351979045006,-0.03529223848671663,-0.00041497351979045006,-0.00041497351979045006,0.27463285556794315,-0.03529223848671663,0.27463285556794315,0.10893692160859293,0.0027192730097390853,0.29927551782245226,-2.2787500866918247e-05,-0.0078226596214471,0.00041497351979045006,0.00041497351979045006,0.00041497351979045006,-0.008726873948710674,-0.0764374229874387,-0.14666136792917855,0.4641887902003077,-0.2548344391947,1.0,-0.13448581128111992,-0.013235720497713356,0.008609797646246224,-0.428703949003632,0.6566456689271234,-0.1548973050767447,0.4147830557923086,0.008612756916758823,0.012347939905043055,0.012572732895072339,0.009127060894474829,0.00946402481977532,-2.2787500866918247e-05,-0.005151340897492293,0.004698693091062108,0.014231130614989403,0.0001417647760711463,0.008527859764921965,0.0027192730097390853,0.009888635184959468
promo_x_4screen,-0.11528136051168766,-0.013631753958809691,-0.010995449095725618,0.054312961956066184,-0.016591316986193087,0.006095671385558,0.0007337252636580654,0.4748395656710794,-0.08373602910447489,-0.008552210193322182,-0.006389104653823813,-0.04440591665268857,-0.006389104653823813,-0.006389104653823813,0.323754564549385,-0.04440591665268857,0.323754564549385,0.12842172705739904,0.000976590089864813,0.6576552031561087,-0.005922522926956375,-0.009221845485756532,0.006389104653823813,0.006389104653823813,0.006389104653823813,0.00310154732183497,0.5683679360617394,-0.17289368823673537,-0.06242680603768995,-0.30041494024102916,-0.13448581128111992,1.0,-0.008088703115678615,0.005626057399122129,-0.5053833054433478,-0.20480727680859126,0.8682256364272328,-0.12439868595021064,-0.013953465039041626,-0.009546208798700844,-0.012206686852550578,-0.009666072581581515,-0.008258035620395312,-0.005922522926956375,0.006095671385558,-0.008552210193322182,-0.012567831723466092,-0.0036200089747292783,-0.005388502488691905,0.000976590089864813,-0.004954987435330768
rating_dur_국민학생관람불가,-0.0026137727403627263,0.02675699878838087,0.07155901541089674,0.007213429848915563,0.025703499675776433,-0.03350561666287687,0.00296537897684094,-0.005420376542504973,-0.007312619543443307,0.03961166708291351,0.02806929647356258,-0.002608621742442532,0.02806929647356258,0.02806929647356258,-0.002492268946734005,-0.002608621742442532,-0.002492268946734005,-0.010680510931606216,0.010378626095289188,-0.014891034027763353,0.028119656475458457,-0.0014086939428351868,-0.02806929647356258,-0.02806929647356258,-0.02806929647356258,-0.006910597107095668,-0.008609981260068043,-0.008175288136619408,-0.009536080784661569,0.011590671044423254,-0.013235720497713356,-0.008088703115678615,1.0,0.03461657754241641,0.013753791371336685,-0.004081282144393586,-0.013263954985237528,0.015987913676704865,0.027994333778390397,0.06309218974828751,0.04606243910069673,0.06787448922475114,0.056356544521754155,0.028119656475458457,-0.03350561666287687,0.03961166708291351,0.05710979556902582,0.018552719809546245,0.031386095445382026,0.010378626095289188,0.027543772321132122
rating_ratio_12세,0.012456140206116514,0.2544865577702995,0.4033912466866768,0.006904286126226841,0.2833499818625045,-0.01746156848812563,0.15999755105939914,0.03976092613610338,0.024583287129306505,0.23109706200563884,0.40726984317451226,0.007448330557685131,0.40726984317451226,0.40726984317451226,-0.008105781480237217,0.007448330557685131,-0.008105781480237217,-0.006540547588875108,0.20442417642302552,-0.0017941678578873748,0.40734088781899047,-0.007271095795197706,-0.40726984317451226,-0.40726984317451226,-0.40726984317451226,-0.00981112587195843,0.07874470656884003,-0.0023662729001290637,-0.0001449197604735169,-0.017703002058782124,0.008609797646246224,0.005626057399122129,0.03461657754241641,1.0,0.0021766505767511412,-0.0024520101133336056,-0.0001603105953561655,0.11644772842557911,0.2474975582839656,0.438144065494802,0.40288713238274426,0.44165712114518557,0.411175722010885,0.40734088781899047,-0.01746156848812563,0.23109706200563884,0.29688632264091475,0.2376716530440203,0.2956195418393789,0.20442417642302552,0.278658997865412
screen_1_flag,0.04733368431969485,-0.0029774990439487706,0.014429569080025672,0.019677130957787906,0.01624575416053585,0.000456712943235835,-0.003951148647310698,-0.23997598925413366,-0.26692753688292664,0.003352784203424102,0.00600118957826206,-0.0038161675020355864,0.00600118957826206,0.00600118957826206,-0.03649668530562273,-0.0038161675020355864,-0.03649668530562273,-0.04317161956757866,0.004697565810425052,-0.971779334901306,0.0065745649676054565,-0.011531435270631007,-0.00600118957826206,-0.00600118957826206,-0.00600118957826206,0.001500651758590119,-0.28724366623489517,-0.12387288902924122,-0.19899956744209035,0.5944298852085942,-0.428703949003632,-0.5053833054433478,0.013753791371336685,0.0021766505767511412,1.0,-0.6528695296263516,-0.5820875176215838,-0.3965489549394926,-0.003115886442244683,-0.0013379714293773315,0.0020421492807559003,0.0001290439472025339,0.0012793381701064485,0.0065745649676054565,0.000456712943235835,0.003352784203424102,0.0029517230344662856,-0.0005071482467378019,-0.001209981838851578,0.004697565810425052,0.0038201995558081723
screen_2_flag,0.03911152250618953,0.01113201727672249,-0.009277224418191347,-0.05681536307114953,-0.007919929345602423,-0.00594661571455439,-0.005161938391191193,-0.09725059836606799,0.4088528025434022,0.00322172193742652,-0.007725590212447044,0.026195122570948436,-0.007725590212447044,-0.007725590212447044,-0.1182897127966109,0.026195122570948436,-0.1182897127966109,-0.0038546361219223644,-0.004786367426089008,0.4557640931545789,-0.008549586993285506,0.016558848913229476,0.007725590212447044,0.007725590212447044,0.007725590212447044,-0.004042573770720425,-0.11640588921012435,0.17501546049289993,0.3048075586495532,-0.3880851595519811,0.6566456689271234,-0.20480727680859126,-0.004081282144393586,-0.0024520101133336056,-0.6528695296263516,1.0,-0.2358917638638011,0.6073938772520818,0.012114985830484554,0.010607131214522402,0.00844501376277114,0.01014057809094014,0.0039976660595592685,-0.008549586993285506,-0.00594661571455439,0.00322172193742652,0.009788810639766696,-0.003276370787304033,0.0028722321013079912,-0.004786367426089008,0.0028050609547616576
screen_4_flag,-0.1027109437577943,-0.008130036992111764,-0.0085532101538146,0.03574559271174208,-0.012340266794817594,0.005797618762914143,0.010610252041535352,0.4122678841056037,-0.09644500875262155,-0.0077598185783706265,0.0005941451363840448,-0.02322396581603271,0.0005941451363840448,0.0005941451363840448,0.17380373635845892,-0.02322396581603271,0.17380373635845892,0.05952390259602385,-0.0008885851113980353,0.7574703804674255,0.000743086892172871,-0.0029815323256680406,-0.0005941451363840448,-0.0005941451363840448,-0.0005941451363840448,0.0024143782922623758,0.49347161301203646,-0.028954970291220492,-0.0719015926488621,-0.34601021628115364,-0.1548973050767447,0.8682256364272328,-0.013263954985237528,-0.0001603105953561655,-0.5820875176215838,-0.2358917638638011,1.0,-0.1432792130650667,-0.009007689017203205,-0.0096699790234939,-0.011685446920522124,-0.011051219416234102,-0.005932695574056181,0.000743086892172871,0.005797618762914143,-0.0077598185783706265,-0.014294897267111657,0.004167739100295275,-0.0015309531422552165,-0.0008885851113980353,-0.00791220294366387
stable_2screen_active,0.027509549671984563,0.1699916802464698,0.11860597347266906,-0.036635423005171495,0.1362456195209137,-0.0936490053807501,0.0014049527151840495,-0.05906941800665102,0.4042483885702953,0.20587507596377014,0.14418120133178752,0.01901816314318911,0.14418120133178752,0.14418120133178752,-0.06197539769492492,0.01901816314318911,-0.06197539769492492,0.003251282241819493,0.07420608903649678,0.27682831965343874,0.14342116017854348,0.01310045057031057,-0.14418120133178752,-0.14418120133178752,-0.14418120133178752,-0.0667861857418844,-0.0707042243823137,0.09897559274674339,0.2587328397798053,-0.23572054976427062,0.4147830557923086,-0.12439868595021064,0.015987913676704865,0.11644772842557911,-0.3965489549394926,0.6073938772520818,-0.1432792130650667,1.0,0.17062777367624693,0.2698809839190127,0.2516211101616051,0.26103989409204903,0.29330436916597147,0.14342116017854348,-0.0936490053807501,0.20587507596377014,0.2942328616848495,0.09859842869955479,0.17788073398435605,0.07420608903649678,0.15586618050938741
tag_dur_코미디,0.005355051571544323,0.9912573121528229,0.18884478226085144,0.002726999741561627,0.30921760379880425,-0.01736108790212952,0.06380307138651406,0.016411255280809632,0.15776823493728748,0.25147532216232615,0.4082511856631231,0.004690259326836109,0.4082511856631231,0.4082511856631231,-0.008108909544290832,0.004690259326836109,-0.008108909544290832,-0.0003260563438553625,0.2583998457584225,-0.00011138780328870423,0.40665305794708134,0.026032588800162484,-0.4082511856631231,-0.4082511856631231,-0.4082511856631231,-0.08838368020030633,0.04212380481479064,0.0018357396327735593,0.0930100962320634,-0.0037121324761937185,0.008612756916758823,-0.013953465039041626,0.027994333778390397,0.2474975582839656,-0.003115886442244683,0.012114985830484554,-0.009007689017203205,0.17062777367624693,1.0,0.5653901691561545,0.5757421464141818,0.55944948010197,0.5576865976474,0.40665305794708134,-0.01736108790212952,0.25147532216232615,0.4132826193579709,0.28346391307857355,0.42910314470222377,0.2583998457584225,0.41410675469736075
total_sessions,-0.00013085565334589025,0.5642882028492804,0.4521797395727948,0.005244080070609758,0.523480426376531,-0.019406571278615253,0.09745785024714901,0.03312026346253357,0.1249544704659524,0.40605800574015277,0.6619905190040175,0.0007298228111692731,0.6619905190040175,0.6619905190040175,-0.003462561077851953,0.0007298228111692731,-0.003462561077851953,0.0052608060865203775,0.42286645627199304,-0.0017310323195393182,0.6600930325066214,0.02836249708763733,-0.6619905190040175,-0.6619905190040175,-0.6619905190040175,-0.149515120992727,0.1081520776172102,0.005634115080121372,0.06109499596102479,-0.004487481483638669,0.012347939905043055,-0.009546208798700844,0.06309218974828751,0.438144065494802,-0.0013379714293773315,0.010607131214522402,-0.0096699790234939,0.2698809839190127,0.5653901691561545,1.0,0.8703086479643499,0.9471520387010586,0.9258726130107923,0.6600930325066214,-0.019406571278615253,0.40605800574015277,0.6301397827179419,0.45916774969160506,0.6660130249332952,0.42286645627199304,0.6392427393984506
total_watch_time,0.0005674166037322009,0.5729064183058261,0.4555547521689003,0.004777886539468397,0.5237476153737199,-0.015700083604057863,0.1312644714780271,0.031125548761461633,0.11132811208511025,0.3963751774835598,0.660780016660279,0.0016284073939809801,0.660780016660279,0.660780016660279,-0.002941418693321245,0.0016284073939809801,-0.002941418693321245,-0.0016717834692715823,0.4124436141696789,-0.005029671926335775,0.6589959050921116,0.026116394184892342,-0.660780016660279,-0.660780016660279,-0.660780016660279,-0.11579317136792101,0.11680282100949238,-0.0025341245484219815,0.05846951555509992,-0.002196890200745822,0.012572732895072339,-0.012206686852550578,0.04606243910069673,0.40288713238274426,0.0020421492807559003,0.00844501376277114,-0.011685446920522124,0.2516211101616051,0.5757421464141818,0.8703086479643499,1.0,0.8370517446974216,0.8632138888050259,0.6589959050921116,-0.015700083604057863,0.3963751774835598,0.6744688256812789,0.44129061075649634,0.7022771255404695,0.4124436141696789,0.6829344175033987
unique_contents,0.005343062739110157,0.5651662254719653,0.4695064961681418,0.004466275157687004,0.5746325270433429,-0.03330333271244977,0.11531023658650205,0.028742929257750634,0.0941754412656838,0.41639071491846114,0.663371184946793,-0.0009186157217475473,0.663371184946793,0.663371184946793,-0.006091108683079808,-0.0009186157217475473,-0.006091108683079808,0.0025033427759469764,0.4102763985710797,-0.0033096224128484003,0.6613244640770075,0.03132155972222398,-0.663371184946793,-0.663371184946793,-0.663371184946793,-0.1390043536309034,0.10227947015786537,0.005319186587437974,0.03764844462398876,-0.005046889598351042,0.009127060894474829,-0.009666072581581515,0.06787448922475114,0.44165712114518557,0.0001290439472025339,0.01014057809094014,-0.011051219416234102,0.26103989409204903,0.55944948010197,0.9471520387010586,0.8370517446974216,1.0,0.8810355547626998,0.6613244640770075,-0.03330333271244977,0.41639071491846114,0.6254319557388717,0.45136124707831543,0.643244555733909,0.4102763985710797,0.6124743587083411
unique_days,0.003789068045751153,0.5557053894469278,0.43760326149791273,0.005523412739119924,0.5271540150845399,-0.0304684512423524,0.07057601434260508,0.02622384222744747,0.12876113047283017,0.4346847715914089,0.6649102520332403,0.0058405362660581325,0.6649102520332403,0.6649102520332403,9.300047213231208e-06,0.0058405362660581325,9.300047213231208e-06,0.0051117423812014244,0.43111097759065975,-0.00274830044073119,0.6635565568957655,0.017465635691958265,-0.6649102520332403,-0.6649102520332403,-0.6649102520332403,-0.17877938907457808,0.11056477294147758,-0.0008719239290262858,0.06211392433466955,-5.517658090149153e-05,0.00946402481977532,-0.008258035620395312,0.056356544521754155,0.411175722010885,0.0012793381701064485,0.0039976660595592685,-0.005932695574056181,0.29330436916597147,0.5576865976474,0.9258726130107923,0.8632138888050259,0.8810355547626998,1.0,0.6635565568957655,-0.0304684512423524,0.4346847715914089,0.6611574113993021,0.485240173567333,0.6936311821858878,0.43111097759065975,0.6526399440157427
usable_metadata_watch_ratio,0.0012722630108575465,0.4066305800549976,0.46297513758507736,0.0001187999495172676,0.5123843592677717,-0.008777237766388247,0.5483346061121595,0.08740939290912461,0.09650643772904557,0.46860736315570234,0.9987445296302131,0.003563571749568165,0.9987445296302131,0.9987445296302131,-0.0045393197406964365,0.003563571749568165,-0.0045393197406964365,0.005519537685267968,0.4677661973938285,-0.00506323047627988,1.0,-0.03941576463356745,-0.9987445296302131,-0.9987445296302131,-0.9987445296302131,0.1417026245476935,0.10462627765644647,0.002969596629843109,0.072484049064054,-0.0003734473419744187,-2.2787500866918247e-05,-0.005922522926956375,0.028119656475458457,0.40734088781899047,0.0065745649676054565,-0.008549586993285506,0.000743086892172871,0.14342116017854348,0.40665305794708134,0.6600930325066214,0.6589959050921116,0.6613244640770075,0.6635565568957655,1.0,-0.008777237766388247,0.46860736315570234,0.4680802788613244,0.46208886526180715,0.4614997937624741,0.4677661973938285,0.46708306737892075
w3_minus_w1_watch_time,-0.0006072868202916913,-0.01984684406272275,-0.04304920150505389,-0.005367750384604392,-0.010049743458449003,1.0,-0.37097590670819053,0.21867040813389768,-0.005019696087887651,-0.6412147271618055,-0.008421794543981441,-0.0012554145678981394,-0.008421794543981441,-0.008421794543981441,0.008424223135624406,-0.0012554145678981394,0.008424223135624406,0.006435419344884599,0.6213082910376395,0.0013152160499069136,-0.008777237766388247,0.0072161300752966225,0.008421794543981441,0.008421794543981441,0.008421794543981441,-0.306702746335691,0.08652809105933609,-0.0020964795057561965,-0.004622856726586803,0.007467438342534123,-0.005151340897492293,0.006095671385558,-0.03350561666287687,-0.01746156848812563,0.000456712943235835,-0.00594661571455439,0.005797618762914143,-0.0936490053807501,-0.01736108790212952,-0.019406571278615253,-0.015700083604057863,-0.03330333271244977,-0.0304684512423524,-0.008777237766388247,1.0,-0.6412147271618055,-0.564039764023438,-0.013627150554892203,-0.026436631485632165,0.6213082910376395,0.5276532778760077
week1_ratio,0.005132029744509245,0.25355349332761373,0.27609067448052643,0.002344584305903951,0.28826308842643755,-0.6412147271618055,0.45804618749233944,-0.0915624986923094,0.058342987391388115,1.0,0.4689324431161981,0.006672874828699075,0.4689324431161981,0.4689324431161981,-0.00715507874529429,0.006672874828699075,-0.00715507874529429,-0.0034912848501704626,-0.13976795936352399,-0.004943154244948229,0.46860736315570234,-0.0002501544067460946,-0.4689324431161981,-0.4689324431161981,-0.4689324431161981,0.5089100750282848,0.007868077775097538,0.0028481957738712145,0.04001092476906485,-0.004133932671450651,0.004698693091062108,-0.008552210193322182,0.03961166708291351,0.23109706200563884,0.003352784203424102,0.00322172193742652,-0.0077598185783706265,0.20587507596377014,0.25147532216232615,0.40605800574015277,0.3963751774835598,0.41639071491846114,0.4346847715914089,0.46860736315570234,-0.6412147271618055,1.0,0.8698524608366941,-0.06350374308602778,0.07818414426422225,-0.13976795936352399,0.004389745714384448
week1_watch_time,0.0031274896715174846,0.41409065714900056,0.345554077199973,0.002805881470333268,0.38517810206143527,-0.564039764023438,0.26031901446300104,-0.07673435517181297,0.07916176028224368,0.8698524608366941,0.46877729187359174,0.008566347824818344,0.46877729187359174,0.46877729187359174,-0.0031222947870101847,0.008566347824818344,-0.0031222947870101847,-0.003804074697819387,0.014328894862574854,-0.0065169944611077335,0.4680802788613244,0.007176371750276448,-0.46877729187359174,-0.46877729187359174,-0.46877729187359174,0.1884890810078656,0.04196528536620851,-0.0017492578018700536,0.04533487349031847,-0.00316860978053681,0.014231130614989403,-0.012567831723466092,0.05710979556902582,0.29688632264091475,0.0029517230344662856,0.009788810639766696,-0.014294897267111657,0.2942328616848495,0.4132826193579709,0.6301397827179419,0.6744688256812789,0.6254319557388717,0.6611574113993021,0.4680802788613244,-0.564039764023438,0.8698524608366941,1.0,0.10439339508698355,0.3347012090933595,0.014328894862574854,0.24860708837788392
week2_ratio,-0.007147051294514772,0.282714916496577,0.2575978239110658,0.0024251909242678396,0.3087474505949714,-0.013627150554892203,0.2955086530302675,-0.0843899933827013,0.07000508128814965,-0.06350374308602778,0.46296225925885426,-0.0008137503942082167,0.46296225925885426,0.46296225925885426,-0.007365500597702559,-0.0008137503942082167,-0.007365500597702559,-0.0044984158263681445,-0.06835221071178871,0.0016162768580130148,0.46208886526180715,0.01078010629399832,-0.46296225925885426,-0.46296225925885426,-0.46296225925885426,-0.30860138500141043,0.04796840009382201,0.0015828275188501258,0.0319513033791075,-0.00500037321846057,0.0001417647760711463,-0.0036200089747292783,0.018552719809546245,0.2376716530440203,-0.0005071482467378019,-0.003276370787304033,0.004167739100295275,0.09859842869955479,0.28346391307857355,0.45916774969160506,0.44129061075649634,0.45136124707831543,0.485240173567333,0.46208886526180715,-0.013627150554892203,-0.06350374308602778,0.10439339508698355,1.0,0.881407939728454,-0.06835221071178871,0.09743380890774711
week2_watch_time,-0.003350872531161618,0.4272337821121032,0.32222635145681544,0.002012423193381898,0.3883825925648321,-0.026436631485632165,0.15485951218187446,-0.0693094462256168,0.0881692541489476,0.07818414426422225,0.46289363387022264,0.0016396600060242944,0.46289363387022264,0.46289363387022264,-8.789162527106876e-05,0.0016396600060242944,-8.789162527106876e-05,-0.0006003882387938829,0.07233102889073231,0.000527373325040774,0.4614997937624741,0.021169998875962267,-0.46289363387022264,-0.46289363387022264,-0.46289363387022264,-0.3085556406895266,0.07485402645884123,3.0025288439363467e-05,0.03834016417555562,-0.0016150238969779506,0.008527859764921965,-0.005388502488691905,0.031386095445382026,0.2956195418393789,-0.001209981838851578,0.0028722321013079912,-0.0015309531422552165,0.17788073398435605,0.42910314470222377,0.6660130249332952,0.7022771255404695,0.643244555733909,0.6936311821858878,0.4614997937624741,-0.026436631485632165,0.07818414426422225,0.3347012090933595,0.881407939728454,1.0,0.07233102889073231,0.3247571443932389
week3_ratio,0.006900986631934359,0.25676017734117484,0.22123631499575253,-0.005260075218647559,0.2992633686024349,0.6213082910376395,-0.261732529791942,0.2596308596984307,0.06081365559430809,-0.13976795936352399,0.4686169120746503,0.004145670574260318,0.4686169120746503,0.4686169120746503,0.011217554086925659,0.004145670574260318,0.011217554086925659,0.013143870861253798,1.0,-0.004029519312548238,0.4677661973938285,0.010246009202406793,-0.4686169120746503,-0.4686169120746503,-0.4686169120746503,-0.31237066350253573,0.1259226089725695,-0.003501240679780854,0.04151157775640144,0.00900757079860836,0.0027192730097390853,0.000976590089864813,0.010378626095289188,0.20442417642302552,0.004697565810425052,-0.004786367426089008,-0.0008885851113980353,0.07420608903649678,0.2583998457584225,0.42286645627199304,0.4124436141696789,0.4102763985710797,0.43111097759065975,0.4677661973938285,0.6213082910376395,-0.13976795936352399,0.014328894862574854,-0.06835221071178871,0.07233102889073231,1.0,0.8755204472074517
week3_watch_time,0.007260603501161695,0.41144417668703176,0.3019797301298544,-0.0023365773199909698,0.38390921766999764,0.5276532778760077,-0.3001300207185004,0.17886594894147748,0.08321000039141783,0.004389745714384448,0.4684574065717711,0.00222055598588744,0.4684574065717711,0.4684574065717711,0.009449258374908348,0.00222055598588744,0.009449258374908348,0.008024377104074014,0.8755204472074517,-0.005362655525989113,0.46708306737892075,0.020700521241884158,-0.4684574065717711,-0.4684574065717711,-0.4684574065717711,-0.3122643403236601,0.13213207631345797,-0.006453004747890135,0.04639084757556913,0.006926590324497586,0.009888635184959468,-0.004954987435330768,0.027543772321132122,0.278658997865412,0.0038201995558081723,0.0028050609547616576,-0.00791220294366387,0.15586618050938741,0.41410675469736075,0.6392427393984506,0.6829344175033987,0.6124743587083411,0.6526399440157427,0.46708306737892075,0.5276532778760077,0.004389745714384448,0.24860708837788392,0.09743380890774711,0.3247571443932389,0.8755204472074517,1.0
