row_id,USER_KEY,promo_scope,is_repurchase,lr_repurchase_score_oof,lr_churn_risk_score_oof,gb_repurchase_score_oof,gb_churn_risk_score_oof,lr_risk_percentile,gb_risk_percentile,lr_high_risk_top10,gb_high_risk_top10,lr_high_risk_top20,gb_high_risk_top20,lr_high_risk_top30,gb_high_risk_top30
231,7a19c226f8a6813411e1d6ccf8ea9f53ceb5316315b4213d4c72c9a9077b4c142f2b94c84067aa8cd4ede69ac969b3e532ceb2a8c45e54f28b7f01f5eaf90217,promo1,1,0.5625354456865361,0.43746455431346387,0.6820770537534666,0.3179229462465334,48.27788978494624,45.211693548387096,0,0,0,0,0,0
232,0441df3f7e0f452cdeb421fb74941aea67fda528e8ccc6aafec153d325864ab35e474c8c2503a7bbd089f1817fe9b04ec189dafce0d87d169478163a472f5729,promo1,0,0.2639737673539227,0.7360262326460774,0.41003420896579595,0.589965791034204,19.984879032258064,19.438844086021508,0,0,1,1,1,1
233,23eab284fd7931f5b74035f8ab340a9b0a6c2d44d5680dfcf111b8aaf0e9026cc655c3ba7fd29e9f37fd8d2d9b7b242476b4ad04070dd6e0f96cf6d6b1efe4ff,promo1,1,0.8606585182432411,0.13934148175675887,0.9536812915435869,0.04631870845641306,79.97311827956989,88.16364247311827,0,0,0,0,0,0
234,d7961108c5d1b246813afd043db3264d14ffe9b7f00bb5a917c711fd251051a808848c4409ed8b589b784d8df1afcc2260878b93a67397f531a597f3dc12e39b,promo1,1,0.15308235092384526,0.8469176490761547,0.31348291292434016,0.6865170870756598,11.500336021505376,12.701612903225806,0,0,1,1,1,1
235,d495e99bc1a7f5c7ebd9429894fb4e0da2d425297642ecd2dfeb72c0dabc188c1ea69c41413f3a9d45e0b77748cf6cc67f91de70b9ecdf1dd373777e4b6f46d1,promo1,1,0.5997784906467954,0.40022150935320455,0.7798321849582064,0.2201678150417936,51.64650537634409,54.60349462365591,0,0,0,0,0,0
236,c1231506ac717ebd0aa4d909f2bcf26bec6a7ed4d7962816de44306c5a6bdf470700b39389454c3484eeb4ade7d4c6f8b21f601c21d4db098c3d56abeb06638b,promo1,1,0.7709092627254522,0.22909073727454776,0.9510378694591396,0.048962130540860405,68.53158602150538,87.23118279569893,0,0,0,0,0,0
237,3c4e036d943bb9f4768e532ad6704022a1d65ae6cc2700c0fa0a84f3a66d6323d84312ea9615da74f36cd48cdc8eb2bfb65ad1edbbb6c2e5b32ed2baf2f2911c,promo1,1,0.4851396215406122,0.5148603784593878,0.7427066890938897,0.2572933109061103,40.4317876344086,50.873655913978496,0,0,0,0,0,0
238,d34522e876fa021c756c598a9ad5f5e5555ff1659fad354e81d8f3cff9086864a69641cb2c04a46997838de2ef9d732c8d9a9bb9c549c5b5902111148a5d63b0,promo1,1,0.22016127736281219,0.7798387226371878,0.33928178111551877,0.6607182188844812,16.633064516129032,14.423723118279568,0,0,1,1,1,1
239,7cb63f2b109ef84c0211c78deff49fc3693b4f74119e1b471aa646b7b5513a0891488b25de3f10de55fca97828da1f2a67bcab87d5006a3b1db46118dd2b25c7,promo1,1,0.9465039941969363,0.053496005803063684,0.9215711510691322,0.07842884893086777,93.23756720430107,77.92338709677419,0,0,0,0,0,0
240,91ff555dad07ea8e35c0b0a2dd11dce4487ae235f24a52bce18a35665f026a869cd0f8fb0940431cd1853ea40b5fefb034b22321ce21ba591727adf5348a857d,promo1,1,0.45312337744901504,0.5468766225509849,0.494977332124258,0.505022667875742,37.55040322580645,25.66364247311828,0,0,0,0,0,1
241,933870fce0bf897978df870a3b62760d4ffc082e77318496468f94e78558c0b39b886426c86bdd8c68669454d5c8d968e19514260cb7b4de3b8de66f1fadf3a5,promo1,0,0.6215061194886902,0.37849388051130983,0.7123732563636208,0.2876267436363792,53.76344086021505,48.00067204301075,0,0,0,0,0,0
242,464af1d0bd1aaf3b634c4a99b534ad9037f8fcb0c1162d251055a275f147dcd965f1dcc266ee77bff908b7f77222909a3404d0d6181c8fee98c5b8b75355e7a0,promo1,0,0.26878539119987443,0.7312146088001256,0.4077573787141569,0.5922426212858432,20.25369623655914,19.29603494623656,0,0,0,1,1,1
243,19291be183113d03ae113cdc2ba234c20622511b11f256583f06fb790de0f994c06ae6ccd75fb03245e35cfbb24fdad40c607f40a84d0ce00f69b661c3ff0e55,promo1,1,0.8656661882998322,0.13433381170016778,0.8771243402135092,0.12287565978649084,80.68716397849462,68.30477150537635,0,0,0,0,0,0
244,be39cfc743b32d7b3a88640d81431084853804ae5ba1e3b8e57788e360319e67f8f4c540077cfc29eb4aedf775e0ea8c58357f59641258223d6a3585c891a00e,promo1,0,0.7533601892824388,0.24663981071756125,0.822843101891623,0.17715689810837698,66.38944892473118,60.08064516129033,0,0,0,0,0,0
245,3d2dce022af89ad3e2f8c34e25650b4a5780e2656ba844714dff92da99f02374dcab2a35a7d6fdee3e6f7308c29e28e352736c6a7ca460785d67eae064702e81,promo1,0,0.10880513632836006,0.8911948636716399,0.258253543875261,0.741746456124739,8.249327956989246,9.240591397849462,1,1,1,1,1,1
246,22e05bee71e53bc0f6983be8d978e169450c98964b1cf16868bceafd1e3a750c508ef1bf3887793880f6b00610a447ea5c6f9c640238ccc10705058e30ba0b25,promo1,0,0.8817256808927685,0.11827431910723152,0.9586622324894427,0.04133776751055729,83.29133064516128,90.17977150537635,0,0,0,0,0,0
247,a8e5e34b22cc330052ec4741429c9afb54396836386ec821992bc774babe73091feed981e48a2cadb0a6e80e8ea2db9c0e8d43c5f9599a44ff22be73860ba7a4,promo1,1,0.30906380307890996,0.6909361969210901,0.450978327305266,0.549021672694734,23.336693548387096,22.40423387096774,0,0,0,0,1,1
248,209ecdcaace4e4c60794be6f09b7a9347cd3bd9e1e68ac66e3bc8dda3960b6cebe56f7d289f8c0783d82694d3112d3b0e49a83d0170ff54f03f3c17cf834e86f,promo1,1,0.8774751831697646,0.12252481683023542,0.971853680428148,0.028146319571851985,82.46807795698925,95.33770161290323,0,0,0,0,0,0
249,27a871a2a99c3cda6307b1c2e2d6da6b66a38b4ebde9ee1a0ef09ff0e344b48a8bde8940049c4a5906eaaea78cf421a0248a210895d93e3411d4392657b23f1a,promo1,1,0.9074963495395822,0.09250365046041775,0.9369489109851743,0.0630510890148257,87.0127688172043,82.54368279569893,0,0,0,0,0,0
250,2cfc1a3ace52f6525bf470cffd81b1e3341226e9e34a6191cdcfcce483c0a49104674f82431331195d03eb572a88a2b415b11279646ca7a0950b4d3332c55d38,promo1,1,0.8419308600862974,0.15806913991370264,0.9543498132630918,0.04565018673690824,77.41935483870968,88.46606182795699,0,0,0,0,0,0
251,9539d7e2ed33ecb927d86a8cf3c44fb5b8d8746643bdd5de6b4f1b19c84281a7002e217898e2c243e30e197eb2496838d1b9aace4af7ecd112945163e0f5b5e2,promo1,1,0.7518264687002436,0.2481735312997564,0.9115142412369134,0.08848575876308662,66.18783602150538,75.2940188172043,0,0,0,0,0,0
252,92245242f168922ac928fc6f45d26acdba2aab00f088685b95ae3607879090381b430efc1dad5cb10f9745b8515b1d919cf7e7ecbc7141186b0b13e0b8b7dc91,promo1,1,0.8974532085103012,0.10254679148969881,0.8551804697119894,0.14481953028801064,85.34946236559139,64.82694892473118,0,0,0,0,0,0
253,68de5805d2ba5d93af541196f3b64e8ba602e40c3802a88248feef714f8e684a0e9fad9e0f9b0188aad6367d61436407d714a818d19ef277a4ecc4f4581f3d7d,promo1,0,0.782092307294795,0.21790769270520505,0.894211458643434,0.10578854135656601,69.86727150537635,71.68178763440861,0,0,0,0,0,0
254,a95f0b2fc0b95c6d0df8e4bd5ce1eafb33c8cf65453100327f9bbd856672ef1f1c0aed6d455b191f2733a3e90a06d3bee42bd7490ee1c363c64802105fd8394d,promo1,1,0.4144167442342708,0.5855832557657292,0.40607373681339876,0.5939262631866012,32.560483870967744,19.186827956989248,0,0,0,1,0,1
255,3bf20c789a5ee70b94de5fdcf5aa2f00433a4a7ae3a4b09b9ad0d1f6024f4fa6451218265277cb358a018be4b736014769c3a79b34fa10fbd4f5249f85b861a2,promo1,1,0.2084510969787549,0.791548903021245,0.6418904993367145,0.3581095006632855,15.658602150537634,40.11256720430107,0,0,1,0,1,0
256,f498f74b76ca99797214201a7d760b1d46576f7475a01b3accf903198f19cdab0c7a9182cde648ca9d67ad60f08f46a29be1a6bb8be9ae215b5363f1bbc7be3e,promo1,1,0.43413085902102916,0.5658691409789709,0.48701512179444706,0.5129848782055529,35.10584677419355,24.991599462365592,0,0,0,0,0,1
257,f451655ea7b453d5fde4bfd76ce012c792a436c04f0101e32f8903dd80e1222fe6d45766a08c6671471305a8e98522758e2317e6a762b8a287f1c7125f41bd8a,promo1,0,0.14357790881017304,0.8564220911898269,0.1852151101340104,0.8147848898659896,10.786290322580646,4.74630376344086,0,1,1,1,1,1
258,6652e2597875d4f34b48a0610c035521f2aea2f8abc5f3b8ae4e7ea0436fe43b5ae201d51a894e6fc878555e2b7692933ed635c275a5df1ada9cf11abecbad66,promo1,1,0.8955842774242966,0.10441572257570342,0.8745882112132006,0.12541178878679937,85.03024193548387,67.8679435483871,0,0,0,0,0,0
259,dc7ebdd39d97bf9154aa8fc2879a425a5df8a9a8ae7716b9ebfc4cfd0dd7f2cf2d5fbdbf230fce9de7b7ff5e3e4b76e1ff77dda4ed691cb421ebd7a1fcbb53ff,promo1,1,0.8825588330684456,0.11744116693155437,0.9592087581535598,0.04079124184644023,83.36693548387096,90.44858870967742,0,0,0,0,0,0
260,287b1361f6d25df12a852cbf95c3ac76e34508e3626670e45d21629cc28b757a5901abf769dce7df4e6e3b08e1cac6afda5cc9b3da7ba2ad169aeddd1baee1a7,promo1,1,0.9154516548884298,0.08454834511157017,0.9286232002520151,0.07137679974798494,88.21404569892472,79.89751344086021,0,0,0,0,0,0
261,046b934676813a845f94795c1afc893e37efec1badc868d3a37f8f041d5cfa99cdcf748b0ac2354267df6580608ee85c344aef0f0bd7e7f241de621d9e4477f5,promo1,1,0.5332767744328043,0.4667232255671957,0.6635425853039861,0.33645741469601387,44.96807795698925,42.19590053763441,0,0,0,0,0,0
262,c26a527679e2573549fe94c72484ebaef1f0b12c94d4969b8b5f8515e2e003165ea0272bbc8703e6a86b7963faa60c513c42225d77eca1598f23522f5c070287,promo1,1,0.4193454095253348,0.5806545904746652,0.6058836708527465,0.3941163291472535,33.22412634408602,36.391129032258064,0,0,0,0,0,0
263,db1c5e585801990b2cc5cc53150b4c5f6947912bf762e7150aa19d28e7d9ccfeec33d91a534f051326c764241fc03a8299ef6ec105868f30d5ce804facc86ef7,promo1,1,0.912814070258106,0.08718592974189399,0.8703108156003254,0.12968918439967458,87.74361559139786,67.32190860215054,0,0,0,0,0,0
264,19d1c87884f8988261164301d8b6d2996f71bf1963962fb6bc22d235f39c1db741d9f996f65425465823a1c4fc93dec17d5a62922b134d2814e2b5c98cfc2155,promo1,0,0.1386036991321774,0.8613963008678226,0.5555145321515594,0.44448546784844056,10.383064516129032,30.006720430107524,0,0,1,0,1,1
265,586108a38712c0428654dfa4a708e5daa94f72bc94f62f9dddd7b80f1cdee80fb74694c423897dd7a81eef8f53fe88112c447657aef111c67bee5704574a44bb,promo1,1,0.4240451468858645,0.5759548531141355,0.7072644434181006,0.2927355565818994,33.82056451612903,47.61424731182796,0,0,0,0,0,0
266,2e3919982667af9c3b3545cb00ab3b7356354fcbc646a79df7116c2fec50b081910e3a5427fd5bdbbcc50d0d41cd0a1b70f0779b747f1fdf8158adf9a4225105,promo1,1,0.3299253451418807,0.6700746548581193,0.6601536679399855,0.33984633206001447,25.134408602150536,41.68346774193548,0,0,0,0,1,0
267,55250afc6d4b5c635f9e642c6692c15a4bcc4c53bf586090cc234c3102531b16632924f184807a142af85beb3b4204f8472b98f8c4c207451b72e3ffb4150af5,promo1,0,0.1555115790637795,0.8444884209362205,0.3856485732774314,0.6143514267225686,11.701948924731182,17.540322580645164,0,0,1,1,1,1
268,b3155ae71e5bd488e0de3284ee2d935c61f9cafb6be9878e882c43fbbee1fd0c7c6781bad0874dbafa7435ba54677a704e265a76bcae2120e09f32fef15ac24a,promo1,1,0.6338206947801124,0.3661793052198876,0.7563149007212024,0.24368509927879756,54.77150537634409,52.284946236559136,0,0,0,0,0,0
269,3ad3949c022d86794cf1bd7c0f782180d90c9fe322dbecae46dc6b8e693fe65292de59da991db7ef54e98fb7ecbe16e5db3cf39f9af9c732142131d96b1a18e7,promo1,0,0.2289585655454841,0.7710414344545159,0.4789939671431725,0.5210060328568276,17.447916666666664,24.353158602150536,0,0,1,0,1,1
270,268b256dc724f12074a8f1ebbed756cf229acbdaa8dee7cc340449ed8b6c69a8f7034098e4c3db15110e3ac88051814c154f6f1c79ce4b0394a17ebc124580a2,promo1,1,0.9691927910607998,0.030807208939200192,0.9205714632954349,0.07942853670456507,96.71538978494624,77.57896505376344,0,0,0,0,0,0
271,31e7df6e1c4072562752ce099e7d3c84a9ed45b25108472a71dd967fd34c126cd22401d265c7d026dfd92cdf5877e978ad88acf5a9ce0def389e21fcdff6406f,promo1,1,0.7568586734565231,0.24314132654347687,0.9221547428480754,0.07784525715192459,66.77587365591397,78.07459677419355,0,0,0,0,0,0
272,ed4c6f9e5048aa19972a35d79058bf974abaedda2a425ff56fda4480389a792395a23aff188ab08f692d7c144e350431079edb27e6337373165a5b167ccb93d6,promo1,1,0.8695498597039314,0.1304501402960686,0.9402664962386499,0.059733503761350115,81.16599462365592,83.64415322580645,0,0,0,0,0,0
273,2927f09c6f66b6c3ccd5c21491000b0914e4177f2f1bd650712e35ebbdb8a9cc1942f5c90f122ce9537899ed8780c3912b8ab87304c30303fe7ce90677fdcf56,promo1,1,0.7244735247677593,0.2755264752322407,0.9630720223137978,0.03692797768620215,63.53326612903226,91.87668010752688,0,0,0,0,0,0
274,f9e6efdeee174ba8923f28584da3d3c5b56bd2faa835e205dd40db732ccb39b17b9e2714959337b5aced1f302a80f79b540b975fc56e81f230a90543ace90012,promo1,1,0.5716112141596971,0.42838878584030293,0.7955304945458965,0.20446950545410347,49.193548387096776,56.50201612903226,0,0,0,0,0,0
275,b790969e9f042a79109b71dda85cbd9f436297bb522bb58eda37ff64dcfe985710dc369f1a0091fa7bee4c907404121b4c461ace3a1af5a2b66c68be00e8bf30,promo1,1,0.5375126387056401,0.46248736129435986,0.7220493534053813,0.27795064659461866,45.522513440860216,48.815524193548384,0,0,0,0,0,0
276,ddcce48e8755e51bae85aa0220c76807be10291b25956c2ec802865a788c29213961481b9c3ffabeaab2ba006671c93c0a95c4501b013a9c919b420548c9ccc5,promo1,1,0.6394997715893643,0.36050022841063567,0.7018193438161139,0.2981806561838861,55.29233870967742,47.093413978494624,0,0,0,0,0,0
277,e2c2137021945cc00318f003961763001789c862c1b0c60a7da697d47f79330ef82135d9a78745c68e69bdee2054dae4de274a0e8799a423949d6abaac417421,promo1,0,0.6542608598583084,0.3457391401416916,0.4080345418963761,0.5919654581036239,56.52721774193549,19.321236559139784,0,0,0,1,0,1
278,ee60935aed2d25042a59978aa9a60636b1d74b22e57baa59731cec4f9e9ca7f1196c65e613606766bd30cee3f5e342cb4eb6db5258a849872b8170d267b933ef,promo1,1,0.6976949334290813,0.3023050665709187,0.8344851163550727,0.16551488364492728,60.61827956989247,61.86155913978495,0,0,0,0,0,0
279,a7f27f85bc2f62c6fd3db5e4100eab86b8f1735ecfdc1f3c0cb4efeb2e85f10fd19c5e34f96168fb466c6cde49d2eea3636328e20b709f7badf7b9b15e852c02,promo1,1,0.36282071444814884,0.6371792855518512,0.7170551772474327,0.28294482275256727,27.696572580645164,48.40389784946236,0,0,0,0,1,0
280,34e40fcaddb990af6a0224e61db6799dda818cec77f2a5f4c7de107c277ac9512d6ec5df4664bce25b1cad145dfddce83865ada4fe06f79823e1b4d8d8f3a145,promo1,1,0.7784662947053804,0.22153370529461958,0.9545724379957142,0.04542756200428577,69.51444892473118,88.56686827956989,0,0,0,0,0,0
281,084b5947be7a8b1f37c1de9ba5c792783687e72d7865334067d30fc097594d8065efed6a70c4224f2d4288017b2942b949c6a2365050bd3c0887533403ed38fb,promo1,1,0.8941540470079653,0.1058459529920347,0.9513309768763696,0.04866902312363042,84.78662634408603,87.29838709677419,0,0,0,0,0,0
282,f024282a3db63d5b8e6f637217708ae0325e0dab647d26655e30323031965186ac0f0270d5f01203e5f22b99015640f83c49931f9a5efaf676cbb451042c08a8,promo1,1,0.9017646404896733,0.09823535951032669,0.9137171972335514,0.08628280276644862,85.95430107526882,75.91565860215054,0,0,0,0,0,0
283,d128bfbd12803e67180b0217f14a1fff210a002ae82b0954ef6971858916fa1918a9c5fe45d471794bb1899bf7eac577a28eeebea970f43b3177dd8c860dc7b9,promo1,0,0.4995969231731316,0.5004030768268684,0.5700950659219644,0.42990493407803565,41.691868279569896,31.308803763440864,0,0,0,0,0,0
284,7dd04133060f7cde758f3fc6c9e72e5ffab79649b638f9f25ccc6056980fb7da94b6b30e64612466dff3a24cae4511c2065f7c9cac3ce8cc36e304db043a9577,promo1,0,0.530647312215931,0.469352687784069,0.7289132121238955,0.2710867878761045,44.716061827956985,49.64717741935484,0,0,0,0,0,0
285,374a5d7b802d7d20e59591e3df41d7405b607ac12fa0eee6da31da84d46d4b374b04096d2013c34e0cf7b63145e7c7da5ff8946664ef056f85b8e984eae1f6b6,promo1,1,0.795725063820198,0.20427493617980197,0.7641491636692508,0.23585083633074921,71.49697580645162,53.066196236559136,0,0,0,0,0,0
286,ca683a79ecffbec0b20d7c0e3ce79c3a73d3f04bb71c75583118b89336bd0f081556dcb96f2dcac41e14872c1e0503fc60ff9037f2f0e9848e17a70bee13f5b0,promo1,1,0.43627121073536185,0.5637287892646381,0.6115177731460135,0.3884822268539865,35.3494623655914,37.25638440860215,0,0,0,0,0,0
287,a3f09b4d86eb78beab5b22f4d4e8b94c9a502b4a1ef1b5965d6412619a7f8cb73a37ac2086746d39ee64a31c0e9b32baae89bef596f9294c5c29cc840c3a63d7,promo1,0,0.2722547431490542,0.7277452568509458,0.43089324325264167,0.5691067567473583,20.48891129032258,20.942540322580644,0,0,0,0,1,1
288,e0c83c10298fa2001f92469c4facf31133eceefcf34a50c5dee36191a8ac5cbe2d4bec54863bc0a660b09a242c2d1faca6204076bcad5bee523922a0c4b0938c,promo1,1,0.9531737477031376,0.046826252296862436,0.9768829543350056,0.023117045664994396,94.28763440860214,97.06821236559139,0,0,0,0,0,0
289,e3288e4cbe7d97d35e5d5cf8b239b7b3dafd75df5b46ca59a1cbcfe3b3e5e917f970708cabb21bc925a63c6b84f181013c21520cace5d31185aced604a781619,promo1,1,0.5184293493655769,0.48157065063442306,0.7520718613717805,0.2479281386282195,43.50638440860215,51.88172043010753,0,0,0,0,0,0
290,ce962b7194125bd79215e2726f8dbae59781c83bbc748896b9ff9dfdba602d171ecbba8781c4cd3be29b02a3e5669b9e909967c292fecd1720b9d1b4a97067f5,promo1,1,0.5891517086158582,0.4108482913841418,0.49645726997669937,0.5035427300233006,50.722446236559136,25.76444892473118,0,0,0,0,0,1
291,2564574fca6519abad93610e0b7c538958e145ff365ecb90cfab1cbf9e63d98e4c65a149560d9f91a33f05127945ccf95983a74012c41d6ef2b63ae6d148b9df,promo1,0,0.508457815470526,0.49154218452947396,0.734471354199505,0.26552864580049496,42.481518817204304,50.11760752688173,0,0,0,0,0,0
292,63fd7a889af095c57b8250715f322f5505d2b5a70eec8e9b4f4fe164c8701cddb3623ebe75c715de3c1e86d9bccaade2e6f12eec5db0c99f5f7d7a58c12cc982,promo1,0,0.4990028105582321,0.500997189441768,0.5371706317257815,0.4628293682742185,41.63306451612903,28.687836021505376,0,0,0,0,0,1
293,d208fd2b0879044f14d3fb35b2c68ce4aee8e1f848c9d971c6ae1086712e9f41bc7093acf051beaa52397b8fa74f17301a89f76709510edd1665d0ac57a9ada0,promo1,1,0.20075764332572554,0.7992423566742745,0.47672407446162657,0.5232759255383734,15.08736559139785,24.109543010752688,0,0,1,0,1,1
294,79573280b7dc4084ece570d5ce66491cbd9ca3d6958d48c2d0ce0c95bb1a9e1e2a4eb1e9b2b4334c4ad29aa82600d960ffeddb0fff5f0f033e0e4279e5ee9e39,promo1,1,0.9928880134586496,0.007111986541350368,0.9824310914614703,0.01756890853852966,99.63037634408603,98.8323252688172,0,0,0,0,0,0
295,981b5dfb6f3ac37dcae63cfac6198f9cddd0809475fe37a8ee8ee5a9700a45b505c0cdb5ffd82effbdea9c085a4434b34f798d4660c99c43c9ae4ff849b653c7,promo1,1,0.8114729145558827,0.18852708544411734,0.9074657357154047,0.09253426428459532,73.41229838709677,74.47916666666666,0,0,0,0,0,0
296,016b738fdeb20e6867bb75427e11895597afe14e4cd438984a3e77917d570791753836c5334eb8aa6d0b57e0fab286e53ed222c52cf12a816d098ce3b8d0969d,promo1,1,0.4549657026717461,0.5450342973282539,0.6653627767910513,0.33463722320894873,37.74361559139785,42.3807123655914,0,0,0,0,0,0
297,05ea0709786c179ef34c2f829c8840db6a4859aa610f10295efa109ed53ae3d45ae7d29c9ff28702d07b94c72191b48143a043470fd78afb9e0d00b60288552d,promo1,1,0.533427788048956,0.46657221195104404,0.7248870439661418,0.2751129560338582,45.01008064516129,49.10954301075269,0,0,0,0,0,0
298,5cc818b7f5a6362a9ea4cd13a327d8ee003e59ece3fd7627350148b65c867d0da71a40c4d1caff1d60f333acbea5d092489b23456fe494e2ffb86e4780bbbade,promo1,1,0.859102061727906,0.14089793827209396,0.893336143193057,0.10666385680694301,79.73790322580645,71.53897849462365,0,0,0,0,0,0
299,a11a96c4b10f61389edf8dd4c4842a6a76f4a8bd1f1e405e27c27647d4b60f0e74bf374d8ddb343ca3e755ae78894cbe19f21fc8eae9523d9a7e9f3037376fb8,promo1,0,0.38803162380968886,0.6119683761903112,0.6818090493534196,0.31819095064658043,29.553091397849464,45.1192876344086,0,0,0,0,1,0
300,750f2e088f7b66f9cefda4da3482c33559eba3ba62d886979d6498d36d4ed824f6d8989e5c6cc1c63b99d8e671027836b3fbe6e0af9477851c48f70f7c4831bd,promo1,1,0.2795440186283527,0.7204559813716473,0.8371509782211974,0.16284902177880256,21.051747311827956,62.281586021505376,0,0,0,0,1,0
301,6fa38eb033e824d9c6f2fcf475e10c1d7491d4e3a23c29df56bb4597bf8c69cd2380b9b4244217746ef7bc0710061b7ca790e22f3dac75c4b8a492f80a858add,promo1,1,0.8098077954244898,0.19019220457551023,0.9050686746728769,0.09493132532712312,73.23588709677419,73.97513440860214,0,0,0,0,0,0
302,ead2048cfb76489c6c1887b6ff90ba63ea015543c3dbeff9e5e991615eb751dbb36ef83d438274dd153a7eb91e14cabd8cfc2418986723e9a95bd1f86f7fa129,promo1,1,0.8871844487622281,0.11281555123777187,0.9611084650645855,0.03889153493541453,83.92137096774194,91.10383064516128,0,0,0,0,0,0
303,171884d3e8cb7526f33c87e188241c6ffd7529cd0ebecdd54ddb14beac3bba9b2684b1171d59cc8b7121bc8e078a93f4d587b10d37d49ee5b7c696c57da73c5b,promo1,0,0.5190182072086792,0.4809817927913208,0.6820138647213384,0.3179861352786616,43.581989247311824,45.144489247311824,0,0,0,0,0,0
304,456349976dc6096f9cf1569adea08878f50f0d1921c825b03fa11ab874aafd20a9a96dbbe16f5aa236cb6047a68e7fe46fcb2fd4e2bb7c9ba5bbee7a6daf1970,promo1,0,0.8720020592149332,0.12799794078506677,0.8962163461121562,0.10378365388784383,81.57762096774194,72.20262096774194,0,0,0,0,0,0
305,1aa40e0e0f890c4e435528b4d8c9d16017ef2f8ecef247e67e61a401ff1f824a5a6a7683e1be2feb212c3061b654891a26ad40437130fda74301ff955f25305f,promo1,0,0.1242142603727438,0.8757857396272561,0.25457130524013727,0.7454286947598627,9.36659946236559,9.01377688172043,1,1,1,1,1,1
306,f395f2f6f4879789d740c100f06888064c98faf9a85f49a3d60b873a66a8a9df888950d52260598061b1f750eec45762f58e88fa1f8a0f28e6dcfe57e65f2f91,promo1,1,0.21944338763216192,0.780556612367838,0.3730824767431524,0.6269175232568476,16.557459677419356,16.71706989247312,0,0,1,1,1,1
307,5b0239344366873bef255f0bf2fec2497c9aa500e32219dcc73d4d979a73c8f9edd8133f8030ea78b93136312683eeec99f531409f67dde3f35e5266357ace48,promo1,1,0.7210613732417934,0.2789386267582066,0.8604099568239082,0.1395900431760918,63.096438172043015,65.69220430107528,0,0,0,0,0,0
308,c2015b58eea4b338205f4b7e7d94f7dbcef5dd072dedda22dfc9916dcb0e1ed080331e6d83fde1f44c20b734c58f45cb179f28c3175d704e4ce3b555e1c98417,promo1,1,0.865078452468227,0.134921547531773,0.9407247457056873,0.059275254294312685,80.58635752688173,83.82056451612904,0,0,0,0,0,0
309,8ae73d1abad5fdcc9cd1cbe4e97da55abab00b4e6e01243cbe889fdb49a8e42b726fe8555efa0a41ae3672d9405fac9028d1182a791d839a3dde5668b39648ab,promo1,1,0.845066680040914,0.154933319959086,0.900511688533389,0.09948831146661097,77.77217741935483,73.07627688172043,0,0,0,0,0,0
310,0384d386654cb8bd99632286c5a7255887fd821c2b82d130201c0956a82883b2b583981b47c16c02f4c9aa12b2f8b0c1c1e33eab1d0d9ae4d49d6c8703187d45,promo1,0,0.223330640443948,0.776669359556052,0.575793902482494,0.42420609751750604,16.87668010752688,31.90524193548387,0,0,1,0,1,0
311,6379d316afee94cccc5c0d05e29a764047ed9c1868a9b84f63b3725b097bd7f7b6b60642a3795f21542b6da11fc5eddd69e68b213d84a45037f164e68310fa51,promo1,0,0.3749146654009146,0.6250853345990854,0.4383688748236057,0.5616311251763944,28.62903225806452,21.438172043010752,0,0,0,0,1,1
312,5d977ab2832583061b71e98451fcc8530119390d8a058391388b2ffe586ee9514a5e48bdf3c8cd1ae955e1ed2d5c822b153a0be13a0f1220ea402f7a46422dde,promo1,1,0.8372376351348587,0.16276236486514128,0.9124605903295864,0.08753940967041363,76.77251344086021,75.54603494623656,0,0,0,0,0,0
313,ac3151c7cc529ef2b25af475648105e1400896e34f16f997c31ea83cf0850f83aad9846eca9bfd591dc418ef49df952411368075e4e59e692db7af1c49200afd,promo1,1,0.8751991342556604,0.12480086574433957,0.8766362004971505,0.12336379950284948,82.11525537634408,68.20396505376344,0,0,0,0,0,0
314,1a9a3ee8482344dbf12f1afeb4433bdf1068245be71dbd6c480fbe03e8b79138006bca3868272adce2dde98e4c1e12ed37e7b8bf29b4dfe924bd1b5e24872640,promo1,1,0.7732284259450979,0.22677157405490211,0.886044105503119,0.11395589449688104,68.83400537634408,69.94287634408603,0,0,0,0,0,0
315,0b644005616024f5aa5f3ef9365de40c1455f432292ef47f25f652d2e8499814f86e3216c8c28ee16cd522ff7d4127619ea83e8a27523322db52d0c652fd5c36,promo1,0,0.351653105122883,0.6483468948771169,0.3087168863586853,0.6912831136413147,26.671706989247312,12.357190860215054,0,0,0,1,1,1
316,bdc5cc2bd45844bf35eed58c5b23ca784472fddb35cc4d424736838f6dc6e804462619015e9e6fdefe6719c1e1eb0202b55601d3aa5eb805dd1abc62a657e6ef,promo1,1,0.779352855539791,0.22064714446020905,0.6809399448843104,0.3190600551156896,69.64045698924731,44.96807795698925,0,0,0,0,0,0
317,5f63d7092f64e82e52c91964727a81e55b409de4fa4a8a6f376add745ac1d7c2007d6bcd8e9d2d4466c1d3c73f9b01c5006752c212d3be9cc3a53e14f55ac1c9,promo1,1,0.7238370062042473,0.2761629937957527,0.8170292685733724,0.18297073142662756,63.42405913978495,59.26579301075269,0,0,0,0,0,0
318,ea5cbd7c0cb87a6216fd12ea26a54438a96ceae7923c78ffbd3cafdfcf9467c2ca7f3ad18cbb81800a746e02066d124e5a7d90ac702a8c717249ac38c94b28bb,promo1,1,0.47101046010564224,0.5289895398943578,0.6583324542130331,0.3416675457869669,39.12970430107527,41.49025537634409,0,0,0,0,0,0
