dataset_scope,ladder_step,model_name,fold,train_auc,valid_auc,train_valid_gap,valid_average_precision,valid_brier_score,train_row_count,valid_row_count,feature_count,warning
overall_without_promotion,L2_add_week2_retention,LogisticRegression,1,0.737801575722797,0.7352001042870692,0.0026014714357278645,0.8574029432952514,0.17036249447056556,18463,4616,13,
overall_without_promotion,L2_add_week2_retention,LogisticRegression,2,0.7385821168515795,0.7323467925283449,0.006235324323234592,0.8613942778643991,0.17202506818015836,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,LogisticRegression,3,0.7356146032673458,0.7426721071053358,-0.007057503837989976,0.8647450293879746,0.16902705752359115,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,LogisticRegression,4,0.7369811605606469,0.7376181142774707,-0.0006369537168238182,0.8590121550251064,0.17034883150189153,18461,4618,13,
overall_without_promotion,L2_add_week2_retention,LogisticRegression,5,0.7372854577706283,0.7366458801577933,0.0006395776128349517,0.8592514894823936,0.16968450414466713,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,HistGradientBoosting,1,0.8150688928370463,0.766631518404908,0.04843737443213836,0.8800712757124634,0.16347737081619043,18463,4616,13,
overall_without_promotion,L2_add_week2_retention,HistGradientBoosting,2,0.7997919286234765,0.7794291152562661,0.020362813367210353,0.8898963596400119,0.16183070381806167,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,HistGradientBoosting,3,0.8071166157496029,0.7796191538522826,0.027497461897320274,0.8906243233901285,0.15980756140838862,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,HistGradientBoosting,4,0.8110299899024286,0.7768049359699934,0.034225053932435134,0.8849780118195975,0.16038203402911647,18461,4618,13,
overall_without_promotion,L2_add_week2_retention,HistGradientBoosting,5,0.812300235476831,0.7731643267561373,0.03913590872069361,0.8860248810168427,0.1611617235148274,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,RandomForest,1,0.7834400724848114,0.7634474517278682,0.01999262075694319,0.8771619321114568,0.16482290179299253,18463,4616,13,
overall_without_promotion,L2_add_week2_retention,RandomForest,2,0.7809199123557886,0.7700768075554065,0.010843104800382086,0.8839862941318426,0.16489348368026854,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,RandomForest,3,0.7798198963077843,0.7770051677527781,0.0028147285550061962,0.8872242106221512,0.16232131216556334,18464,4615,13,
overall_without_promotion,L2_add_week2_retention,RandomForest,4,0.7801652999627131,0.7700717979448254,0.010093502017887723,0.8816811231354544,0.16298915215880067,18461,4618,13,
overall_without_promotion,L2_add_week2_retention,RandomForest,5,0.7809018200103742,0.7641543433025814,0.016747476707792863,0.8801267045742474,0.16398737042039968,18464,4615,13,
overall_without_promotion,L3_add_week3_retention,LogisticRegression,1,0.7880413155900655,0.783771737278089,0.004269578311976496,0.8927979812713214,0.1601831885576664,18463,4616,21,
overall_without_promotion,L3_add_week3_retention,LogisticRegression,2,0.7858670945710117,0.7899677455516376,-0.004100650980625953,0.9021242898575048,0.16015928562629606,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,LogisticRegression,3,0.7865812973211407,0.7885172681505968,-0.0019359708294560685,0.8970461814241906,0.1594388816438518,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,LogisticRegression,4,0.7876593450590222,0.7857595656612735,0.0018997793977487687,0.8918560347963442,0.15975552108333152,18461,4618,21,
overall_without_promotion,L3_add_week3_retention,LogisticRegression,5,0.7880046028199926,0.7833014556423745,0.0047031471776181055,0.8929283366367128,0.1599058785620449,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,HistGradientBoosting,1,0.8539000882764759,0.8094408508935717,0.04445923738290425,0.9070293727678349,0.15111312473024538,18463,4616,21,
overall_without_promotion,L3_add_week3_retention,HistGradientBoosting,2,0.8589408985505116,0.8168588438241742,0.042082054726337415,0.9149376888807178,0.15007587453920482,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,HistGradientBoosting,3,0.8569035311802077,0.818028374464742,0.03887515671546571,0.9122694415092815,0.14812369074703094,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,HistGradientBoosting,4,0.8480418803136731,0.8161886147916343,0.03185326552203882,0.9106841577730777,0.14883438237162644,18461,4618,21,
overall_without_promotion,L3_add_week3_retention,HistGradientBoosting,5,0.8615874809824202,0.807272722640464,0.054314758341956204,0.9060842697048962,0.15194930987952687,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,RandomForest,1,0.821433458911359,0.8025871713938532,0.018846287517505833,0.903946794484494,0.1535904627276184,18463,4616,21,
overall_without_promotion,L3_add_week3_retention,RandomForest,2,0.8191962186549573,0.8137744514010743,0.005421767253882992,0.915627461936843,0.15230528055419637,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,RandomForest,3,0.8183578145939846,0.8134990633563897,0.004858751237594938,0.911384636089648,0.1512075132568454,18464,4615,21,
overall_without_promotion,L3_add_week3_retention,RandomForest,4,0.8191050506383935,0.8091557406914205,0.009949309946972962,0.9069501230851513,0.15157660919060356,18461,4618,21,
overall_without_promotion,L3_add_week3_retention,RandomForest,5,0.8213976469215638,0.8002626029983713,0.021135043923192542,0.9028399647957501,0.15411508837777324,18464,4615,21,
overall_without_promotion,L4_all_conservative_behavior,LogisticRegression,1,0.7881615110802821,0.7835880077279866,0.004573503352295449,0.8926820342841824,0.16025762692018194,18463,4616,22,
overall_without_promotion,L4_all_conservative_behavior,LogisticRegression,2,0.7858642154212815,0.7899557016674293,-0.004091486246147857,0.9021198426526449,0.16016272700577594,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,LogisticRegression,3,0.7866987926726884,0.7884751145558679,-0.0017763218831795546,0.8970012528188418,0.15944979757638728,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,LogisticRegression,4,0.7877148556464183,0.7856006234695312,0.0021142321768871097,0.8918279440044432,0.15980281917601327,18461,4618,22,
overall_without_promotion,L4_all_conservative_behavior,LogisticRegression,5,0.7880605653886155,0.7828685706503513,0.00519199473826415,0.8927852649378945,0.16000918563233713,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,HistGradientBoosting,1,0.8510947382677005,0.8085196561675706,0.042575082100129946,0.9069436272255189,0.15122867437976115,18463,4616,22,
overall_without_promotion,L4_all_conservative_behavior,HistGradientBoosting,2,0.8538678584282435,0.818154256216034,0.03571360221220954,0.9151987134438004,0.14957037114115382,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,HistGradientBoosting,3,0.8534997902416444,0.8186887035777748,0.03481108666386956,0.9122241643555844,0.1476817654889138,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,HistGradientBoosting,4,0.8499780780222654,0.8162238710596208,0.03375420696264464,0.9113671739548951,0.14870924594159474,18461,4618,22,
overall_without_promotion,L4_all_conservative_behavior,HistGradientBoosting,5,0.851153312147807,0.8084398213428745,0.042713490804932475,0.9062204848816988,0.15148241167506682,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,RandomForest,1,0.8210693781333916,0.801772255008743,0.019297123124648596,0.9037304503935661,0.15378318924360324,18463,4616,22,
overall_without_promotion,L4_all_conservative_behavior,RandomForest,2,0.8188843228242728,0.8136759000024087,0.005208422821864067,0.9155921582692846,0.15240999322587268,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,RandomForest,3,0.8190798735164928,0.8133705180537825,0.0057093554627103416,0.9107998714153712,0.15108252494677255,18464,4615,22,
overall_without_promotion,L4_all_conservative_behavior,RandomForest,4,0.8193024352863796,0.8094214920360137,0.009880943250365926,0.9073063526813658,0.15151439366204505,18461,4618,22,
overall_without_promotion,L4_all_conservative_behavior,RandomForest,5,0.8212899392322897,0.8000998947549811,0.021190044477308545,0.9025679466017558,0.1541438727526921,18464,4615,22,
promotion_only,L0_dummy_prior,DummyPrior,1,0.5,0.5,0.0,0.6749265014699706,0.2194007979833192,9523,2381,0,
promotion_only,L0_dummy_prior,DummyPrior,2,0.5,0.5,0.0,0.6750629722921915,0.21935296790065886,9522,2382,0,
promotion_only,L0_dummy_prior,DummyPrior,3,0.5,0.5,0.0,0.6752100840336135,0.21930143186794593,9524,2380,0,
promotion_only,L0_dummy_prior,DummyPrior,4,0.5,0.5,0.0,0.6753464930701386,0.21925366695738718,9523,2381,0,
promotion_only,L0_dummy_prior,DummyPrior,5,0.5,0.5,0.0,0.6752100840336135,0.21930143186794593,9524,2380,0,
promotion_only,L1_activation_safe,LogisticRegression,1,0.6787206248595258,0.6847762293197236,-0.0060556044601978165,0.7905236154365215,0.19403421254978911,9523,2381,6,
promotion_only,L1_activation_safe,LogisticRegression,2,0.6815186671572901,0.6722620746397213,0.009256592517568829,0.7872795487079438,0.1962886482609343,9522,2382,6,
promotion_only,L1_activation_safe,LogisticRegression,3,0.6791320380287539,0.6838725466124516,-0.004740508583697678,0.7851415992414604,0.19334813874112838,9524,2380,6,
promotion_only,L1_activation_safe,LogisticRegression,4,0.68118862462965,0.6759194004106247,0.005269224219025315,0.7913357410666058,0.19376107894781117,9523,2381,6,
promotion_only,L1_activation_safe,LogisticRegression,5,0.6794816838088268,0.6839953115855519,-0.004513627776725149,0.7966862739539962,0.19320344399179837,9524,2380,6,
promotion_only,L1_activation_safe,HistGradientBoosting,1,0.7434426505644864,0.6664761243204392,0.0769665262440472,0.78528478015309,0.197036131986983,9523,2381,6,
promotion_only,L1_activation_safe,HistGradientBoosting,2,0.7439107680567819,0.6689119807937058,0.07499878726307607,0.7876370189626628,0.19871735081827552,9522,2382,6,
promotion_only,L1_activation_safe,HistGradientBoosting,3,0.7438127625736262,0.6790661972885443,0.06474656528508183,0.786305945957478,0.19480865732620747,9524,2380,6,
promotion_only,L1_activation_safe,HistGradientBoosting,4,0.738713497531537,0.6860611238760916,0.052652373655445395,0.7890166786209856,0.19308514683024736,9523,2381,6,
promotion_only,L1_activation_safe,HistGradientBoosting,5,0.7398154105523056,0.6830268770764387,0.056788533475866876,0.7925470628984184,0.19454453993903242,9524,2380,6,
promotion_only,L1_activation_safe,RandomForest,1,0.6995917888132486,0.6856935661005067,0.013898222712741881,0.7943790850632808,0.19334380284633693,9523,2381,6,
promotion_only,L1_activation_safe,RandomForest,2,0.7006441622503752,0.6818668286474603,0.018777333602914892,0.7932534264665225,0.19460489893810998,9522,2382,6,
promotion_only,L1_activation_safe,RandomForest,3,0.6964732070600701,0.6928533075298803,0.0036198995301898185,0.7992306441267221,0.1919752199906137,9524,2380,6,
promotion_only,L1_activation_safe,RandomForest,4,0.6985300024744453,0.6833281844335888,0.015201818040856518,0.7867115336244048,0.19262374506259636,9523,2381,6,
promotion_only,L1_activation_safe,RandomForest,5,0.696874274293998,0.6947450956399516,0.002129178654046382,0.8012640631485043,0.19208337243719076,9524,2380,6,
promotion_only,L2_add_week2_retention,LogisticRegression,1,0.7202510158140667,0.7227588762986226,-0.0025078604845558683,0.8298977570426317,0.1869152213390479,9523,2381,13,
promotion_only,L2_add_week2_retention,LogisticRegression,2,0.7236379700634105,0.7104063018242122,0.013231668239198302,0.8163658206856876,0.1895800431055934,9522,2382,13,
promotion_only,L2_add_week2_retention,LogisticRegression,3,0.7208958843736083,0.7207817351480545,0.00011414922555375018,0.8237818491273814,0.1868107026496837,9524,2380,13,
promotion_only,L2_add_week2_retention,LogisticRegression,4,0.721515121716873,0.7216432391728292,-0.0001281174559562004,0.8263619925867511,0.18635450787442787,9523,2381,13,
promotion_only,L2_add_week2_retention,LogisticRegression,5,0.7219272539737274,0.722875582328606,-0.0009483283548786803,0.8280521261958353,0.1866698231904451,9524,2380,13,
promotion_only,L2_add_week2_retention,HistGradientBoosting,1,0.8491584116846398,0.7564498986186082,0.09270851306603156,0.8611967006436745,0.1787684301942387,9523,2381,13,
promotion_only,L2_add_week2_retention,HistGradientBoosting,2,0.8504919839413801,0.7431302788383664,0.1073617051030138,0.8396821408675854,0.1828715492755674,9522,2382,13,
promotion_only,L2_add_week2_retention,HistGradientBoosting,3,0.848165138767554,0.761225347384623,0.08693979138293095,0.8537619484391301,0.17741496289100842,9524,2380,13,
promotion_only,L2_add_week2_retention,HistGradientBoosting,4,0.8497566225600044,0.7531339904616633,0.0966226320983411,0.8548093727470017,0.1792848445365244,9523,2381,13,
promotion_only,L2_add_week2_retention,HistGradientBoosting,5,0.8448580054105623,0.7607451552111517,0.08411285019941062,0.856257339384833,0.17804722583533447,9524,2380,13,
promotion_only,L2_add_week2_retention,RandomForest,1,0.7743512793399434,0.7590736747659222,0.015277604574021164,0.8612021536798404,0.1794558606903213,9523,2381,13,
promotion_only,L2_add_week2_retention,RandomForest,2,0.7755508363960849,0.7504784700528366,0.025072366343248276,0.8415838745584889,0.1815715837458519,9522,2382,13,
promotion_only,L2_add_week2_retention,RandomForest,3,0.7738567145963542,0.7569756667748072,0.01688104782154698,0.8533477385432888,0.17958549070660423,9524,2380,13,
promotion_only,L2_add_week2_retention,RandomForest,4,0.773726020075283,0.7524014790214516,0.021324541053831414,0.852743458689476,0.1793406776347316,9523,2381,13,
promotion_only,L2_add_week2_retention,RandomForest,5,0.7726167437904699,0.7557814252168109,0.01683531857365894,0.8536209474160836,0.18066406782537972,9524,2380,13,
promotion_only,L3_add_week3_retention,LogisticRegression,1,0.7719709985775334,0.773176622303263,-0.001205623725729632,0.8755293227606818,0.17473914205313934,9523,2381,21,
promotion_only,L3_add_week3_retention,LogisticRegression,2,0.7761445784707862,0.7622574305475207,0.013887147923265508,0.8549720939387214,0.17859841517859962,9522,2382,21,
promotion_only,L3_add_week3_retention,LogisticRegression,3,0.7731367639770347,0.7775257182555942,-0.004388954278559565,0.8718631435856188,0.1743661177662191,9524,2380,21,
promotion_only,L3_add_week3_retention,LogisticRegression,4,0.7713309560157026,0.7798861449544001,-0.008555188938697555,0.8738314760297738,0.17303041596398078,9523,2381,21,
promotion_only,L3_add_week3_retention,LogisticRegression,5,0.7746769445904931,0.7650415267615566,0.00963541782893651,0.8645220659481082,0.17738885846941563,9524,2380,21,
promotion_only,L3_add_week3_retention,HistGradientBoosting,1,0.8931086801632543,0.7988387368569999,0.09426994330625438,0.8914591352509718,0.1662217058599403,9523,2381,21,
promotion_only,L3_add_week3_retention,HistGradientBoosting,2,0.896771856550225,0.7880453996169026,0.10872645693332239,0.8707891250587694,0.1698171729777861,9522,2382,21,
promotion_only,L3_add_week3_retention,HistGradientBoosting,3,0.8931775593357333,0.7998085671435851,0.09336899219214823,0.8868939924981112,0.16537065362605216,9524,2380,21,
promotion_only,L3_add_week3_retention,HistGradientBoosting,4,0.8944421050662987,0.8007918846903901,0.09365022037590864,0.8877253517399434,0.16458434039229616,9523,2381,21,
promotion_only,L3_add_week3_retention,HistGradientBoosting,5,0.8928657884974781,0.8034166498284108,0.08944913866906734,0.8910832864874384,0.16423236334785418,9524,2380,21,
promotion_only,L3_add_week3_retention,RandomForest,1,0.8134581473542575,0.7968283945078781,0.016629752846379353,0.8890762609461214,0.16799261923075354,9523,2381,21,
promotion_only,L3_add_week3_retention,RandomForest,2,0.8165933170284966,0.7855100305963721,0.031083286432124435,0.8692478342990209,0.17036304753760675,9522,2382,21,
promotion_only,L3_add_week3_retention,RandomForest,3,0.8129745928757913,0.7951447056900961,0.017829887185695226,0.8873578608317142,0.16724515048685004,9524,2380,21,
promotion_only,L3_add_week3_retention,RandomForest,4,0.812286244768197,0.8018091946477188,0.01047705012047817,0.8900158098562913,0.16494198719082442,9523,2381,21,
promotion_only,L3_add_week3_retention,RandomForest,5,0.8135639541137665,0.7885765783751714,0.024987375738595108,0.8827582312914385,0.1694663587477662,9524,2380,21,
promotion_only,L4_all_conservative_behavior,LogisticRegression,1,0.7717536312116006,0.7738596000379476,-0.00210596882634706,0.8757660274011458,0.17463348894153255,9523,2381,22,
promotion_only,L4_all_conservative_behavior,LogisticRegression,2,0.7760521213662812,0.7609513800506511,0.015100741315630106,0.8548099326541216,0.17893110033580653,9522,2382,22,
promotion_only,L4_all_conservative_behavior,LogisticRegression,3,0.772833965503895,0.7757840656700028,-0.0029501001661077497,0.8712520342321783,0.17455922706285576,9524,2380,22,
promotion_only,L4_all_conservative_behavior,LogisticRegression,4,0.7712845036072506,0.7797127718458162,-0.008428268238565573,0.8737598253184987,0.17291235334393829,9523,2381,22,
promotion_only,L4_all_conservative_behavior,LogisticRegression,5,0.7746283379962824,0.765094657831882,0.009533680164400371,0.8646588565182796,0.17726089089724248,9524,2380,22,
promotion_only,L4_all_conservative_behavior,HistGradientBoosting,1,0.8938235085596885,0.7979816982870485,0.09584181027264005,0.8898549894570222,0.16622013635473673,9523,2381,22,
promotion_only,L4_all_conservative_behavior,HistGradientBoosting,2,0.9005565631041489,0.7862150809261187,0.1143414821780302,0.8713182830884066,0.17037007309481528,9522,2382,22,
promotion_only,L4_all_conservative_behavior,HistGradientBoosting,3,0.8940554185545495,0.8011062532854725,0.09294916526907704,0.8891256864716833,0.1651798559167572,9524,2380,22,
promotion_only,L4_all_conservative_behavior,HistGradientBoosting,4,0.8978326030150026,0.7980694039504933,0.09976319906450926,0.8863320916164061,0.16556857613168072,9523,2381,22,
promotion_only,L4_all_conservative_behavior,HistGradientBoosting,5,0.894564757354072,0.8014133669722776,0.09315139038179443,0.8892061113744483,0.1650805741835106,9524,2380,22,
promotion_only,L4_all_conservative_behavior,RandomForest,1,0.8132903073664056,0.7970953145878255,0.016194992778580164,0.888547035200191,0.16800685751884958,9523,2381,22,
promotion_only,L4_all_conservative_behavior,RandomForest,2,0.8167902504096451,0.7850813760654094,0.03170887434423575,0.8689280182110941,0.17046765597990543,9522,2382,22,
promotion_only,L4_all_conservative_behavior,RandomForest,3,0.8136560402364081,0.796258445626387,0.017397594610021105,0.8883912628506625,0.1669745437763391,9524,2380,22,
promotion_only,L4_all_conservative_behavior,RandomForest,4,0.8121569170401209,0.8019853835608504,0.010171533479270578,0.8903831966055209,0.165028513984966,9523,2381,22,
promotion_only,L4_all_conservative_behavior,RandomForest,5,0.813510697974608,0.787902779801499,0.025607918173108923,0.8824998140998888,0.16958759119092207,9524,2380,22,
