USER_KEY,is_repurchase,is_promotion,is_churn_prevented,is_user_verified,is_standard,is_premium,age_group,is_female,is_male,reg_is_weekend,reg_hour_morning,reg_hour_afternoon,reg_hour_evening,reg_hour_night,payment_is_mobile,payment_is_pc,payment_is_android,payment_is_ios,total_watch_count,unique_movie,watch_days,active_ratio,total_watch_time_min,watch_per_day,avg_watch_time_min,median_watch_time_min,std_watch_time_min,avg_daily_watch_time_min,max_watch_time_min,max_daily_watch_time_min,max_daily_sessions,recency,avg_gap_between_watch_days,avg_gap_w1_watch_days,avg_gap_w2_watch_days,avg_gap_w3_watch_days,max_inactive_gap_days,avg_rewatch_ratio,weekend_watch_ratio,watch_ratio_under_1m,watch_ratio_under_5m,movie_per_active_day,max_day_share,day_count_over_3times,watch_time_min_w1,watch_time_min_w2,watch_time_min_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w1,diff_between_w3_w2,is_w1_over_50pct,is_w2_over_50pct,is_w3_over_50pct,is_only_w1,is_only_w2,is_only_w3,new_movie_in_90d_ratio,new_movie_in_180d_ratio,new_movie_in_365d_ratio,old_movie_ratio_5y,avg_ott_release_year,genre_diversity_count,action_adventure_ratio,family_animation_ratio,drama_ratio,thriller_crime_ratio,sf_fantasy_ratio,comedy_ratio,romance_ratio,horror_ratio,documentary_ratio,historical_war_ratio,other_ratio,is_basic,is_cold_start_3d_fixed,is_cold_start_7d_fixed,log_retention_w2_ratio,log_retention_w3_ratio
473b6cf5c4afd35ee07d8b487355aac3958a599061e01a15ef77d4620d6c1923c6a876fd7d10cb63ae5151b6a8976bae9311c2083556b905ba60a7c070ae515e,1,0,0,1,0,1,30,1,0,0,0,1,0,0,0,0,1,0,15,13,4,0.1904761904761904,402,3.75,26.8,4.0,48.782608142071055,100.5,145,296,5,4,5.0,0.0,0.0,1.0,12,0.1333333333333333,0.6666666666666666,0.3333333333333333,0.6,3.25,0.736318407960199,3,2,296,104,1,5,9,99.0,0.3535353535353535,294,102,-192,0,1,0,0,0,0,0.0,0.0,0.0666666666666666,0.3333333333333333,2016.181592039801,7,0.0049751243781094,0.0,0.0024875621890547,0.390547263681592,0.4900497512437811,0.0024875621890547,0.0273631840796019,0.0820895522388059,0.0,0.0,0.0,0,1,1,4.59511985013459,-1.0397717886451765
4b793b5d178331a78811cc59b9658e49ed471d41d1c6958e1f3ff68bca47714a47f41692e9e4d63dede3a57223428d3a8f91ce2e494e09cb55c5f7cf4c13ca4e,1,0,0,0,1,0,40,0,0,1,0,0,1,0,0,0,0,1,8,5,3,0.1428571428571428,298,2.6666666666666665,37.25,23.0,42.45585943070756,99.33333333333331,98,105,5,6,7.0,6.0,0.0,0.0,8,0.25,1.0,0.5,0.5,1.6666666666666667,0.3523489932885906,1,200,0,98,7,0,1,0.0049751243781094,99.0,-200,-102,98,1,0,0,0,0,0,0.625,0.625,0.875,0.0,2020.6744966442952,3,0.0,0.0,0.3288590604026846,0.3523489932885906,0.0,0.0,0.3187919463087248,0.0,0.0,0.0,0.0,0,1,1,-5.303304908059086,4.59511985013459
57a076811f8eb4fe3c62429b69dff6c453f57afe63f5cb20c66a06aceb4148e9d9ee5b90e36ac5be74eb50523635a0c9e6352509c9901bc3881a9a565c71c4a6,1,0,1,1,0,0,40,1,0,0,1,0,0,0,0,0,1,0,11,7,4,0.1904761904761904,657,2.75,59.72727272727273,56.0,44.94906207940475,164.25,168,271,5,4,4.0,0.0,3.0,0.0,6,0.1818181818181818,0.1818181818181818,0.0909090909090909,0.0909090909090909,1.75,0.4124809741248097,1,271,290,96,2,7,2,1.0698529411764706,0.3333333333333333,19,-175,-194,0,0,0,0,0,0,0.0,0.0,0.0,0.4545454545454545,2016.2846270928464,6,0.2983257229832572,0.0989345509893455,0.1567732115677321,0.0471841704718417,0.0,0.1095890410958904,0.289193302891933,0.0,0.0,0.0,0.0,1,0,1,0.06752120087549517,-1.0986122886681098
e0fc3e22e6562c8fc6cc281e5f9ea381cc2039949d4351ad48734b34cc6a847b0f028cf422503365a1612fe4d1ce1debe605e2ba8b3d5647563cb97ec70e432b,0,0,1,1,0,0,20,0,1,0,1,0,0,0,0,0,1,0,8,7,5,0.238095238095238,47,1.6,5.875,4.0,4.54933276112317,9.4,16,20,3,5,3.5,3.0,0.0,1.0,7,0.125,0.0,0.125,0.625,1.4,0.425531914893617,1,28,4,15,3,1,4,0.1724137931034483,3.2,-24,-13,11,1,0,0,0,0,0,0.125,0.125,0.125,0.5,2015.042553191489,3,0.0,0.0,0.723404255319149,0.0,0.0,0.0212765957446808,0.2553191489361702,0.0,0.0,0.0,0.0,1,1,1,-1.7578579175523736,1.1631508098056809
c34e9c39dd1772535c1839faac9b2072bb5e96582e74a9f455aa76972a88d6a4510b8d5a5e09880c67876cceb0749fc0a9566cc628826ac63527bac560fcd11a,1,0,0,1,0,0,50,1,0,1,1,0,0,0,0,0,1,0,5,3,4,0.1904761904761904,363,1.25,72.6,93.0,43.17754045797421,90.75,110,203,2,8,2.6666666666666665,0.0,2.0,0.0,4,0.4,0.2,0.2,0.2,0.75,0.559228650137741,0,1,362,0,1,4,0,181.5,0.0027548209366391,361,-1,-362,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2018.9944903581268,2,0.0,0.0,0.0,0.0,0.0,0.9972451790633609,0.0027548209366391,0.0,0.0,0.0,0.0,1,0,1,5.201255653704905,-5.894402834264858
b975f315e45e46c2a06a88ac5afdf871f2a551d007b2dcb566989e3935c0aa01067efb560eecb89223308c9ad2e7539b9ad95bc447d98d72b2db5b5f522180fe,1,0,0,0,0,0,40,1,0,1,0,0,1,0,0,0,0,1,4,2,2,0.0952380952380952,56,2.0,14.0,3.5,22.78888618018295,28.0,48,55,3,12,8.0,0.0,0.0,0.0,8,0.25,1.0,0.5,0.5,1.0,0.9821428571428572,1,1,55,0,1,3,0,28.0,0.0178571428571428,54,-1,-55,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2017.982142857143,2,0.0,0.0,0.9821428571428572,0.0,0.0178571428571428,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,3.332204510175204,-4.025351690735152
b71a54e6b38263a19012b1341c2dde34eb41017df8aa2659d1e02f4e3e8598d15897f3de03dbf6bee6af8017fa362f004874aaa911da660d211ca69c2387c2a8,1,0,0,1,1,0,30,1,0,1,0,1,0,0,0,0,1,0,20,14,9,0.4285714285714285,1172,2.2222222222222223,58.6,52.0,52.04491986938328,130.22222222222223,200,429,7,1,1.875,1.0,1.25,0.0,6,0.25,0.25,0.05,0.15,1.5555555555555556,0.3660409556313993,3,771,400,1,14,5,1,0.5194300518134715,0.0049875311720698,-371,-770,-399,1,0,0,0,0,0,0.25,0.25,0.25,0.25,2017.8813993174065,6,0.1569965870307167,0.0,0.0853242320819112,0.1390784982935153,0.3498293515358361,0.0,0.1706484641638225,0.0,0.0,0.0981228668941979,0.0,0,0,1,-0.6550231227182071,-5.300814246746629
6f1a8947da0f5a9913f22813ec66d492291eedaaa0c418f04652d44e835d0d88999c30456f142bc6adbfa34f98334dd7f69b7f65b61ea44cfd5f1aba14bd50d9,1,0,1,1,0,0,20,1,0,0,0,0,1,0,1,0,0,0,2,2,2,0.0952380952380952,167,1.0,83.5,83.5,0.7071067811865476,83.5,84,84,1,1,3.0,0.0,0.0,3.0,3,0.0,0.5,0.0,0.0,1.0,0.5029940119760479,0,0,0,167,0,0,2,1.0,168.0,0,167,167,0,0,1,0,0,1,0.5,0.5,0.5,0.0,2019.491017964072,2,0.0,0.0,0.5029940119760479,0.497005988023952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,5.123963979403259
aa24f0233b31675eb4113cfef03a1f25ec87fdf837e4eb244972a1da6acdd74f78a1d030af1c2726dacb5dc833d47578a88abfd8431a82407531f635a320f86f,1,0,0,1,0,0,20,1,0,0,0,1,0,0,0,0,0,1,8,6,7,0.3333333333333333,523,1.1428571428571428,65.375,57.5,33.08403801576481,74.71428571428571,121,121,2,1,2.6666666666666665,1.0,2.0,2.0,6,0.25,0.0,0.0,0.0,0.8571428571428571,0.2313575525812619,0,176,181,166,4,2,2,1.0282485875706215,0.9175824175824177,5,-10,-15,0,0,0,0,0,0,0.0,0.0,0.0,0.625,2015.7609942638624,4,0.0,0.0,0.2065009560229445,0.0745697896749522,0.0,0.4435946462715105,0.2753346080305927,0.0,0.0,0.0,0.0,1,0,1,0.02785695450296628,-0.08601287466004016
6cb364a84d4cd3e9b189ca028980c5df0f2881be4491004979350a7d326f2e194f1ad231ce847e4e1782bee721f145128c8143ee154dab2fb741861a4aa8708e,0,0,1,1,0,0,20,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0.0476190476190476,1,1.0,1.0,1.0,0.0,1.0,1,1,1,15,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0.5,1.0,-1,-1,0,1,0,0,1,0,0,1.0,1.0,1.0,0.0,2021.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,-0.6931471805599453,0.0
3cfffdd4a878a37c0d274b28bb31e5d8d1e23a557aa844af3ef774d894439b5663104e508ad2558127050a827a7463a6fc3deb60a7a204ab7630eab30c23a909,0,0,0,1,0,0,30,1,0,0,0,1,0,0,0,0,0,1,2,2,1,0.0476190476190476,76,2.0,38.0,38.0,52.32590180780452,76.0,75,76,2,14,0.0,0.0,0.0,0.0,0,0.0,1.0,0.5,0.5,2.0,1.0,0,76,0,0,2,0,0,0.0129870129870129,1.0,-76,-76,0,1,0,0,1,0,0,0.0,0.0,0.0,0.5,2012.065789473684,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,-4.34380542185369,0.0
312202adc49a480fd459063bd46a6dfc1698ef1127fbe5515f62baf081bb284e7349fd8d5ae1ce1e0eef0aae068ad6ba62aefe441fcc536d8ae8f8bd7e2098f0,0,0,0,0,0,1,40,0,0,1,0,0,0,1,0,0,0,1,4,4,2,0.0952380952380952,292,2.0,73.0,91.5,44.99629614386796,146.0,103,194,2,15,3.0,3.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2.0,0.6643835616438356,0,292,0,0,4,0,0,0.0034129692832764,1.0,-292,-292,0,1,0,0,1,0,0,0.0,0.0,0.0,0.25,2015.27397260274,3,0.0,0.0,0.6678082191780822,0.0205479452054794,0.0,0.0,0.0,0.0,0.3116438356164384,0.0,0.0,0,1,1,-5.680172609017082,0.0
b935339358d33abdc467386dc531db7c5d84c122eb8797353b17e1452572ec826cedea9c831969b9b57465224a685166a697fdee6bf80d60b3450ed2d71f1809,1,0,0,0,0,1,40,0,0,0,0,0,1,0,0,0,0,1,20,11,6,0.2857142857142857,214,3.333333333333333,10.7,1.0,29.855970045677985,35.666666666666664,98,196,9,1,3.6,2.0,2.0,4.0,6,0.25,0.1,0.9,0.9,1.8333333333333333,0.9158878504672896,2,205,3,6,11,3,6,0.0194174757281553,1.75,-202,-199,3,1,0,0,0,0,0,0.45,0.5,0.55,0.0,2020.018691588785,6,0.0093457943925233,0.9439252336448598,0.0046728971962616,0.0186915887850467,0.0,0.0,0.0,0.0046728971962616,0.0,0.0,0.0186915887850467,0,1,1,-3.9415818076696927,0.5596157879354227
e211ddc791fe00a0a4e65c2693723307b88adbcb6532a7d426ec96656a034ef1a3172f657e7bedd68a96ad41dd6978418be5626fba62e96f8ba95713c88cdc8b,1,0,1,0,0,0,40,1,0,0,0,0,1,0,0,0,1,0,11,5,7,0.3333333333333333,175,1.5714285714285714,15.909090909090908,18.0,9.417585098681569,25.0,31,51,3,1,2.6666666666666665,1.0,0.0,2.0,7,0.3636363636363636,0.7272727272727273,0.0,0.2727272727272727,0.7142857142857143,0.2914285714285714,1,81,51,43,5,3,3,0.6341463414634146,0.8461538461538461,-30,-38,-8,0,0,0,0,0,0,0.0,0.0,0.0,0.4545454545454545,2015.668571428572,3,0.0,0.0,0.2685714285714285,0.2571428571428571,0.0,0.0,0.4742857142857143,0.0,0.0,0.0,0.0,1,0,1,-0.45547552868282576,-0.1670540846631662
543da1ae291f70d61f75aa2f249814c7a3443992ececad69886482f99582de2ed5255031f6661ebdeb2fecf1075b8dfa935d2fd4c26c332621e7e80bfd706e78,0,0,1,1,0,0,20,0,1,0,0,0,1,0,0,0,1,0,13,6,6,0.2857142857142857,627,2.1666666666666665,48.23076923076923,45.0,38.061690814942885,104.5,141,288,6,5,2.8,1.0,3.0,0.0,5,0.2307692307692307,0.8461538461538461,0.0769230769230769,0.2307692307692307,1.0,0.4593301435406698,1,362,124,141,8,4,1,0.3443526170798898,1.136,-238,-221,17,1,0,0,0,0,0,0.0,0.0,0.0,0.2307692307692307,2016.5231259968104,5,0.0,0.0,0.4609250398724083,0.2248803827751196,0.0127591706539074,0.0,0.1850079744816587,0.0,0.1164274322169059,0.0,0.0,1,1,1,-1.0660890969625496,0.1275133202989595
327ec121ef5bccd68787890410120df16fa7e4dab7a9a29d25ac43042b84448eef04bf4666ffd95d4700c2ca9cc73d3c2b8b386fef83fd4e18bceb6de99acae6,0,0,0,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.0476190476190476,1,1.0,1.0,1.0,0.0,1.0,1,1,1,14,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0.5,1.0,-1,-1,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2019.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1,-0.6931471805599453,0.0
3e4eb264f239cd0f720202f93aa7b295699562f5e7f1efa95102153c1d7280a9501334fa99dbc980a47ba02f950b317c5f6d3d4005537e9d03b7a9ef5ad904dd,1,0,0,0,1,0,40,0,0,0,0,1,0,0,0,0,0,1,13,10,6,0.2857142857142857,207,2.1666666666666665,15.923076923076923,2.0,22.433091399617435,34.5,69,69,6,1,2.8,1.0,3.0,0.0,6,0.2307692307692307,0.9230769230769232,0.3076923076923077,0.5384615384615384,1.6666666666666667,0.3333333333333333,1,68,137,2,3,8,2,2.0,0.0217391304347826,69,-66,-135,0,1,0,0,0,0,0.1538461538461538,0.3846153846153846,0.7692307692307693,0.0,2019.6666666666667,6,0.0048309178743961,0.0048309178743961,0.0,0.0048309178743961,0.5362318840579711,0.0,0.0,0.4396135265700483,0.0,0.0,0.0096618357487922,0,0,1,0.6931471805599453,-3.8286413964890955
8d0bf2e57efb8313a65dc900a819bd1f9283750d0630b1dcb975fce4e7233f05d7d3052b15fc2141e5c705228d547db2e35ee6c13ab2a02cdf543c34e28e15ff,1,0,1,1,0,0,40,1,0,0,0,0,1,0,0,1,0,0,8,6,6,0.2857142857142857,477,1.3333333333333333,59.625,54.0,40.91432686550205,79.5,125,145,2,3,3.4,2.5,0.0,3.0,8,0.25,0.125,0.125,0.125,1.0,0.3039832285115304,0,243,125,109,4,1,3,0.5163934426229508,0.873015873015873,-118,-134,-16,1,0,0,0,0,0,0.125,0.5,0.625,0.0,2019.6876310272537,4,0.0,0.1425576519916142,0.3165618448637317,0.0,0.0,0.2788259958071278,0.0,0.0,0.0,0.2620545073375262,0.0,1,1,1,-0.6608863183417238,-0.13580154115906176
eaa59492902f985b98c70a0e6c73e4e1002b36b6b8ebdb191c26cba528f6d98bd14eef66863c8153035991f9a0691b65ed54b16fbb7f3ca9f7b9268117164a19,1,0,0,0,0,0,40,0,0,0,0,1,0,0,0,0,0,1,9,8,6,0.2857142857142857,1042,1.5,115.77777777777776,120.0,58.9677407100225,173.66666666666666,200,298,3,1,2.8,0.0,2.5,4.0,4,0.1111111111111111,0.7777777777777778,0.0,0.1111111111111111,1.3333333333333333,0.2859884836852207,1,59,631,352,1,6,2,10.533333333333331,0.5585443037974683,572,293,-279,0,1,0,0,0,0,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.2222222222222222,2018.019193857965,5,0.118042226487524,0.0,0.2610364683301343,0.1602687140115163,0.2936660268714011,0.1669865642994241,0.0,0.0,0.0,0.0,0.0,1,0,1,2.3545448319247564,-0.5824213372135607
26731823fbc5a579ca7e501222f3d57ea3d0e46a4e74922f6acb308ac9cf8a3cd24c857885b7c8a68116b2f583936dc6bf3e0ef896cc69f0460b161b6d4f023b,0,0,1,1,0,0,20,1,0,0,1,0,0,0,0,1,0,0,7,3,5,0.238095238095238,369,1.4,52.71428571428572,47.0,45.90466310995099,73.8,112,112,2,5,2.0,0.0,3.0,1.0,4,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,0.6,0.3035230352303523,0,0,257,112,0,3,4,258.0,0.437984496124031,257,112,-145,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2017.8536585365853,2,0.0,0.6964769647696477,0.3035230352303523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,5.552959584921617,-0.8255717662092769
5e7795edd5cb2e5877c6304c0e7e80d53e0cf98306fa7760ab12655f9f9c0b96dd019cd2b12bd7945fdd18b0290901d0387b328b8d804637ddf2fcf4dcf9fb36,1,0,0,1,0,0,30,0,1,0,0,0,1,0,0,0,0,1,6,3,4,0.1904761904761904,165,1.5,27.5,1.5,42.40636744641069,41.25,99,99,2,0,6.0,0.0,0.0,1.0,9,0.3333333333333333,0.5,0.5,0.6666666666666666,0.75,0.6,0,1,63,101,1,2,3,32.0,1.59375,62,100,38,0,0,1,0,0,0,0.5,0.5,0.6666666666666666,0.0,2019.4848484848485,2,0.0,0.0,0.0,0.0,0.0,0.6121212121212121,0.0,0.3878787878787879,0.0,0.0,0.0,1,1,1,3.4657359027997265,0.46608972992459924
f9c9e7f044341dd045ccce56992fe75c4be9743de37943b2a84b8e29243823a2b543b960f5bddd4b0ed342da8879b799a86c3d353b6ccd364030fa8a5f53461f,1,0,0,1,0,0,30,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0.0476190476190476,119,1.0,119.0,119.0,0.0,119.0,119,119,1,7,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,119,0,0,1,0,120.0,0.0083333333333333,119,0,-119,0,1,0,0,1,0,1.0,1.0,1.0,0.0,2021.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,4.787491742782046,-4.78749174278205
177ef16b33248d0d55a4afcb4886a677ae6716d3e1fddcd8eb34a89c95b6a2794823936898a9ea30b5ec5afff67c9536c9b574f5b0f321417dd5a88dba2595e8,1,0,1,1,1,0,20,1,0,1,0,1,0,0,0,1,0,0,3,3,3,0.1428571428571428,323,1.0,107.66666666666669,108.0,7.505553499465133,107.66666666666669,115,115,1,6,6.5,0.0,0.0,0.0,7,0.0,1.0,0.0,0.0,1.0,0.3560371517027864,0,100,108,115,1,1,1,1.0792079207920793,1.0642201834862386,8,15,7,0,0,0,0,0,0,0.6666666666666666,1.0,1.0,0.0,2020.6439628482967,2,0.6439628482972136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3560371517027864,0.0,0,1,1,0.07622736538788431,0.062242308877221
40a2abf75f328f9efa845648858e6c391301ed2b1aa0e3d46c5abdda4ddcb9b3f06eca311437b29416f3ec3639d7fb9e1407a9c51e69072f9203419d6f065e24,0,0,0,1,0,0,30,0,1,1,0,0,0,1,0,0,1,0,5,3,3,0.1428571428571428,187,1.6666666666666667,37.4,25.0,35.139721114431175,62.333333333333336,88,88,3,10,3.5,3.0,0.0,0.0,4,0.2,0.6,0.0,0.2,1.0,0.4705882352941176,1,173,14,0,4,1,0,0.0862068965517241,0.0666666666666666,-159,-173,-14,1,0,0,0,0,0,0.0,0.0,0.0,0.2,2016.8342245989304,3,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.0748663101604278,0.0,0.0,0.4705882352941176,0.0,1,0,1,-2.4510050981123195,-2.708050201102211
23774ba8f2cc093d269e3464a6c8a736823a88d2289c7d905e764cd641cd06ed6f49fd388702dc930bf869410e6571b47a33323d6ddc6fb7ff3b64e195c141d9,1,0,0,0,0,0,40,1,0,1,0,0,1,0,0,0,1,0,3,2,3,0.1428571428571428,196,1.0,65.33333333333333,50.0,54.63820397243428,65.33333333333333,126,126,1,4,8.0,0.0,0.0,1.0,15,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.6428571428571429,0,126,0,70,1,0,2,0.0078740157480314,71.0,-126,-56,70,1,0,0,0,0,0,0.6666666666666666,1.0,1.0,0.0,2020.357142857143,2,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.0,1,1,1,-4.844187086458604,4.2626798770413155
67e26d95bd2d6f66bc76da6d509a7e6f17d070c59d0268b77e839b73b2b05b5fc6d7798e47f21ae1c4d622d33f35ff32e1a94582064ca6107dd642da04877746,0,0,0,1,0,0,40,1,0,1,0,1,0,0,0,0,1,0,8,7,6,0.2857142857142857,763,1.3333333333333333,95.375,87.5,27.86158389508495,127.16666666666669,149,197,2,5,2.6,1.0,2.0,0.0,7,0.125,0.125,0.0,0.0,1.1666666666666667,0.2581913499344692,0,467,147,149,5,2,1,0.3162393162393162,1.0135135135135136,-320,-318,2,1,0,0,0,0,0,0.0,0.125,0.375,0.375,2017.1336828309304,4,0.1585845347313237,0.0,0.0,0.290956749672346,0.292267365661861,0.0,0.0,0.2581913499344692,0.0,0.0,0.0,1,1,1,-1.1512560221535317,0.01342302033214077
1aa63129628d64f3c8aabb427b62e6f9e11bafef6d0d4b547e87847685831ea4a5422532fd05edc43844b763f2d8d7a4384fe329a3449acc5fdf82e1ca54aa9f,0,0,0,1,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0
ccb75c466ac71effa9deaf75b51b18d380548b7dba0b778196900b314cb7045affc0db273f19b8f1e97f643b41205531e7c330e7edec2093c6eb41ca6639a168,1,0,0,1,0,0,20,1,0,0,0,1,0,0,1,0,0,0,7,4,5,0.238095238095238,448,1.4,64.0,65.0,31.54362059117501,89.6,102,143,2,0,5.0,4.0,0.0,1.0,14,0.2857142857142857,0.4285714285714285,0.0,0.0,0.8,0.3191964285714285,0,158,0,290,3,0,4,0.0062893081761006,291.0,-158,132,290,0,0,1,0,0,0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0,2017.8705357142856,2,0.3370535714285714,0.6629464285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,-5.068904202220236,5.673323267171493
18ade04ce36bd35725851dc53ea8935afb2655cf047feb8985b65869f00027db93f20d82d9c3c249b86b687cbcc15c9f785b0d5f902d4ff98e4d2dcd641d049e,1,0,0,0,0,1,30,0,0,0,1,0,0,0,0,0,0,0,6,3,4,0.1904761904761904,125,1.5,20.83333333333333,15.5,21.609411529855844,31.25,59,59,3,8,2.333333333333333,0.0,2.0,0.0,3,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.75,0.472,1,52,73,0,3,3,0,1.3962264150943395,0.0135135135135135,21,-52,-73,0,1,0,0,0,0,0.0,0.0,0.5,0.0,2019.504,3,0.0,0.0,0.248,0.0,0.0,0.168,0.584,0.0,0.0,0.0,0.0,0,0,1,0.33377317965204784,-4.304065093204171
240d6a32e6241b82ad5b01cb830d856874d6563e97e45006f8d1edc38035ba262ef59eb569e7e17c74b00e257dedbf2133706b893f6fdb8dff3b36b1b6c297a1,1,0,0,1,0,0,20,0,1,0,0,0,1,0,0,0,0,1,10,6,6,0.2857142857142857,386,1.6666666666666667,38.6,21.5,44.50518072214864,64.33333333333333,119,119,3,0,4.0,6.0,4.0,3.0,6,0.2,0.3,0.3,0.5,1.0,0.3082901554404145,2,141,86,159,2,6,2,0.6126760563380281,1.839080459770115,-55,18,73,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2016.4948186528493,3,0.0,0.1036269430051813,0.0,0.0,0.3860103626943005,0.0,0.5103626943005182,0.0,0.0,0.0,0.0,1,1,1,-0.4899189389466771,0.6092656965792432
beb2386386adcd02a51daa71ca26fb3269d5f71d4c64759200e0d43cb353621781d82f65d98591c1f545309cc831382213da59e9a81b5dbdc9677e8da4a8a63b,1,0,0,1,0,0,10,0,1,1,0,0,0,1,1,0,0,0,24,19,6,0.2857142857142857,1146,4.0,47.75,42.5,41.7489911359492,191.0,118,472,10,1,3.0,0.0,1.0,5.0,6,0.2083333333333333,0.2083333333333333,0.1666666666666666,0.2083333333333333,3.1666666666666665,0.4118673647469459,3,98,815,233,1,17,6,8.242424242424242,0.2867647058823529,717,135,-582,0,1,0,0,0,0,0.0833333333333333,0.1666666666666666,0.2083333333333333,0.1666666666666666,2017.6596858638743,9,0.1649214659685864,0.0890052356020942,0.1605584642233856,0.1291448516579406,0.1160558464223385,0.1710296684118673,0.0863874345549738,0.0,0.0785340314136125,0.0043630017452006,0.0,1,0,1,2.109294504829517,-1.2490932396064056
c6739f8bc71ff10c2fc39134cf66e7e68170436f6f127458141b99b89669ec57a62a6e143cd49405a7b4cb034483c5216beac7ee4a27dc14ec37b68c4cb45286,1,0,0,0,0,0,30,1,0,0,1,0,0,0,0,0,1,0,10,8,3,0.1428571428571428,145,3.333333333333333,14.5,2.0,29.06410539174089,48.333333333333336,87,96,7,10,1.0,0.0,1.0,0.0,1,0.2,0.0,0.4,0.8,2.6666666666666665,0.6620689655172414,1,0,145,0,0,10,0,146.0,0.0068493150684931,145,0,-145,0,1,0,0,1,0,0.5,0.5,0.5,0.0,2017.2551724137927,4,0.0551724137931034,0.0,0.0206896551724137,0.0,0.9172413793103448,0.0068965517241379,0.0,0.0,0.0,0.0,0.0,1,0,0,4.983606621708336,-4.9836066217083435
dfa5af6039b4ae702ea1aa73be6b2e09b2266cc22cba300c6f7babd95640a3b66d56208e0512454e4adbcd63a0464305e0f89fa64715c80e3f0d864e1510d60c,1,0,1,0,0,0,40,1,0,0,0,0,1,0,0,1,0,0,6,6,5,0.238095238095238,514,1.2,85.66666666666667,109.5,60.58272581080078,102.8,139,139,2,2,2.5,0.0,4.0,1.5,4,0.0,0.5,0.1666666666666666,0.1666666666666666,1.2,0.2704280155642023,0,0,274,240,0,3,3,275.0,0.8763636363636363,274,240,-34,0,1,0,0,0,0,0.0,0.0,0.0,0.1666666666666666,2016.731517509728,4,0.0,0.0,0.311284046692607,0.0,0.0,0.0019455252918287,0.0,0.0,0.1770428015564202,0.5097276264591439,0.0,1,0,0,5.616771097666572,-0.13197416417591631
f3c95c2dca0e01b2e9e2fed380a926027fb1a9c03a7e08d6a1e8e79bcbb89128565d14d037220c03892334899c7fbcef26f1d3c9d7f7c362a4b15a7b133d2cde,1,0,0,1,0,0,20,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0.0476190476190476,7,1.0,7.0,7.0,0.0,7.0,7,7,1,3,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,7,0,0,1,1.0,8.0,0,7,7,0,0,1,0,0,1,0.0,0.0,1.0,0.0,2020.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0.0,2.0794415416798357
