roc_auc,average_precision,brier_score,accuracy,balanced_accuracy,precision_repurchase,recall_repurchase,f1_repurchase,precision_churn,recall_churn,f1_churn,cm_tn_churn_correct,cm_fp_churn_as_repurchase,cm_fn_repurchase_as_churn,cm_tp_repurchase_correct,dataset,feature_set,model_name,n_train,n_test,n_features_original,target_rate_train,target_rate_test,top10_actual_churn_rate,top10_churn_capture_rate,top20_actual_churn_rate,selection_score
0.6576441845978698,0.754813943100739,0.21587151447241149,0.6531611754229741,0.5736659926221525,0.6735357917570499,0.8752642706131079,0.7612626417407294,0.5597014925373134,0.2720677146311971,0.3661513425549227,225,602,177,1242,promotion_only,promotion_plan_focused,gradient_boosting,6737,2246,20,0.6317351937063975,0.6317898486197685,0.6177777777777778,0.16807738814993953,0.5555555555555556,0.6181201927055724
0.6549667536703897,0.755394392966101,0.21657823348153685,0.6531611754229741,0.5744226949339292,0.6741022850924918,0.8731501057082452,0.7608228431071539,0.5588235294117647,0.2756952841596131,0.36923076923076925,228,599,180,1239,promotion_only,tree_candidate,gradient_boosting,6737,2246,53,0.6317351937063975,0.6317898486197685,0.6044444444444445,0.16444981862152358,0.5466666666666666,0.6156045966838093
0.653853429829921,0.7562773093298844,0.21721217886929162,0.649154051647373,0.572008149888412,0.6730663741086121,0.864693446088795,0.756940160394818,0.5460992907801419,0.279322853688029,0.3696,231,596,192,1227,promotion_only,promotion_plan_focused,xgboost,6737,2246,20,0.6317351937063975,0.6317898486197685,0.6,0.16324062877871826,0.5466666666666666,0.6152017988091398
0.6556339810466522,0.7563729463248416,0.21675473655892738,0.6478183437221727,0.5706988333320551,0.672338090010977,0.8632840028188865,0.755939524838013,0.5424528301886793,0.2781136638452237,0.3677058353317346,230,597,194,1225,promotion_only,core_reduced,gradient_boosting,6737,2246,23,0.6317351937063975,0.6317898486197685,0.5911111111111111,0.1608222490931076,0.5377777777777778,0.6145122442956541
0.6514866047500112,0.7512217560117588,0.21736899288984046,0.6495992876224399,0.5713515742901868,0.6724890829694323,0.8682170542635659,0.7579206398031375,0.5483091787439613,0.27448609431680776,0.36583400483481066,227,600,187,1232,promotion_only,promotion_reduced_interpretable,gradient_boosting,6737,2246,32,0.6317351937063975,0.6317898486197685,0.5955555555555555,0.16203143893591293,0.5533333333333333,0.6114806586212991
0.654721336704408,0.7586906223812229,0.21711451086153785,0.6455921638468388,0.5699459656603719,0.6721945826423439,0.8569415081042988,0.7534076827757125,0.5354691075514875,0.282950423216445,0.370253164556962,234,593,203,1216,promotion_only,core_reduced,xgboost,6737,2246,23,0.6317351937063975,0.6317898486197685,0.5644444444444444,0.15356711003627568,0.5355555555555556,0.6114064872614228
0.6484717254943064,0.7547440966014989,0.2181357352547604,0.6482635796972396,0.5702944918377555,0.6719518862766539,0.8661028893587033,0.7567733990147784,0.5443645083932853,0.27448609431680776,0.364951768488746,227,600,190,1229,promotion_only,tree_candidate,xgboost,6737,2246,53,0.6317351937063975,0.6317898486197685,0.5955555555555555,0.16203143893591293,0.5511111111111111,0.611004548103667
0.6548529926809503,0.7564458830133456,0.2172533503774293,0.6482635796972396,0.5680243849024255,0.6702761234434218,0.8724453840732911,0.7581139007960809,0.5463659147869674,0.26360338573155984,0.3556280587275693,218,609,181,1238,promotion_only,core_reduced,catboost,6737,2246,23,0.6317351937063975,0.6317898486197685,0.5688888888888889,0.154776299879081,0.5333333333333333,0.6086691586528314
0.6481768842782313,0.746096890441809,0.218250567712237,0.6495992876224399,0.5703426378744846,0.6717391304347826,0.8710359408033826,0.7585148818656029,0.5492610837438424,0.26964933494558646,0.36171938361719386,223,604,183,1236,promotion_only,content_added,gradient_boosting,6737,2246,94,0.6317351937063975,0.6317898486197685,0.5955555555555555,0.16203143893591293,0.5422222222222223,0.6079845541108277
0.6483950326924373,0.7532334392517779,0.2182719264552156,0.6469278717720391,0.5702463458010265,0.6721672167216721,0.8611698379140239,0.7550200803212851,0.5397196261682243,0.279322853688029,0.36812749003984063,231,596,197,1222,promotion_only,promotion_reduced_interpretable,xgboost,6737,2246,32,0.6317351937063975,0.6317898486197685,0.56,0.1523579201934704,0.5355555555555556,0.6059845525777455
0.6427823978089718,0.7463100662205868,0.21928336214675895,0.6433659839715049,0.566670756949433,0.6701541850220264,0.857646229739253,0.7523956723338485,0.5302325581395348,0.2756952841596131,0.3627684964200477,228,599,202,1217,promotion_only,content_added,xgboost,6737,2246,94,0.6317351937063975,0.6317898486197685,0.5822222222222222,0.15840386940749698,0.52,0.6045172215264594
0.6479135723251468,0.7498362253102093,0.21823825373493086,0.6455921638468388,0.5618744743347538,0.6663107314468767,0.879492600422833,0.7582017010935601,0.5415549597855228,0.24425634824667472,0.33666666666666667,202,625,171,1248,promotion_only,tree_candidate,catboost,6737,2246,53,0.6317351937063975,0.6317898486197685,0.5911111111111111,0.1608222490931076,0.5333333333333333,0.6043252827775363
0.6337957057143806,0.7331963776406425,0.22478317012167587,0.6384683882457702,0.5675872359317706,0.6717600452744765,0.8365045806906272,0.7451349654739485,0.5156576200417536,0.29866989117291415,0.3782542113323124,247,580,232,1187,promotion_only,promotion_plan_focused,hist_gradient_boosting,6737,2246,20,0.6317351937063975,0.6317898486197685,0.5866666666666667,0.1596130592503023,0.5266666666666666,0.601307645657569
0.6448923020026195,0.7481471107600489,0.2189270215611106,0.6433659839715049,0.5596082020395172,0.6650641025641025,0.8773784355179705,0.7566089334548769,0.5347593582887701,0.2418379685610641,0.33305578684429643,200,627,174,1245,promotion_only,promotion_reduced_interpretable,catboost,6737,2246,32,0.6317351937063975,0.6317898486197685,0.5777777777777777,0.15719467956469166,0.52,0.6001806755420173
0.6394952591066312,0.7497536138705154,0.22364969573803703,0.6362422083704363,0.5645642613247573,0.6698645598194131,0.8365045806906272,0.7439674083359449,0.510548523206751,0.2926239419588875,0.372021521906226,242,585,232,1187,promotion_only,core_reduced,lightgbm,6737,2246,23,0.6317351937063975,0.6317898486197685,0.5288888888888889,0.14389359129383314,0.52,0.5984381946927794
0.6423443966960741,0.7394588092844523,0.21960971986334218,0.6420302760463046,0.5557765444439048,0.6626123744050767,0.883016208597604,0.7570996978851964,0.532394366197183,0.22853688029020555,0.3197969543147208,189,638,166,1253,promotion_only,content_added,catboost,6737,2246,94,0.6317351937063975,0.6317898486197685,0.5777777777777777,0.15719467956469166,0.5066666666666667,0.594866879544544
0.6309239863554985,0.7385230407140944,0.2247656785636846,0.6340160284951024,0.5617935208216697,0.668169014084507,0.835799859055673,0.7426424546023794,0.505307855626327,0.2877871825876663,0.3667180277349769,238,589,233,1186,promotion_only,core_reduced,hist_gradient_boosting,6737,2246,23,0.6317351937063975,0.6317898486197685,0.5466666666666666,0.1487303506650544,0.5111111111111111,0.5937146314266478
0.6303172610784884,0.7409116023474274,0.22517833144077903,0.6326803205699021,0.5619976088888662,0.6685584562996595,0.8301620859760395,0.7406475950958818,0.5020661157024794,0.29383313180169285,0.3707093821510298,243,584,241,1178,promotion_only,promotion_reduced_interpretable,lightgbm,6737,2246,32,0.6317351937063975,0.6317898486197685,0.5377777777777778,0.14631197097944376,0.5044444444444445,0.5936123045090972
0.6338694160183994,0.7452231758225687,0.2207535606419991,0.6447016918967052,0.562178689115502,0.6666666666666666,0.8752642706131079,0.7568555758683729,0.5378590078328982,0.24909310761789602,0.34049586776859503,206,621,177,1242,promotion_only,without_churn_prevention,xgboost,6737,2246,52,0.6317351937063975,0.6317898486197685,0.5644444444444444,0.15356711003627568,0.54,0.593577663973273
0.6272474186481105,0.7395487778289493,0.22627172236077728,0.6340160284951024,0.563306925445223,0.6693136698808848,0.8315715292459479,0.7416719044626021,0.505175983436853,0.2950423216444982,0.37251908396946565,244,583,239,1180,promotion_only,tree_candidate,lightgbm,6737,2246,53,0.6317351937063975,0.6317898486197685,0.5466666666666666,0.1487303506650544,0.5111111111111111,0.5934048810955618
0.6372451775140113,0.7420698681122384,0.220071448743754,0.6438112199465716,0.5581949241295154,0.6640169581346052,0.883016208597604,0.7580157289776165,0.5376044568245125,0.23337363966142685,0.3254637436762226,193,634,166,1253,promotion_only,without_churn_prevention,gradient_boosting,6737,2246,52,0.6317351937063975,0.6317898486197685,0.5733333333333334,0.15598548972188633,0.5333333333333333,0.5932838428585787
0.6304970630917596,0.739489849054398,0.22578943038476604,0.6393588601959038,0.5677874893588737,0.6717428087986463,0.8393234672304439,0.7462406015037594,0.5179704016913319,0.2962515114873035,0.3769230769230769,245,582,228,1191,promotion_only,promotion_plan_focused,lightgbm,6737,2246,20,0.6317351937063975,0.6317898486197685,0.5333333333333333,0.14510278113663846,0.5111111111111111,0.5930338673779868
0.634592458711578,0.7390266435100786,0.2205754264367579,0.6487088156723063,0.5610619567060612,0.6652675760755509,0.8935870331219169,0.7627067669172932,0.5558823529411765,0.22853688029020555,0.32390745501285345,189,638,151,1268,promotion_only,without_churn_prevention,catboost,6737,2246,52,0.6317351937063975,0.6317898486197685,0.5688888888888889,0.154776299879081,0.5244444444444445,0.589937132674594
0.6228933978575439,0.7331465875393992,0.2269349515649043,0.6415850400712377,0.5705582298619615,0.6734463276836158,0.8400281888653982,0.7475697710881154,0.523109243697479,0.3010882708585248,0.3821949347659248,249,578,227,1192,promotion_only,promotion_reduced_interpretable,hist_gradient_boosting,6737,2246,32,0.6317351937063975,0.6317898486197685,0.5377777777777778,0.14631197097944376,0.5288888888888889,0.58941858321619
0.6224409103265154,0.7327555470347682,0.22842102048282345,0.6268922528940338,0.5551468113263338,0.6644029428409735,0.8273431994362227,0.7369742623979912,0.48851774530271397,0.282950423216445,0.35834609494640124,234,593,245,1174,promotion_only,tree_candidate,hist_gradient_boosting,6737,2246,53,0.6317351937063975,0.6317898486197685,0.5466666666666666,0.1487303506650544,0.4888888888888889,0.5877298598880907
0.6140946031275325,0.7239831062649451,0.2300921652992821,0.6242208370436332,0.5532848805253968,0.6634451392836839,0.8224101479915433,0.7344241661422278,0.48254620123203285,0.2841596130592503,0.3576864535768645,235,592,252,1167,promotion_only,content_added,hist_gradient_boosting,6737,2246,94,0.6317351937063975,0.6317898486197685,0.52,0.1414752116082225,0.4866666666666667,0.5779622899325134
0.6189241192896884,0.7267050966052692,0.22911872519182527,0.6264470169189671,0.5545422164049312,0.6640271493212669,0.8273431994362227,0.7367430185127078,0.4874476987447699,0.28174123337363965,0.357088122605364,233,594,245,1174,promotion_only,content_added,lightgbm,6737,2246,94,0.6317351937063975,0.6317898486197685,0.5022222222222222,0.13663845223700122,0.4888888888888889,0.5777866461710564
0.6095015564378068,0.7299666144850023,0.23041766200261002,0.6264470169189671,0.5502542366381966,0.6609322974472808,0.8393234672304439,0.7395218876125427,0.4864864864864865,0.26118500604594924,0.33988985051140835,216,611,228,1191,promotion_only,without_churn_prevention,lightgbm,6737,2246,52,0.6317351937063975,0.6317898486197685,0.5244444444444445,0.14268440145102781,0.4866666666666667,0.5746117715918228
0.6072966383840657,0.7192204795722654,0.23161938381534944,0.6273374888691006,0.5517156605849275,0.6618464961067854,0.8386187455954898,0.7398197078023003,0.4888392857142857,0.26481257557436516,0.34352941176470586,219,608,229,1190,promotion_only,without_churn_prevention,hist_gradient_boosting,6737,2246,52,0.6317351937063975,0.6317898486197685,0.49333333333333335,0.13422007255139057,0.4888888888888889,0.5668104935020507
0.502739211240097,0.6330684233267152,0.46482635796972394,0.5351736420302761,0.502739211240097,0.6338329764453962,0.6257928118393234,0.6297872340425532,0.3715976331360947,0.37968561064087064,0.37559808612440193,314,513,531,888,promotion_only,core_reduced,dummy,6737,2246,23,0.6317351937063975,0.6317898486197685,0.3511111111111111,0.09552599758162031,0.35555555555555557,0.49411925915251964
0.502739211240097,0.6330684233267152,0.46482635796972394,0.5351736420302761,0.502739211240097,0.6338329764453962,0.6257928118393234,0.6297872340425532,0.3715976331360947,0.37968561064087064,0.37559808612440193,314,513,531,888,promotion_only,tree_candidate,dummy,6737,2246,53,0.6317351937063975,0.6317898486197685,0.3511111111111111,0.09552599758162031,0.35555555555555557,0.49411925915251964
0.502739211240097,0.6330684233267152,0.46482635796972394,0.5351736420302761,0.502739211240097,0.6338329764453962,0.6257928118393234,0.6297872340425532,0.3715976331360947,0.37968561064087064,0.37559808612440193,314,513,531,888,promotion_only,content_added,dummy,6737,2246,94,0.6317351937063975,0.6317898486197685,0.3511111111111111,0.09552599758162031,0.35555555555555557,0.49411925915251964
0.502739211240097,0.6330684233267152,0.46482635796972394,0.5351736420302761,0.502739211240097,0.6338329764453962,0.6257928118393234,0.6297872340425532,0.3715976331360947,0.37968561064087064,0.37559808612440193,314,513,531,888,promotion_only,without_churn_prevention,dummy,6737,2246,52,0.6317351937063975,0.6317898486197685,0.3511111111111111,0.09552599758162031,0.35555555555555557,0.49411925915251964
0.502739211240097,0.6330684233267152,0.46482635796972394,0.5351736420302761,0.502739211240097,0.6338329764453962,0.6257928118393234,0.6297872340425532,0.3715976331360947,0.37968561064087064,0.37559808612440193,314,513,531,888,promotion_only,promotion_plan_focused,dummy,6737,2246,20,0.6317351937063975,0.6317898486197685,0.3511111111111111,0.09552599758162031,0.35555555555555557,0.49411925915251964
0.502739211240097,0.6330684233267152,0.46482635796972394,0.5351736420302761,0.502739211240097,0.6338329764453962,0.6257928118393234,0.6297872340425532,0.3715976331360947,0.37968561064087064,0.37559808612440193,314,513,531,888,promotion_only,promotion_reduced_interpretable,dummy,6737,2246,32,0.6317351937063975,0.6317898486197685,0.3511111111111111,0.09552599758162031,0.35555555555555557,0.49411925915251964
