dataset_scope,model_name,score_type,decile,row_count,mean_score,observed_repurchase_rate,observed_nonrepurchase_rate,mean_churn_risk
overall_with_promotion,ExtraTrees,churn_risk,2,2308,0.39836571316955477,0.41984402079722705,0.580155979202773,0.39836571316955477
overall_with_promotion,ExtraTrees,churn_risk,3,2308,0.34529027868854223,0.6039861351819757,0.39601386481802425,0.34529027868854223
overall_with_promotion,ExtraTrees,churn_risk,4,2308,0.2993768322030644,0.682842287694974,0.317157712305026,0.2993768322030644
overall_with_promotion,ExtraTrees,churn_risk,5,2308,0.2681921778316537,0.7378682842287695,0.2621317157712305,0.2681921778316537
overall_with_promotion,ExtraTrees,churn_risk,6,2307,0.23898670429471142,0.7802340702210663,0.21976592977893372,0.23898670429471142
overall_with_promotion,ExtraTrees,churn_risk,7,2308,0.21277354256193523,0.8318890814558059,0.16811091854419413,0.21277354256193523
overall_with_promotion,ExtraTrees,churn_risk,8,2308,0.18328669249608373,0.8851819757365684,0.11481802426343157,0.18328669249608373
overall_with_promotion,ExtraTrees,churn_risk,9,2308,0.1485071534701376,0.9493067590987868,0.05069324090121319,0.1485071534701376
overall_with_promotion,ExtraTrees,churn_risk,10,2308,0.09831227686010215,0.9744367417677643,0.025563258232235708,0.09831227686010215
overall_with_promotion,LightGBM,repurchase_score,1,2308,0.9897599575871735,0.9766031195840554,0.023396880415944565,
overall_with_promotion,LightGBM,repurchase_score,2,2308,0.9694048852282917,0.9592720970537262,0.04072790294627382,
overall_with_promotion,LightGBM,repurchase_score,3,2308,0.9376619140240019,0.9302426343154246,0.06975736568457536,
overall_with_promotion,LightGBM,repurchase_score,4,2308,0.8887310374422093,0.8726169844020797,0.1273830155979203,
overall_with_promotion,LightGBM,repurchase_score,5,2308,0.8210193247749029,0.7980935875216638,0.20190641247833618,
overall_with_promotion,LightGBM,repurchase_score,6,2307,0.742283893613769,0.752925877763329,0.24707412223667102,
overall_with_promotion,LightGBM,repurchase_score,7,2308,0.6582988471575217,0.6737435008665511,0.3262564991334489,
overall_with_promotion,LightGBM,repurchase_score,8,2308,0.5572783506268489,0.5662911611785095,0.43370883882149047,
overall_with_promotion,LightGBM,repurchase_score,9,2308,0.39590215756394476,0.39471403812824957,0.6052859618717504,
overall_with_promotion,LightGBM,repurchase_score,10,2308,0.2404822439047027,0.24956672443674177,0.7504332755632582,
overall_with_promotion,LightGBM,churn_risk,1,2308,0.7595177560952973,0.24956672443674177,0.7504332755632582,0.7595177560952973
overall_with_promotion,LightGBM,churn_risk,2,2308,0.6040978424360552,0.39471403812824957,0.6052859618717504,0.6040978424360552
overall_with_promotion,LightGBM,churn_risk,3,2308,0.4427216493731511,0.5662911611785095,0.43370883882149047,0.4427216493731511
overall_with_promotion,LightGBM,churn_risk,4,2308,0.34170115284247826,0.6728769497400346,0.32712305025996535,0.34170115284247826
overall_with_promotion,LightGBM,churn_risk,5,2308,0.2576996291997248,0.7538994800693241,0.24610051993067594,0.2576996291997248
overall_with_promotion,LightGBM,churn_risk,6,2307,0.17896303062834598,0.7980060684872128,0.20199393151278722,0.17896303062834598
overall_with_promotion,LightGBM,churn_risk,7,2308,0.11126896255779077,0.8726169844020797,0.1273830155979203,0.11126896255779077
overall_with_promotion,LightGBM,churn_risk,8,2308,0.062338085975998,0.9302426343154246,0.06975736568457536,0.062338085975998
overall_with_promotion,LightGBM,churn_risk,9,2308,0.030595114771708228,0.9592720970537262,0.04072790294627382,0.030595114771708228
overall_with_promotion,LightGBM,churn_risk,10,2308,0.010240042412826472,0.9766031195840554,0.023396880415944565,0.010240042412826472
overall_with_promotion,XGBoost,repurchase_score,1,2308,0.9841555972136492,0.9774696707105719,0.022530329289428108,
overall_with_promotion,XGBoost,repurchase_score,2,2308,0.9595861962546096,0.9640381282495667,0.035961871750433305,
overall_with_promotion,XGBoost,repurchase_score,3,2308,0.9252029037816479,0.9276429809358753,0.07235701906412473,
overall_with_promotion,XGBoost,repurchase_score,4,2308,0.8767813542015218,0.8674176776429809,0.13258232235701906,
overall_with_promotion,XGBoost,repurchase_score,5,2308,0.8138272486226811,0.8119584055459272,0.18804159445407276,
overall_with_promotion,XGBoost,repurchase_score,6,2307,0.7363441708184033,0.7420892934547031,0.2579107065452969,
overall_with_promotion,XGBoost,repurchase_score,7,2308,0.6582654090130143,0.6733102253032929,0.3266897746967071,
overall_with_promotion,XGBoost,repurchase_score,8,2308,0.5616022367901984,0.5476603119584056,0.4523396880415944,
overall_with_promotion,XGBoost,repurchase_score,9,2308,0.41096365839191284,0.4168110918544194,0.5831889081455806,
overall_with_promotion,XGBoost,repurchase_score,10,2308,0.25284604097440505,0.2456672443674177,0.7543327556325823,
overall_with_promotion,XGBoost,churn_risk,1,2308,0.747153959025595,0.2456672443674177,0.7543327556325823,0.747153959025595
overall_with_promotion,XGBoost,churn_risk,2,2308,0.5890363416080872,0.4168110918544194,0.5831889081455806,0.5890363416080872
overall_with_promotion,XGBoost,churn_risk,3,2308,0.4383977632098016,0.5472270363951474,0.45277296360485264,0.4383977632098016
overall_with_promotion,XGBoost,churn_risk,4,2308,0.34173459098698566,0.6733102253032929,0.3266897746967071,0.34173459098698566
overall_with_promotion,XGBoost,churn_risk,5,2308,0.26363955910738873,0.74263431542461,0.25736568457539,0.26363955910738873
overall_with_promotion,XGBoost,churn_risk,6,2307,0.18615544242780344,0.811876896402254,0.18812310359774598,0.18615544242780344
overall_with_promotion,XGBoost,churn_risk,7,2308,0.12321864579847822,0.8674176776429809,0.13258232235701906,0.12321864579847822
overall_with_promotion,XGBoost,churn_risk,8,2308,0.0747970962183521,0.9276429809358753,0.07235701906412473,0.0747970962183521
overall_with_promotion,XGBoost,churn_risk,9,2308,0.04041380374539043,0.9640381282495667,0.035961871750433305,0.04041380374539043
overall_with_promotion,XGBoost,churn_risk,10,2308,0.015844402786350745,0.9774696707105719,0.022530329289428108,0.015844402786350745
promotion_only,LogisticRegression,repurchase_score,1,1191,0.9697779474909982,0.9513014273719563,0.04869857262804367,
promotion_only,LogisticRegression,repurchase_score,2,1190,0.9040334724051206,0.8991596638655462,0.10084033613445376,
promotion_only,LogisticRegression,repurchase_score,3,1190,0.8450530161995395,0.8605042016806723,0.13949579831932768,
promotion_only,LogisticRegression,repurchase_score,4,1191,0.7866710368187181,0.7959697732997482,0.20403022670025184,
promotion_only,LogisticRegression,repurchase_score,5,1190,0.7289907212429166,0.7285714285714285,0.27142857142857146,
promotion_only,LogisticRegression,repurchase_score,6,1190,0.6614818224422092,0.6941176470588235,0.3058823529411765,
promotion_only,LogisticRegression,repurchase_score,7,1191,0.5851869926700962,0.5902602854743912,0.40973971452560876,
promotion_only,LogisticRegression,repurchase_score,8,1190,0.5441573799485147,0.5529411764705883,0.44705882352941173,
promotion_only,LogisticRegression,repurchase_score,9,1190,0.4489566152794263,0.40336134453781514,0.5966386554621849,
promotion_only,LogisticRegression,repurchase_score,10,1191,0.276928860686775,0.2753988245172124,0.7246011754827876,
promotion_only,LogisticRegression,churn_risk,1,1191,0.723071139313225,0.2753988245172124,0.7246011754827876,0.723071139313225
promotion_only,LogisticRegression,churn_risk,2,1190,0.5510433847205737,0.40336134453781514,0.5966386554621849,0.5510433847205737
promotion_only,LogisticRegression,churn_risk,3,1190,0.4558426200514852,0.5529411764705883,0.44705882352941173,0.4558426200514852
promotion_only,LogisticRegression,churn_risk,4,1191,0.4148130073299038,0.5902602854743912,0.40973971452560876,0.4148130073299038
promotion_only,LogisticRegression,churn_risk,5,1190,0.3385181775577908,0.6941176470588235,0.3058823529411765,0.3385181775577908
promotion_only,LogisticRegression,churn_risk,6,1190,0.27100927875708325,0.7285714285714285,0.27142857142857146,0.27100927875708325
promotion_only,LogisticRegression,churn_risk,7,1191,0.21332896318128183,0.7959697732997482,0.20403022670025184,0.21332896318128183
promotion_only,LogisticRegression,churn_risk,8,1190,0.1549469838004604,0.8605042016806723,0.13949579831932768,0.1549469838004604
promotion_only,LogisticRegression,churn_risk,9,1190,0.0959665275948794,0.8991596638655462,0.10084033613445376,0.0959665275948794
promotion_only,LogisticRegression,churn_risk,10,1191,0.03022205250900172,0.9513014273719563,0.04869857262804367,0.03022205250900172
promotion_only,HistGradientBoosting,repurchase_score,1,1191,0.9861400922591743,0.9706129303106633,0.029387069689336687,
promotion_only,HistGradientBoosting,repurchase_score,2,1190,0.9521074840452579,0.9302521008403362,0.06974789915966384,
promotion_only,HistGradientBoosting,repurchase_score,3,1190,0.8994319953014013,0.853781512605042,0.14621848739495802,
promotion_only,HistGradientBoosting,repurchase_score,4,1191,0.8315680961165548,0.8136020151133502,0.18639798488664983,
promotion_only,HistGradientBoosting,repurchase_score,5,1190,0.761167696957684,0.7571428571428571,0.24285714285714288,
promotion_only,HistGradientBoosting,repurchase_score,6,1190,0.6689850309703234,0.6865546218487395,0.3134453781512605,
promotion_only,HistGradientBoosting,repurchase_score,7,1191,0.5973724628173542,0.6196473551637279,0.38035264483627207,
promotion_only,HistGradientBoosting,repurchase_score,8,1190,0.5011121491434373,0.5126050420168067,0.4873949579831933,
promotion_only,HistGradientBoosting,repurchase_score,9,1190,0.3599040994857557,0.36554621848739494,0.634453781512605,
promotion_only,HistGradientBoosting,repurchase_score,10,1191,0.22404642715866402,0.24181360201511334,0.7581863979848866,
promotion_only,HistGradientBoosting,churn_risk,1,1191,0.7759535728413359,0.24181360201511334,0.7581863979848866,0.7759535728413359
promotion_only,HistGradientBoosting,churn_risk,2,1190,0.6400959005142444,0.36554621848739494,0.634453781512605,0.6400959005142444
promotion_only,HistGradientBoosting,churn_risk,3,1190,0.49888785085656284,0.5126050420168067,0.4873949579831933,0.49888785085656284
promotion_only,HistGradientBoosting,churn_risk,4,1191,0.4026275371826457,0.6188077246011755,0.3811922753988245,0.4026275371826457
promotion_only,HistGradientBoosting,churn_risk,5,1190,0.33101496902967664,0.6873949579831933,0.3126050420168067,0.33101496902967664
promotion_only,HistGradientBoosting,churn_risk,6,1190,0.2388323030423158,0.7571428571428571,0.24285714285714288,0.2388323030423158
promotion_only,HistGradientBoosting,churn_risk,7,1191,0.1684319038834453,0.8136020151133502,0.18639798488664983,0.1684319038834453
promotion_only,HistGradientBoosting,churn_risk,8,1190,0.10056800469859854,0.853781512605042,0.14621848739495802,0.10056800469859854
promotion_only,HistGradientBoosting,churn_risk,9,1190,0.04789251595474209,0.9302521008403362,0.06974789915966384,0.04789251595474209
promotion_only,HistGradientBoosting,churn_risk,10,1191,0.013859907740825751,0.9706129303106633,0.029387069689336687,0.013859907740825751
promotion_only,RandomForest,repurchase_score,1,1191,0.9456566700736776,0.9722921914357683,0.027707808564231717,
promotion_only,RandomForest,repurchase_score,2,1190,0.8963785004900217,0.9176470588235294,0.08235294117647063,
promotion_only,RandomForest,repurchase_score,3,1190,0.8458592079177579,0.8596638655462185,0.14033613445378146,
promotion_only,RandomForest,repurchase_score,4,1191,0.8051123091153303,0.8085642317380353,0.19143576826196473,
promotion_only,RandomForest,repurchase_score,5,1190,0.75505172836959,0.7764705882352941,0.22352941176470587,
promotion_only,RandomForest,repurchase_score,6,1190,0.6699235347792742,0.6647058823529411,0.33529411764705885,
promotion_only,RandomForest,repurchase_score,7,1191,0.5905528664908914,0.5827036104114189,0.41729638958858106,
promotion_only,RandomForest,repurchase_score,8,1190,0.5384950209748625,0.5512605042016807,0.4487394957983193,
promotion_only,RandomForest,repurchase_score,9,1190,0.41612503952854113,0.35126050420168065,0.6487394957983194,
promotion_only,RandomForest,repurchase_score,10,1191,0.2872286865070075,0.26700251889168763,0.7329974811083124,
promotion_only,RandomForest,churn_risk,1,1191,0.7127713134929926,0.26700251889168763,0.7329974811083124,0.7127713134929926
promotion_only,RandomForest,churn_risk,2,1190,0.5838749604714589,0.35126050420168065,0.6487394957983194,0.5838749604714589
promotion_only,RandomForest,churn_risk,3,1190,0.4615049790251376,0.5512605042016807,0.4487394957983193,0.4615049790251376
promotion_only,RandomForest,churn_risk,4,1191,0.4094471335091086,0.5827036104114189,0.41729638958858106,0.4094471335091086
promotion_only,RandomForest,churn_risk,5,1190,0.33007646522072576,0.6647058823529411,0.33529411764705885,0.33007646522072576
promotion_only,RandomForest,churn_risk,6,1190,0.24494827163040997,0.7764705882352941,0.22352941176470587,0.24494827163040997
promotion_only,RandomForest,churn_risk,7,1191,0.19488769088466976,0.8085642317380353,0.19143576826196473,0.19488769088466976
promotion_only,RandomForest,churn_risk,8,1190,0.15414079208224196,0.8596638655462185,0.14033613445378146,0.15414079208224196
promotion_only,RandomForest,churn_risk,9,1190,0.1036214995099782,0.9176470588235294,0.08235294117647063,0.1036214995099782
promotion_only,RandomForest,churn_risk,10,1191,0.05434332992632233,0.9722921914357683,0.027707808564231717,0.05434332992632233
promotion_only,GradientBoosting,repurchase_score,1,1191,0.9621206216106543,0.9764903442485307,0.02350965575146935,
promotion_only,GradientBoosting,repurchase_score,2,1190,0.9210366677195349,0.9252100840336135,0.07478991596638651,
promotion_only,GradientBoosting,repurchase_score,3,1190,0.8693945928839957,0.8672268907563025,0.13277310924369745,
promotion_only,GradientBoosting,repurchase_score,4,1191,0.8161204308875736,0.8102434928631402,0.18975650713685976,
promotion_only,GradientBoosting,repurchase_score,5,1190,0.7605719676637932,0.7647058823529411,0.23529411764705888,
promotion_only,GradientBoosting,repurchase_score,6,1190,0.6771747768961033,0.673109243697479,0.32689075630252096,
promotion_only,GradientBoosting,repurchase_score,7,1191,0.5887053156084481,0.5860621326616289,0.4139378673383711,
promotion_only,GradientBoosting,repurchase_score,8,1190,0.5207126795172383,0.5462184873949579,0.45378151260504207,
promotion_only,GradientBoosting,repurchase_score,9,1190,0.3825159675374385,0.35378151260504204,0.6462184873949579,
promotion_only,GradientBoosting,repurchase_score,10,1191,0.2591356547371246,0.24853064651553317,0.7514693534844669,
promotion_only,GradientBoosting,churn_risk,1,1191,0.7408643452628755,0.24853064651553317,0.7514693534844669,0.7408643452628755
promotion_only,GradientBoosting,churn_risk,2,1190,0.6174840324625616,0.35378151260504204,0.6462184873949579,0.6174840324625616
promotion_only,GradientBoosting,churn_risk,3,1190,0.47928732048276174,0.5462184873949579,0.45378151260504207,0.47928732048276174
promotion_only,GradientBoosting,churn_risk,4,1191,0.41129468439155187,0.5860621326616289,0.4139378673383711,0.41129468439155187
promotion_only,GradientBoosting,churn_risk,5,1190,0.3228252231038967,0.673109243697479,0.32689075630252096,0.3228252231038967
promotion_only,GradientBoosting,churn_risk,6,1190,0.2394280323362068,0.7638655462184873,0.23613445378151265,0.2394280323362068
promotion_only,GradientBoosting,churn_risk,7,1191,0.18387956911242653,0.8110831234256927,0.18891687657430734,0.18387956911242653
promotion_only,GradientBoosting,churn_risk,8,1190,0.13060540711600455,0.8672268907563025,0.13277310924369745,0.13060540711600455
promotion_only,GradientBoosting,churn_risk,9,1190,0.07896333228046516,0.9252100840336135,0.07478991596638651,0.07896333228046516
promotion_only,GradientBoosting,churn_risk,10,1191,0.03787937838934585,0.9764903442485307,0.02350965575146935,0.03787937838934585
promotion_only,ExtraTrees,repurchase_score,1,1191,0.8760069756021741,0.966414777497901,0.033585222502099055,
promotion_only,ExtraTrees,repurchase_score,2,1190,0.8146014836395541,0.9050420168067227,0.0949579831932773,
promotion_only,ExtraTrees,repurchase_score,3,1190,0.7778641997031215,0.826890756302521,0.17310924369747904,
promotion_only,ExtraTrees,repurchase_score,4,1191,0.7440159905320788,0.7850545759865659,0.21494542401343408,
promotion_only,ExtraTrees,repurchase_score,5,1190,0.7157308913078605,0.753781512605042,0.246218487394958,
promotion_only,ExtraTrees,repurchase_score,6,1190,0.6847063147906485,0.6823529411764706,0.3176470588235294,
promotion_only,ExtraTrees,repurchase_score,7,1191,0.6408244138606819,0.6146095717884131,0.38539042821158687,
promotion_only,ExtraTrees,repurchase_score,8,1190,0.6060246912155491,0.5588235294117647,0.4411764705882353,
promotion_only,ExtraTrees,repurchase_score,9,1190,0.5567896750540747,0.3840336134453782,0.6159663865546219,
promotion_only,ExtraTrees,repurchase_score,10,1191,0.33450110031646013,0.27455919395465994,0.7254408060453401,
promotion_only,ExtraTrees,churn_risk,1,1191,0.66549889968354,0.27455919395465994,0.7254408060453401,0.66549889968354
promotion_only,ExtraTrees,churn_risk,2,1190,0.44321032494592516,0.3840336134453782,0.6159663865546219,0.44321032494592516
promotion_only,ExtraTrees,churn_risk,3,1190,0.3939753087844509,0.5588235294117647,0.4411764705882353,0.3939753087844509
promotion_only,ExtraTrees,churn_risk,4,1191,0.35917558613931816,0.6146095717884131,0.38539042821158687,0.35917558613931816
promotion_only,ExtraTrees,churn_risk,5,1190,0.31529368520935147,0.6823529411764706,0.3176470588235294,0.31529368520935147
promotion_only,ExtraTrees,churn_risk,6,1190,0.2842691086921395,0.753781512605042,0.246218487394958,0.2842691086921395
promotion_only,ExtraTrees,churn_risk,7,1191,0.25598400946792127,0.7850545759865659,0.21494542401343408,0.25598400946792127
promotion_only,ExtraTrees,churn_risk,8,1190,0.22213580029687854,0.826890756302521,0.17310924369747904,0.22213580029687854
promotion_only,ExtraTrees,churn_risk,9,1190,0.18539851636044596,0.9050420168067227,0.0949579831932773,0.18539851636044596
promotion_only,ExtraTrees,churn_risk,10,1191,0.12399302439782603,0.966414777497901,0.033585222502099055,0.12399302439782603
promotion_only,LightGBM,repurchase_score,1,1191,0.9898300060854474,0.9722921914357683,0.027707808564231717,
promotion_only,LightGBM,repurchase_score,2,1190,0.9611254416096287,0.926890756302521,0.07310924369747895,
promotion_only,LightGBM,repurchase_score,3,1190,0.9121140320601007,0.8546218487394958,0.14537815126050424,
promotion_only,LightGBM,repurchase_score,4,1191,0.8424692298805835,0.8077246011754828,0.19227539882451716,
promotion_only,LightGBM,repurchase_score,5,1190,0.7649717545398759,0.7596638655462185,0.24033613445378155,
promotion_only,LightGBM,repurchase_score,6,1190,0.6712003165204953,0.6848739495798319,0.31512605042016806,
promotion_only,LightGBM,repurchase_score,7,1191,0.6013551718515815,0.6196473551637279,0.38035264483627207,
promotion_only,LightGBM,repurchase_score,8,1190,0.5016130253638363,0.5243697478991597,0.4756302521008403,
promotion_only,LightGBM,repurchase_score,9,1190,0.35429724523861283,0.3638655462184874,0.6361344537815126,
promotion_only,LightGBM,repurchase_score,10,1191,0.21071962460133467,0.23761544920235098,0.762384550797649,
promotion_only,LightGBM,churn_risk,1,1191,0.7892803753986654,0.23761544920235098,0.762384550797649,0.7892803753986654
promotion_only,LightGBM,churn_risk,2,1190,0.6457027547613872,0.3638655462184874,0.6361344537815126,0.6457027547613872
promotion_only,LightGBM,churn_risk,3,1190,0.4983869746361636,0.5243697478991597,0.4756302521008403,0.4983869746361636
promotion_only,LightGBM,churn_risk,4,1191,0.3986448281484185,0.6196473551637279,0.38035264483627207,0.3986448281484185
promotion_only,LightGBM,churn_risk,5,1190,0.32879968347950467,0.6848739495798319,0.31512605042016806,0.32879968347950467
promotion_only,LightGBM,churn_risk,6,1190,0.23502824546012419,0.7596638655462185,0.24033613445378155,0.23502824546012419
promotion_only,LightGBM,churn_risk,7,1191,0.15753077011941657,0.8077246011754828,0.19227539882451716,0.15753077011941657
promotion_only,LightGBM,churn_risk,8,1190,0.08788596793989924,0.8546218487394958,0.14537815126050424,0.08788596793989924
promotion_only,LightGBM,churn_risk,9,1190,0.03887455839037132,0.926890756302521,0.07310924369747895,0.03887455839037132
promotion_only,LightGBM,churn_risk,10,1191,0.010169993914552812,0.9722921914357683,0.027707808564231717,0.010169993914552812
promotion_only,XGBoost,repurchase_score,1,1191,0.9796765721414792,0.9739714525608733,0.026028547439126748,
promotion_only,XGBoost,repurchase_score,2,1190,0.9408359975374045,0.9243697478991597,0.07563025210084029,
promotion_only,XGBoost,repurchase_score,3,1190,0.8861190304535778,0.8798319327731092,0.12016806722689077,
promotion_only,XGBoost,repurchase_score,4,1191,0.8211257796543772,0.8094038623005877,0.1905961376994123,
promotion_only,XGBoost,repurchase_score,5,1190,0.7538786815995929,0.7621848739495798,0.2378151260504202,
promotion_only,XGBoost,repurchase_score,6,1190,0.6648608324407529,0.6680672268907563,0.33193277310924374,
promotion_only,XGBoost,repurchase_score,7,1191,0.5971497407888385,0.6238455079764903,0.3761544920235097,
promotion_only,XGBoost,repurchase_score,8,1190,0.5134925194397694,0.507563025210084,0.492436974789916,
promotion_only,XGBoost,repurchase_score,9,1190,0.3728608523346797,0.37142857142857144,0.6285714285714286,
promotion_only,XGBoost,repurchase_score,10,1191,0.23533254204353898,0.23089840470193115,0.7691015952980689,
promotion_only,XGBoost,churn_risk,1,1191,0.7646674579564611,0.23089840470193115,0.7691015952980689,0.7646674579564611
promotion_only,XGBoost,churn_risk,2,1190,0.6271391476653203,0.37142857142857144,0.6285714285714286,0.6271391476653203
promotion_only,XGBoost,churn_risk,3,1190,0.48650748056023063,0.507563025210084,0.492436974789916,0.48650748056023063
promotion_only,XGBoost,churn_risk,4,1191,0.40285025921116147,0.6196473551637279,0.38035264483627207,0.40285025921116147
promotion_only,XGBoost,churn_risk,5,1190,0.33513916755924705,0.6722689075630253,0.32773109243697474,0.33513916755924705
promotion_only,XGBoost,churn_risk,6,1190,0.24612131840040705,0.7621848739495798,0.2378151260504202,0.24612131840040705
promotion_only,XGBoost,churn_risk,7,1191,0.17887422034562284,0.8094038623005877,0.1905961376994123,0.17887422034562284
promotion_only,XGBoost,churn_risk,8,1190,0.11388096954642224,0.8798319327731092,0.12016806722689077,0.11388096954642224
promotion_only,XGBoost,churn_risk,9,1190,0.05916400246259545,0.9243697478991597,0.07563025210084029,0.05916400246259545
promotion_only,XGBoost,churn_risk,10,1191,0.020323427858520815,0.9739714525608733,0.026028547439126748,0.020323427858520815
nonpromotion_only,LogisticRegression,repurchase_score,1,1118,0.994101676005517,0.9749552772808586,0.025044722719141377,
nonpromotion_only,LogisticRegression,repurchase_score,2,1117,0.9668828884353766,0.9686660698299016,0.031333930170098445,
nonpromotion_only,LogisticRegression,repurchase_score,3,1118,0.9339044165225117,0.9418604651162791,0.05813953488372092,
nonpromotion_only,LogisticRegression,repurchase_score,4,1117,0.8918657636420603,0.8800358102059087,0.11996418979409129,
nonpromotion_only,LogisticRegression,repurchase_score,5,1118,0.8417618955223167,0.8506261180679785,0.1493738819320215,
nonpromotion_only,LogisticRegression,repurchase_score,6,1117,0.7803256579894674,0.8075201432408237,0.19247985675917634,
nonpromotion_only,LogisticRegression,repurchase_score,7,1117,0.7070903806891994,0.7376902417188899,0.26230975828111014,
nonpromotion_only,LogisticRegression,repurchase_score,8,1118,0.6473890375614293,0.669051878354204,0.330948121645796,
nonpromotion_only,LogisticRegression,repurchase_score,9,1117,0.5228867211076402,0.4637421665174575,0.5362578334825425,
nonpromotion_only,LogisticRegression,repurchase_score,10,1118,0.3383951939990091,0.3300536672629696,0.6699463327370304,
nonpromotion_only,LogisticRegression,churn_risk,1,1118,0.6616048060009909,0.3291592128801431,0.670840787119857,0.6616048060009909
nonpromotion_only,LogisticRegression,churn_risk,2,1117,0.47711327889235994,0.4646374216651746,0.5353625783348255,0.47711327889235994
nonpromotion_only,LogisticRegression,churn_risk,3,1118,0.3526109624385707,0.6717352415026834,0.3282647584973166,0.3526109624385707
nonpromotion_only,LogisticRegression,churn_risk,4,1117,0.29290961931080056,0.7350044762757386,0.2649955237242614,0.29290961931080056
nonpromotion_only,LogisticRegression,churn_risk,5,1118,0.2196455385366279,0.8076923076923077,0.1923076923076923,0.2196455385366279
nonpromotion_only,LogisticRegression,churn_risk,6,1117,0.15821193263013855,0.8504923903312444,0.14950760966875565,0.15821193263013855
nonpromotion_only,LogisticRegression,churn_risk,7,1117,0.10813423635793971,0.8800358102059087,0.11996418979409129,0.10813423635793971
nonpromotion_only,LogisticRegression,churn_risk,8,1118,0.06609558347748846,0.9418604651162791,0.05813953488372092,0.06609558347748846
nonpromotion_only,LogisticRegression,churn_risk,9,1117,0.03311711156462356,0.9686660698299016,0.031333930170098445,0.03311711156462356
nonpromotion_only,LogisticRegression,churn_risk,10,1118,0.005898323994483017,0.9749552772808586,0.025044722719141377,0.005898323994483017
nonpromotion_only,HistGradientBoosting,repurchase_score,1,1118,0.9951601447549937,0.9794275491949911,0.020572450805008913,
nonpromotion_only,HistGradientBoosting,repurchase_score,2,1117,0.9847463338855723,0.9606087735004476,0.0393912264995524,
nonpromotion_only,HistGradientBoosting,repurchase_score,3,1118,0.9681074982079098,0.9543828264758497,0.04561717352415029,
nonpromotion_only,HistGradientBoosting,repurchase_score,4,1117,0.939256402320311,0.9149507609668756,0.08504923903312445,
nonpromotion_only,HistGradientBoosting,repurchase_score,5,1118,0.88758870095684,0.8542039355992844,0.14579606440071557,
nonpromotion_only,HistGradientBoosting,repurchase_score,6,1117,0.8112339151936404,0.8111011638316921,0.18889883616830794,
nonpromotion_only,HistGradientBoosting,repurchase_score,7,1117,0.7303582580874562,0.7376902417188899,0.26230975828111014,
nonpromotion_only,HistGradientBoosting,repurchase_score,8,1118,0.6416556376430893,0.6744186046511628,0.32558139534883723,
nonpromotion_only,HistGradientBoosting,repurchase_score,9,1117,0.445484077912577,0.4664279319606088,0.5335720680393912,
nonpromotion_only,HistGradientBoosting,repurchase_score,10,1118,0.2580256266566871,0.2710196779964222,0.7289803220035778,
nonpromotion_only,HistGradientBoosting,churn_risk,1,1118,0.7419743733433128,0.2710196779964222,0.7289803220035778,0.7419743733433128
nonpromotion_only,HistGradientBoosting,churn_risk,2,1117,0.5545159220874231,0.4664279319606088,0.5335720680393912,0.5545159220874231
nonpromotion_only,HistGradientBoosting,churn_risk,3,1118,0.35834436235691064,0.6744186046511628,0.32558139534883723,0.35834436235691064
nonpromotion_only,HistGradientBoosting,churn_risk,4,1117,0.26964174191254386,0.7376902417188899,0.26230975828111014,0.26964174191254386
nonpromotion_only,HistGradientBoosting,churn_risk,5,1118,0.18872697826189,0.8112701252236136,0.18872987477638636,0.18872697826189
nonpromotion_only,HistGradientBoosting,churn_risk,6,1117,0.11238208358295756,0.8540734109221128,0.14592658907788725,0.11238208358295756
nonpromotion_only,HistGradientBoosting,churn_risk,7,1117,0.06074359767968894,0.9149507609668756,0.08504923903312445,0.06074359767968894
nonpromotion_only,HistGradientBoosting,churn_risk,8,1118,0.031892501792090314,0.9543828264758497,0.04561717352415029,0.031892501792090314
nonpromotion_only,HistGradientBoosting,churn_risk,9,1117,0.015253666114427716,0.9606087735004476,0.0393912264995524,0.015253666114427716
nonpromotion_only,HistGradientBoosting,churn_risk,10,1118,0.00483985524500625,0.9794275491949911,0.020572450805008913,0.00483985524500625
nonpromotion_only,RandomForest,repurchase_score,1,1118,0.9749167823368262,0.9794275491949911,0.020572450805008913,
nonpromotion_only,RandomForest,repurchase_score,2,1117,0.9548969041098878,0.963294538943599,0.036705461056401045,
nonpromotion_only,RandomForest,repurchase_score,3,1118,0.9320163265546899,0.9588550983899821,0.04114490161001794,
nonpromotion_only,RandomForest,repurchase_score,4,1117,0.9040790794359891,0.9131602506714414,0.08683974932855865,
nonpromotion_only,RandomForest,repurchase_score,5,1118,0.8619502584453621,0.8676207513416816,0.1323792486583184,
nonpromotion_only,RandomForest,repurchase_score,6,1117,0.7955609684235337,0.8030438675022381,0.1969561324977619,
nonpromotion_only,RandomForest,repurchase_score,7,1117,0.7167693565060673,0.7153088630259624,0.2846911369740376,
nonpromotion_only,RandomForest,repurchase_score,8,1118,0.6604900273841178,0.684257602862254,0.315742397137746,
nonpromotion_only,RandomForest,repurchase_score,9,1117,0.4943194426031476,0.4395702775290958,0.5604297224709043,
nonpromotion_only,RandomForest,repurchase_score,10,1118,0.330745239462724,0.29964221824686943,0.7003577817531306,
nonpromotion_only,RandomForest,churn_risk,1,1118,0.6692547605372761,0.29964221824686943,0.7003577817531306,0.6692547605372761
