USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq
7758,1536,18,20210314,3
7758,5184,106,20210320,1
7758,192,29,20210320,2
7758,3893,6,20210320,3
7758,1616,1,20210320,4
7758,8106,168,20210320,5
7758,8649,139,20210320,6
7758,8649,10,20210320,7
7758,192,97,20210321,1
7758,2943,128,20210321,2
7758,5541,95,20210327,1
7758,1494,1,20210327,2
7758,6009,24,20210327,3
7758,12399,1,20210327,4
7758,5081,110,20210328,1
7758,5797,112,20210328,2
7758,2874,50,20210328,3
7758,10789,100,20210328,4
7758,4008,129,20210328,5
7758,1494,128,20210328,6
7759,4201,117,20210316,1
7759,1494,129,20210316,2
7759,4792,6,20210316,3
7759,13215,16,20210319,1
7759,10365,141,20210323,1
7759,10925,87,20210323,2
7759,14407,107,20210323,3
7759,14407,107,20210323,3
7759,1133,98,20210324,1
7759,12181,120,20210326,1
7759,12181,1,20210326,2
7759,5145,26,20210331,1
7759,5022,2,20210331,2
7759,2256,93,20210405,1
7759,5184,110,20210407,1
7760,7457,94,20210304,1
7760,8089,74,20210304,2
7760,8089,48,20210305,1
7760,7958,5,20210308,1
7760,13716,1,20210308,2
7760,7958,134,20210308,3
7760,5206,101,20210309,1
7760,10868,35,20210312,1
7761,2737,80,20210323,1
7763,14431,13,20210303,1
7763,14431,16,20210310,1
7763,14434,1,20210312,1
7763,8536,8,20210318,1
7763,4915,24,20210320,1
7763,1302,47,20210322,1
7764,7211,2,20210303,1
7764,2943,4,20210309,1
7764,5038,4,20210309,2
7764,3893,4,20210317,1
7764,3674,22,20210317,2
7765,14447,1,20210407,1
7765,8811,1,20210407,2
7765,579,1,20210407,3
7765,14447,1,20210407,4
7765,14447,1,20210407,5
7766,12759,85,20210322,1
7766,12759,85,20210322,1
7766,8579,116,20210323,1
7766,8579,116,20210323,1
7766,12759,3,20210323,2
7766,12759,3,20210323,2
7768,7592,1,20210311,1
7768,4108,82,20210320,1
7769,3642,82,20210327,1
7769,10651,2,20210328,1
7769,10651,1,20210328,2
7770,4136,2,20210315,1
7770,3893,6,20210316,1
7770,5991,34,20210316,2
7770,3151,16,20210316,3
7770,14589,30,20210316,4
7770,10703,51,20210321,1
7770,4201,42,20210322,1
7770,5184,42,20210322,2
7771,13336,3,20210329,1
7771,13336,3,20210329,1
7772,7083,22,20210320,1
7772,7083,66,20210321,1
7772,11805,167,20210321,2
7773,4167,139,20210302,1
7773,11658,94,20210306,1
7773,11957,24,20210306,2
7773,11658,91,20210306,3
7773,10858,54,20210307,1
7773,10858,44,20210307,2
7773,4278,112,20210315,1
7773,2943,118,20210315,2
7773,2943,20,20210315,3
7773,1588,21,20210316,1
7773,10091,106,20210316,2
7773,13215,115,20210316,3
7773,5038,1,20210316,4
7773,5038,102,20210316,5
7773,1588,73,20210316,6
7773,8649,150,20210317,1
7773,8649,1,20210317,2
7773,5081,111,20210317,3
7774,2943,55,20210309,1
7776,14489,1,20210327,1
7776,2198,1,20210327,2
7777,8106,169,20210313,1
7777,1647,112,20210313,2
7777,13077,97,20210319,1
7777,13215,34,20210320,1
7777,10091,107,20210320,2
7777,2943,18,20210320,3
7777,13215,78,20210321,1
7777,2943,110,20210321,2
7777,12399,87,20210326,1
7778,14294,80,20210305,1
7778,6886,99,20210307,1
7778,7121,42,20210307,2
7778,3935,82,20210307,3
7778,9256,95,20210309,1
7778,3183,116,20210314,1
7778,2523,116,20210319,1
7778,9227,56,20210319,2
7778,12690,90,20210319,3
7778,2523,1,20210319,4
7778,9227,28,20210319,5
7778,9416,79,20210320,1
7778,9909,153,20210320,2
7778,9416,59,20210320,3
7778,12222,102,20210320,4
7778,7984,92,20210321,1
7778,14253,27,20210321,2
7778,5468,114,20210321,3
7778,4162,67,20210321,4
7778,6479,80,20210324,1
7778,12974,124,20210325,1
7778,4178,97,20210325,2
7778,12006,69,20210326,1
7780,6588,50,20210318,1
7780,6588,14,20210318,2
7780,6591,1,20210402,1
7781,7628,1,20210306,1
7781,1536,23,20210306,2
7781,12705,134,20210307,1
7781,1536,54,20210308,1
7781,13743,72,20210309,1
7781,854,8,20210309,2
7781,10508,3,20210321,1
7781,1616,111,20210321,2
7781,10925,121,20210323,1
7782,10508,49,20210320,1
7782,6009,64,20210322,1
7782,568,42,20210322,2
7782,10978,7,20210325,1
7782,5541,93,20210326,1
7783,7628,34,20210309,1
7783,1588,98,20210309,2
7783,1908,106,20210315,1
7783,7628,1,20210315,2
7783,1588,1,20210315,3
7783,13215,30,20210317,1
7783,10508,99,20210318,1
7783,13215,5,20210318,2
7783,10508,3,20210326,1
7783,1494,51,20210326,2
7784,12117,1,20210318,1
7785,611,83,20210320,1
7785,611,1,20210320,2
7785,4216,126,20210321,1
7785,5493,80,20210321,2
7785,7758,83,20210404,1
7785,14489,1,20210404,2
7785,14489,51,20210404,3
7785,10828,115,20210404,4
7785,4077,101,20210404,5
7785,1424,111,20210404,6
7786,9287,3,20210303,1
7786,8599,120,20210303,2
7786,1616,38,20210310,1
7786,1616,71,20210311,1
7786,1616,40,20210312,1
7786,8649,135,20210312,2
7786,2939,101,20210317,1
7786,12216,1,20210320,1
7786,12216,90,20210320,2
7787,11132,1,20210307,1
7787,14434,1,20210307,2
7787,5654,1,20210307,3
7787,14250,1,20210312,1
7787,458,2,20210312,2
7788,7586,200,20210304,1
7788,5735,93,20210305,1
7788,13204,101,20210305,2
7788,14326,16,20210320,1
7788,14326,200,20210320,2
7793,10363,13,20210307,1
7793,10363,12,20210308,1
7793,10363,7,20210310,1
7793,10363,17,20210310,2
7793,10363,4,20210311,1
7793,1647,38,20210313,1
7793,9119,6,20210313,2
7793,3674,2,20210313,3
7793,10363,3,20210314,1
7793,10682,23,20210314,2
7793,3674,5,20210314,3
7793,10363,13,20210315,1
7793,3674,2,20210315,2
7793,13077,53,20210318,1
7793,13077,1,20210318,2
7793,13077,45,20210320,1
7793,8106,27,20210326,1
7793,8106,62,20210327,1
7794,2007,33,20210313,1
7795,8599,114,20210309,1
7795,1616,26,20210309,2
7795,10868,1,20210309,3
7795,7577,125,20210309,4
7795,7577,36,20210309,5
7795,5541,20,20210323,1
7796,4792,51,20210315,1
7796,4792,15,20210315,2
7796,10508,18,20210317,1
7796,10508,68,20210317,2
7796,13215,86,20210320,1
7796,1494,49,20210321,1
7796,6524,19,20210325,1
7796,3620,22,20210325,2
7796,6524,80,20210325,3
7796,5541,26,20210326,1
7796,10925,25,20210328,1
7796,5541,8,20210328,2
7796,1494,60,20210330,1
7797,13953,2,20210303,1
7797,3766,1,20210321,1
7797,9859,1,20210321,2
7797,4033,1,20210321,3
7798,2198,31,20210309,1
7798,2198,1,20210310,1
7798,2198,5,20210310,2
7798,2198,89,20210311,1
7798,2196,23,20210317,1
7798,2196,85,20210318,1
7798,2196,1,20210318,2
7798,13893,79,20210319,1
7798,13893,200,20210319,2
7798,13893,1,20210319,3
7798,1451,26,20210319,4
7798,13893,46,20210321,1
7799,7340,93,20210313,1
7799,1588,38,20210318,1
7799,6075,29,20210326,1
7799,6075,81,20210327,1
7799,3255,91,20210330,1
7800,10068,63,20210312,1
7800,7546,67,20210315,1
7800,7546,24,20210315,2
7800,5541,62,20210325,1
7800,5797,115,20210326,1
7800,5541,33,20210326,2
7800,10068,69,20210327,1
7800,10068,89,20210327,2
7800,6201,120,20210329,1
7800,6201,1,20210329,2
7800,1908,98,20210329,3
7800,8622,124,20210329,4
7800,454,29,20210329,5
7800,454,45,20210330,1
7800,13071,29,20210330,2
7800,13071,16,20210331,1
7800,1900,19,20210331,2
7800,13071,12,20210402,1
7800,7546,69,20210402,2
7801,12585,9,20210315,1
7801,13118,1,20210327,1
7801,13118,1,20210327,2
7801,13180,1,20210328,1
7802,3967,77,20210316,1
7802,2491,74,20210318,1
7802,3967,5,20210318,2
7803,8579,101,20210307,1
7804,14274,1,20210315,1
7804,9859,1,20210315,2
7804,4278,1,20210315,3
7804,10130,1,20210316,1
7804,7606,1,20210316,2
7804,1772,1,20210322,1
7804,6782,1,20210322,2
7804,1772,136,20210323,1
7804,1772,1,20210323,2
7804,6782,1,20210324,1
7804,1063,1,20210324,2
7804,10365,1,20210324,3
7804,10365,155,20210325,1
7805,12484,62,20210309,1
7805,5654,1,20210309,2
7805,9534,1,20210309,3
7805,9821,96,20210309,4
7806,4861,57,20210312,1
7806,8482,160,20210313,1
7806,12954,66,20210314,1
7806,11008,27,20210314,2
7806,9119,126,20210315,1
7806,564,31,20210316,1
7806,7895,82,20210316,2
7806,7895,50,20210317,1
7806,7133,97,20210317,2
7806,11488,99,20210318,1
7806,448,63,20210319,1
7806,4396,1,20210319,2
7806,3814,43,20210320,1
7806,4560,87,20210321,1
7806,1999,13,20210321,2
7806,6614,43,20210322,1
7806,11742,51,20210326,1
7806,9152,35,20210330,1
7806,13180,1,20210330,2
7806,4158,60,20210330,3
7806,7321,30,20210331,1
7806,6327,23,20210331,2
7807,677,1,20210328,1
7807,4102,3,20210403,1
7808,1417,32,20210314,1
7808,1417,54,20210314,2
7808,6708,1,20210328,1
7808,6477,81,20210328,2
7808,1417,90,20210403,1
7810,13058,80,20210327,1
7810,13058,56,20210328,1
7810,13058,13,20210329,1
7810,13058,1,20210330,1
7811,5991,5,20210308,1
7811,7874,6,20210308,2
7811,1616,5,20210309,1
7811,5991,1,20210310,1
7811,3674,12,20210312,1
7811,2813,12,20210315,1
7811,13186,16,20210315,2
7811,7874,6,20210317,1
7811,5184,4,20210317,2
7811,4182,9,20210317,3
7812,987,109,20210312,1
7812,11008,93,20210313,1
7812,2794,142,20210313,2
7812,6654,105,20210315,1
7812,9534,2,20210320,1
7812,14274,121,20210321,1
7812,3255,1,20210322,1
7812,40,1,20210327,1
7812,40,16,20210331,1
7812,3255,15,20210402,1
7813,3774,1,20210319,1
7813,10385,1,20210319,2
7813,3774,1,20210319,3
7813,7001,94,20210319,4
7813,7001,1,20210319,5
7813,7001,36,20210320,1
7813,3822,60,20210320,2
7813,12558,1,20210320,3
7813,12746,1,20210320,4
7813,4178,1,20210331,1
7813,4178,102,20210331,2
7813,4178,1,20210331,3
7813,4178,1,20210331,4
7813,10385,13,20210401,1
7814,11911,1,20210316,1
7814,5220,1,20210316,2
7814,13186,36,20210318,1
7814,4737,30,20210318,2
7814,3445,2,20210318,3
7814,6346,1,20210404,1
7814,3255,1,20210404,2
7816,10508,100,20210316,1
7817,11383,82,20210308,1
7817,3667,90,20210312,1
7817,8106,200,20210315,1
7817,10091,84,20210322,1
7817,12399,89,20210325,1
7817,5038,102,20210326,1
7817,13077,57,20210326,2
7817,5038,1,20210326,3
7817,3151,113,20210327,1
7817,3151,1,20210327,2
7817,13229,36,20210329,1
7817,6728,71,20210329,2
7817,7869,9,20210329,3
7818,5184,75,20210318,1
7818,5184,35,20210319,1
7818,8106,169,20210320,1
7818,10091,13,20210320,2
7818,10091,32,20210322,1
7818,7301,85,20210326,1
7818,1900,48,20210328,1
7818,1900,61,20210328,2
7818,5038,102,20210331,1
7818,5038,26,20210331,2
7818,478,22,20210401,1
7819,2170,2,20210320,1
7820,14274,1,20210328,1
7821,11418,88,20210313,1
7822,5892,1,20210314,1
7822,5892,200,20210314,2
7822,2170,1,20210320,1
7822,7603,109,20210321,1
7822,13608,60,20210321,2
7822,5287,1,20210321,3
7822,13608,1,20210321,4
7822,1428,102,20210321,5
7822,7603,116,20210327,1
7822,7603,1,20210327,2
7822,2170,1,20210329,1
7822,2170,1,20210403,1
7822,2170,97,20210403,2
7822,13069,1,20210403,3
7822,13069,125,20210403,4
7822,2170,93,20210404,1
7822,8367,72,20210404,2
7822,13069,40,20210404,3
7823,4157,40,20210306,1
7823,10682,17,20210308,1
7823,10167,78,20210311,1
7823,5081,2,20210311,2
7823,13215,24,20210317,1
7823,5145,11,20210317,2
7823,12116,87,20210317,3
7823,4419,34,20210317,4
7823,9472,18,20210317,5
7823,13215,1,20210322,1
7823,1952,24,20210322,2
7823,5184,110,20210322,3
7824,14287,1,20210403,1
7824,14287,1,20210403,1
7824,14287,1,20210403,1
7824,14287,105,20210403,2
7824,14287,105,20210403,2
7824,14287,105,20210403,2
7824,14250,1,20210403,3
7824,14167,1,20210403,4
7824,14287,63,20210403,5
7824,14287,63,20210403,5
7824,14287,63,20210403,5
7824,12690,117,20210403,6
7825,8579,11,20210312,1
7825,8284,8,20210312,2
7825,8579,63,20210313,1
7825,8284,1,20210313,2
7825,736,3,20210320,1
7825,40,3,20210322,1
7826,7697,77,20210317,1
7826,2198,128,20210321,1
7826,9046,1,20210325,1
7826,7697,67,20210325,2
7826,9046,2,20210326,1
7826,7697,23,20210326,2
7826,2398,119,20210326,3
7826,6612,16,20210330,1
7828,3495,2,20210320,1
7828,2170,2,20210320,2
7828,12648,2,20210320,3
7828,3495,2,20210320,4
7828,12828,2,20210320,5
7828,12828,3,20210320,6
7828,2170,2,20210320,7
7828,4839,2,20210320,8
7828,4839,98,20210320,9
7828,12828,1,20210320,10
7828,2133,2,20210320,11
7828,2133,2,20210320,12
7828,7093,3,20210404,1
7829,9821,104,20210311,1
7829,9821,1,20210311,2
7829,7340,1,20210314,1
7829,7340,99,20210314,2
7829,4836,1,20210319,1
7829,2170,2,20210319,2
7829,4836,100,20210319,3
7829,12648,1,20210319,4
7829,2170,1,20210320,1
7829,4836,1,20210320,2
7829,2170,1,20210320,3
7829,4836,1,20210320,4
7829,924,115,20210320,5
7829,924,76,20210321,1
7830,10213,31,20210301,1
7830,7896,1,20210301,2
7830,7592,1,20210306,1
7830,7803,48,20210308,1
7830,7431,2,20210308,2
7830,8599,119,20210308,3
7830,9131,46,20210309,1
7830,9131,32,20210309,2
7830,8599,113,20210310,1
7830,7465,1,20210316,1
7831,10130,1,20210315,1
7831,7606,1,20210315,2
7831,4033,1,20210315,3
7831,1063,1,20210325,1
7831,8106,10,20210326,1
7831,1063,29,20210328,1
7831,2849,93,20210403,1
7832,1921,1,20210308,1
7832,1921,126,20210309,1
7832,11825,2,20210309,2
7832,608,1,20210309,3
7832,4278,1,20210309,4
7832,10480,1,20210309,5
7832,6621,1,20210309,6
7832,1921,1,20210309,7
7832,14431,17,20210309,8
7832,12723,2,20210309,9
7833,14380,1,20210317,1
7833,7143,1,20210321,1
7833,8843,38,20210321,2
7833,6477,86,20210324,1
7833,3674,2,20210324,2
7833,12932,2,20210326,1
7833,2569,1,20210326,2
7833,2737,115,20210331,1
7833,445,9,20210331,2
7833,1892,146,20210404,1
7834,9189,1,20210307,1
7834,1784,1,20210307,2
7834,1784,24,20210308,1
7834,1784,20,20210308,2
7834,1784,8,20210311,1
7834,4108,1,20210315,1
7835,7652,104,20210306,1
7835,5326,1,20210308,1
7835,5112,137,20210313,1
7835,4351,1,20210313,2
7835,777,128,20210319,1
7835,7133,1,20210319,2
7835,7133,27,20210319,3
7835,9455,106,20210326,1
7835,13282,1,20210326,2
7835,2133,1,20210326,3
7835,2170,1,20210326,4
7836,2198,99,20210328,1
7836,2198,1,20210328,2
7836,2198,43,20210401,1
7836,2198,1,20210401,2
7837,3445,79,20210315,1
7837,3445,1,20210315,2
7837,4915,77,20210328,1
7837,5184,44,20210328,2
7839,1616,130,20210311,1
7839,1616,87,20210312,1
7839,987,60,20210313,1
7839,987,69,20210314,1
7839,987,17,20210314,2
7839,4201,6,20210321,1
7839,3642,1,20210327,1
7840,11132,77,20210311,1
7840,3973,90,20210313,1
7840,3278,78,20210313,2
7840,987,107,20210313,3
7840,5633,2,20210313,4
7840,9950,7,20210318,1
7840,14229,2,20210318,2
7842,10545,75,20210318,1
7842,4791,45,20210323,1
7842,2345,1,20210323,2
7842,3842,1,20210323,3
7842,4791,1,20210323,4
7842,4791,67,20210324,1
7843,8410,100,20210328,1
7843,8410,100,20210328,1
7843,8410,100,20210328,1
7843,8410,100,20210328,1
7843,8410,1,20210328,2
7843,8410,1,20210328,2
7843,8410,1,20210328,2
7843,8410,1,20210328,2
7845,237,17,20210311,1
7845,10628,3,20210314,1
7845,7457,1,20210319,1
7845,9909,1,20210320,1
7845,9909,29,20210320,2
7846,7211,24,20210315,1
7846,2950,14,20210315,2
7846,3674,11,20210315,3
7846,4201,18,20210316,1
7846,5184,6,20210316,2
7846,1900,11,20210322,1
7846,5038,9,20210322,2
7846,2874,14,20210322,3
7846,3620,15,20210326,1
7850,7628,9,20210305,1
7850,12987,109,20210308,1
7850,12554,1,20210311,1
7850,11023,1,20210311,2
7850,9131,43,20210311,3
7850,9119,42,20210311,4
7850,7488,93,20210313,1
7850,7488,67,20210315,1
7850,14522,1,20210319,1
7850,13596,1,20210319,2
7850,4915,2,20210319,3
7850,9119,3,20210319,4
7850,1900,11,20210319,5
7850,4201,36,20210319,6
7850,10365,163,20210323,1
7850,3620,2,20210326,1
7851,8536,18,20210314,1
7851,9119,10,20210314,2
7851,10091,103,20210321,1
7851,10091,1,20210321,2
7852,1588,63,20210305,1
7852,10682,19,20210307,1
7852,7628,95,20210312,1
7852,1494,104,20210318,1
7852,10508,40,20210319,1
7852,10508,38,20210319,2
7852,2943,55,20210320,1
7852,2943,28,20210320,2
7852,13215,109,20210321,1
7853,613,1,20210331,1
7853,5298,115,20210331,2
7853,1133,59,20210401,1
7853,2170,1,20210404,1
7853,2170,1,20210404,1
7853,7559,4,20210404,2
7853,4391,3,20210404,3
7855,13215,34,20210319,1
7855,10508,100,20210320,1
7855,11233,1,20210324,1
7855,13215,69,20210325,1
7855,13215,13,20210326,1
7855,5797,111,20210326,2
7857,4243,1,20210321,1
7857,4243,36,20210321,2
7857,4243,71,20210321,3
7858,12554,96,20210328,1
7860,3674,187,20210309,1
7860,3674,16,20210310,1
7860,8536,97,20210311,1
7860,13077,34,20210319,1
7860,13077,2,20210319,2
7860,4915,1,20210320,1
7860,4915,34,20210321,1
7860,10365,106,20210325,1
7860,10365,44,20210325,2
7860,10365,144,20210326,1
7860,10365,82,20210326,2
7861,5206,54,20210301,1
7861,14071,12,20210301,2
7861,14071,44,20210302,1
7861,13366,2,20210302,2
7861,1641,136,20210304,1
7861,210,1,20210306,1
7861,210,100,20210306,2
7861,14431,20,20210310,1
7861,10375,1,20210310,2
7863,2150,1,20210313,1
7864,7463,99,20210313,1
7864,10829,99,20210314,1
7864,1952,83,20210314,2
7864,12173,27,20210314,3
7864,1952,38,20210314,4
7864,14516,49,20210319,1
7864,5184,107,20210319,2
7864,3265,85,20210320,1
7864,11830,106,20210320,2
7864,3265,67,20210320,3
7864,14516,43,20210322,1
7864,6588,13,20210322,2
7864,6524,100,20210323,1
7864,10365,7,20210323,2
7864,1765,119,20210324,1
7864,11889,98,20210327,1
7864,2922,103,20210328,1
7864,2596,116,20210328,2
7864,1302,111,20210328,3
7864,12499,126,20210329,1
7864,10894,10,20210402,1
7865,6964,99,20210308,1
7865,6964,1,20210308,2
7865,5812,1,20210317,1
7867,4561,1,20210323,1
7868,2198,94,20210402,1
7868,2198,94,20210402,1
7868,3255,91,20210402,2
7868,3255,91,20210402,2
7868,7340,94,20210404,1
7869,8843,2,20210313,1
7869,8843,105,20210313,2
7869,8843,105,20210313,3
7869,10428,114,20210314,1
7869,465,1,20210314,2
7869,10428,115,20210315,1
7869,1832,86,20210316,1
7871,3667,48,20210316,1
7871,3667,29,20210322,1
7871,3667,5,20210323,1
7871,3667,13,20210323,2
7872,9416,32,20210303,1
7872,3986,44,20210304,1
7872,3986,69,20210306,1
7872,7376,39,20210306,2
7872,7376,12,20210307,1
7872,7376,26,20210307,2
7872,7376,38,20210320,1
7873,13643,80,20210307,1
7873,987,108,20210307,2
7873,13643,33,20210307,3
7873,1133,112,20210307,4
7873,1616,177,20210314,1
7873,13869,136,20210315,1
7873,10091,121,20210320,1
7873,10091,14,20210320,2
7875,11,102,20210301,1
7875,5287,14,20210301,2
7875,5287,42,20210305,1
7875,13945,82,20210319,1
7875,7340,95,20210320,1
7875,13945,48,20210320,2
7875,13945,65,20210321,1
7876,5991,1,20210306,1
7876,2372,24,20210307,1
7876,14071,6,20210314,1
7876,1589,10,20210314,2
7877,12954,1,20210315,1
7877,3766,1,20210315,2
7877,7001,64,20210318,1
7877,7001,1,20210318,2
7877,10526,1,20210327,1
7877,7211,145,20210327,2
7878,10958,115,20210310,1
7878,6654,61,20210312,1
7878,6654,35,20210312,2
7879,1588,4,20210304,1
7879,7628,56,20210304,2
7879,6916,12,20210305,1
7879,7848,8,20210305,2
7879,7628,55,20210305,3
7879,5797,113,20210309,1
7879,6916,5,20210311,1
7879,1616,25,20210313,1
7879,4792,4,20210314,1
7879,13596,88,20210314,2
7879,1588,1,20210314,3
7879,7211,17,20210320,1
7879,6287,22,20210320,2
7879,5184,1,20210320,3
7880,14274,1,20210318,1
7880,9859,1,20210318,2
7880,9859,1,20210319,1
7880,9859,109,20210319,2
7880,40,15,20210320,1
7880,9859,1,20210320,2
7880,7373,46,20210321,1
7880,7373,73,20210321,2
7880,1616,11,20210327,1
7880,987,57,20210327,2
7880,611,1,20210330,1
7880,12930,21,20210403,1
7880,9781,9,20210403,2
7882,3265,3,20210313,1
7882,3265,4,20210313,2
7882,3265,21,20210313,3
7882,6588,14,20210314,1
7882,8968,1,20210314,2
7882,11889,1,20210314,3
7882,12993,8,20210314,4
7882,12993,1,20210314,5
7882,12993,5,20210316,1
7882,12993,29,20210317,1
7882,12993,15,20210318,1
7882,12993,4,20210319,1
7882,12993,7,20210320,1
7882,12993,29,20210321,1
7882,11889,24,20210322,1
7882,11889,1,20210322,2
7882,1302,1,20210322,3
7882,12993,45,20210322,4
7882,11889,24,20210324,1
7882,11889,14,20210325,1
7882,11889,6,20210325,2
7882,11889,5,20210325,3
7882,6524,99,20210326,1
7882,11889,46,20210326,2
7882,8968,7,20210327,1
7882,8968,1,20210327,2
7882,6524,1,20210327,3
7882,8968,37,20210328,1
7882,8968,46,20210330,1
7882,8968,18,20210401,1
7882,13437,39,20210403,1
7882,8968,63,20210403,2
7882,13437,2,20210403,3
7883,13513,1,20210313,1
7883,5395,129,20210313,2
7883,13058,83,20210313,3
7883,2170,1,20210327,1
7883,2170,116,20210327,2
7883,2170,19,20210327,3
7883,2170,47,20210328,1
7883,2170,1,20210328,2
7884,6521,92,20210304,1
7884,2198,120,20210305,1
7884,10693,127,20210307,1
7884,9872,6,20210310,1
7884,4610,118,20210313,1
7884,12238,120,20210314,1
7884,4003,173,20210314,2
7884,12484,65,20210320,1
7884,12055,31,20210320,2
7884,2087,123,20210321,1
7886,3337,1,20210411,1
7886,2508,84,20210411,2
7886,13279,1,20210411,3
7886,6533,1,20210411,4
7886,6533,1,20210411,4
7886,3370,1,20210411,5
7887,13684,1,20210302,1
7887,9552,1,20210302,2
7887,13784,1,20210302,3
7887,7896,1,20210302,4
7887,120,2,20210302,5
7887,14434,2,20210306,1
7887,2198,2,20210308,1
7887,10958,2,20210311,1
7887,14434,1,20210313,1
7887,6654,2,20210315,1
7887,99,1,20210323,1
7887,4108,1,20210323,2
7887,10242,1,20210323,3
7887,3255,1,20210323,4
7887,14434,1,20210327,1
7887,14434,1,20210329,1
7887,14434,111,20210329,2
7888,7211,33,20210318,1
7888,2874,25,20210318,2
7888,5298,8,20210319,1
7888,14071,4,20210319,2
7888,4201,29,20210319,3
7888,3620,40,20210401,1
7888,4201,27,20210401,2
7888,5822,39,20210406,1
7888,5822,4,20210406,2
7888,5991,21,20210406,3
7888,5038,11,20210406,4
7888,3814,52,20210407,1
7888,3814,57,20210407,2
7888,3814,48,20210408,1
7888,3814,46,20210409,1
7889,7211,138,20210305,1
7889,7628,16,20210308,1
7889,12705,83,20210308,2
7889,9287,29,20210308,3
7889,8106,189,20210310,1
7889,12705,46,20210311,1
7890,7943,126,20210325,1
7890,7943,23,20210326,1
7890,7943,14,20210327,1
7891,4205,9,20210314,1
7891,2943,5,20210314,2
7891,5038,2,20210314,3
7891,5541,12,20210328,1
7891,10365,12,20210404,1
7891,5668,13,20210404,2
7891,5822,120,20210404,3
7892,9341,2,20210319,1
7892,7998,2,20210319,2
7892,5337,1,20210327,1
7892,561,1,20210327,2
7893,6477,10,20210319,1
7893,7603,18,20210319,2
7893,10608,1,20210328,1
7893,10608,117,20210328,2
7893,13608,39,20210329,1
7893,13608,1,20210329,2
7893,13608,54,20210330,1
7893,9277,1,20210330,2
7893,13608,1,20210330,3
7893,8367,34,20210331,1
7893,9277,1,20210402,1
7893,9277,86,20210402,2
7893,13893,1,20210403,1
7893,13893,152,20210403,2
7893,2133,36,20210404,1
7893,13893,80,20210404,2
7895,2170,2,20210327,1
7895,2170,1,20210327,2
7895,2170,2,20210327,3
7895,2170,3,20210327,4
7895,2170,20,20210327,5
7895,6075,2,20210402,2
7895,13879,2,20210402,3
7895,14398,1,20210403,1
7896,5991,9,20210308,1
7896,10508,122,20210318,1
7896,7628,121,20210320,1
7896,4182,6,20210321,1
7896,4182,16,20210327,1
7897,8579,96,20210313,1
7898,8713,14,20210304,1
7899,1784,62,20210317,1
7900,14250,1,20210316,1
7900,164,1,20210316,2
7900,458,1,20210316,3
7900,1890,1,20210327,1
7900,1890,119,20210327,2
7901,5168,2,20210314,1
7901,12823,1,20210314,2
7901,5038,17,20210314,3
7902,11845,86,20210321,1
7902,11845,1,20210321,2
7902,13215,16,20210329,1
7902,10173,93,20210403,1
7903,7892,34,20210302,1
7903,6327,21,20210302,2
7903,13953,13,20210302,3
7903,8076,17,20210302,4
7903,6271,1,20210312,1
7903,13352,1,20210312,2
7903,13352,1,20210312,3
7903,8888,7,20210313,1
7903,14484,20,20210313,2
7903,5132,5,20210313,3
7905,133,128,20210307,1
7905,11132,73,20210310,1
7905,10958,115,20210311,1
7905,1372,68,20210313,1
7905,7530,11,20210314,1
7905,9907,1,20210319,1
7905,9907,70,20210319,2
7905,3449,107,20210320,1
7905,11983,62,20210320,2
7905,6044,1,20210320,3
7905,10561,3,20210320,4
7905,11061,1,20210320,5
7905,7530,8,20210321,1
7905,10385,45,20210321,2
7905,12163,8,20210321,3
7905,5206,1,20210321,4
7905,6044,2,20210321,5
7905,5414,103,20210321,6
7905,14283,54,20210321,7
7905,11983,79,20210321,8
7905,4396,16,20210322,1
7905,6327,11,20210322,2
7905,5488,1,20210322,3
7905,7457,1,20210322,4
7905,3255,26,20210323,1
7905,4216,35,20210323,2
7905,6612,5,20210324,1
7905,7020,1,20210324,2
7905,13630,3,20210325,1
7905,11086,148,20210325,2
7905,11908,151,20210326,1
7905,711,15,20210327,1
7905,5730,8,20210327,2
7905,5730,8,20210327,2
7906,7941,22,20210313,1
7906,7941,10,20210315,1
7906,7874,6,20210315,2
7906,7874,5,20210320,1
7906,7874,4,20210324,1
7906,7874,7,20210327,1
7906,7874,5,20210331,1
7907,10121,28,20210303,1
7907,10121,105,20210304,1
7907,388,40,20210304,2
7907,388,70,20210308,1
7907,6673,125,20210316,1
7907,3078,40,20210317,1
7907,1415,1,20210317,2
7907,2876,68,20210320,1
7908,7874,3,20210314,1
7908,7301,3,20210321,1
7908,5991,2,20210321,2
7908,2874,9,20210321,3
7908,7874,7,20210328,1
7908,3151,1,20210328,2
7909,7998,1,20210324,1
7909,7998,1,20210324,1
7909,5184,4,20210327,1
7910,2198,2,20210306,1
7910,5220,2,20210312,1
7910,9821,2,20210313,1
7910,6260,2,20210313,2
7910,216,1,20210313,3
7910,2198,105,20210314,1
7910,216,75,20210314,2
7910,2664,1,20210321,1
7910,466,95,20210321,2
7910,611,1,20210321,3
7910,4278,1,20210321,4
7910,6323,136,20210321,5
7910,5654,1,20210321,6
7910,120,2,20210321,7
7911,1616,5,20210314,1
7911,10091,8,20210330,1
7912,8579,8,20210301,1
7912,8579,8,20210301,1
7912,8579,1,20210306,1
7912,8579,1,20210306,1
7912,8579,6,20210306,2
7912,8579,6,20210306,2
7912,8579,50,20210306,3
7912,8579,50,20210306,3
