USER_KEY,product_code,price,billing_method,max_screen,is_promotion,is_churn_prevented,payment_device,is_user_verified,gender,age,reg_date,reg_hour,end_date,is_repurchase
d60b3d5bb88510a043a164956f03fa16babf8de6e9289675a93e5ac2f81a96089e4bc2ad162d0c9f6fd563e6f413e5ccde18d9c0094743f30094fd338e95d70d,pk_2025,100.0,151,1.0,1,1,android,1,F,25.0,2012-03-21,17,2012-04-21,1
8ea254c1f1e1caac65fd4a28d9c41eb257c98c4749983959a226445c3910689b18692abedfc88e1ca3ce0eb473fb45668009234298b08a80646a2ec704c19df5,pk_2025,100.0,151,1.0,1,1,android,1,M,30.0,2007-03-21,8,2007-04-21,1
a8e6bd35b1638244227437a4ca7a4e39c0f2b82f6c1e59c3053a4fbc14ed68cf1e5a87e3e5416bbd32377ce484da865ecb43bf8dbfb67faf5fe16bac1393e1a1,pk_1487,100.0,134,1.0,1,0,pc,1,M,35.0,2001-03-21,18,2001-04-21,0
e40e90ff8b6d42fa3b9cadcc9109894b883324ce6ee938027e28e49fd6abeddef8a13e6963febd14b07225cbaa53747ee1c8afe8fcccb673e77cd5fd1374f7cc,pk_2025,100.0,151,1.0,1,0,android,1,M,50.0,2006-03-21,22,2006-04-21,0
1d1d80d1ccba41e116930b29b81a2d93005d0abe4706dd3e2d925c356df7eaa75c111073e1fc29ff58a06b06b54c8ea0c6aaeb4a61dacb8f8d09b06bffe6ed93,pk_1487,100.0,180,1.0,1,0,mobile,1,F,25.0,2006-03-21,23,2006-04-21,1
9bfca7175062c1268a14c5f11a9b2b0f3f3851b648cfa4d28c4708c93b12d0a98d2dec8cc94ee245b0b0b353522f14f64ee8756aa72b050b8c4fe31402d73e08,pk_2027,100.0,151,4.0,1,0,android,1,M,55.0,2009-03-21,0,2009-04-21,1
a799a80dafbbec19659c13424c5b6aab4e3b29c644b1b527ca3248c2fa9efb82b2d3946160ea958319993f52fd49de8a7b5619f6ee485cbe3980b385e4382e94,pk_2025,100.0,151,1.0,1,0,android,1,F,45.0,2014-03-21,10,2014-04-21,1
02bc229b7087143389a5baf3dc9fa9494cd1ed0b6fe40eb0f2b5efbab6c378b104d899b92d104b48ac8ad8bc7f8a2cad7c76c960e32267d9df889476686424e9,pk_1487,100.0,131,1.0,1,0,android,1,F,50.0,2013-03-21,22,2013-04-21,0
3a4d7b74838cc1e2dfdb26d6b5297fe1f22bbca091075e4f9b09eedf4909f2f457bac2e9fc6766050ad9a961d0aac302d3a3a8ff34ae15d91c9916632c24a7dd,pk_1487,100.0,131,1.0,1,0,pc,1,M,40.0,2013-03-21,11,2013-04-21,1
4c1b2c8c5d5ebee778a3336ce213c93714b1095736c755212380522ede4be99c1168fb53d841dbb2d8f023565845f3939465d2e5f42280830e24418628e7a4ed,pk_2025,100.0,151,1.0,1,0,android,1,F,45.0,2013-03-21,22,2013-04-21,1
a29cfb8eb9a8f89ad560e69a3a1e0b4c41204bc934afdf95ea3d5306ae20cc3bf54a9b260954a000493b21a2264e6ff844c8e32f765446138ba2a41cce31e1a9,pk_1487,100.0,134,1.0,1,0,android,1,F,65.0,2008-03-21,21,2008-04-21,1
bb82d289796840b00f4072055f3363d4008320a59e178209f9b72d27da9d772c887f2a67a158aafd402e3fb6442e664da2f09d08a5b0f2fd96b570b8c67f351b,pk_1488,100.0,132,2.0,1,0,mobile,1,F,35.0,2002-03-21,7,2002-04-21,1
3a74008b4d97f70adc9c73fdb51ab260388c1ef9b06adb15de398db536a3499b4ac5441ab90f5973f0ff7b6aa2a97d05ae872154d5391e7508c8e571249fc3ea,pk_1489,100.0,134,4.0,1,0,pc,1,M,40.0,2010-03-21,18,2010-04-21,0
c193419ebdd887fa0b3cc3f91a63132d9487eb82c1f576cba2c94fd2a3e23ea7c13028cf1cffbbad0fee23816e5882031594fe825a96f3689c625266205354bf,pk_1487,100.0,180,1.0,1,0,pc,1,F,20.0,2010-03-21,21,2010-04-21,0
cdbc6fbb36a6f7e009a5253edeb76f038e6a262597c4c7e1b8c8581e78d788b006a0dec4e84bb537d24a22f683c207639bb04aab1b769ebf38bbf735961579e5,pk_1488,100.0,134,2.0,1,0,mobile,1,F,30.0,2007-03-21,20,2007-04-21,1
f4e4a866b80442f0e4aea1350ec513542b1d77446550bf4bb1b5893011ce832b883ac5627beca197b9088699461b400d390797fad6c2014951575b0cc5816a02,pk_1488,100.0,190,2.0,1,0,pc,1,M,30.0,2015-03-21,11,2015-04-21,1
8207a00ca94a5e4c632d9dd93836d9a61dcb8d65d2dc6f4ea764fe27203cfa2c6cbebd6212f121421e227c97fe9c0653f74433fb32d0db3d4fec2fdc741b2157,pk_1489,100.0,134,4.0,1,0,mobile,1,F,25.0,2006-03-21,9,2006-04-21,0
4cae7b650011ff4e93023194365f941b7df9cb87dbd0e9b8e773c1376477d55f2e6d99b238e587d346ed6d60999821dfca26d10874f7c82da42f45aeb37b38bc,pk_2026,100.0,151,2.0,1,0,android,1,F,30.0,2006-03-21,13,2006-04-21,1
3dc18adef02e92cf5a68c4e0805e7fe80cccd1189bcf009aca73389c2a244f5f7cf6e8c698c10ccd884f43736e1d32cb2bcaba1759cb84df3c95dd48f1fcfcab,pk_1487,100.0,134,1.0,1,0,pc,1,M,45.0,2013-03-21,9,2013-04-21,1
87284c7e4a464a40a6d87f6646056f65fb13cf1f83fbaacab2fde9161bcba6288a49e54629b1de0fc111ba72957e6d9c0ade3a689fe6a69ecf194b5fdd2e20ca,pk_1488,100.0,134,2.0,1,0,pc,1,F,30.0,2012-03-21,18,2012-04-21,1
ebc310d1eebff78ba0d06f3ef3140e7ac7e51136daf8f6b43ac0b362ead1d6ea3dcf698d377ce054cea488e56b039eb8b2f88107c30bc4a81c007bae45e21c56,pk_1489,100.0,190,4.0,1,0,pc,1,M,55.0,2005-03-21,1,2005-04-21,1
36ab808c5a74902b46a5ae285bb4426520e2db744e1998ab4f455a61da2e1e04786533a403698974081ce807dc26c741b20e18d80fc110e9de50bd04df9011cb,pk_2005,100.0,132,1.0,1,0,android,1,M,20.0,2010-03-21,21,2010-04-21,0
28be5b369a0abad6740ae83e704f7ed129952fc1d36ee5f919eec3c2bad3735601ca5545dcf22ba548b6a06ba6d35d72a88f4712b0405e6752debb59da15511a,pk_1487,100.0,180,1.0,1,0,pc,1,M,20.0,2008-03-21,2,2008-04-21,0
b289e511d937051bc1bed326d74e9f3795ea89776294560cdd484bbcb8d7c04f34ff13762f3de5d71a58ddf544a259ccc483706f7a209450f909713a90e5af9a,pk_1489,100.0,134,4.0,1,0,mobile,1,F,60.0,2007-03-21,21,2007-04-21,0
5d2e7bc4f77ad0c606636dec7407bc99c2da580ab8135b3c779a572ce5f2f504e22e37b4026c0f9b5db76289cc844111ecac695771772db1d79491106969f50b,pk_1487,100.0,134,1.0,1,0,mobile,1,F,35.0,2003-03-21,20,2003-04-21,1
10057ad287d4e1ca40b511b30f29d4e795ea480bd39d2e29eb881b1a3233b96bc1a2854bb172daa9a7128f5078d6ed46a368a424a69500294d5aa5b70f22ec73,pk_1487,100.0,134,1.0,1,0,mobile,1,F,50.0,2011-03-21,19,2011-04-21,1
add3841c28e95d8b3acd559997687a0fe1a3b972e31e241e62a6b1f6aeb8a5b21d928b9e5e018fdbba99159675206aaf291e11238837cff4b22893d2429f8196,pk_1489,100.0,134,4.0,1,0,mobile,1,M,35.0,2014-03-21,10,2014-04-21,1
a0a50d16ccad66c6fd800c4064c62663eb5e75ae39f2898d7b5838d9018dff54e4e466d9e0a03a968868d36cea2fdf6b785a9d3168abf570ee9c5bcc2683dabc,pk_2027,100.0,151,4.0,1,1,android,1,M,45.0,2002-03-21,22,2002-04-21,1
acfb40b3083df087cc2c632ed941c9d5de7c3583e3c6b5b4166ea764c2bc99ab003c8c4226f4f505a9116f9d2c0be9b37ea5bf84669568f542ca650952ed636c,pk_1487,100.0,134,1.0,1,0,pc,1,F,25.0,2007-03-21,20,2007-04-21,1
4a4a2859134c0c3aea9b24a88ba6c17d2a0ca44b70ecba88919b945b3e1d47ae9cbcd3c06cf825ad0cf8fbeb7e50c98b02e736acd9f9becdc93bca7fb3b93dcb,pk_1487,100.0,134,1.0,1,1,android,1,F,50.0,2003-03-21,2,2003-04-21,1
bfc05ddd9276224b136f5e2f114747d26df8b27bf3d018042200608bb9c1bed2df98224741cf18ab545066b2f67a8c01ebbeab53814f841333ca6e5652b4285e,pk_2026,100.0,151,2.0,1,1,android,1,F,35.0,2004-03-21,11,2004-04-21,0
11aebc64a2a691be624f12f7a8d1430d8b96dba8fa9541b3ff37a19df80b5194aa1dd6f16dcd33b041a0b1ae3e0bd84f21e4d2ed918d147e42f052ed66f455f3,pk_1488,100.0,190,2.0,1,0,pc,1,F,30.0,2005-03-21,21,2005-04-21,1
3d893ce2a730796da4f393493a89df35b408181cc0f9f867e39ea95754c6c7d4bd1216c737f9c0626d7e570fb7579e385c38ed04cbf74b0fc1d8b9198bfb230c,pk_2025,100.0,151,1.0,1,0,android,1,F,15.0,2008-03-21,4,2008-04-21,1
86624eef75e46951fe1cbd6bdf56de83f4a98609d78fe30ba85bfde327094d97af30003a67082c3630450309336838ce0349f61615e7dc8a3d020834fa5933d0,pk_2025,100.0,151,1.0,1,1,android,1,F,35.0,2001-03-21,14,2001-04-21,1
fa4a337f9d62f4bc09c22a9dd4a7d36450b64d1292c14862d95cf0832f49469939215967b5f067e1656041d7e5d3ab45e7296cc64b585a3f7ab4f95181908922,pk_1488,100.0,134,2.0,1,0,android,1,M,50.0,2001-03-21,22,2001-04-21,0
58c5910568600060503d3f7fd5f0d45d123888c16bf6cb9222650a604863862c27657c7245045c6d516acd18ec48a2b7b26388dfe2f64c682e50d921bcb0ab3e,pk_1487,100.0,134,1.0,1,0,android,1,F,55.0,2013-03-21,11,2013-04-21,1
20278ff549e9c837ea3fe97bfecdc4ab071f32d19308a888c5ec144a20dd7e76537fc990c63be4fcc1e34fdf361ae9ce3aa6de00fdd221a07b9b6a1738d8dd87,pk_1487,100.0,132,1.0,1,0,pc,1,F,20.0,2006-03-21,0,2006-04-21,1
5c6c9395f590064e8267939d531a81330111853dd17ed57f5f51737d716ef0c08a646a9c474351b3f2d40f2cddf42ef0847abb82b3c2193bd90338f46897990f,pk_1487,100.0,131,1.0,1,0,pc,1,F,45.0,2011-03-21,23,2011-04-21,0
78a4eb7433fdd3124b8e4ffeb42b10c4af0de760ecabb943f239a66c7b97847a786cd3976675b7c85d53defa0f89d07da11f1e50dc93b5f92d88767da263bb0d,pk_1488,100.0,134,2.0,1,0,pc,1,M,55.0,2010-03-21,12,2010-04-21,1
b658f1f31ad59a2f48b252b0f39e0a92a6191cac981a1703487531b9d333e88b20e75566183c5073170825ddc533190d65250172a1ca297d975a8d0d86172ed2,pk_1487,100.0,134,1.0,1,0,android,1,F,35.0,2005-03-21,21,2005-04-21,0
c7e9b79cb813a4aaba14d8d9a54228cdff6e85226a44165c294642cd006478e1ce83f6fa7f8211b6b6a3e6e63aa23cf4810dc2a34c812738c28ce5fa2ef67e42,pk_1488,100.0,132,2.0,1,1,pc,1,F,20.0,2008-03-21,0,2008-04-21,1
f2305b414e1b63c7d5e79a4a20cd779ccc7bb6a070e11f1536586c81a0b31b74c7397214afe8c185534e1f49ba268217d99e12f89171d9ef0fe21e11c16c5c3d,pk_1487,100.0,131,1.0,1,0,mobile,1,F,25.0,2007-03-21,21,2007-04-21,1
dccc01cd5be105fa9857c074ed57695a69da5eb71a5e42cb3e413b0dd50f566d0c7f530c5fa10fe933c1d0fa2a1efabe8250b6fd570c662a05c8e715d0033ae8,pk_1487,100.0,131,1.0,1,0,android,1,F,30.0,2009-03-21,19,2009-04-21,0
90dc7b26b43dc9fb4b07fa96b38a37f002528f7f21c93076e2c30280c0b04c805dd673616cc11531a93e5ffe87b497344e2593d62e867eadb3a73638c90c5585,pk_1489,100.0,134,4.0,1,0,pc,1,F,55.0,2014-03-21,8,2014-04-21,1
c51c0244c3de468ad258073d8f8dafd0f1012df044a1de673137383415af8578a882b7945640f0b0b552c5d24efcea22036fb4edd1bd4da088f10da8aa8512dc,pk_1487,100.0,134,1.0,1,1,pc,1,F,30.0,2001-03-21,13,2001-04-21,1
f681534368ce9a94140a0c3c66c76807d2f27b90d45a44c09b6ffb8606b488a0ef55822e1c3da71dc85886d3762f07bf6b5bf0c8b63d19cc1a310c826af9c148,pk_1487,100.0,131,1.0,1,0,pc,1,F,30.0,2001-03-21,15,2001-04-21,0
bffaa8f8fa84197c2245fcf18f438281b13c2d540f63897fbb483f0e8df3564106f99a49fd30adaf5ca879e25bb2267da52a64d0bba59e5042b6a5a2f2bf9fa7,pk_2027,100.0,151,4.0,1,0,android,1,M,35.0,2012-03-21,20,2012-04-21,1
f8d82dd107cc0c1851e020717f81b9721b199da8338f70417f9a3b1e5816c5b9dcc8e4760aba44cf47ba5a12470f70f0f6fb79eeec8e0e5c9079621b6bd941bb,pk_1487,100.0,134,1.0,1,0,android,1,M,15.0,2007-03-21,1,2007-04-21,1
97a5827138f4d43a330d4943541803f5adb63c248fcde85855075414504c2b3adbbfbf390048ff5a01b918f7e2aa961afce4335818dd40d0f0c5236f4c9ffe9c,pk_2025,100.0,151,1.0,1,0,android,1,F,45.0,2003-03-21,19,2003-04-21,1
5121877189eb942269d93968eeea4e21ebf735940fd745875fe238c0faef8e69e0208bc5b9aaea349f84fcb20f54b5acc8522a62259a2c936a664a2cce5a6bd9,pk_1489,100.0,131,4.0,1,0,android,1,M,45.0,2002-03-21,14,2002-04-21,0
5b90d75fbd4a035899ce84144019ca08bcfdf528c11d7b1571acd481b1a389d943896a63503347acb259e4de364a013a55de0eb4603da03422bded89e81ed4cd,pk_2025,100.0,151,1.0,1,0,android,1,M,40.0,2005-03-21,23,2005-04-21,1
6c2b0dea716c359c9e6124995bff70cc6d7fda396a4b3de4dad3aab48e4319518521e9e155688021806351a739b8752dbe4a155e8a2095ab9c19b80b9f87354c,pk_2027,100.0,151,4.0,1,0,android,1,F,25.0,2012-03-21,22,2012-04-21,1
bef449d1a87ca242f4078c0252f4bad2a72e5b6287b756d2e355bf6df11c10cee7f8cc48ed9fc4dedde0af278a12d153fd960fbe58037d644901a53dc45d9afa,pk_1489,100.0,134,4.0,1,0,pc,1,M,30.0,2007-03-21,0,2007-04-21,0
7a8082f4a523a86e199cc2ac0efc3a92a1a8ba69465e1130f696ddbdbb6b3ee9f7e95ead1fa23eb942264c0437046a71d74a5b152612c1bb66d21c3f4fdc6cf1,pk_1487,100.0,180,1.0,1,1,mobile,1,F,20.0,2007-03-21,9,2007-04-21,1
d96e0b90813e7be7b820bcf07d40a00d6aa879766a792593327defdf0989c3c24f2b4f84ff5e4e2d67311bf44e2073f1116888430a74fdfb410811051f21b425,pk_2025,100.0,151,1.0,1,0,android,1,F,40.0,2001-03-21,8,2001-04-21,1
212845ab2e4dd0da31df35700e84e6fb077e3ecb38634cd1ed98eb21e4c860db3f1a94ba62292c84db2280e4cf90236bd062cb4dcb2805a9d9731eccd2f9f500,pk_1488,100.0,131,2.0,1,0,pc,1,M,35.0,2001-03-21,8,2001-04-21,1
16de6c697a301e87c74d9dcd8fd3662089543b8d7bc6027ae9a1b4f44dd61bfeec22221ea09d50c4bbd3d6dab4cd23054f8352df058b3f56b70f492dd7d5f975,pk_1489,100.0,180,4.0,1,0,android,1,M,25.0,2003-03-21,17,2003-04-21,0
0ef2f4516ec446b44c9f9b1087b10179827143b0ddd0be1a82b4b830f4ff94b992d6e2aab6dee98a34232a888256cbd15b0f71205477c728149d8ba10c2a7493,pk_1487,100.0,134,1.0,1,0,android,1,F,40.0,2014-03-21,17,2014-04-21,0
31d96ac6ec59a79006629ab6abb80db28f965bf12968f7da560c08794b64a920733e41de739a8d66f195b680f70169015c06d515f95cdd90566f24ad2f740f24,pk_1488,100.0,134,2.0,1,0,android,1,M,35.0,2012-03-21,23,2012-04-21,1
10cfaefbc949282073502b05ff270688def45a63ae968a5b9a2fe2c37d46bcb38e81479598631e70369b0a62933272acc18b22396ea6cdf7bb2982806650f443,pk_2005,100.0,132,1.0,1,0,pc,1,M,25.0,2012-03-21,1,2012-04-21,0
b5fabe4f2e7b622819db84f8ba2eaa5453ea8ae499ae745fec0abd911e6073715c008f5cadf2a37e5d4f045ede3d5729646cd076bebcb3ef47e4860d0b929fd1,pk_1489,100.0,134,4.0,1,1,pc,1,M,35.0,2008-03-21,16,2008-04-21,1
bb4f02ad7c156ce490c5f87707136e9c9cd8395f26acdf41933a14b45599cfe017c2428374945e17664713d58cb8b9b60ea5ed2fa1ef74926cd8d71d8c7e521f,pk_1487,100.0,180,1.0,1,0,mobile,1,M,20.0,2008-03-21,16,2008-04-21,0
95c7ebace0b9b6ce78f4eb41d8206c9ee3ca25a2d50d10ab3b1332cd00ece2f84a53cb6820207fe50ef23276b21386773a20f8fb84ff51821d32a149431e4fec,pk_1488,100.0,170,2.0,1,0,mobile,1,M,20.0,2013-03-21,9,2013-04-21,1
86c6db11e4c6e8f1ba312d11ccf3f52a5c054f0dafe2c862c4e318f17593b809dd8a2c85d9bf8c0f53615c01acb62e4d15b2027a59017ed58f43dbeff3e0d6f9,pk_1489,100.0,180,4.0,1,0,android,1,F,20.0,2007-03-21,6,2007-04-21,1
d5c1dd400ad92c723872ad87d2fb8e8c322eda7ba8cbfa1e61541790f5a4a855fdd029b23f74ad917f2694380ef5eb304efa7e447155c303a8e8b4284ba20573,pk_2025,100.0,151,1.0,1,0,android,1,F,20.0,2007-03-21,1,2007-04-21,1
bcf5fc8ac29fc358b5298689af1b1f5d68f9aff470592c52b7e7c5c2a018e92cc1ed5410a85c9d3f5521309b2e552e18c698fe0d5887466df0b39f0009cbb4d8,pk_1488,100.0,132,2.0,1,1,pc,1,F,70.0,2002-03-21,19,2002-04-21,1
65f15e4090af7ca15bf8ac03cfb2182de45e688be8f41db39fa30159ea67dfdb65926b07f84a3b881ebf51d87aa11d70a6e415412c4536a690df1c041660098f,pk_1487,100.0,132,1.0,1,0,android,1,F,50.0,2002-03-21,9,2002-04-21,0
bd16a6dcd2774a287b266778dd88921df01b0bca8ac39caa6d8c4f128121241bdc3fcc467773b28972139987b9b18f24518acfe440832301973a84004fa85c6b,pk_1487,100.0,190,1.0,1,0,mobile,1,F,25.0,2002-03-21,22,2002-04-21,0
ef0f203abe86c6e1caab3f8683589c67099d882977a9804e4ffa65c2d15ec0f0b9edfba6b3343ff8ae94394c3a25eccd92f28896fcd9d8bd481b4b20aa1442b5,pk_1487,100.0,134,1.0,1,1,android,1,F,25.0,2006-03-21,15,2006-04-21,1
b05e054283f40a1fbe6b66e488ff8f9ecc0fa0c48c4c55f552596c6479763f3d90cb66c2fc762c36119a6f3afab221f1a1d7b338ce198a9b9febb1212394b5f3,pk_1487,100.0,132,1.0,1,0,android,1,F,25.0,2006-03-21,1,2006-04-21,0
a71827f5cc70e81ba52ff9acec52955e90009e018cf0315cfc29ca510c88eb17ef022d336ab8bad75601f52de122426901cd0bd86815415028879ce9a05e6681,pk_2027,100.0,151,4.0,1,0,android,1,M,15.0,2014-03-21,0,2014-04-21,1
7e5cfc6403591f9412a287eb180cf6684e88c2045c0a1a4525ff08dd0120d492a288e7767abaf64b1be4742deae8128f55a081efcd4f331bd4300fa00f625251,pk_1487,100.0,132,1.0,1,1,pc,1,M,20.0,2009-03-21,19,2009-04-21,1
94181c4cf951e605cd37c29bffc6657cef4c421853c7a7a3f75572fd0c310042d84b8f600d0713a4752cf6aa54fdd5c909d2674a0e367b9f84160ac4a7c030bd,pk_1489,100.0,134,4.0,1,0,pc,1,F,30.0,2007-03-21,13,2007-04-21,0
68771089473cbb7bd18195228a3c7103642f14aa235eb15306af3e29fd7326703df5b54afbe6a1f760a13b991402297bbc30fd121e9986a2904e57347cf2b30a,pk_1487,100.0,134,1.0,1,0,mobile,1,M,30.0,2007-03-21,10,2007-04-21,1
655a71adfffe60c9ff9bf039c9a930c6265210ec3cd09f98070efb942272dca5323066e17737a97c81cf055e0c23849c7145108f8c1252ebeea18be2c2b9e446,pk_2025,100.0,151,1.0,1,0,android,1,M,30.0,2013-03-21,13,2013-04-21,0
14ec2ae74a8bec37c74c14a74878452547509dce213b44a61a3759a26c6a1241f57258198eeb5a26a088e5522e816da158c922c0cf1d3371eb324c31381864e5,pk_1487,100.0,134,1.0,1,0,android,1,F,45.0,2013-03-21,11,2013-04-21,1
860d2a5df2dadac37fb6bb5473549ae00a8f841311c47f82f63e87e1f22cd51c1589256c11634d9bfdce6e4cb776d383ebb61a36ad45f9359f73e8e39b4d6aaa,pk_1487,100.0,134,1.0,1,0,mobile,1,F,40.0,2008-03-21,23,2008-04-21,0
5af4b84c22c41362f8a94502d0d2b6392df8b1d3f6b4edb9571bdf5cc32499a11f2364f73c00d435608e9e25d73aa30fab232277d159239539ebf619ec97d0b0,pk_2027,100.0,151,4.0,1,1,android,1,M,20.0,2008-03-21,0,2008-04-21,1
b39d5a471a6d23da4b23b127b9859624ce2be3f8d042b92bc9625b49e73d2eb554285dcf1edce419faa080f09a1877893c556a778d10f2bc446a055a0ca6057a,pk_1489,100.0,190,4.0,1,0,pc,1,F,25.0,2004-03-21,21,2004-04-21,1
8ab387ed85aa2f164b74fbb033561b8fa13efdec0eedc27c0b38e45ddbb597aedf5c16873ef6ed7749732d818c834a46e67851edf7e6e3d1a2565b94c928f756,pk_1489,100.0,134,4.0,1,0,mobile,1,F,35.0,2001-03-21,14,2001-04-21,1
b7934d544326cb6a3a35247e9e45b192aff9489b5653af3cd701e5a19d074b3b80fcaabc8a323b036a0e2e7a01c2abc287d6403644bf5d8bee0657d10997ee1f,pk_2027,100.0,151,4.0,1,1,android,1,M,35.0,2011-03-21,3,2011-04-21,1
9e88d42e2ed8caf959950feb37a8fe78298d1d5f9554067d462d45125500c2da15fdc1b13770d51a3b451007df372be8cd4e32d187845d66c58028897a581fba,pk_1489,100.0,190,4.0,1,0,pc,1,F,20.0,2006-03-21,21,2006-04-21,1
6ae19953d8533a862e25d377d9a0996984874cb9fc45d9330033cb18fbc8a63e2364f4af384e55bcb5aeaf43559cc8d0acc80fdad8741865658e1c3eaaff9c8b,pk_1488,100.0,134,2.0,1,0,android,1,F,40.0,2005-03-21,0,2005-04-21,0
abae84cc3f6886718d3854ba0478d53c949005e3b0d52abb932abf3d8c3d985993c1424d200f901c382e2226c3f5b665243e83a79bfe92fe025bc45b1d43ca41,pk_1487,100.0,134,1.0,1,0,android,1,M,20.0,2008-03-21,19,2008-04-21,0
55efdf01e2062d9bd0ec6e881f49012dbdeb017784d81815311b5969378d3b7f414e97ee3fccf718d91a818c7d3f4ac673da39df7f02c9d38ffc673af90f87f5,pk_1487,100.0,132,1.0,1,0,mobile,1,F,40.0,2012-03-21,15,2012-04-21,0
6fb3dbe92e2c29a3b0e498a74297c060ae7e2aec00b2b4205f61461583c2ca0de4d0d2137c0b754402ab03ec092410dbfdfe2a36d7a6e33ded26243dede96a8f,pk_1488,100.0,180,2.0,1,1,android,1,F,20.0,2013-03-21,0,2013-04-21,1
78873be593005f147ca352f81d494af915004169c5bf6747884cb8e17dfacd747814b4edeb763d4d91bd3a1fbf564e3ba8eef2681e8d8c1067609776d8988658,pk_1489,100.0,190,4.0,1,1,android,1,M,25.0,2013-03-21,12,2013-04-21,1
3cefc94121e45e34afb042cf56b556536454808267d588ec597fba7d597e44971a12319a43a7498a80dc87ec1879f6c9bf8e1edee4838785665a4cc81342c3a2,pk_1489,100.0,134,4.0,1,0,mobile,1,M,20.0,2007-03-21,10,2007-04-21,1
8d1647ab7032e2e78091839f6ee90a3982675b37422415c2592c05cc6e54d64887daa918d32f229aeb5540404ff3dc69f50a906e2bab369f5bc6ef7426dbdfe5,pk_1487,100.0,134,1.0,1,0,mobile,1,M,25.0,2001-03-21,13,2001-04-21,1
e8584ea5dbcb2ffde967bc7cf2d36706c37d019e9afd5f61c303bf7b7697ae61b8f808b754648e3c6a5560f5154cfc301c42e7b14b109685ddd85f71b12d3d38,pk_1487,100.0,134,1.0,1,0,android,1,M,45.0,2001-03-21,0,2001-04-21,1
c948c4984cdd44dd58966df53cefe4f970e97d72c89455043fed5c9d0033b172e8c5b50b539a5a231fa03e09ae2f29af60fb011dbae3fef1c84760469f8b26d2,pk_1487,100.0,180,1.0,1,0,mobile,1,F,25.0,2006-03-21,23,2006-04-21,1
185625b306b477d6e52ec41e233af5faee89f3b57492da4d7b922555a0f144de396980999ac26b9a077c799466cbff1ea14a22526e2a600c8f43f9240a3a11a5,pk_1487,100.0,131,1.0,1,0,android,1,F,35.0,2006-03-21,16,2006-04-21,0
53f563f6ebe26e3e3e547cdf8484ec07520efdd9554e7e6a1a095146ec3b64b26a13abe5598b319f57c73b04bac860a8bb62a3d8fe5564f1b8191f3283005751,pk_1487,100.0,180,1.0,1,1,android,1,F,20.0,2004-03-21,0,2004-04-21,0
abfe90a2e6769b45057aa38482aac205be7216620d8c35336a6b877b16f938213827c4d8521afdc981bd5f022c4763a563614e368bb59218107cb96b30de5d42,pk_2025,100.0,151,1.0,1,0,android,1,M,35.0,2009-03-21,20,2009-04-21,0
c29ca8e477d09a09671b3d34c384c4c2e95d5f8162441347e36675cd72c2c76d20222870a4ca3fa296eaa27cdb043825d0c11d9f189ce099dc18c805e8a42d65,pk_1488,100.0,180,2.0,1,0,pc,1,M,15.0,2008-03-21,21,2008-04-21,1
87e57398f62221ad5922ad04e96887dd8373702c7045e77fe2229662f085e5628706553a6205a64d98579adaa6210a5f1e05edc85f278353a2bc1d6d54be252b,pk_1487,100.0,134,1.0,1,0,android,1,M,20.0,2008-03-21,22,2008-04-21,0
f1fe247903213734d795b939f6a31a993b342c39bf14bd924a4bd61db476acfd5bb58a1bb50d1382a485363873ea670e65aa843cc68c0b8137cb0458e10fbd9e,pk_1488,100.0,134,2.0,1,0,mobile,1,F,20.0,2009-03-21,12,2009-04-21,1
2cac51eaa8e0facbc7af5c0cf033cf275992635cd029b830929b84c4e93ef42168f439f97af89eecee0059d7cb4f8f5586559a9a48ffba8f30b51acfa081dd4b,pk_2025,100.0,151,1.0,1,0,android,1,F,60.0,2013-03-21,11,2013-04-21,1
2251df2757b3ab2a181973fafe8d3dff54549f1d658f3b584e139fd07eaf008936dfc62aaa8adc9a8e35a53d64c883cb36ad4ddd4a896a2200c336f122c41448,pk_2025,100.0,151,1.0,1,0,android,1,F,45.0,2013-03-21,0,2013-04-21,1
4e2e01a0fab07b0ed4ab95b3229b5f253b116437b52b898412e6342857836034431b64cc98de5601dcfca623c01c48305ee567b37614afb2b847359e4df4c078,pk_1488,100.0,134,2.0,1,0,pc,1,F,35.0,2013-03-21,9,2013-04-21,1
f89499e2b362ecaf9fc08fcbc67e530aa4482a95aef403a8abfc4088991a9c056a96a8707f95f05ad4e998d4b9f77ff74858fc34f5f47735ff976373119d2d28,pk_1489,100.0,190,4.0,1,1,android,1,M,25.0,2007-03-21,17,2007-04-21,1
0f9fc8c81952a5c29863fc9f46fb94af877769920053dbedb1440781ef0aa3f22c23e814e06ff7050d2aa9ff6980670bc8c230cbb4b4f9a44ac3f18c2ae326b7,pk_1487,100.0,131,1.0,1,0,android,1,F,45.0,2010-03-21,11,2010-04-21,0
269c6fa0a3f0cbac1bf60fc2a7b1044ff5c4c25995fb245d4176dda27ce5b764e5d65322339d31877268f6b5f75ef6fc870f306406d560c861d8167dfc7ea9d2,pk_1488,100.0,190,2.0,1,0,android,1,M,35.0,2002-03-21,9,2002-04-21,0
74dbd80c5bf81642b66b1e0bb40379e56fc17058d5bf8e0e2c04b75af2c47ab08f847eee1674645112b098d139952a78cec278abc4a1aff1cb7758cc63a5f2ad,pk_1489,100.0,132,4.0,1,0,pc,1,F,20.0,2001-03-21,13,2001-04-21,1
