membership_row_id,source_row_number,USER_KEY,is_repurchase,reason_code,reason_detail,source_rule_name
10761,10762,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=10759.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
11494,11495,0258fd467c5765400d487d203f7c77afb597120daa9b1ede96e6a06122e89ea3120f1c5b6932ce435b954aab5da1999305ab7de84225bd741ee334c26ff1ce33,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=11493.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
11650,11651,51114f7359992ecf5c70f08e63cbc1b450779dcdb874723aa7cd7568142ffa41f53e4b1eb65a6efd481423c33a894fecad9d1928c401acb0dc10c73caa195a0e,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=11649.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
12035,12036,126884c4fdf03b822ef72f87d2f5d64cfbc6f26764b7df292e72c57a571d07e6459a00e1e2e97ea0bd4393c36a1705f42dc6a5ad857831e8d74414f29c9f0e6a,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=12034.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
12298,12299,acd40950177e99a0cbb7e02b45831db97950aae00b9f4d515176bc927b04d8d06b86593be7ce9896b74577972a3d4df931cb3beb53e4fe7d594e56b51ea31b4f,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
12299,12300,acd40950177e99a0cbb7e02b45831db97950aae00b9f4d515176bc927b04d8d06b86593be7ce9896b74577972a3d4df931cb3beb53e4fe7d594e56b51ea31b4f,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
12483,12484,8f5d8a903132cff07ffcc50aff14854b977f8c8beba9189ca61ef3a6e1e2ec2d50ffa755ff9e5fde59778535b23584e2844fba29d6d9695482ba4b066d7f8c14,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=12482.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
12549,12550,6a66ddde66361935bf866d6d1ccd8c3a1186f958dc147ad5cd264b37bb18d74853e4ba4eb9f45710a9c30e7675764c7ad1d210349bbe2939d5c3f1aceaccb7e1,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
12550,12551,6a66ddde66361935bf866d6d1ccd8c3a1186f958dc147ad5cd264b37bb18d74853e4ba4eb9f45710a9c30e7675764c7ad1d210349bbe2939d5c3f1aceaccb7e1,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
12655,12656,a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550dcfe7099733a95d986e379eedfcb8edb5adc79c3f2439a56104f63410b83a10131c8ea5,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=12654.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
12767,12768,bbde69b7a6515144f270e2fecb881da3acd4986b74567a95098106971d617a005eda83a6cd7b4406833303e09c06df28295265efdf17ac03f96fb06cd19ae773,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=12766.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
12831,12832,637297b81d11f076809e4a4e167898177f9d5b8291ed155641336c239c7e4cb4439e72dde7f2db6df512780664064641e0feb63dbc2577f5404868097b3de53a,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
12832,12833,637297b81d11f076809e4a4e167898177f9d5b8291ed155641336c239c7e4cb4439e72dde7f2db6df512780664064641e0feb63dbc2577f5404868097b3de53a,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
12902,12903,6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d23d008d30360c95fe000694668cd0c5fd557fb0e1a6d4473abbb18652a717ebf2d5c471e,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
12903,12904,6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d23d008d30360c95fe000694668cd0c5fd557fb0e1a6d4473abbb18652a717ebf2d5c471e,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13376,13377,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=13375.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
13377,13378,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=13375.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
13730,13731,a0218892bc0315bc5a83ac264ab5efd8b90e1ad51b84ea8831c07bdee26f98deca7a33e5a3f56218df401f2763754e1ede70abac7e3dc74b49244a80854017dd,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13731,13732,a0218892bc0315bc5a83ac264ab5efd8b90e1ad51b84ea8831c07bdee26f98deca7a33e5a3f56218df401f2763754e1ede70abac7e3dc74b49244a80854017dd,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13733,13734,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13734,13735,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13735,13736,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13774,13775,9abf8d2b6beec988fe416c81965fc2699dec74628220aeacf73e858099cd3adb49d625a774df82a1b4b9d2993fc05568ae254db51793f88a96c7e9df6e6d7e21,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13775,13776,9abf8d2b6beec988fe416c81965fc2699dec74628220aeacf73e858099cd3adb49d625a774df82a1b4b9d2993fc05568ae254db51793f88a96c7e9df6e6d7e21,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13834,13835,103ba40b65d0f0529dfa9b66e1a1fbb7df86de198a9ed6c5d6eef1b15f2f89e140204a5c4aae334f1ae2b91008af49729948346962e4d6a7330c54782f54a3a3,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13835,13836,103ba40b65d0f0529dfa9b66e1a1fbb7df86de198a9ed6c5d6eef1b15f2f89e140204a5c4aae334f1ae2b91008af49729948346962e4d6a7330c54782f54a3a3,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13907,13908,1f6832090ba671fb33d0e6b815ef15fac70cb2473875851e456f0c4f2a5dad5a702ec40460181e5d2a2f7b0cb3d7068c4145bb93d156c3e01c4f802c58df752d,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
13908,13909,1f6832090ba671fb33d0e6b815ef15fac70cb2473875851e456f0c4f2a5dad5a702ec40460181e5d2a2f7b0cb3d7068c4145bb93d156c3e01c4f802c58df752d,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14050,14051,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14051,14052,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14052,14053,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14224,14225,a02a14ff1ab86edbfe46ad5a6a7fce054dc83c39aa7c362622171c550dcfe7099733a95d986e379eedfcb8edb5adc79c3f2439a56104f63410b83a10131c8ea5,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=14223.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
14381,14382,56412a01be53adfa434e714d21ec717f17516ad6267c1364ea562057a9157f88c219b6a2688c96e3ecc486befb66becae99aa064e1df2177a8c2fb8e1002f564,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=14380.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
14468,14469,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14469,14470,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14470,14471,30e3c9509b8d6102f80906a80afcd2a3593d4a69314509227839d972bc051a4c2411cac5aa2fabd6069781c5971ec4eec237a88cad2701712ba7806c533da7b8,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14644,14645,83d0c481417cdebb162539d053ffe6b0bcbb5e13c6cade991001b55459c9c8088103ae7bb7fd8d668debdcfe5eb03689cdcac8f59d6265d476e41b77660c109a,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=14643.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
14933,14934,a0e40506661ca05143feb4a9949ffc4261c249ec29dcc68cdb8c88ec264a2bf6b7baac018ff0530823ddd5cb3efd72106ed0857f62fd97efeb7eab299ec83e72,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
14934,14935,a0e40506661ca05143feb4a9949ffc4261c249ec29dcc68cdb8c88ec264a2bf6b7baac018ff0530823ddd5cb3efd72106ed0857f62fd97efeb7eab299ec83e72,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
15037,15038,6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d23d008d30360c95fe000694668cd0c5fd557fb0e1a6d4473abbb18652a717ebf2d5c471e,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
15038,15039,6513fff57e32407ab087206e57186ee4cbde4888a5f79702f9caee7d23d008d30360c95fe000694668cd0c5fd557fb0e1a6d4473abbb18652a717ebf2d5c471e,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
15756,15757,89650c59c905843525002ab7e970196d4ea04a86193a4dd6d8c3d26ac57e7f7c2478a5e8c7d57c5980c314e89e2f5fdab25a87a495d2ab015711f3401c2c8eed,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=15755.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
15893,15894,30b5277fa426741ace60d662191b7fdbb87c96bcee15e704fb38e9ee11b2d0477664db2ba37212d274be16254452d1965b0481d9e43ee1889611a604902c89a1,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=15892.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
15909,15910,072c0b5986c11d3c3e14fcd4f213a2cba2e973e41e635c1d51af7282689df42cb2d43ab52af8869a7780f26cd86e2f5ea384d3fbadca5ca2a72f04f77909084c,N,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
15910,15911,072c0b5986c11d3c3e14fcd4f213a2cba2e973e41e635c1d51af7282689df42cb2d43ab52af8869a7780f26cd86e2f5ea384d3fbadca5ca2a72f04f77909084c,Y,STRICT_TARGET_CONFLICT,All non-target Membership fields are identical but is_repurchase differs.,R_LABEL_01_EXCLUDE_STRICT_TARGET_CONFLICT
16066,16067,fd77b680d4f9bfe25d663b880cc4097601888b1a1c0c22a87c9adc1f30673578b46b355fdc542a8b0dad5dda500fa1c25db251e05e8dfdd5a82c1d1a3c206fcd,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=16065.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
16681,16682,fd77b680d4f9bfe25d663b880cc4097601888b1a1c0c22a87c9adc1f30673578b46b355fdc542a8b0dad5dda500fa1c25db251e05e8dfdd5a82c1d1a3c206fcd,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=16680.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
17575,17576,780f9ae1a82aeaffe1da44f3f51f770f3e169381aa6ccb1ab5a874ae9334e04fecc13b0a25f859e66bbc724c7be84e2be9e71a91a87c655cbe1172b51aae1f80,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=17574.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
17839,17840,10d58f5fa156cbd2367fb314196f300432043cd5206dcf8cfc5bdf91af8455e81e0c3caf27e844f422348b69097cf5c9d1299524985bb5910ddd4a375d2fba11,N,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=17838.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
19216,19217,48297a1071254880823e32ae88ff41c01ea1351f9e6bd6e04c0084509856c5e6f3b39272569a7bf1b9df60162dc5ca0a0b133721f6c8407c6f8796b4267492e8,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=19215.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
19418,19419,ce0e31d41025c395b502d42a4bc521deaca9975b391d24a9b7ffa827d5982d2fc0128609ef6a8a4bfafe715b99d74eb75ff424e0497c3d70d8cd09827efb5c68,N,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=19417.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
19535,19536,ce0e31d41025c395b502d42a4bc521deaca9975b391d24a9b7ffa827d5982d2fc0128609ef6a8a4bfafe715b99d74eb75ff424e0497c3d70d8cd09827efb5c68,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=19534.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
19802,19803,4c3fc8f9cf38f445820a0647cadf1358be30da49efe33b52e4ea572828042e26b42673334a80df7b25255afa02b2e1e9c96df3adc858e50e8400a8ca3b8a717b,N,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=19801.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
20156,20157,4c3fc8f9cf38f445820a0647cadf1358be30da49efe33b52e4ea572828042e26b42673334a80df7b25255afa02b2e1e9c96df3adc858e50e8400a8ca3b8a717b,N,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=20155.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
21697,21698,1b0a1584b71eb15974a900237b339a586598666781d8dcd03cccee800ad3471cd1b7a176579a5f1d8ac98e20cb475afa82f4aa1fbb4bdd649ec671d73045c0d9,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=21696.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
22107,22108,48297a1071254880823e32ae88ff41c01ea1351f9e6bd6e04c0084509856c5e6f3b39272569a7bf1b9df60162dc5ca0a0b133721f6c8407c6f8796b4267492e8,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=22106.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
22322,22323,1b0a1584b71eb15974a900237b339a586598666781d8dcd03cccee800ad3471cd1b7a176579a5f1d8ac98e20cb475afa82f4aa1fbb4bdd649ec671d73045c0d9,N,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=22321.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
22630,22631,780f9ae1a82aeaffe1da44f3f51f770f3e169381aa6ccb1ab5a874ae9334e04fecc13b0a25f859e66bbc724c7be84e2be9e71a91a87c655cbe1172b51aae1f80,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=22629.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
23059,23060,10d58f5fa156cbd2367fb314196f300432043cd5206dcf8cfc5bdf91af8455e81e0c3caf27e844f422348b69097cf5c9d1299524985bb5910ddd4a375d2fba11,Y,EXACT_DUPLICATE_EXTRA_ROW,Duplicate resolved by keeping representative membership_row_id=23058.,R_DUP_01_KEEP_FIRST_EXACT_DUPLICATE
