MOVIE_ID,TITLE,genre,country,showTM
14294,"아이,로봇","액션, SF, 스릴러","독일, 캐나다, 미국",1시간 55분
3830,해피해피레스토랑,"드라마, 가족",일본,2시간 6분
9240,증발,다큐멘터리,,1시간 25분
13849,시간이탈자,"드라마, 스릴러, 판타지, 로맨스, 액션",대한민국,1시간 47분
8034,무간도3:종극무간,"범죄, 드라마, 액션, 스릴러","China, 홍콩, 대만",1시간 58분
14179,파도인,"드라마, 로맨스, 코미디","China, 홍콩",2시간 8분
13099,여고괴담,"드라마, 공포, 스릴러",대한민국,1시간 45분
3720,백설공주와일곱난쟁이,"판타지, 애니메이션, 가족, 로맨스",미국,1시간 23분
1653,나의사랑나의신부,"코미디, 로맨스",대한민국,1시간 50분
6069,라스트레터(2018)[별도편성][예고편],"로맨스, 드라마",일본,2시간 0분
1864,토이스토리,"애니메이션, 가족, 코미디, 액션, 드라마, 판타지",미국,
12006,메리다와마법의숲,"애니메이션, 가족, 판타지, 액션, 드라마, 코미디",미국,1시간 33분
4360,"다시,봄(2019)","드라마, 판타지, 로맨스",대한민국,1시간 44분
11153,봄이가도,다큐멘터리,,1시간 25분
929,고스트맘마,다큐멘터리,,1시간 25분
14522,살인의늪,"스릴러, 범죄, 유럽에서 제작",스페인,1시간 44분
4934,마션,"SF, 드라마, 액션",미국,2시간 21분
985,타인의삶,"드라마, 스릴러, 유럽에서 제작","독일, 프랑스",2시간 17분
14076,수상한교수,"코미디, 드라마",미국,1시간 30분
14322,꽃보다남자(2008),"코미디, 드라마, 로맨스",대한민국,1시간 4분
2397,안나,"액션, 스릴러, 유럽에서 제작","미국, 프랑스, Guadeloupe, 러시아, 세르비아",1시간 59분
14218,백투더비기닝,"SF, 드라마, 스릴러",미국,1시간 41분
130,어쌔신:더비기닝,"스릴러, 액션","홍콩, 미국",1시간 52분
13342,레이크,"스릴러, 액션, 범죄, 드라마, 전쟁, 유럽에서 제작","미국, 독일, 벨기에, 프랑스",1시간 46분
10025,톰하디의도망자(2013),"드라마, 전쟁",영국,1시간 30분
8932,더플랫폼,"스릴러, SF, 코미디, 드라마, 공포, 유럽에서 제작",스페인,1시간 35분
5283,연애의맛[무삭제판],"코미디, 로맨스, 드라마",대한민국,1시간 41분
1945,내남자,"로맨스, 드라마, 코미디","스페인, 미국",1시간 36분
9057,소림사무림탐정:취의전장,다큐멘터리,,1시간 25분
103,취화선(2002),"드라마, 역사",대한민국,2시간 0분
10218,쌍화점(2008),"드라마, 로맨스, 역사",대한민국,2시간 13분
13049,여자는남자의미래다(2004),"드라마, 로맨스","프랑스, 대한민국",1시간 28분
7141,간신,"드라마, 역사, 범죄, 스릴러",대한민국,2시간 13분
13397,심야식당2(2017),"드라마, 가족, 코미디",일본,1시간 48분
3619,벌지대전투:지옥의사수작전,"액션, 전쟁, 드라마, 스릴러, 유럽에서 제작, 판타지",미국,1시간 25분
9575,바탈리온,"SF, 전쟁, 액션, 드라마",호주,1시간 32분
6203,더포스트,"드라마, 역사, 스릴러, 전쟁","인도, 미국",1시간 56분
10182,성판17[무삭제판],다큐멘터리,,1시간 25분
4490,찬실이는복도많지,"로맨스, 드라마, 판타지",대한민국,1시간 36분
13905,심장박동조작극,다큐멘터리,,1시간 25분
13533,캠프살인사건의비밀,"공포, 코미디, 다큐멘터리",미국,2시간 10분
9655,캠퍼스킬러,"코미디, 공포, 스릴러, 유럽에서 제작, SF",스페인,1시간 30분
218,캠퍼스레전드(1998),"공포, 스릴러",미국,1시간 40분
11163,컨페션,"스릴러, 역사, 코미디, 범죄, 드라마, 로맨스, 유럽에서 제작","영국, 미국, 독일",1시간 53분
2723,아메리칸뷰티,드라마,미국,2시간 2분
12225,스티븐시걸의리벤지,다큐멘터리,,1시간 25분
5451,다크아이리스,"스릴러, SF",미국,1시간 40분
9931,가슴노출을허하라!,다큐멘터리,,1시간 25분
1130,인크레더블,"액션, 애니메이션, 가족",미국,1시간 55분
375,라따뚜이,"가족, 판타지, 애니메이션, 코미디",미국,1시간 51분
6748,헬렌:내영혼의자화상,"드라마, 로맨스","핀란드, 에스토니아",2시간 2분
2478,내가고백을하면,다큐멘터리,,1시간 25분
13097,콜레트,"드라마, 역사, 로맨스, 유럽에서 제작","영국, 미국",1시간 51분
12556,청춘:그날의설렘처럼,Reality TV,대한민국,1시간 21분
854,뱀파이어시스터,"가족, 판타지, 드라마, 유럽에서 제작, 공포, 코미디",독일,1시간 37분
853,고스트버스터즈,"판타지, 코미디, SF, 액션",미국,1시간 47분
805,하모니(2009),"드라마, 음악",대한민국,1시간 55분
10532,고백,"스릴러, 드라마, 유럽에서 제작",일본,1시간 47분
2853,테슬라(2020),드라마,미국,1시간 42분
8443,"안녕,헤이즐","드라마, 로맨스",미국,2시간 6분
3232,장수상회,"코미디, 드라마, 로맨스",대한민국,1시간 52분
12965,원티드(2008),"액션, 스릴러, 범죄, 코미디",미국,1시간 50분
2282,눈먼자들의도시(2008),"스릴러, SF, 드라마","이탈리아, 일본, 영국, 브라질, 캐나다",2시간 1분
7624,더룸,"판타지, 공포, 스릴러, 드라마, SF, 유럽에서 제작","프랑스, 벨기에, 룩셈부르크",1시간 40분
4369,식스티세컨즈(2000),"스릴러, 액션, 범죄",미국,1시간 58분
1878,쇼생크탈출(1994),"드라마, 범죄",미국,2시간 22분
12811,지옥의묵시록(1979),드라마,미국,3시간 16분
11053,투모로우샤크,"액션, SF, 공포, 코미디, 스릴러",미국,1시간 25분
2145,올마이라이프,"로맨스, 드라마","China, 미국",1시간 33분
3989,"엘리노어릭비(종합본,3편)","드라마, 로맨스",미국,2시간 3분
14126,사라진시간(2019),"드라마, 판타지",대한민국,1시간 45분
2345,바람의언덕,드라마,대한민국,1시간 48분
2876,나는보리,"드라마, 가족",대한민국,1시간 50분
13503,남자가사랑할때,"드라마, 로맨스",대한민국,2시간 2분
13546,봉쇄수도원카르투시오,다큐멘터리,,1시간 25분
12253,진주귀걸이를한소녀(2003),"드라마, 로맨스, 스릴러","룩셈부르크, 영국, 프랑스",1시간 41분
9822,타이타닉(1998),"드라마, 로맨스",미국,3시간 14분
3553,모사드:인질구출작전,"코미디, 액션","러시아, 이스라엘, 미국, 일본, 영국",1시간 35분
8734,캔사스시티,"드라마, 범죄, 음악, 스릴러","미국, 프랑스",1시간 56분
11760,검찰측증인디오리지널,"범죄, 드라마, 스릴러",미국,1시간 56분
1175,알이씨REC,다큐멘터리,,1시간 25분
6858,그녀에게[리마스터링],"드라마, 로맨스, 유럽에서 제작",스페인,1시간 52분
7142,러브인비즈니스클래스,"코미디, 로맨스, 유럽에서 제작",프랑스,1시간 36분
5252,캠퍼스S커플,다큐멘터리,,1시간 25분
11431,위험한정사,"드라마, 스릴러",미국,57분
2869,영주의애인,"드라마, 로맨스, 유럽에서 제작","벨기에, 프랑스, 룩셈부르크, 독일, 스위스, 영국",2시간 4분
9142,스윙어스,"드라마, 유럽에서 제작, 로맨스",네덜란드,1시간 33분
9225,연애담,"드라마, 로맨스",대한민국,1시간 39분
220,오르가즘다이어리:브릴리언트러브,다큐멘터리,,1시간 25분
9444,말레나,"드라마, 로맨스, 전쟁, 유럽에서 제작","미국, 이탈리아",1시간 48분
7293,굿모닝하트에이크,다큐멘터리,,1시간 25분
9374,두여자(2010),"드라마, 로맨스",대한민국,1시간 45분
13035,남과여(2016),드라마,대한민국,52분
1028,여자가사랑할때,"로맨스, 드라마, 유럽에서 제작, 범죄",프랑스,1시간 25분
8981,공범,"스릴러, 드라마",대한민국,1시간 35분
10996,옥중룡,"액션, 범죄, 드라마",홍콩,1시간 37분
14054,A-특공대,애니메이션,대한민국,1시간 15분
9132,더이퀄라이저,"스릴러, 액션, 범죄, 드라마",미국,43분
9526,리벤져,"스릴러, 액션, 범죄",대한민국,1시간 42분
7253,쿵푸팬더(2008),"코미디, 액션, 애니메이션, 가족, 드라마, 판타지",미국,1시간 30분
4517,나이트언데드,"공포, 스릴러",미국,1시간 24분
7182,인디펜던스데이:리써전스,"액션, SF",미국,2시간 0분
12297,그레이의50가지그림자,"드라마, 로맨스, 스릴러",미국,2시간 5분
11889,"인사하고,키스","드라마, 로맨스",일본,1시간 39분
2875,인헤리턴스(2020),"스릴러, 드라마","영국, 미국",1시간 50분
3304,바람과함께사라지다(1939),"드라마, 로맨스, 전쟁",미국,3시간 53분
3442,신데렐라3,"가족, 판타지, 애니메이션, 로맨스",미국,1시간 14분
14280,내니맥피:우리유모는마법사,"판타지, 코미디, 가족","프랑스, 영국, 미국",1시간 37분
5742,백투더퓨쳐,"코미디, SF",미국,1시간 56분
12098,내니맥피2:유모와마법소동,"가족, 코미디, 판타지, 전쟁, 유럽에서 제작","영국, 프랑스, 미국",1시간 49분
5122,태양을덮다,"드라마, 스릴러",일본,2시간 10분
1772,세번째살인,"스릴러, 드라마, 범죄",일본,2시간 5분
12583,윈드리버[감독판],"스릴러, 서부, 범죄, 드라마","프랑스, 영국, 미국",1시간 47분
14520,엔테베작전,"스릴러, 드라마, 범죄, 액션, 역사","미국, 영국",1시간 47분
14442,칼리토(1993),"드라마, 범죄, 스릴러",미국,2시간 24분
6579,슈퍼맨리턴즈,"SF, 액션",미국,2시간 34분
3640,가문의영광4:가문의수난(2011),"액션, 코미디",대한민국,1시간 43분
14581,홍콩레옹,,홍콩,86분
11952,십계,"드라마, 역사, 가족, 유럽에서 제작",미국,3시간 40분
8947,신을믿습니까?,"드라마, 공포, 판타지",미국,1시간 55분
12824,맥퀸,다큐멘터리,,1시간 25분
8482,보이후드,드라마,미국,2시간 45분
1427,키드냅,"드라마, 역사","이탈리아, 프랑스, 독일",2시간 14분
11191,"이대로,죽을순없다","액션, 코미디",대한민국,1시간 46분
6697,아기와나(2017),"코미디, 가족",대한민국,1시간 36분
14018,"그래,가족","드라마, 가족, 코미디, 로맨스",대한민국,1시간 2분
2582,파티마의기적,"드라마, 전쟁","미국, 포르투갈",1시간 53분
3345,황후화(2006),"드라마, 액션, 로맨스","홍콩, 영국, 미국, China",1시간 54분
10099,계절과계절사이,"로맨스, 드라마",대한민국,1시간 38분
6034,파운더,드라마,"미국, 그리스",1시간 55분
11667,배드지니어스,"스릴러, 드라마, 범죄",캐나다,1시간 36분
11551,몬스터헌터:귀멸의검,액션,,1시간 28분
12370,천년여우여우비[우리말],"드라마, SF, 애니메이션, 가족, 판타지, 액션",대한민국,1시간 26분
10429,비커밍제인(2007),"로맨스, 드라마, 유럽에서 제작","영국, 아일랜드",2시간 0분
10821,강철비2:정상회담[확장판],"액션, 스릴러, 전쟁, 드라마",대한민국,2시간 12분
4088,뱅가드[별도편성][예고편],"액션, 코미디, 범죄, 스릴러","인도, 대한민국, 대만, 영국, 홍콩",1시간 47분
3923,당대명포:의문의주검,다큐멘터리,,1시간 25분
3205,미스페레그린과이상한아이들의집,"드라마, 가족, 판타지, 스릴러, 유럽에서 제작, 다큐멘터리",미국,2시간 7분
10543,뮌헨,"스릴러, 드라마, 역사, 액션","미국, 프랑스, 캐나다",2시간 44분
3650,지상최대전투:갈리폴리,"전쟁, 드라마, 역사, 액션",터키,1시간 41분
13909,굿다이노,"애니메이션, 가족, 액션, 코미디, 드라마, 판타지",미국,1시간 33분
11011,진격의거인파트1,"공포, 액션, SF, 드라마, 판타지",일본,1시간 38분
12548,제리맥과이어,"로맨스, 코미디, 드라마, 스포츠",미국,2시간 19분
12682,가시꽃,드라마,대한민국,34분
12339,시험에들지말게하옵시며(2011),"드라마, 유럽에서 제작",프랑스,1시간 49분
3814,실락원,"로맨스, 드라마",일본,1시간 59분
6728,몽상가들(2003),"로맨스, 드라마, 유럽에서 제작, 코미디","미국, 프랑스, 이탈리아, 영국",1시간 55분
7979,로리타(1997),"드라마, 로맨스, 유럽에서 제작","프랑스, 미국",2시간 17분
4333,썸머타임:아름다운계절,"드라마, 스릴러",대한민국,1시간 43분
13087,바보선언,"드라마, 코미디",대한민국,1시간 37분
11127,영앤뷰티풀,"드라마, 유럽에서 제작, 로맨스",프랑스,1시간 35분
2250,구층요탑:전설의부활,"액션, 스릴러, 드라마, 판타지",China,1시간 55분
2034,특공황비,"드라마, 로맨스, 전쟁, 액션",China,46분
4365,겟머니,"범죄, 드라마, 역사, 스릴러, 액션",미국,1시간 39분
7303,와일드카드(2015),"액션, 스릴러, 범죄, 드라마","미국, 프랑스",1시간 32분
6008,문라이즈킹덤,"코미디, 드라마, 로맨스, 판타지",미국,1시간 34분
1910,미스터앤미스터대디,"코미디, 드라마","미국, 영국",1시간 31분
6555,하이큐!!또다른도전,애니메이션,,1시간 9분
4931,퍼펙트건맨,"서부, 스릴러, 드라마, 유럽에서 제작","아일랜드, 룩셈부르크, 영국, 벨기에, 프랑스",1시간 41분
1907,더가디언즈,"SF, 액션, 판타지, 코미디, 스릴러","미국, 러시아",1시간 29분
10970,에린브로코비치,드라마,미국,2시간 11분
6962,후크(1991),"액션, 판타지, 코미디, 가족",미국,2시간 16분
5619,파울볼,다큐멘터리,대한민국,1시간 26분
6879,"나,다니엘블레이크",드라마,"영국, 프랑스, 벨기에",1시간 40분
4713,진실금지구역,"범죄, 스릴러",China,1시간 49분
14404,세인트조지,"드라마, 범죄, 유럽에서 제작","포르투갈, 프랑스",1시간 52분
13818,걸스로스트,드라마,미국,1시간 35분
2182,리틀포레스트:여름과가을,드라마,일본,1시간 51분
11658,마틴에덴,"로맨스, 드라마","프랑스, 독일, 이탈리아",2시간 4분
9949,래시컴홈,"액션, 가족, 드라마, 유럽에서 제작",독일,1시간 40분
8540,"조금씩,천천히안녕",다큐멘터리,,1시간 25분
10480,빛의아버지:파이널판타지XIV,"가족, 드라마, 코미디",일본,1시간 54분
6041,아오이유우의편지,다큐멘터리,,1시간 25분
11037,도리를찾아서,"액션, 애니메이션, 가족, 판타지, 코미디",미국,1시간 37분
8392,그레이트뷰티,"드라마, 유럽에서 제작","프랑스, 이탈리아",2시간 22분
656,10년,"로맨스, 코미디",미국,1시간 30분
3325,큐리오사,"드라마, 역사, 유럽에서 제작",프랑스,1시간 47분
4806,그날이온다,"코미디, 범죄","영국, 미국",1시간 28분
10890,태양대폭발:지구최후의날,"SF, 가족",우크라이나,1시간 36분
8274,유랑지구,"SF, 액션, 드라마, 스릴러",China,2시간 6분
3080,코스모스,"다큐멘터리, 가족",미국,43분
1904,대지진:엔드오브더월드,"액션, SF, 전쟁, 드라마, 역사, 로맨스, 스릴러",미국,1시간 28분
9839,업그레이드,"로맨스, 코미디","영국, 미국",1시간 45분
6821,너의여자친구,"코미디, 로맨스",대한민국,1시간 40분
9463,곰돌이푸우,"가족, 애니메이션, 코미디, 드라마",미국,49분
8834,오즈의마법사:돌아온도로시[우리말],"애니메이션, 가족, 판타지",미국,1시간 28분
13513,점박이한반도의공룡2:새로운낙원,다큐멘터리,,1시간 25분
8749,마이펫의이중생활,"가족, 코미디, 액션, 애니메이션",미국,1시간 26분
1218,네무덤에침을뱉어라3,"스릴러, 공포",미국,1시간 32분
719,네무덤에침을뱉어라4,다큐멘터리,,1시간 25분
10170,마이펫오지,다큐멘터리,,1시간 25분
5400,데스레이스(2008),"SF, 액션, 스릴러","독일, 영국, 미국",1시간 45분
7563,빠삐용(2017),"드라마, 액션, 범죄, 유럽에서 제작","세르비아, 스페인, 미국, 체코 공화국, 몰타",2시간 13분
14271,빌로우:적과의동거,"스릴러, 드라마","아랍에미리트, 영국",1시간 26분
5937,라이프라이크,"스릴러, SF, 드라마",미국,1시간 35분
779,울트라바이올렛(2006),"SF, 액션, 스릴러","미국, 홍콩",1시간 27분
11898,님은먼곳에(2008),"전쟁, 음악, 드라마, 로맨스",대한민국,2시간 6분
42,천장지구(1990),"로맨스, 범죄, 액션, 드라마",홍콩,1시간 28분
2398,겟스마트,"코미디, 스릴러, 액션",미국,1시간 50분
3693,리턴투아나콘다,"SF, 스릴러, 공포, 판타지, 액션",미국,1시간 36분
8441,제인에어(1944),"드라마, 로맨스","영국, 미국",2시간 0분
4635,왕자와무희,다큐멘터리,,1시간 25분
6729,애니멀크래커,"가족, 코미디, 애니메이션, 액션, 판타지","미국, 대한민국, 호주, 스페인, China",1시간 44분
3575,킹덤,"애니메이션, 드라마, 액션, 역사, 전쟁",일본,26분
12163,마담뺑덕,"로맨스, 스릴러, 드라마",대한민국,1시간 51분
829,와일드시티,"스릴러, 범죄, 드라마",영국,1시간 43분
9299,바이크원정대:인이탈리아,"액션, 다큐멘터리",대한민국,1시간 40분
10531,조제,"로맨스, 드라마","대한민국, 일본",1시간 57분
5760,멋진하루,"드라마, 코미디, 로맨스",대한민국,2시간 3분
9275,은밀하게위대하게[확장판],"액션, 드라마, 코미디",대한민국,2시간 4분
14053,굿윌헌팅,"드라마, 로맨스",미국,2시간 7분
4077,삼총사[2D],"액션, 스릴러, 판타지, 로맨스, 유럽에서 제작","미국, 영국, 독일, 프랑스",1시간 50분
1869,넘버3,"드라마, 코미디, 액션, 범죄",대한민국,1시간 48분
9739,해피데스데이2유,"코미디, 공포, SF, 스릴러","미국, 일본",1시간 40분
13246,벌새,드라마,대한민국,2시간 15분
9889,아마겟돈,"액션, 스릴러, SF",미국,2시간 31분
9051,세인트빈센트,"코미디, 드라마",미국,1시간 42분
11364,의뢰인,"드라마, 스릴러, 범죄",미국,1시간 59분
11190,칠곡가시나들,다큐멘터리,대한민국,1시간 39분
9600,소림축구,"액션, 코미디, 판타지, 스포츠",홍콩,1시간 53분
11840,신디케이트:라스트마피아,"드라마, 액션, 범죄",미국,1시간 49분
2523,가디언즈오브갤럭시VOL.2,"SF, 액션, 코미디, 판타지",미국,2시간 17분
3698,로맨틱레시피,"드라마, 코미디","아랍에미리트, 인도, 미국",2시간 2분
7644,벼룩잡는사무라이,,일본,110분
4542,더터닝,"스릴러, 공포, 드라마","인도, 미국",1시간 34분
12149,아비정전(1990),"범죄, 드라마, 로맨스",홍콩,1시간 34분
10249,지오스톰,"액션, SF, 스릴러","홍콩, 미국",1시간 49분
7271,와호장룡무림강호,다큐멘터리,,1시간 25분
1370,정직한후보,코미디,대한민국,1시간 44분
6249,음치클리닉,"코미디, 드라마, 로맨스",대한민국,2시간 0분
11350,전국노래자랑,Reality TV,대한민국,1시간 16분
12348,원스,"코미디, 가족, 드라마, 스포츠",Arjantin,23분
3751,3AMPart1,"공포, 애니메이션",태국,1시간 36분
11955,엔젤오브마인,"드라마, 스릴러","미국, 호주",1시간 38분
2149,사일런스(2019),"드라마, 역사","멕시코, 미국, 영국, 이탈리아",2시간 41분
8278,그집,공포,"스페인, 프랑스",1시간 44분
8004,팔로우미,"스릴러, 공포",미국,1시간 28분
3151,프란츠,"역사, 드라마, 로맨스, 전쟁, 유럽에서 제작","독일, 프랑스",1시간 53분
4597,로봇전쟁,"스릴러, SF",영국,1시간 20분
4065,엑소더스:신들과왕들,"액션, 드라마, 판타지","스페인, 미국, 영국",2시간 30분
3783,생텀(2010),"액션, 스릴러, 드라마","호주, 미국",1시간 48분
2940,커넥트(2020),"SF, 스릴러, 드라마, 범죄, 판타지, 공포",대한민국,43분
8888,인도차이나,다큐멘터리,,1시간 25분
800,니말을믿으라는거야?,다큐멘터리,,1시간 25분
11504,중독노래방,"스릴러, 판타지, 드라마, 범죄",대한민국,1시간 46분
11047,친구,"액션, 드라마, 범죄",대한민국,1시간 58분
411,더허니문,"스릴러, 공포, SF, 드라마",미국,1시간 28분
1040,미드나잇버스,드라마,일본,2시간 37분
14,크레이지리치아시안,"코미디, 드라마, 로맨스","홍콩, 미국",2시간 0분
4976,타이탄,"액션, 판타지","미국, 영국",1시간 46분
7247,밴티지포인트(2008),"드라마, 액션, 스릴러, 범죄","멕시코, 스페인, 미국",1시간 30분
453,아틀란틱림,다큐멘터리,,1시간 25분
8028,타임루프:초시공간여행,"SF, 유럽에서 제작",이탈리아,1시간 23분
3719,비정규직특수요원,"액션, 코미디",대한민국,1시간 57분
8187,"그시절,우리가좋아했던소녀","코미디, 드라마, 로맨스",대한민국,1시간 41분
1089,대지진(2016),"드라마, 역사","China, 홍콩",2시간 15분
12497,플로리다프로젝트,드라마,미국,1시간 52분
8121,해무,"스릴러, 드라마",대한민국,1시간 51분
3031,스파이더맨3[확장판],"SF, 액션, 유럽에서 제작",미국,3시간 15분
5361,어메이징스파이더맨2,"액션, SF, 코미디, 역사, 전쟁",미국,2시간 22분
8228,금의위2-무주지전,다큐멘터리,,1시간 25분
622,금의위:비검수춘도,"드라마, 로맨스",China,1시간 23분
6914,자금성금의위,다큐멘터리,,1시간 25분
7155,금의위3:황제의검,다큐멘터리,,1시간 25분
3957,검신의제국1,다큐멘터리,,1시간 25분
9912,소오강호[리마스터링],"드라마, 액션, 판타지",China,43분
1901,주윤발의도성풍운,다큐멘터리,,1시간 25분
4059,미션임파서블:폴아웃,"액션, SF, 드라마",미국,57분
990,"아이,토냐","드라마, 코미디, 스포츠",미국,2시간 1분
1196,더보이2:돌아온브람스,"스릴러, 공포, 드라마",미국,1시간 27분
13655,희망에빠진남자들,"코미디, 로맨스, 유럽에서 제작, 드라마",체코 공화국,1시간 55분
11587,어스,"공포, 스릴러",미국,1시간 56분
9241,이터너티,다큐멘터리,,1시간 25분
13810,황비홍-천하지남북영웅,액션,홍콩,1시간 44분
10658,램페이지(2018),"액션, SF",미국,1시간 47분
7376,쥬만지:넥스트레벨,"액션, 코미디, 판타지",미국,2시간 3분
4583,샤오린:3인의고수,"액션, 드라마","China, 홍콩",2시간 11분
9,손오공:색즉시공,"코미디, 로맨스, 드라마",대한민국,1시간 36분
1670,몽키킹:왕의귀환,"액션, 판타지, 코미디",China,1시간 35분
429,나랏말싸미,"역사, 드라마",대한민국,1시간 50분
8105,PMC:더벙커,"액션, 스릴러",대한민국,2시간 4분
4026,버티고,"드라마, 로맨스",대한민국,1시간 54분
554,루시드드림,"SF, 스릴러",대한민국,1시간 41분
1399,7년의밤,"스릴러, 드라마",대한민국,2시간 3분
11618,그레이스오브모나코,"드라마, 로맨스, 유럽에서 제작","프랑스, 이탈리아, 스위스, 미국, 벨기에",1시간 43분
7261,클로젯,"공포, 스릴러",대한민국,1시간 38분
12466,"어쩌다,결혼","코미디, 가족, 로맨스",대한민국,1시간 27분
8589,화차,"스릴러, 드라마",대한민국,1시간 57분
5966,몽타주,"드라마, 범죄, 스릴러",대한민국,2시간 0분
3483,러브픽션,"로맨스, 코미디",대한민국,2시간 1분
3208,사라진밤,"스릴러, 범죄",대한민국,1시간 41분
10748,13년의공백,"드라마, 가족",일본,1시간 21분
33,영화로운나날,다큐멘터리,,1시간 25분
9325,다니엘이즌리얼,"공포, 스릴러, 드라마, 판타지",미국,1시간 41분
14448,리틀프린세스소피아,"애니메이션, 가족, 코미디, 판타지",미국,24분
12665,창문넘어도망친100세노인,"드라마, 코미디, 유럽에서 제작",스웨덴,1시간 54분
11261,롱샷,"로맨스, 코미디",미국,2시간 5분
736,원더,"드라마, 가족",미국,1시간 53분
12828,메리포핀스리턴즈,"판타지, 가족, 코미디, 음악",미국,2시간 10분
13460,미스슬로운,"스릴러, 드라마, 범죄, 유럽에서 제작","프랑스, 미국",2시간 13분
2110,뷰티풀보이,드라마,미국,2시간 1분
7548,돈워리,"스릴러, 드라마",미국,2시간 3분
12743,봉신연의:불의검외전,"드라마, SF, 로맨스, 판타지, 역사",China,45분
5790,트립투스페인,"드라마, 코미디","영국, 스페인",1시간 55분
11851,해적:바다로간산적,"액션, 코미디, 판타지",대한민국,2시간 10분
7586,소년시절의너,"드라마, 범죄, 로맨스, 스릴러","홍콩, 영국, China",2시간 15분
12039,킨:더비기닝,"스릴러, SF, 액션, 드라마",미국,1시간 42분
4901,서바이벌리스트,"드라마, SF, 스릴러",영국,1시간 44분
2944,레이드:첫번째습격,"액션, 스릴러, 범죄","미국, 인도네시아, 프랑스",1시간 41분
9793,구미호가족,"음악, 코미디, 판타지",대한민국,1시간 41분
9455,컨테이젼,"드라마, 스릴러, SF","아랍에미리트, 미국",1시간 46분
8478,아부의왕,코미디,대한민국,1시간 58분
6261,은행나무침대,"액션, 로맨스",대한민국,1시간 57분
3748,눈의여왕2:트롤의마법거울,다큐멘터리,,1시간 25분
8091,퍼시픽림,"SF, 액션","멕시코, 미국",2시간 11분
13400,이집트왕자,"가족, 애니메이션, 드라마, 역사",미국,1시간 14분
12029,부산(2009),"액션, 드라마",대한민국,1시간 41분
1602,요가학원:죽음의쿤달리니,공포,대한민국,1시간 37분
3028,펜트하우스코끼리,"로맨스, 드라마",대한민국,2시간 24분
4298,미씽:사라진여자,"스릴러, 드라마",대한민국,1시간 40분
511,강철비,"스릴러, 액션, 드라마",대한민국,2시간 19분
2629,행복한장의사,"드라마, 코미디",대한민국,1시간 39분
12362,굿바이(2008),드라마,일본,2시간 10분
11150,양자물리학,"범죄, 액션, 코미디, 스릴러",대한민국,1시간 59분
11801,타이거마운틴,"액션, 스릴러, 전쟁, 역사","China, 홍콩",2시간 21분
3608,어멍,드라마,대한민국,1시간 35분
1729,촉산전2,드라마,China,1시간 31분
12885,아수라,"액션, 범죄, 스릴러",대한민국,2시간 16분
13370,몬스터호텔2,"코미디, 가족, 판타지, 애니메이션, 공포, 스릴러",미국,1시간 29분
8872,무에타이,"드라마, 액션, 스릴러",태국,1시간 56분
12135,로지(2018),"코미디, 로맨스, 스릴러, 드라마",미국,1시간 33분
3806,스노우화이트,"코미디, 드라마, 로맨스, 유럽에서 제작","프랑스, 벨기에",1시간 52분
10178,BB프로젝트(2006),"드라마, 액션, 코미디, 범죄, 가족, 스릴러",홍콩,2시간 16분
10459,일대종사곽가권,다큐멘터리,,1시간 25분
14545,노프라블랜드,,,1시간 10분
10705,라이언일병구하기,"드라마, 전쟁",미국,2시간 49분
8628,쿵푸팬더3,"액션, 코미디, 가족, 애니메이션, 판타지","China, 미국",1시간 35분
5720,더문(2009),다큐멘터리,,1시간 25분
2204,비포미드나잇(2013),"드라마, 로맨스","미국, 그리스",1시간 49분
13475,스파이키드4:올더타임인더월드,"드라마, 판타지, 코미디, 가족, SF, 액션",미국,1시간 29분
4004,내일,,프랑스,120분
8858,신황제를위하여,액션,대한민국,1시간 39분
9638,파이어스톰,"액션, 스릴러, 범죄",홍콩,1시간 45분
2140,클로이,"드라마, 스릴러, 유럽에서 제작","캐나다, 프랑스, 미국",1시간 36분
9802,해어화,"역사, 로맨스, 드라마, 음악",대한민국,2시간 0분
2833,연방보안관:제임스맥코드,"서부, 드라마, 액션, 유럽에서 제작",미국,1시간 32분
6694,외출(2005),다큐멘터리,,1시간 25분
13591,엔드오브어건,"액션, 범죄, 스릴러",미국,1시간 27분
1036,"님아,그강을건너지마오","다큐멘터리, 로맨스, 드라마",대한민국,1시간 26분
11211,서유기:철선녀의파초선,"판타지, 코미디, 드라마, 로맨스, 액션",홍콩,1시간 39분
1674,검신의제국2,다큐멘터리,,1시간 25분
12552,요괴외전,"판타지, 액션, 코미디",,1시간 16분
1111,신몽키킹:여인천국,다큐멘터리,,1시간 25분
12110,블루발렌타인,"드라마, 로맨스",미국,1시간 52분
13549,레거시오브라이즈,"스릴러, 액션","영국, 미국, Georgia, 네덜란드, 폴란드, 우크라이나",1시간 41분
13311,겟어웨이:끝없는도주,"스릴러, 액션, 범죄, 드라마","미국, 일본",1시간 55분
9191,언더월드2:에볼루션,"판타지, 액션, 스릴러",미국,1시간 46분
9530,워호스,"액션, 드라마, 전쟁",미국,2시간 6분
9010,시티오브갓(2002),"드라마, 범죄","브라질, 프랑스, 독일",2시간 9분
1525,퇴마전:마령검의비밀,"로맨스, 액션, 판타지","China, 홍콩",1시간 58분
1453,오션스트웰브,"스릴러, 범죄",미국,2시간 5분
4356,마다가스카3:이번엔서커스다!,"애니메이션, 가족, 코미디, 액션",미국,1시간 33분
