membership_row_id,w1_4_content_has_watch_obs,w1_4_genre_covered_watch_time,w1_4_genre_missing_watch_time,w1_4_genre_covered_watch_ratio,w1_4_genre_missing_watch_ratio,w1_4_genre_unique_count,w1_4_top_genre,w1_4_top_genre_watch_time,w1_4_top_genre_watch_ratio,w1_4_genre_entropy,w1_4_genre_ratio_drama,w1_4_genre_watch_time_drama,w1_4_genre_session_count_drama,w1_4_genre_ratio_thriller_crime,w1_4_genre_watch_time_thriller_crime,w1_4_genre_session_count_thriller_crime,w1_4_genre_ratio_sf_fantasy,w1_4_genre_watch_time_sf_fantasy,w1_4_genre_session_count_sf_fantasy,w1_4_genre_ratio_action_adventure,w1_4_genre_watch_time_action_adventure,w1_4_genre_session_count_action_adventure,w1_4_genre_ratio_animation_family,w1_4_genre_watch_time_animation_family,w1_4_genre_session_count_animation_family,w1_4_genre_ratio_romance,w1_4_genre_watch_time_romance,w1_4_genre_session_count_romance,w1_4_genre_ratio_comedy,w1_4_genre_watch_time_comedy,w1_4_genre_session_count_comedy,w1_4_genre_ratio_historical_war,w1_4_genre_watch_time_historical_war,w1_4_genre_session_count_historical_war,w1_4_genre_ratio_horror,w1_4_genre_watch_time_horror,w1_4_genre_session_count_horror,w1_4_genre_ratio_other,w1_4_genre_watch_time_other,w1_4_genre_session_count_other,w1_4_release_month_covered_watch_ratio,w1_4_avg_ott_release_month_weighted,w1_4_recent_content_watch_ratio,w1_4_old_content_watch_ratio
1024,1,128.0,0.0,1.0,0.0,3,SF/Fantasy,114.0,0.890625,0.538631,0.0,0,0,0.0,0,0,0.890625,114.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.007812,1.0,1,1.0,201754.679688,0.109375,0.0
1025,1,77.0,0.0,1.0,0.0,1,SF/Fantasy,77.0,1.0,0.0,0.0,0,0,0.0,0,0,1.0,77.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201904.688312,0.0,0.0
1026,1,11.0,0.0,1.0,0.0,5,Comedy,5.0,0.454545,1.971747,0.090909,1.0,1,0.0,0,0,0.0,0,0,0.090909,1.0,1,0.090909,1.0,1,0.272727,3.0,2,0.454545,5.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201868.272727,0.272727,0.0
1027,1,157.0,0.0,1.0,0.0,2,Thriller/Crime,155.0,0.987261,0.098447,0.0,0,0,0.987261,155.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.012739,2.0,2,0.0,0,0,1.0,201509.420382,0.006369,0.987261
1028,1,846.0,0.0,1.0,0.0,1,SF/Fantasy,846.0,1.0,0.0,0.0,0,0,0.0,0,0,1.0,846.0,13,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201689.6513,0.0,0.312057
1029,1,572.0,0.0,1.0,0.0,3,Drama,319.0,0.557692,1.35663,0.557692,319.0,4,0.326923,187.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.115385,66.0,3,0.0,0,0,0.0,0,0,1.0,201677.458042,0.0,0.0
1030,1,283.0,0.0,1.0,0.0,3,Drama,160.0,0.565371,1.282131,0.565371,160.0,3,0.35689,101.0,2,0.0,0,0,0.077739,22.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201576.897527,0.0,0.64311
1031,1,242.0,0.0,1.0,0.0,4,Action/Adventure,107.0,0.442149,1.655685,0.0,0,0,0.380165,92.0,3,0.119835,29.0,1,0.442149,107.0,1,0.0,0,0,0.057851,14.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202095.946281,1.0,0.0
1032,1,396.0,0.0,1.0,0.0,6,Historical/War,100.0,0.252525,2.326101,0.232323,92.0,3,0.237374,94.0,1,0.126263,50.0,1,0.010101,4.0,1,0.141414,56.0,1,0.0,0,0,0.0,0,0,0.252525,100.0,1,0.0,0,0,0.0,0,0,1.0,201653.944444,0.0,0.406566
1033,1,1487.0,0.0,1.0,0.0,3,SF/Fantasy,909.0,0.611298,1.334574,0.0,0,0,0.243443,362.0,5,0.611298,909.0,5,0.0,0,0,0.145259,216.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201767.172159,0.197041,0.180901
1034,1,264.0,0.0,1.0,0.0,2,Other,195.0,0.738636,0.828797,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.261364,69.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.738636,195.0,2,1.0,201998.193182,0.738636,0.0
1035,1,417.0,0.0,1.0,0.0,7,Drama,177.0,0.42446,1.783075,0.42446,177.0,4,0.004796,2.0,1,0.052758,22.0,1,0.0,0,0,0.0,0,0,0.043165,18.0,4,0.414868,173.0,3,0.052758,22.0,1,0.0,0,0,0.0,0,0,1.0,201748.366906,0.059952,0.028777
1036,1,11.0,0.0,1.0,0.0,3,Thriller/Crime,6.0,0.545455,1.322179,0.363636,4.0,1,0.545455,6.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.090909,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201779.909091,0.0,0.0
1037,1,348.0,0.0,1.0,0.0,5,Historical/War,137.0,0.393678,1.877043,0.068966,24.0,1,0.0,0,0,0.0,0,0,0.011494,4.0,1,0.0,0,0,0.0,0,0,0.229885,80.0,1,0.393678,137.0,1,0.0,0,0,0.295977,103.0,1,1.0,201694.956897,0.0,0.295977
1038,1,477.0,0.0,1.0,0.0,2,Thriller/Crime,369.0,0.773585,0.771709,0.0,0,0,0.773585,369.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.226415,108.0,2,0.0,0,0,0.0,0,0,1.0,201922.109015,0.773585,0.226415
1039,1,301.0,0.0,1.0,0.0,1,SF/Fantasy,301.0,1.0,0.0,0.0,0,0,0.0,0,0,1.0,301.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202103.0,1.0,0.0
1040,1,670.0,0.0,1.0,0.0,3,Drama,502.0,0.749254,1.058157,0.749254,502.0,4,0.146269,98.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.104478,70.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201748.558209,0.0,0.0
1041,1,368.0,0.0,1.0,0.0,4,Animation/Family,162.0,0.440217,1.583493,0.005435,2.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.440217,162.0,5,0.307065,113.0,2,0.247283,91.0,5,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201896.26087,0.307065,0.05163
1042,1,60.0,0.0,1.0,0.0,1,Comedy,60.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,60.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201901.0,0.0,0.0
1043,1,113.0,0.0,1.0,0.0,1,Action/Adventure,113.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,113.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201408.0,0.0,1.0
1044,1,411.0,0.0,1.0,0.0,3,Drama,300.0,0.729927,1.075588,0.729927,300.0,3,0.192214,79.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.077859,32.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201671.124088,0.0,0.272506
1045,1,1.0,0.0,1.0,0.0,1,Action/Adventure,1.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202102.0,1.0,0.0
1046,1,195.0,0.0,1.0,0.0,2,SF/Fantasy,107.0,0.548718,0.993141,0.451282,88.0,1,0.0,0,0,0.548718,107.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202059.907692,0.994872,0.0
1047,1,351.0,0.0,1.0,0.0,5,Drama,215.0,0.612536,1.185268,0.612536,215.0,6,0.0,0,0,0.350427,123.0,4,0.0,0,0,0.011396,4.0,1,0.002849,1.0,1,0.022792,8.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201971.91453,0.618234,0.0
1048,1,298.0,0.0,1.0,0.0,5,Thriller/Crime,199.0,0.667785,1.192929,0.271812,81.0,6,0.667785,199.0,3,0.0,0,0,0.006711,2.0,2,0.0,0,0,0.003356,1.0,1,0.0,0,0,0.050336,15.0,1,0.0,0,0,0.0,0,0,1.0,201744.932886,0.003356,0.171141
1049,1,18.0,0.0,1.0,0.0,1,Other,18.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,18.0,6,1.0,202103.0,1.0,0.0
1050,1,199.0,0.0,1.0,0.0,2,Historical/War,174.0,0.874372,0.545325,0.125628,25.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.874372,174.0,2,0.0,0,0,0.0,0,0,1.0,201734.869347,0.0,0.0
1051,1,322.0,0.0,1.0,0.0,3,Historical/War,169.0,0.524845,1.064376,0.0,0,0,0.465839,150.0,2,0.0,0,0,0.009317,3.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.524845,169.0,6,0.0,0,0,0.0,0,0,1.0,201614.68323,0.006211,0.534161
1052,1,98.0,0.0,1.0,0.0,3,Comedy,92.0,0.938776,0.393511,0.0,0,0,0.0,0,0,0.030612,3.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.938776,92.0,2,0.0,0,0,0.0,0,0,0.030612,3.0,2,1.0,201545.765306,0.071429,0.928571
1053,1,284.0,0.0,1.0,0.0,6,Drama,133.0,0.46831,1.665249,0.46831,133.0,3,0.0,0,0,0.271127,77.0,1,0.0,0,0,0.007042,2.0,1,0.239437,68.0,2,0.010563,3.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201728.366197,0.28169,0.426056
1054,1,512.0,0.0,1.0,0.0,2,Other,266.0,0.519531,0.998899,0.0,0,0,0.0,0,0,0.480469,246.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.519531,266.0,4,1.0,202103.0,1.0,0.0
1055,1,351.0,0.0,1.0,0.0,3,Animation/Family,294.0,0.837607,0.660696,0.0,0,0,0.0,0,0,0.159544,56.0,1,0.0,0,0,0.837607,294.0,8,0.002849,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201737.156695,0.002849,0.071225
1056,1,541.0,0.0,1.0,0.0,5,Comedy,200.0,0.369686,1.962819,0.001848,1.0,1,0.192237,104.0,1,0.210721,114.0,5,0.0,0,0,0.0,0,0,0.225508,122.0,4,0.369686,200.0,5,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201778.340111,0.001848,0.197782
1057,1,9.0,0.0,1.0,0.0,1,Comedy,9.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,9.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201901.0,0.0,0.0
1058,1,428.0,0.0,1.0,0.0,1,Animation/Family,428.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,428.0,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201708.0,0.0,0.0
1059,1,386.0,0.0,1.0,0.0,1,Animation/Family,386.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,386.0,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201908.69171,0.0,0.002591
1060,1,205.0,0.0,1.0,0.0,4,Action/Adventure,79.0,0.385366,1.755554,0.253659,52.0,10,0.0,0,0,0.317073,65.0,1,0.385366,79.0,1,0.0,0,0,0.043902,9.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201782.692683,0.0,0.087805
1061,1,157.0,0.0,1.0,0.0,2,Action/Adventure,156.0,0.993631,0.055622,0.006369,1.0,1,0.0,0,0,0.0,0,0,0.993631,156.0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202078.11465,0.955414,0.044586
1062,1,53.0,0.0,1.0,0.0,1,Thriller/Crime,53.0,1.0,0.0,0.0,0,0,1.0,53.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201904.0,0.0,0.0
1063,1,264.0,0.0,1.0,0.0,8,Action/Adventure,99.0,0.375,1.901784,0.003788,1.0,1,0.340909,90.0,4,0.007576,2.0,2,0.375,99.0,3,0.015152,4.0,2,0.223485,59.0,2,0.0,0,0,0.0,0,0,0.003788,1.0,1,0.030303,8.0,6,1.0,202042.284091,0.901515,0.0
1064,1,182.0,0.0,1.0,0.0,3,Historical/War,151.0,0.82967,0.798778,0.126374,23.0,1,0.043956,8.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.82967,151.0,2,0.0,0,0,0.0,0,0,1.0,201878.912088,0.0,0.0
1065,1,14.0,0.0,1.0,0.0,1,Romance,14.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,14.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201505.0,0.0,1.0
1066,1,90.0,0.0,1.0,0.0,1,Romance,90.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,90.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202005.0,1.0,0.0
1067,1,301.0,0.0,1.0,0.0,3,Romance,182.0,0.604651,1.309398,0.0,0,0,0.112957,34.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.604651,182.0,4,0.282392,85.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201857.681063,0.0,0.0
1068,1,6.0,0.0,1.0,0.0,4,Drama,2.0,0.333333,1.918296,0.333333,2.0,2,0.333333,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.166667,1.0,1,0.166667,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201937.666667,0.5,0.0
1069,1,220.0,0.0,1.0,0.0,5,Comedy,184.0,0.836364,0.909762,0.068182,15.0,1,0.027273,6.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.063636,14.0,1,0.836364,184.0,3,0.0,0,0,0.004545,1.0,1,0.0,0,0,1.0,201884.386364,0.0,0.0
1070,1,108.0,0.0,1.0,0.0,1,Comedy,108.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,108.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201508.0,0.0,1.0
1071,1,1.0,0.0,1.0,0.0,1,Thriller/Crime,1.0,1.0,0.0,0.0,0,0,1.0,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201904.0,0.0,0.0
1072,1,289.0,0.0,1.0,0.0,2,Animation/Family,288.0,0.99654,0.03327,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.99654,288.0,10,0.0,0,0,0.00346,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201904.972318,0.00346,0.0
1073,1,158.0,0.0,1.0,0.0,1,Animation/Family,158.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,158.0,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201461.56962,0.0,0.613924
1074,1,533.0,0.0,1.0,0.0,3,SF/Fantasy,219.0,0.410882,1.542254,0.0,0,0,0.363977,194.0,3,0.410882,219.0,3,0.225141,120.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201931.076923,0.590994,0.033771
1075,1,82.0,0.0,1.0,0.0,1,Historical/War,82.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,82.0,1,0.0,0,0,0.0,0,0,1.0,201612.0,0.0,0.0
1076,1,136.0,0.0,1.0,0.0,2,Drama,70.0,0.514706,0.999376,0.514706,70.0,2,0.485294,66.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201461.551471,0.0,0.485294
1077,1,358.0,0.0,1.0,0.0,4,Thriller/Crime,150.0,0.418994,1.616612,0.27933,100.0,3,0.418994,150.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.00838,3.0,1,0.293296,105.0,6,0.0,0,0,1.0,202100.935754,1.0,0.0
1078,1,137.0,0.0,1.0,0.0,2,Romance,136.0,0.992701,0.062303,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.992701,136.0,3,0.007299,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201541.437956,0.007299,0.364964
1079,1,118.0,0.0,1.0,0.0,5,SF/Fantasy,85.0,0.720339,1.217148,0.008475,1.0,1,0.0,0,0,0.720339,85.0,1,0.0,0,0,0.008475,1.0,1,0.0,0,0,0.161017,19.0,1,0.101695,12.0,1,0.0,0,0,0.0,0,0,1.0,201762.90678,0.0,0.0
1080,1,295.0,0.0,1.0,0.0,4,Drama,140.0,0.474576,1.682025,0.474576,140.0,6,0.067797,20.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.128814,38.0,2,0.328814,97.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201758.762712,0.0,0.037288
1081,1,358.0,0.0,1.0,0.0,4,SF/Fantasy,136.0,0.379888,1.593385,0.349162,125.0,2,0.0,0,0,0.379888,136.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.002793,1.0,1,0.0,0,0,0.0,0,0,0.268156,96.0,1,1.0,201622.636872,0.27095,0.379888
1082,1,575.0,0.0,1.0,0.0,5,Drama,245.0,0.426087,1.86244,0.426087,245.0,4,0.01913,11.0,1,0.074783,43.0,1,0.0,0,0,0.16,92.0,1,0.0,0,0,0.32,184.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201826.252174,0.0,0.0
1083,1,124.0,0.0,1.0,0.0,2,Drama,123.0,0.991935,0.06767,0.991935,123.0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.008065,1.0,1,0.0,0,0,0.0,0,0,1.0,202064.959677,0.677419,0.0
1084,1,59.0,0.0,1.0,0.0,4,Historical/War,56.0,0.949153,0.370577,0.016949,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.016949,1.0,1,0.0,0,0,0.0,0,0,0.949153,56.0,1,0.016949,1.0,1,0.0,0,0,1.0,201909.915254,0.033898,0.016949
1085,1,38.0,0.0,1.0,0.0,2,Animation/Family,37.0,0.973684,0.175565,0.026316,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.973684,37.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201995.789474,0.0,0.0
1086,1,35.0,0.0,1.0,0.0,2,Drama,34.0,0.971429,0.187176,0.971429,34.0,1,0.0,0,0,0.0,0,0,0.028571,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201427.828571,0.028571,0.971429
1087,1,361.0,0.0,1.0,0.0,1,Thriller/Crime,361.0,1.0,0.0,0.0,0,0,1.0,361.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201646.886427,0.0,0.34626
1088,1,1050.0,0.0,1.0,0.0,6,Drama,370.0,0.352381,1.952953,0.352381,370.0,5,0.319048,335.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.097143,102.0,1,0.001905,2.0,1,0.218095,229.0,3,0.0,0,0,0.0,0,0,1.0,201658.979048,0.0,0.306667
1089,1,635.0,0.0,1.0,0.0,3,Drama,415.0,0.653543,1.272014,0.653543,415.0,10,0.148031,94.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.198425,126.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201603.543307,0.0,0.522835
1090,1,106.0,0.0,1.0,0.0,5,Romance,50.0,0.471698,1.79503,0.283019,30.0,3,0.0,0,0,0.0,0,0,0.009434,1.0,1,0.0,0,0,0.471698,50.0,3,0.160377,17.0,2,0.075472,8.0,1,0.0,0,0,0.0,0,0,1.0,201568.509434,0.009434,0.632075
1091,1,120.0,0.0,1.0,0.0,3,Romance,106.0,0.883333,0.563013,0.0,0,0,0.008333,1.0,1,0.0,0,0,0.108333,13.0,1,0.0,0,0,0.883333,106.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201546.966667,0.016667,0.875
1092,1,206.0,0.0,1.0,0.0,4,Romance,108.0,0.524272,1.131092,0.014563,3.0,2,0.456311,94.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.524272,108.0,3,0.0,0,0,0.0,0,0,0.004854,1.0,1,0.0,0,0,1.0,202050.218447,1.0,0.0
1093,1,714.0,0.0,1.0,0.0,5,SF/Fantasy,364.0,0.509804,1.397544,0.02521,18.0,2,0.0,0,0,0.509804,364.0,12,0.411765,294.0,5,0.05042,36.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.002801,2.0,2,1.0,201988.196078,0.641457,0.0
1094,1,3.0,0.0,1.0,0.0,2,Romance,2.0,0.666667,0.918296,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.666667,2.0,1,0.333333,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202103.0,1.0,0.0
1095,1,6.0,0.0,1.0,0.0,1,Romance,6.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,6.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201612.0,0.0,0.0
1096,1,187.0,0.0,1.0,0.0,3,Thriller/Crime,90.0,0.481283,1.192964,0.0,0,0,0.481283,90.0,1,0.0,0,0,0.037433,7.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.481283,90.0,2,0.0,0,0,1.0,202098.631016,1.0,0.0
1097,1,222.0,0.0,1.0,0.0,1,Historical/War,222.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,222.0,4,0.0,0,0,0.0,0,0,1.0,201694.864865,0.0,0.0
1098,1,1194.0,0.0,1.0,0.0,1,Animation/Family,1194.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1194.0,22,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201708.0,0.0,0.0
1099,1,104.0,0.0,1.0,0.0,3,Action/Adventure,101.0,0.971154,0.215061,0.0,0,0,0.0,0,0,0.009615,1.0,1,0.971154,101.0,2,0.019231,2.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202090.807692,0.980769,0.0
1100,1,528.0,0.0,1.0,0.0,4,Thriller/Crime,254.0,0.481061,1.686101,0.0,0,0,0.481061,254.0,5,0.287879,152.0,4,0.181818,96.0,1,0.0,0,0,0.0,0,0,0.049242,26.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201782.63447,0.183712,0.253788
1101,1,333.0,0.0,1.0,0.0,3,Historical/War,137.0,0.411411,1.55713,0.0,0,0,0.336336,112.0,1,0.0,0,0,0.252252,84.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.411411,137.0,2,0.0,0,0,0.0,0,0,1.0,201287.567568,0.0,1.0
1102,1,346.0,0.0,1.0,0.0,2,Comedy,230.0,0.66474,0.920211,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.33526,116.0,1,0.66474,230.0,4,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201908.99422,0.0,0.0
1103,1,119.0,0.0,1.0,0.0,1,Thriller/Crime,119.0,1.0,0.0,0.0,0,0,1.0,119.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202102.0,1.0,0.0
1104,1,38.0,0.0,1.0,0.0,3,Action/Adventure,22.0,0.578947,1.398235,0.0,0,0,0.236842,9.0,1,0.0,0,0,0.578947,22.0,2,0.184211,7.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201843.026316,0.236842,0.0
1105,1,1093.0,0.0,1.0,0.0,5,SF/Fantasy,511.0,0.467521,1.481499,0.000915,1.0,1,0.0,0,0,0.467521,511.0,5,0.0,0,0,0.426349,466.0,10,0.0,0,0,0.032022,35.0,1,0.0,0,0,0.0,0,0,0.073193,80.0,4,1.0,201821.887466,0.303751,0.193962
1106,1,123.0,0.0,1.0,0.0,2,Action/Adventure,82.0,0.666667,0.918296,0.0,0,0,0.0,0,0,0.333333,41.0,1,0.666667,82.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201712.333333,0.00813,0.0
1107,1,525.0,0.0,1.0,0.0,4,Drama,248.0,0.472381,1.788806,0.472381,248.0,3,0.0,0,0,0.241905,127.0,3,0.099048,52.0,2,0.186667,98.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201567.220952,0.005714,0.434286
1108,1,662.0,0.0,1.0,0.0,4,Animation/Family,488.0,0.73716,1.212957,0.089124,59.0,2,0.0,0,0,0.13142,87.0,1,0.0,0,0,0.73716,488.0,8,0.0,0,0,0.042296,28.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201813.793051,0.0,0.007553
1109,1,283.0,0.0,1.0,0.0,4,Action/Adventure,143.0,0.5053,1.533531,0.134276,38.0,2,0.0,0,0,0.0,0,0,0.5053,143.0,2,0.339223,96.0,1,0.0,0,0,0.021201,6.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201883.512367,0.286219,0.0
1111,1,1.0,0.0,1.0,0.0,1,Animation/Family,1.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202102.0,1.0,0.0
1112,1,412.0,0.0,1.0,0.0,5,Thriller/Crime,249.0,0.604369,1.486432,0.262136,108.0,2,0.604369,249.0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.024272,10.0,4,0.0,0,0,0.0,0,0,0.09466,39.0,3,0.0,0,0,1.0,201677.507282,0.109223,0.274272
