promo_scope,revised_segment_family,demographic_variable,demographic_value,row_count,share_within_segment,share_within_scope,lift_vs_scope,actual_repurchase_rate,actual_churn_rate,mean_gb_churn_risk,median_gb_churn_risk,interpretation,caveat
promo1,other_needs_review_residual,age_group,20,2620,0.41370598452550134,0.40532594086021506,1.0206748268998067,0.8141221374045802,0.18587786259541983,0.19443991379445405,0.16465033276566193,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,age_group,30,1835,0.28975209221537973,0.29779905913978494,0.9729785347621666,0.8234332425068119,0.17656675749318806,0.19425760067329176,0.1667095499282821,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,age_group,40,1022,0.16137691457445127,0.16313844086021506,0.9892022611196024,0.8131115459882583,0.1868884540117417,0.19125663310639554,0.16289575423200955,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,age_group,50,492,0.07768829938417811,0.07627688172043011,1.018503872102705,0.8516260162601627,0.14837398373983735,0.19000578061056894,0.15688539802245455,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,age_group,60,172,0.027159324174956576,0.026545698924731184,1.0231158068945667,0.8197674418604651,0.18023255813953487,0.21332646266787472,0.21672354457589615,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,age_group,70,28,0.004421285330806885,0.004200268817204301,1.0526196115585031,0.7857142857142857,0.2142857142857143,0.19932345723759792,0.16266545115568543,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,gender_derived,female,3903,0.616295594504974,0.6185315860215054,0.9963850002698913,0.8227004868050217,0.17729951319497828,0.19404183939652933,0.1651560962862104,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,gender_derived,male,2428,0.38338859939996844,0.3812163978494624,1.0056980800478679,0.8134266886326195,0.18657331136738053,0.19412588958047225,0.1665823863065623,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,gender_derived,unknown_or_unreported,2,0.00031580609505763463,0.00025201612903225806,1.2531185851886943,1.0,0.0,0.13448218159214936,0.13448218159214936,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,is_female,0,2430,0.38370440549502605,0.3814684139784946,1.0058615377698283,0.8135802469135802,0.18641975308641978,0.1940768001088769,0.1665823863065623,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,is_female,1,3903,0.616295594504974,0.6185315860215054,0.9963850002698913,0.8227004868050217,0.17729951319497828,0.19404183939652933,0.1651560962862104,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,is_male,0,3905,0.6166114006000316,0.6187836021505376,0.9964895618711345,0.8227912932138284,0.17720870678617162,0.19401133509035554,0.1651560962862104,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,other_needs_review_residual,is_male,1,2428,0.38338859939996844,0.3812163978494624,1.0056980800478679,0.8134266886326195,0.18657331136738053,0.19412588958047225,0.1665823863065623,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,age_group,10,48,0.0240120060030015,0.026713709677419355,0.898864526602924,0.875,0.125,0.14070859113070153,0.11763792391609625,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,age_group,20,776,0.38819409704852426,0.40532594086021506,0.9577331671016855,0.8646907216494846,0.13530927835051543,0.1384567606327851,0.1044816914627574,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,age_group,30,599,0.29964982491245623,0.29779905913978494,1.0062148140360732,0.8981636060100167,0.10183639398998334,0.1319680575707469,0.0946909372548612,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,age_group,40,336,0.16808404202101052,0.16313844086021506,1.030315363655051,0.8869047619047619,0.11309523809523814,0.13201331764584745,0.10531212040653279,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,age_group,50,175,0.08754377188594298,0.07627688172043011,1.147710419086195,0.9028571428571428,0.0971428571428572,0.11989948117650617,0.0881395244090695,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,age_group,60,56,0.02801400700350175,0.026545698924731184,1.0553124663597622,0.8035714285714286,0.1964285714285714,0.14410897466497002,0.11277289542838514,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,age_group,70,9,0.004502251125562781,0.004200268817204301,1.071895947973987,0.8888888888888888,0.11111111111111116,0.1590134866509123,0.0753722292679702,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,gender_derived,female,1254,0.6273136568284142,0.6185315860215054,1.0141982576239905,0.8819776714513556,0.11802232854864436,0.13279438550409287,0.0963472714358567,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,gender_derived,male,744,0.3721860930465233,0.3812163978494624,0.9763118668192624,0.8776881720430108,0.12231182795698925,0.13628138856071903,0.10596437096221906,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,gender_derived,unknown_or_unreported,1,0.0005002501250625312,0.00025201612903225806,1.984992496248124,1.0,0.0,0.1679204948747298,0.1679204948747298,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,is_female,0,745,0.3726863431715858,0.3814684139784946,0.9769782490893101,0.8778523489932886,0.12214765100671143,0.13632385715979825,0.1059999033912965,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,is_female,1,1254,0.6273136568284142,0.6185315860215054,1.0141982576239905,0.8819776714513556,0.11802232854864436,0.13279438550409287,0.0963472714358567,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,is_male,0,1255,0.6278139069534767,0.6187836021505376,1.0145936394751816,0.8820717131474104,0.1179282868525896,0.1328223744358623,0.096507289440906,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
promo1,stable_usage_lower_risk,is_male,1,744,0.3721860930465233,0.3812163978494624,0.9763118668192624,0.8776881720430108,0.12231182795698925,0.13628138856071903,0.10596437096221906,Profile/action personalization evidence only.,Age/gender are not representative segment rules and are not churn causes.
