promo_scope,revised_segment_family,age_group,feature_name,feature_family,row_count,mean,median,q25,q75,segment_overall_mean,difference_vs_segment_overall,actual_repurchase_rate,actual_churn_rate,mean_gb_churn_risk,evidence_strength,interpretation,caveat
promo0,high_risk_week3_inactivity_or_retention_decay,10,log_retention_w3_ratio,retention_ratio,28,-1.7725166003391268,-1.2424533248940002,-3.34894078538071,0.0,-1.1695044414256646,-0.6030121589134623,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,active_ratio,usage_concentration,28,0.12925170068027206,0.119047619047619,0.0952380952380952,0.1547619047619047,0.09972285210380444,0.02952884857646762,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,recency,recency_inactivity,28,11.928571428571429,13.0,8.0,16.0,12.950264550264551,-1.0216931216931222,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,max_inactive_gap_days,recency_inactivity,28,3.857142857142857,3.0,1.0,6.25,2.837037037037037,1.0201058201058202,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,is_only_w1,early_usage_pattern,28,0.42857142857142855,0.0,0.0,1.0,0.5206349206349207,-0.09206349206349212,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,is_only_w2,early_usage_pattern,28,0.07142857142857142,0.0,0.0,0.0,0.11957671957671957,-0.04814814814814815,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,is_only_w3,early_usage_pattern,28,0.0,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,genre_diversity_count,genre_preference,28,2.5,2.0,1.75,3.25,2.022751322751323,0.47724867724867703,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,action_adventure_ratio,genre_preference,28,0.2339129321406823,0.0040322580645161,0.0,0.3721889055472264,0.1607366605977684,0.0731762715429139,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,family_animation_ratio,genre_preference,28,0.050713645087391734,0.0,0.0,0.0,0.08276224446328972,-0.03204859937589799,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,drama_ratio,genre_preference,28,0.08536371626949517,0.0,0.0,0.01236263736263735,0.12928019430724533,-0.04391647803775016,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,thriller_crime_ratio,genre_preference,28,0.2564694061974775,0.0,0.0,0.5609924462663147,0.18310579596484652,0.07336361023263097,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,sf_fantasy_ratio,genre_preference,28,0.12580953784096974,0.0,0.0,0.028635682158920497,0.1516839848857765,-0.025874447044806764,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,comedy_ratio,genre_preference,28,0.10274507957484959,0.0,0.0,0.0668190127970749,0.0894356834667884,0.013309396108061186,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,romance_ratio,genre_preference,28,0.05325313397753983,0.0,0.0,0.0,0.06748591591316261,-0.01423278193562278,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,horror_ratio,genre_preference,28,0.013231443851995225,0.0,0.0,0.0,0.04159607388950851,-0.028364630037513286,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,documentary_ratio,genre_preference,28,0.006610778702681039,0.0,0.0,0.0,0.01697942850664006,-0.010368649803959021,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,historical_war_ratio,genre_preference,28,0.0718903263569179,0.0,0.0,0.0,0.06275547702658736,0.009134849330330541,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,10,other_ratio,genre_preference,28,0.0,0.0,0.0,0.0,0.014178540978386528,-0.014178540978386528,0.39285714285714285,0.6071428571428572,0.6638970583749172,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,watch_time_min_w1,weekly_usage,409,106.1882640586797,74.0,7.0,152.0,97.43756613756614,8.75069792111357,0.33985330073349634,0.6601466992665037,0.6639179135766505,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,watch_time_min_w2,weekly_usage,409,26.806845965770172,0.0,0.0,12.0,22.210582010582012,4.59626395518816,0.33985330073349634,0.6601466992665037,0.6639179135766505,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,watch_time_min_w3,weekly_usage,409,0.9706601466992665,0.0,0.0,0.0,0.6232804232804233,0.34737972341884316,0.33985330073349634,0.6601466992665037,0.6639179135766505,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,watch_session_w1,weekly_sessions,409,2.6797066014669926,2.0,1.0,3.0,2.628042328042328,0.0516642734246644,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,watch_session_w2,weekly_sessions,409,1.02200488997555,0.0,0.0,1.0,0.9015873015873016,0.12041758838824845,0.33985330073349634,0.6601466992665037,0.6639179135766505,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,watch_session_w3,weekly_sessions,409,0.11491442542787286,0.0,0.0,0.0,0.1052910052910053,0.009623420136867566,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,total_watch_time_min,usage_volume,409,133.96577017114913,93.0,10.0,192.0,120.27142857142857,13.694341599720559,0.33985330073349634,0.6601466992665037,0.6639179135766505,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,total_watch_count,usage_volume,409,3.8166259168704157,3.0,1.0,5.0,3.634920634920635,0.18170528194978086,0.33985330073349634,0.6601466992665037,0.6639179135766505,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,watch_days,usage_frequency,409,2.1687041564792175,2.0,1.0,3.0,2.094179894179894,0.07452426229932341,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,log_retention_w2_ratio,retention_ratio,409,-2.277831589271,-2.2739171981244737,-4.543294782270007,-0.5108256237659907,-2.1644135202958807,-0.11341806897511919,0.33985330073349634,0.6601466992665037,0.6639179135766505,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,log_retention_w3_ratio,retention_ratio,409,-1.1571912242903004,0.0,-2.19722457733622,0.0,-1.1695044414256646,0.012313217135364152,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,active_ratio,usage_concentration,409,0.10327162649901034,0.0952380952380952,0.0476190476190476,0.1428571428571428,0.09972285210380444,0.0035487743952059003,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,recency,recency_inactivity,409,12.926650366748166,14.0,9.0,17.0,12.950264550264551,-0.023614183516384557,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,max_inactive_gap_days,recency_inactivity,409,2.772616136919315,1.0,0.0,5.0,2.837037037037037,-0.06442090011772184,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,is_only_w1,early_usage_pattern,409,0.5330073349633252,1.0,0.0,1.0,0.5206349206349207,0.012372414328404524,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,is_only_w2,early_usage_pattern,409,0.10268948655256724,0.0,0.0,0.0,0.11957671957671957,-0.016887233024152334,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,is_only_w3,early_usage_pattern,409,0.0,0.0,0.0,0.0,0.0,0.0,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,genre_diversity_count,genre_preference,409,2.0733496332518335,2.0,1.0,3.0,2.022751322751323,0.05059831050051056,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,action_adventure_ratio,genre_preference,409,0.17582704548751227,0.0,0.0,0.224,0.1607366605977684,0.015090384889743874,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,family_animation_ratio,genre_preference,409,0.0713428229468909,0.0,0.0,0.0,0.08276224446328972,-0.011419421516398826,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,drama_ratio,genre_preference,409,0.1421362997790636,0.0,0.0,0.0234375,0.12928019430724533,0.012856105471818285,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,thriller_crime_ratio,genre_preference,409,0.1809375289719849,0.0,0.0,0.2624309392265193,0.18310579596484652,-0.0021682669928616283,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,sf_fantasy_ratio,genre_preference,409,0.15723841182488854,0.0,0.0,0.0515463917525773,0.1516839848857765,0.005554426939112039,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,comedy_ratio,genre_preference,409,0.09839659648394863,0.0,0.0,0.0,0.0894356834667884,0.008960913017160232,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,romance_ratio,genre_preference,409,0.07222051147712666,0.0,0.0,0.0,0.06748591591316261,0.00473459556396405,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,horror_ratio,genre_preference,409,0.030206077809801047,0.0,0.0,0.0,0.04159607388950851,-0.011389996079707466,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,documentary_ratio,genre_preference,409,0.011021132240304146,0.0,0.0,0.0,0.01697942850664006,-0.005958296266335915,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,historical_war_ratio,genre_preference,409,0.048095532213760256,0.0,0.0,0.0,0.06275547702658736,-0.014659944812827105,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,20,other_ratio,genre_preference,409,0.012578040764718962,0.0,0.0,0.0,0.014178540978386528,-0.0016005002136675658,0.33985330073349634,0.6601466992665037,0.6639179135766505,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,watch_time_min_w1,weekly_usage,421,98.80522565320665,70.0,3.0,134.0,97.43756613756614,1.3676595156405114,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,watch_time_min_w2,weekly_usage,421,21.482185273159146,0.0,0.0,17.0,22.210582010582012,-0.7283967374228659,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,watch_time_min_w3,weekly_usage,421,0.5130641330166271,0.0,0.0,0.0,0.6232804232804233,-0.1102162902637962,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,watch_session_w1,weekly_sessions,421,2.5795724465558196,2.0,1.0,4.0,2.628042328042328,-0.04846988148650855,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,watch_session_w2,weekly_sessions,421,0.9453681710213777,0.0,0.0,1.0,0.9015873015873016,0.04378086943407611,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,watch_session_w3,weekly_sessions,421,0.10451306413301663,0.0,0.0,0.0,0.1052910052910053,-0.000777941157988668,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,total_watch_time_min,usage_volume,421,120.80047505938242,83.0,13.0,171.0,120.27142857142857,0.529046487953849,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,total_watch_count,usage_volume,421,3.629453681710214,3.0,1.0,5.0,3.634920634920635,-0.005466953210421011,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,watch_days,usage_frequency,421,2.0855106888361044,2.0,1.0,3.0,2.094179894179894,-0.008669205343789788,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,log_retention_w2_ratio,retention_ratio,421,-2.0000545254780486,-1.9616585060234524,-4.406719247264254,-0.2876820724517809,-2.1644135202958807,0.16435899481783212,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,log_retention_w3_ratio,retention_ratio,421,-1.2697915272135663,0.0,-2.5758784279937275,0.0,-1.1695044414256646,-0.10028708578790169,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,active_ratio,usage_concentration,421,0.09931003280171923,0.0952380952380952,0.0476190476190476,0.1428571428571428,0.09972285210380444,-0.0004128193020852128,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,recency,recency_inactivity,421,12.819477434679335,13.0,9.0,17.0,12.950264550264551,-0.13078711558521583,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,max_inactive_gap_days,recency_inactivity,421,2.978622327790974,1.0,0.0,6.0,2.837037037037037,0.141585290753937,0.31353919239904987,0.6864608076009502,0.645962169145963,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,is_only_w1,early_usage_pattern,421,0.49643705463182897,0.0,0.0,1.0,0.5206349206349207,-0.024197866003091706,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,is_only_w2,early_usage_pattern,421,0.1377672209026128,0.0,0.0,0.0,0.11957671957671957,0.01819050132589324,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,is_only_w3,early_usage_pattern,421,0.0,0.0,0.0,0.0,0.0,0.0,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,genre_diversity_count,genre_preference,421,2.0380047505938244,2.0,1.0,3.0,2.022751322751323,0.015253427842501388,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,action_adventure_ratio,genre_preference,421,0.1448889503631505,0.0,0.0,0.0909090909090909,0.1607366605977684,-0.015847710234617896,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,family_animation_ratio,genre_preference,421,0.08995850121687828,0.0,0.0,0.0,0.08276224446328972,0.007196256753588551,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,drama_ratio,genre_preference,421,0.11243276260780444,0.0,0.0,0.010204081632653,0.12928019430724533,-0.01684743169944089,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,thriller_crime_ratio,genre_preference,421,0.17163975331913145,0.0,0.0,0.2,0.18310579596484652,-0.011466042645715074,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,sf_fantasy_ratio,genre_preference,421,0.15567346306737745,0.0,0.0,0.0285714285714285,0.1516839848857765,0.003989478181600947,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,comedy_ratio,genre_preference,421,0.0968852157859199,0.0,0.0,0.0,0.0894356834667884,0.007449532319131494,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,romance_ratio,genre_preference,421,0.07288511112458199,0.0,0.0,0.0,0.06748591591316261,0.0053991952114193775,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,horror_ratio,genre_preference,421,0.04336094780939287,0.0,0.0,0.0,0.04159607388950851,0.0017648739198843563,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,documentary_ratio,genre_preference,421,0.02026343069755797,0.0,0.0,0.0,0.01697942850664006,0.0032840021909179076,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,historical_war_ratio,genre_preference,421,0.07541647859026572,0.0,0.0,0.0,0.06275547702658736,0.012661001563678359,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,30,other_ratio,genre_preference,421,0.01659538541793941,0.0,0.0,0.0,0.014178540978386528,0.0024168444395528815,0.31353919239904987,0.6864608076009502,0.645962169145963,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,40,watch_time_min_w1,weekly_usage,920,90.28369565217392,69.5,4.0,128.0,97.43756613756614,-7.153870485392218,0.32065217391304346,0.6793478260869565,0.6514132836391108,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,40,watch_time_min_w2,weekly_usage,920,19.993478260869566,0.0,0.0,10.0,22.210582010582012,-2.2171037497124466,0.32065217391304346,0.6793478260869565,0.6514132836391108,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,40,watch_time_min_w3,weekly_usage,920,0.5206521739130435,0.0,0.0,0.0,0.6232804232804233,-0.1026282493673798,0.32065217391304346,0.6793478260869565,0.6514132836391108,moderate,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,40,watch_session_w1,weekly_sessions,920,2.542391304347826,2.0,1.0,3.0,2.628042328042328,-0.08565102369450228,0.32065217391304346,0.6793478260869565,0.6514132836391108,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,40,watch_session_w2,weekly_sessions,920,0.842391304347826,0.0,0.0,1.0,0.9015873015873016,-0.05919599723947555,0.32065217391304346,0.6793478260869565,0.6514132836391108,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
promo0,high_risk_week3_inactivity_or_retention_decay,40,watch_session_w3,weekly_sessions,920,0.0967391304347826,0.0,0.0,0.0,0.1052910052910053,-0.008551874856222691,0.32065217391304346,0.6793478260869565,0.6514132836391108,weak,Behavior difference within revised segment; use only for action personalization review.,"Descriptive EDA, not causality; subgroup size controls recommendation strength."
