USER_KEY,product_code,price,billing_method,max_screen,is_promotion,is_churn_prevented,payment_device,is_user_verified,gender,age,reg_date,reg_hour,end_date,is_repurchase,is_standard,is_premium,age_group,is_female,is_male,reg_is_weekend,reg_hour_morning,reg_hour_afternoon,reg_hour_evening,reg_hour_night,payment_is_mobile,payment_is_pc,payment_is_android,payment_is_ios,total_watch_count,unique_movie,watch_days,active_ratio,total_watch_time(min),watch_per_day,avg_watch_time(min),median_watch_time(min),std_watch_time(min),avg_daily_watch_time(min),max_watch_time(min),max_daily_watch_time(min),max_daily_sessions,recency,avg_gap_between_watch_days,avg_gap_w1_watch_days,avg_gap_w2_watch_days,avg_gap_w3_watch_days,max_inactive_gap_days,avg_rewatch_ratio,weekend_watch_ratio,watch_ratio_under_1m,watch_ratio_under_5m,is_cold_start_3d,is_cold_start_7d,movie_per_active_day,max_day_share,day_count_over_3times,watch_time(min)_w1,watch_time(min)_w2,watch_time(min)_w3,watch_session_w1,watch_session_w2,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w1,diff_between_w3_w2,is_w1_over_50pct,is_w2_over_50pct,is_w3_over_50pct,is_only_w1,is_only_w2,is_only_w3,new_movie_in_90d_ratio,new_movie_in_180d_ratio,new_movie_in_365d_ratio,old_movie_ratio(5y),avg_ott_release_year,genre_diversity_count,action_adventure_ratio,family_animation_ratio,drama_ratio,thriller_crime_ratio,sf_fantasy_ratio,comedy_ratio,romance_ratio,horror_ratio,documentary_ratio,historical_war_ratio,other_ratio
121ae7a87c018818ba76dc4c8e440dcdb1728fa6bea00c73003a07f14ad5bb699fd60e37f30ec3d6af6472ab289ee3b3fadd8eca2548c38bd183f3e42572203f,pk_1487,7900.0,131,1.0,0,0,android,1,M,40.0,2021-03-04,21,2021-03-06,1,0,0,40,0,1,0,0,0,1,0,0,0,1,0,7,4,5,0.238095,416,1.4,59.428571,66.0,48.599922,83.2,116,117,2,2,3.75,0.0,1.0,1.0,7,0.428571,0.857143,0.142857,0.142857,1,1,0.8,0.28125,0,117,112,187,2,2,3,0.957627,1.663717,-5,70,75,0,0,0,0,0,0,0.285714,0.285714,0.285714,0.0,2018.302885,3,0.0,0.533654,0.0,0.0,0.0,0.269231,0.197115,0.0,0.0,0.0,0.0
126884c4fdf03b822ef72f87d2f5d64cfbc6f26764b7df292e72c57a571d07e6459a00e1e2e97ea0bd4393c36a1705f42dc6a5ad857831e8d74414f29c9f0e6a,pk_1488,10900.0,134,2.0,0,0,pc,1,M,30.0,2021-03-01,9,2021-04-01,1,1,0,30,0,1,0,1,0,0,0,0,1,0,0,10,7,7,0.333333,250,1.428571,25.0,4.5,34.753097,35.714286,93,116,2,3,2.833333,1.0,2.5,2.0,6,0.2,0.2,0.2,0.5,1,1,1.0,0.464,0,6,216,28,3,5,2,31.0,0.133641,210,22,-188,0,1,0,0,0,0,0.4,0.4,0.5,0.0,2018.688,7,0.384,0.324,0.012,0.1,0.004,0.0,0.164,0.0,0.012,0.0,0.0
126884c4fdf03b822ef72f87d2f5d64cfbc6f26764b7df292e72c57a571d07e6459a00e1e2e97ea0bd4393c36a1705f42dc6a5ad857831e8d74414f29c9f0e6a,pk_1488,10900.0,134,2.0,0,0,pc,1,M,30.0,2021-03-01,9,2021-04-01,1,1,0,30,0,1,0,1,0,0,0,0,1,0,0,10,7,7,0.333333,250,1.428571,25.0,4.5,34.753097,35.714286,93,116,2,3,2.833333,1.0,2.5,2.0,6,0.2,0.2,0.2,0.5,1,1,1.0,0.464,0,6,216,28,3,5,2,31.0,0.133641,210,22,-188,0,1,0,0,0,0,0.4,0.4,0.5,0.0,2018.688,7,0.384,0.324,0.012,0.1,0.004,0.0,0.164,0.0,0.012,0.0,0.0
133aa0eb91c71562193dc2bbdb9e5ef543803644ca5c620daaed875795596f5cce3e136c3101ae4990460740b5537e863e00a296af40f33b684e115b64b3dc0f,pk_1136,10.99,140,1.0,0,0,ios,1,F,30.0,2021-03-12,15,2021-04-13,1,0,0,30,1,0,0,0,1,0,0,0,0,0,1,13,5,7,0.333333,368,1.857143,28.307692,10.0,40.563499,52.571429,119,246,5,5,2.5,1.0,2.0,0.0,6,0.230769,0.769231,0.153846,0.384615,1,1,0.714286,0.668478,2,275,91,2,7,5,1,0.333333,0.032609,-184,-273,-89,1,0,0,0,0,0,0.153846,0.153846,0.153846,0.076923,2018.918478,4,0.0,0.440217,0.005435,0.0,0.0,0.247283,0.307065,0.0,0.0,0.0,0.0
133aa0eb91c71562193dc2bbdb9e5ef543803644ca5c620daaed875795596f5cce3e136c3101ae4990460740b5537e863e00a296af40f33b684e115b64b3dc0f,pk_1487,100.0,180,1.0,1,0,pc,1,F,30.0,2021-03-05,13,2021-04-05,1,0,0,30,1,0,0,0,1,0,0,0,1,0,0,12,4,6,0.285714,366,2.0,30.5,13.5,41.555002,61.0,119,246,5,1,2.4,0.0,1.0,2.0,6,0.25,0.75,0.166667,0.333333,0,1,0.666667,0.672131,2,0,275,91,0,7,5,276.0,0.333333,275,91,-184,0,1,0,0,0,0,0.166667,0.166667,0.166667,0.083333,2018.912568,3,0.0,0.442623,0.0,0.0,0.0,0.248634,0.308743,0.0,0.0,0.0,0.0
1aa63129628d64f3c8aabb427b62e6f9e11bafef6d0d4b547e87847685831ea4a5422532fd05edc43844b763f2d8d7a4384fe329a3449acc5fdf82e1ca54aa9f,pk_1487,7900.0,132,1.0,0,0,android,1,F,45.0,2021-03-11,19,2021-04-11,0,0,0,40,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,21,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1aa63129628d64f3c8aabb427b62e6f9e11bafef6d0d4b547e87847685831ea4a5422532fd05edc43844b763f2d8d7a4384fe329a3449acc5fdf82e1ca54aa9f,pk_2025,7900.0,151,1.0,0,0,android,1,F,45.0,2021-03-08,10,2021-03-08,0,0,0,40,1,0,0,1,0,0,0,0,0,1,0,3,2,3,0.142857,120,1.0,40.0,27.0,39.153544,40.0,84,84,1,18,1.0,1.0,0.0,0.0,1,0.333333,0.0,0.0,0.0,1,1,0.666667,0.7,0,120,0,0,3,0,0,0.008264,1.0,-120,-120,0,1,0,0,1,0,0,0.666667,0.666667,0.666667,0.0,2020.1,2,0.775,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0
1b0a1584b71eb15974a900237b339a586598666781d8dcd03cccee800ad3471cd1b7a176579a5f1d8ac98e20cb475afa82f4aa1fbb4bdd649ec671d73045c0d9,pk_2026,10900.0,151,2.0,0,1,android,1,M,20.0,2021-03-06,14,2021-04-06,0,1,0,20,0,1,1,0,1,0,0,0,0,1,0,8,5,3,0.142857,514,2.666667,64.25,29.5,84.062477,171.333333,200,498,4,1,9.0,0.0,0.0,0.0,10,0.125,0.375,0.375,0.375,1,1,1.666667,0.968872,2,3,13,498,3,1,4,3.5,35.642857,10,495,485,0,0,1,0,0,0,0.0,0.0,0.0,0.375,2018.920233,3,0.001946,0.0,0.0,0.0,0.970817,0.0,0.027237,0.0,0.0,0.0,0.0
1b0a1584b71eb15974a900237b339a586598666781d8dcd03cccee800ad3471cd1b7a176579a5f1d8ac98e20cb475afa82f4aa1fbb4bdd649ec671d73045c0d9,pk_2026,10900.0,151,2.0,0,1,android,1,M,20.0,2021-03-06,14,2021-04-06,0,1,0,20,0,1,1,0,1,0,0,0,0,1,0,8,5,3,0.142857,514,2.666667,64.25,29.5,84.062477,171.333333,200,498,4,1,9.0,0.0,0.0,0.0,10,0.125,0.375,0.375,0.375,1,1,1.666667,0.968872,2,3,13,498,3,1,4,3.5,35.642857,10,495,485,0,0,1,0,0,0,0.0,0.0,0.0,0.375,2018.920233,3,0.001946,0.0,0.0,0.0,0.970817,0.0,0.027237,0.0,0.0,0.0,0.0
1cf822e135f383fbc328220cd42d68a1501c424eb1e8c8077d3723d4242e866e63284148b6ff017bbaefea73ddd9d4f52f03e121c66c3f11a84a0b468d4afdb6,pk_1489,13900.0,134,4.0,0,0,android,0,M,30.0,2021-03-13,10,2021-04-13,1,0,1,30,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0.047619,135,1.0,135.0,135.0,0.0,135.0,135,135,1,12,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,135,0,0,1,0,136.0,0.007353,135,0,-135,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2016.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1cf822e135f383fbc328220cd42d68a1501c424eb1e8c8077d3723d4242e866e63284148b6ff017bbaefea73ddd9d4f52f03e121c66c3f11a84a0b468d4afdb6,pk_1488,10900.0,134,2.0,0,0,pc,0,M,30.0,2021-03-01,1,2021-03-13,1,1,0,30,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0.047619,135,1.0,135.0,135.0,0.0,135.0,135,135,1,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0,1.0,1.0,0,0,0,135,0,0,1,1.0,136.0,0,135,135,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2016.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1cfffdc076b368b33daf1d174ecf31446c8c30aca6caa654ebf2d3724469b5e76bc99f49c64a5b7eee28035c40dade1d6267745d1cf706118a6cb95d5dd85404,pk_1487,7900.0,134,1.0,0,0,android,1,F,35.0,2021-03-01,3,2021-03-03,1,0,0,30,1,0,0,0,0,0,1,0,0,1,0,9,7,4,0.190476,519,2.25,57.666667,33.0,58.689863,129.75,146,218,4,8,4.0,3.0,1.0,0.0,8,0.222222,0.444444,0.333333,0.333333,1,1,1.75,0.420039,2,300,219,0,4,5,0,0.730897,0.004545,-81,-300,-219,1,0,0,0,0,0,0.0,0.0,0.0,0.111111,2017.649326,4,0.0,0.0,0.001927,0.33526,0.0,0.32948,0.333333,0.0,0.0,0.0,0.0
1cfffdc076b368b33daf1d174ecf31446c8c30aca6caa654ebf2d3724469b5e76bc99f49c64a5b7eee28035c40dade1d6267745d1cf706118a6cb95d5dd85404,pk_1488,10900.0,134,2.0,0,0,mobile,1,F,35.0,2021-03-03,8,2021-04-03,1,1,0,30,1,0,0,1,0,0,0,1,0,0,0,8,6,3,0.142857,381,2.666667,47.625,30.0,53.846176,127.0,146,218,4,10,4.5,0.0,1.0,0.0,8,0.25,0.5,0.375,0.375,1,1,2.0,0.572178,2,162,219,0,3,5,0,1.349693,0.004545,57,-162,-219,0,1,0,0,0,0,0.0,0.0,0.0,0.125,2017.884514,4,0.0,0.0,0.002625,0.456693,0.0,0.086614,0.454068,0.0,0.0,0.0,0.0
1f6832090ba671fb33d0e6b815ef15fac70cb2473875851e456f0c4f2a5dad5a702ec40460181e5d2a2f7b0cb3d7068c4145bb93d156c3e01c4f802c58df752d,pk_1487,7900.0,131,1.0,0,0,pc,1,M,70.0,2021-03-11,13,2021-04-11,1,0,0,70,0,1,0,0,1,0,0,0,1,0,0,2,2,2,0.095238,120,1.0,60.0,60.0,57.982756,60.0,101,101,1,0,10.0,0.0,0.0,0.0,10,0.0,0.5,0.0,0.0,0,0,1.0,0.841667,0,0,19,101,0,1,1,20.0,5.1,19,101,82,0,0,1,0,0,0,0.0,0.0,0.0,0.5,2016.0,2,0.158333,0.0,0.0,0.0,0.841667,0.0,0.0,0.0,0.0,0.0,0.0
1f6832090ba671fb33d0e6b815ef15fac70cb2473875851e456f0c4f2a5dad5a702ec40460181e5d2a2f7b0cb3d7068c4145bb93d156c3e01c4f802c58df752d,pk_1487,7900.0,131,1.0,0,0,pc,1,M,70.0,2021-03-11,13,2021-04-11,0,0,0,70,0,1,0,0,1,0,0,0,1,0,0,2,2,2,0.095238,120,1.0,60.0,60.0,57.982756,60.0,101,101,1,0,10.0,0.0,0.0,0.0,10,0.0,0.5,0.0,0.0,0,0,1.0,0.841667,0,0,19,101,0,1,1,20.0,5.1,19,101,82,0,0,1,0,0,0,0.0,0.0,0.0,0.5,2016.0,2,0.158333,0.0,0.0,0.0,0.841667,0.0,0.0,0.0,0.0,0.0,0.0
1f6832090ba671fb33d0e6b815ef15fac70cb2473875851e456f0c4f2a5dad5a702ec40460181e5d2a2f7b0cb3d7068c4145bb93d156c3e01c4f802c58df752d,pk_1508,9.99,140,1.0,0,0,ios,1,M,70.0,2021-03-13,4,2021-04-14,1,0,0,70,0,1,1,0,0,0,1,0,0,0,1,2,2,2,0.095238,120,1.0,60.0,60.0,57.982756,60.0,101,101,1,2,10.0,0.0,0.0,0.0,10,0.0,0.5,0.0,0.0,0,0,1.0,0.841667,0,0,19,101,0,1,1,20.0,5.1,19,101,82,0,0,1,0,0,0,0.0,0.0,0.0,0.5,2016.0,2,0.158333,0.0,0.0,0.0,0.841667,0.0,0.0,0.0,0.0,0.0,0.0
1f6832090ba671fb33d0e6b815ef15fac70cb2473875851e456f0c4f2a5dad5a702ec40460181e5d2a2f7b0cb3d7068c4145bb93d156c3e01c4f802c58df752d,pk_1508,9.99,140,1.0,0,0,ios,1,M,70.0,2021-03-13,4,2021-04-14,0,0,0,70,0,1,1,0,0,0,1,0,0,0,1,2,2,2,0.095238,120,1.0,60.0,60.0,57.982756,60.0,101,101,1,2,10.0,0.0,0.0,0.0,10,0.0,0.5,0.0,0.0,0,0,1.0,0.841667,0,0,19,101,0,1,1,20.0,5.1,19,101,82,0,0,1,0,0,0,0.0,0.0,0.0,0.5,2016.0,2,0.158333,0.0,0.0,0.0,0.841667,0.0,0.0,0.0,0.0,0.0,0.0
21ec741899ff999740dcfa0543bfb3a41360c34e981ede69a7cc84ae61c491efbda82bc9c232520b8492c028cf7832bdd689110fb810d429b475fb08bec704aa,pk_1508,9.99,140,1.0,0,0,ios,0,N,40.0,2021-03-05,12,2021-04-06,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,6,5,3,0.142857,24,2.0,4.0,1.0,7.348469,8.0,19,20,3,6,2.0,0.0,1.0,0.0,3,0.166667,0.0,0.833333,0.833333,0,0,1.666667,0.833333,1,0,21,3,0,3,3,22.0,0.181818,21,3,-18,0,1,0,0,0,0,0.166667,0.5,0.833333,0.0,2020.0,4,0.0,0.0,0.041667,0.041667,0.0,0.041667,0.875,0.0,0.0,0.0,0.0
21ec741899ff999740dcfa0543bfb3a41360c34e981ede69a7cc84ae61c491efbda82bc9c232520b8492c028cf7832bdd689110fb810d429b475fb08bec704aa,pk_1506,13.49,140,2.0,0,0,ios,0,N,40.0,2021-03-04,23,2021-03-05,0,1,0,40,0,0,0,0,0,1,0,0,0,0,1,6,5,3,0.142857,24,2.0,4.0,1.0,7.348469,8.0,19,20,3,5,2.0,0.0,1.0,0.0,3,0.166667,0.0,0.833333,0.833333,0,0,1.666667,0.833333,1,0,21,3,0,3,3,22.0,0.181818,21,3,-18,0,1,0,0,0,0,0.166667,0.5,0.833333,0.0,2020.0,4,0.0,0.0,0.041667,0.041667,0.0,0.041667,0.875,0.0,0.0,0.0,0.0
229b40c752a25555b05e204e459b6988550233ec223c806bcd8691cd0c6dcc63f720bd9da7ad66a3a7bf04342302ce08d9195c5c2e081c46378580688e42e4a8,pk_1487,100.0,132,1.0,1,0,android,1,F,30.0,2021-03-03,9,2021-03-03,0,0,0,30,1,0,0,1,0,0,0,0,0,1,0,32,3,7,0.333333,1296,4.571429,40.5,40.0,27.568098,185.142857,92,368,8,6,2.166667,1.0,2.0,0.0,7,0.09375,0.375,0.125,0.125,1,1,0.428571,0.283951,7,892,284,120,16,12,4,0.319149,0.424561,-608,-772,-164,1,0,0,0,0,0,0.0,0.0,0.0,0.25,2017.055556,2,0.0,0.623457,0.0,0.0,0.376543,0.0,0.0,0.0,0.0,0.0,0.0
229b40c752a25555b05e204e459b6988550233ec223c806bcd8691cd0c6dcc63f720bd9da7ad66a3a7bf04342302ce08d9195c5c2e081c46378580688e42e4a8,pk_1488,10900.0,132,2.0,0,0,android,1,F,30.0,2021-03-03,9,2021-04-03,1,1,0,30,1,0,0,1,0,0,0,0,0,1,0,32,3,7,0.333333,1296,4.571429,40.5,40.0,27.568098,185.142857,92,368,8,6,2.166667,1.0,2.0,0.0,7,0.09375,0.375,0.125,0.125,1,1,0.428571,0.283951,7,892,284,120,16,12,4,0.319149,0.424561,-608,-772,-164,1,0,0,0,0,0,0.0,0.0,0.0,0.25,2017.055556,2,0.0,0.623457,0.0,0.0,0.376543,0.0,0.0,0.0,0.0,0.0,0.0
2954e092f1374e9f8f1ecbe65118d756d0710ccd759b00ca9c23f4cae185bbab132c6026e5110797296b3e1ea4bdd21df0ddb2c2507a2f5e8a1854cdcafa1b56,pk_1508,9.99,140,1.0,0,0,ios,1,F,35.0,2021-03-07,5,2021-04-08,1,0,0,30,1,0,1,0,0,0,1,0,0,0,1,9,9,4,0.190476,186,2.25,20.666667,1.0,37.980258,46.5,113,114,4,0,6.666667,0.0,0.0,1.0,13,0.0,0.777778,0.666667,0.666667,1,1,2.25,0.612903,1,1,69,116,1,4,4,35.0,1.671429,68,115,47,0,0,1,0,0,0,0.444444,0.444444,0.444444,0.222222,2018.198925,4,0.11828,0.865591,0.010753,0.0,0.0,0.0,0.005376,0.0,0.0,0.0,0.0
2954e092f1374e9f8f1ecbe65118d756d0710ccd759b00ca9c23f4cae185bbab132c6026e5110797296b3e1ea4bdd21df0ddb2c2507a2f5e8a1854cdcafa1b56,pk_1506,13.49,140,2.0,0,0,ios,1,F,35.0,2021-03-06,21,2021-03-07,1,1,0,30,1,0,1,0,0,1,0,0,0,0,1,7,7,3,0.142857,72,2.333333,10.285714,1.0,17.67026,24.0,47,69,4,0,9.5,0.0,0.0,6.0,13,0.0,0.714286,0.714286,0.714286,1,1,2.333333,0.958333,1,1,0,71,1,0,6,0.5,72.0,-1,70,71,0,0,1,0,0,0,0.571429,0.571429,0.571429,0.285714,2016.930556,4,0.305556,0.666667,0.013889,0.0,0.0,0.0,0.013889,0.0,0.0,0.0,0.0
2a110cb6cd443e5c3b15a2cbf552cc64f8fbebf582acd906b41cc917113a9b49d1eb7d1d072c5e2f45183dfed24567c3a1806d6aa4910361a3dcccdea912b078,pk_1506,13.49,140,2.0,0,0,ios,0,N,40.0,2021-03-12,23,2021-04-13,1,1,0,40,0,0,0,0,0,1,0,0,0,0,1,12,2,3,0.142857,552,4.0,46.0,43.0,4.431294,184.0,52,208,4,4,1.0,0.0,0.0,1.0,1,0.166667,0.666667,0.0,0.0,0,0,0.666667,0.376812,3,0,0,552,0,0,12,1.0,553.0,0,552,552,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2019.688406,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2a110cb6cd443e5c3b15a2cbf552cc64f8fbebf582acd906b41cc917113a9b49d1eb7d1d072c5e2f45183dfed24567c3a1806d6aa4910361a3dcccdea912b078,pk_1508,9.99,140,1.0,0,0,ios,0,N,40.0,2021-03-11,16,2021-04-12,1,0,0,40,0,0,0,0,1,0,0,0,0,0,1,12,2,3,0.142857,552,4.0,46.0,43.0,4.431294,184.0,52,208,4,3,1.0,0.0,0.0,1.0,1,0.166667,0.666667,0.0,0.0,0,0,0.666667,0.376812,3,0,0,552,0,0,12,1.0,553.0,0,552,552,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2019.688406,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2bda4220900b3271f38f99f106c9a6d4ae967a8720d4866791fd1ac3a915ebfdf17e0afff24dfdd04fc7e31f852d5eb2e1c40e7671c74fcbe7ec072a4643af5a,pk_1488,10900.0,132,2.0,0,0,android,0,N,40.0,2021-03-13,10,2021-04-13,1,1,0,40,0,0,1,1,0,0,0,0,0,1,0,2,2,2,0.095238,118,1.0,59.0,59.0,59.39697,59.0,101,101,1,10,3.0,0.0,3.0,0.0,3,0.0,0.5,0.0,0.0,0,1,1.0,0.855932,0,0,118,0,0,2,0,119.0,0.008403,118,0,-118,0,1,0,0,1,0,0.0,0.0,0.0,0.0,2017.711864,2,0.0,0.0,0.0,0.855932,0.0,0.144068,0.0,0.0,0.0,0.0,0.0
2bda4220900b3271f38f99f106c9a6d4ae967a8720d4866791fd1ac3a915ebfdf17e0afff24dfdd04fc7e31f852d5eb2e1c40e7671c74fcbe7ec072a4643af5a,pk_1487,7900.0,134,1.0,0,0,android,0,N,40.0,2021-03-09,12,2021-03-13,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,2,2,2,0.095238,118,1.0,59.0,59.0,59.39697,59.0,101,101,1,6,3.0,0.0,0.0,0.0,3,0.0,0.5,0.0,0.0,0,0,1.0,0.855932,0,0,101,17,0,1,1,102.0,0.176471,101,17,-84,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2017.711864,2,0.0,0.0,0.0,0.855932,0.0,0.144068,0.0,0.0,0.0,0.0,0.0
2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d859c51d7edcbc6c270f8f8487bbc9d08d70949aee3fb9a0aca1722008092f6865cb3d0d,pk_2025,100.0,151,1.0,1,0,android,1,M,25.0,2021-03-07,13,2021-03-14,1,0,0,20,0,1,1,0,1,0,0,0,0,1,0,3,3,1,0.047619,36,3.0,12.0,6.0,14.933185,36.0,29,36,3,8,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.333333,0,0,3.0,1.0,1,0,36,0,0,3,0,37.0,0.027027,36,0,-36,0,1,0,0,1,0,0.0,0.0,0.333333,0.0,2018.694444,2,0.0,0.0,0.0,0.0,0.0,0.027778,0.972222,0.0,0.0,0.0,0.0
2c4cf317dfd0acee9d0f5e03b896e33f01fcfcbd6df064a148fe96f4d859c51d7edcbc6c270f8f8487bbc9d08d70949aee3fb9a0aca1722008092f6865cb3d0d,pk_1488,10900.0,131,2.0,0,0,smarttv,1,M,25.0,2021-03-14,11,2021-04-14,1,1,0,20,0,1,1,1,0,0,0,0,0,0,0,3,3,1,0.047619,36,3.0,12.0,6.0,14.933185,36.0,29,36,3,15,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.333333,0,1,3.0,1.0,1,36,0,0,3,0,0,0.027027,1.0,-36,-36,0,1,0,0,1,0,0,0.0,0.0,0.333333,0.0,2018.694444,2,0.0,0.0,0.0,0.0,0.0,0.027778,0.972222,0.0,0.0,0.0,0.0
2c962fb8493df7e1919d1528b519a9ed88de4aeb29b8f92a2f42b2158e639b38a45a22d5054e46cd0bd331260bf1cea8ce517e063c453e13adb915b59aa94e42,pk_1487,7900.0,134,1.0,0,0,android,0,N,40.0,2021-03-06,22,2021-03-11,0,0,0,40,0,0,1,0,0,1,0,0,0,1,0,10,6,6,0.285714,714,1.666667,71.4,64.5,63.988193,119.0,172,262,3,5,1.6,0.0,1.5,0.0,2,0.3,0.4,0.1,0.3,0,1,1.0,0.366947,2,0,452,262,0,7,3,453.0,0.580574,452,262,-190,0,1,0,0,0,0,0.0,0.0,0.0,0.1,2016.938375,3,0.0,0.0,0.0,0.366947,0.563025,0.0,0.070028,0.0,0.0,0.0,0.0
2c962fb8493df7e1919d1528b519a9ed88de4aeb29b8f92a2f42b2158e639b38a45a22d5054e46cd0bd331260bf1cea8ce517e063c453e13adb915b59aa94e42,pk_1488,10900.0,134,2.0,0,0,android,0,N,40.0,2021-03-11,12,2021-04-11,1,1,0,40,0,0,0,0,1,0,0,0,0,1,0,11,7,7,0.333333,764,1.571429,69.454545,50.0,61.04648,109.142857,172,262,3,3,2.5,1.5,1.5,0.0,7,0.272727,0.454545,0.090909,0.272727,1,1,1.0,0.342932,2,399,315,50,5,5,1,0.79,0.161392,-84,-349,-265,1,0,0,0,0,0,0.0,0.0,0.0,0.181818,2016.615183,3,0.0,0.0,0.0,0.408377,0.526178,0.0,0.065445,0.0,0.0,0.0,0.0
2e9030e4daf8c4479ea04335371c9fc0f71a3cc829991abb56f47c3542ac0451217bc150ad774ee4ac766f653f7b85586be253e8c38f3fb624d7c0285098fd60,pk_2005,6700.0,132,1.0,0,1,pc,0,M,40.0,2021-03-08,0,2021-04-08,0,0,0,40,0,1,0,0,0,0,1,0,1,0,0,3,2,1,0.047619,155,3.0,51.666667,42.0,25.890796,155.0,81,155,3,18,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.0,0.0,1,1,2.0,1.0,1,155,0,0,3,0,0,0.00641,1.0,-155,-155,0,1,0,0,1,0,0,0.0,0.0,0.666667,0.0,2019.458065,2,0.729032,0.0,0.270968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2e9030e4daf8c4479ea04335371c9fc0f71a3cc829991abb56f47c3542ac0451217bc150ad774ee4ac766f653f7b85586be253e8c38f3fb624d7c0285098fd60,pk_1506,13.49,140,2.0,0,1,ios,0,M,40.0,2021-03-10,2,2021-03-10,0,1,0,40,0,1,0,0,0,0,1,0,0,0,1,3,2,1,0.047619,155,3.0,51.666667,42.0,25.890796,155.0,81,155,3,20,0.0,0.0,0.0,0.0,0,0.333333,0.0,0.0,0.0,1,1,2.0,1.0,1,155,0,0,3,0,0,0.00641,1.0,-155,-155,0,1,0,0,1,0,0,0.0,0.0,0.666667,0.0,2019.458065,2,0.729032,0.0,0.270968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30a980a1aab1279a6e670261bd53a7f13a392da34ad6174a5a230a556928b3b9b1dda54baadcbaf2072ef65bc3a0407e7904c9517b362f67bd55ae2904d55794,pk_1488,10900.0,134,2.0,0,1,pc,1,F,35.0,2021-03-04,15,2021-04-04,1,1,0,30,1,0,0,0,1,0,0,0,1,0,0,6,3,1,0.047619,226,6.0,37.666667,1.0,56.803756,226.0,111,226,6,11,0.0,0.0,0.0,0.0,0,0.5,1.0,0.666667,0.666667,0,0,3.0,1.0,1,0,226,0,0,6,0,227.0,0.004405,226,0,-226,0,1,0,0,1,0,0.333333,0.333333,0.666667,0.0,2019.026549,2,0.00885,0.0,0.0,0.0,0.99115,0.0,0.0,0.0,0.0,0.0,0.0
30a980a1aab1279a6e670261bd53a7f13a392da34ad6174a5a230a556928b3b9b1dda54baadcbaf2072ef65bc3a0407e7904c9517b362f67bd55ae2904d55794,pk_1487,7900.0,134,1.0,0,1,pc,1,F,35.0,2021-03-04,14,2021-03-04,0,0,0,30,1,0,0,0,1,0,0,0,1,0,0,6,3,1,0.047619,226,6.0,37.666667,1.0,56.803756,226.0,111,226,6,11,0.0,0.0,0.0,0.0,0,0.5,1.0,0.666667,0.666667,0,0,3.0,1.0,1,0,226,0,0,6,0,227.0,0.004405,226,0,-226,0,1,0,0,1,0,0.333333,0.333333,0.666667,0.0,2019.026549,2,0.00885,0.0,0.0,0.0,0.99115,0.0,0.0,0.0,0.0,0.0,0.0
30b5277fa426741ace60d662191b7fdbb87c96bcee15e704fb38e9ee11b2d0477664db2ba37212d274be16254452d1965b0481d9e43ee1889611a604902c89a1,pk_1487,7900.0,132,1.0,0,0,mobile,1,F,25.0,2021-03-04,12,2021-04-04,1,0,0,20,1,0,0,0,1,0,0,1,0,0,0,4,4,2,0.095238,113,2.0,28.25,17.5,32.867157,56.5,76,76,3,5,5.0,0.0,0.0,0.0,5,0.0,0.75,0.0,0.25,0,0,2.0,0.672566,1,0,37,76,0,3,1,38.0,2.026316,37,76,39,0,0,1,0,0,0,0.25,0.25,0.25,0.25,2019.893805,3,0.0,0.0,0.0,0.672566,0.0,0.017699,0.0,0.0,0.0,0.309735,0.0
