USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq,movie_title,genre,country,showTM,ott_release_month,USER_KEY,product_code,price,billing_method,max_screen,is_promotion,is_churn_prevented,is_repurchase,payment_device,is_user_verified,gender,age,reg_date,reg_hour,end_date
3955,14250,1,20210314,2,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,42285b6c3c03d1d115d409b3a6bf51d26b5bf68550b64b95c699ea17adf82626016cb3dd76acaaaecf0f1cade171048fbd0a905fdfd011945cfaed82aa7a67ff,pk_1488,100.0,132.0,2.0,1.0,0.0,1.0,pc,1.0,F,30.0,2021-03-11,10.0,2021-04-11
3955,1864,1,20210315,1,토이스토리,"애니메이션, 가족, 코미디, 액션, 드라마, 판타지",미국,,201405.0,42285b6c3c03d1d115d409b3a6bf51d26b5bf68550b64b95c699ea17adf82626016cb3dd76acaaaecf0f1cade171048fbd0a905fdfd011945cfaed82aa7a67ff,pk_1488,100.0,132.0,2.0,1.0,0.0,1.0,pc,1.0,F,30.0,2021-03-11,10.0,2021-04-11
3955,6242,1,20210316,1,토이스토리2,"코미디, 가족, 애니메이션, 판타지",미국,1시간 32분,201703.0,42285b6c3c03d1d115d409b3a6bf51d26b5bf68550b64b95c699ea17adf82626016cb3dd76acaaaecf0f1cade171048fbd0a905fdfd011945cfaed82aa7a67ff,pk_1488,100.0,132.0,2.0,1.0,0.0,1.0,pc,1.0,F,30.0,2021-03-11,10.0,2021-04-11
3955,13117,122,20210318,1,범죄의여왕,"코미디, 범죄, 스릴러",대한민국,1시간 43분,201609.0,42285b6c3c03d1d115d409b3a6bf51d26b5bf68550b64b95c699ea17adf82626016cb3dd76acaaaecf0f1cade171048fbd0a905fdfd011945cfaed82aa7a67ff,pk_1488,100.0,132.0,2.0,1.0,0.0,1.0,pc,1.0,F,30.0,2021-03-11,10.0,2021-04-11
3955,13117,1,20210318,2,범죄의여왕,"코미디, 범죄, 스릴러",대한민국,1시간 43분,201609.0,42285b6c3c03d1d115d409b3a6bf51d26b5bf68550b64b95c699ea17adf82626016cb3dd76acaaaecf0f1cade171048fbd0a905fdfd011945cfaed82aa7a67ff,pk_1488,100.0,132.0,2.0,1.0,0.0,1.0,pc,1.0,F,30.0,2021-03-11,10.0,2021-04-11
3955,1616,28,20210318,3,마스터(2016),"드라마, 유럽에서 제작",미국,2시간 18분,201702.0,42285b6c3c03d1d115d409b3a6bf51d26b5bf68550b64b95c699ea17adf82626016cb3dd76acaaaecf0f1cade171048fbd0a905fdfd011945cfaed82aa7a67ff,pk_1488,100.0,132.0,2.0,1.0,0.0,1.0,pc,1.0,F,30.0,2021-03-11,10.0,2021-04-11
3956,9654,1,20210306,1,지니어스,"드라마, 역사",미국,52분,201704.0,a52814fd474e44e1a7ae4f0ee800cafb64b2414c981e082d559fa22a288a6887aa0f0324f693d9d62cb8b241ad8fa277f8c2e1bcd3dea77b5d5a5fde6a001b68,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,45.0,2021-03-01,8.0,2021-04-01
3957,1878,173,20210302,1,쇼생크탈출(1994),"드라마, 범죄",미국,2시간 22분,201504.0,2c7e877244bbb4614746a634b15213dd2bf7cc9447e29dcfa9acd9ca53e671ca5f9f7515af7bbfbb80a6708ab59ce4883df71dfe10202ec87a4b116b910b5053,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-02,15.0,2021-04-02
3957,7465,145,20210307,1,극한직업,"범죄, 액션, 코미디",대한민국,1시간 51분,201903.0,2c7e877244bbb4614746a634b15213dd2bf7cc9447e29dcfa9acd9ca53e671ca5f9f7515af7bbfbb80a6708ab59ce4883df71dfe10202ec87a4b116b910b5053,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-02,15.0,2021-04-02
3957,9909,185,20210310,1,어벤져스:엔드게임,"SF, 액션, 드라마",미국,3시간 1분,201907.0,2c7e877244bbb4614746a634b15213dd2bf7cc9447e29dcfa9acd9ca53e671ca5f9f7515af7bbfbb80a6708ab59ce4883df71dfe10202ec87a4b116b910b5053,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-02,15.0,2021-04-02
3957,13548,26,20210310,2,공조,"액션, 드라마, 스릴러, 코미디",대한민국,2시간 5분,201702.0,2c7e877244bbb4614746a634b15213dd2bf7cc9447e29dcfa9acd9ca53e671ca5f9f7515af7bbfbb80a6708ab59ce4883df71dfe10202ec87a4b116b910b5053,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-02,15.0,2021-04-02
3957,9909,14,20210315,1,어벤져스:엔드게임,"SF, 액션, 드라마",미국,3시간 1분,201907.0,2c7e877244bbb4614746a634b15213dd2bf7cc9447e29dcfa9acd9ca53e671ca5f9f7515af7bbfbb80a6708ab59ce4883df71dfe10202ec87a4b116b910b5053,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-02,15.0,2021-04-02
3957,9909,42,20210318,1,어벤져스:엔드게임,"SF, 액션, 드라마",미국,3시간 1분,201907.0,2c7e877244bbb4614746a634b15213dd2bf7cc9447e29dcfa9acd9ca53e671ca5f9f7515af7bbfbb80a6708ab59ce4883df71dfe10202ec87a4b116b910b5053,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-02,15.0,2021-04-02
3959,1908,1,20210314,1,작전명반데라스,"드라마, 전쟁, 스릴러",우크라이나,1시간 53분,201905.0,a317689a89e1c68047e4bda61522f2341c431d6a7ac1518bf645045b47acbce034cad62bd0bf9750f0e94171faa2580923f9c7126f79016fe97602ee266f14c3,pk_1489,100.0,132.0,4.0,1.0,1.0,1.0,android,1.0,F,40.0,2021-03-01,0.0,2021-04-01
3959,987,2,20210314,2,과속스캔들(2008),"코미디, 드라마, 음악",대한민국,1시간 48분,201901.0,a317689a89e1c68047e4bda61522f2341c431d6a7ac1518bf645045b47acbce034cad62bd0bf9750f0e94171faa2580923f9c7126f79016fe97602ee266f14c3,pk_1489,100.0,132.0,4.0,1.0,1.0,1.0,android,1.0,F,40.0,2021-03-01,0.0,2021-04-01
3960,1900,111,20210327,1,죽여주는여자(2016),드라마,대한민국,1시간 50분,201702.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,12705,128,20210327,2,온리더브레이브(2018),"역사, 드라마, 액션, 유럽에서 제작",미국,2시간 13분,201803.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,13596,86,20210327,3,인스트루먼트오브워,다큐멘터리,,1시간 25분,201904.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,5541,9,20210327,4,13구역:크로스파이어,"액션, 코미디",China,1시간 28분,201205.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,10925,3,20210327,5,커터헤드,"스릴러, 드라마, 유럽에서 제작",덴마크,1시간 24분,201904.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,12705,2,20210327,6,온리더브레이브(2018),"역사, 드라마, 액션, 유럽에서 제작",미국,2시간 13분,201803.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,13596,2,20210327,7,인스트루먼트오브워,다큐멘터리,,1시간 25분,201904.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,10925,2,20210327,8,커터헤드,"스릴러, 드라마, 유럽에서 제작",덴마크,1시간 24분,201904.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,10828,5,20210331,1,퍼펙트케어,"스릴러, 코미디, 범죄, 드라마","영국, 미국",1시간 58분,202103.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3960,13893,2,20210331,2,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,94fdcd9a296e14c21a6482444d7f04fdd630cc494a44fa79169b144f4eaad9f28a5c36de7f9e89419828646d8ffefc068416c4c76bcad877f57316e214928f92,pk_1487,100.0,132.0,1.0,1.0,0.0,0.0,pc,1.0,M,20.0,2021-03-11,16.0,2021-04-11
3962,2198,42,20210312,1,어니스트씨프,"액션, 범죄, 드라마, 스릴러",미국,1시간 39분,202102.0,b89807491596cd8aa48474c03796c0d35d584810000ace50c18f0e9387b293ebe5ddb5bde2888bf523fbde605eef9a61ced63ebcec356161d462c3eab41f627c,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3962,14250,1,20210312,2,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,b89807491596cd8aa48474c03796c0d35d584810000ace50c18f0e9387b293ebe5ddb5bde2888bf523fbde605eef9a61ced63ebcec356161d462c3eab41f627c,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3962,2198,1,20210312,3,어니스트씨프,"액션, 범죄, 드라마, 스릴러",미국,1시간 39분,202102.0,b89807491596cd8aa48474c03796c0d35d584810000ace50c18f0e9387b293ebe5ddb5bde2888bf523fbde605eef9a61ced63ebcec356161d462c3eab41f627c,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3962,23,46,20210313,1,연애의목적,"코미디, 로맨스",대한민국,2시간 1분,201906.0,b89807491596cd8aa48474c03796c0d35d584810000ace50c18f0e9387b293ebe5ddb5bde2888bf523fbde605eef9a61ced63ebcec356161d462c3eab41f627c,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3962,6327,1,20210313,2,"색,계(2007)","로맨스, 스릴러, 액션, 드라마, 역사, 전쟁","China, 홍콩, 대만, 미국",2시간 38분,201907.0,b89807491596cd8aa48474c03796c0d35d584810000ace50c18f0e9387b293ebe5ddb5bde2888bf523fbde605eef9a61ced63ebcec356161d462c3eab41f627c,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3962,14250,16,20210320,1,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,b89807491596cd8aa48474c03796c0d35d584810000ace50c18f0e9387b293ebe5ddb5bde2888bf523fbde605eef9a61ced63ebcec356161d462c3eab41f627c,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3962,14250,101,20210321,1,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,b89807491596cd8aa48474c03796c0d35d584810000ace50c18f0e9387b293ebe5ddb5bde2888bf523fbde605eef9a61ced63ebcec356161d462c3eab41f627c,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3963,13893,140,20210322,1,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,d4294d975fcdd4646e1c86f9d2f75e76230d588f2e0406d492b95b8e6921331597ec1af011be2fb3842b198708f543f4305dd29cc6cc3edb46cd2ce140d80915,pk_2027,100.0,151.0,4.0,1.0,0.0,0.0,android,1.0,F,30.0,2021-03-07,0.0,2021-04-07
3963,13893,113,20210323,1,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,d4294d975fcdd4646e1c86f9d2f75e76230d588f2e0406d492b95b8e6921331597ec1af011be2fb3842b198708f543f4305dd29cc6cc3edb46cd2ce140d80915,pk_2027,100.0,151.0,4.0,1.0,0.0,0.0,android,1.0,F,30.0,2021-03-07,0.0,2021-04-07
3963,13893,54,20210323,2,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,d4294d975fcdd4646e1c86f9d2f75e76230d588f2e0406d492b95b8e6921331597ec1af011be2fb3842b198708f543f4305dd29cc6cc3edb46cd2ce140d80915,pk_2027,100.0,151.0,4.0,1.0,0.0,0.0,android,1.0,F,30.0,2021-03-07,0.0,2021-04-07
3963,13893,72,20210328,1,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,d4294d975fcdd4646e1c86f9d2f75e76230d588f2e0406d492b95b8e6921331597ec1af011be2fb3842b198708f543f4305dd29cc6cc3edb46cd2ce140d80915,pk_2027,100.0,151.0,4.0,1.0,0.0,0.0,android,1.0,F,30.0,2021-03-07,0.0,2021-04-07
3963,13893,191,20210328,2,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,d4294d975fcdd4646e1c86f9d2f75e76230d588f2e0406d492b95b8e6921331597ec1af011be2fb3842b198708f543f4305dd29cc6cc3edb46cd2ce140d80915,pk_2027,100.0,151.0,4.0,1.0,0.0,0.0,android,1.0,F,30.0,2021-03-07,0.0,2021-04-07
3964,13909,78,20210308,1,굿다이노,"애니메이션, 가족, 액션, 코미디, 드라마, 판타지",미국,1시간 33분,201809.0,c10216fff65063c5cce0cfb955009cc8d662f093847be3eca6480ac6bde22a43d8cee197ebec66e1811d8721671b3451a9841df901711e4888446892b50f81cf,pk_1489,100.0,134.0,4.0,1.0,0.0,1.0,mobile,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3964,13909,1,20210308,2,굿다이노,"애니메이션, 가족, 액션, 코미디, 드라마, 판타지",미국,1시간 33분,201809.0,c10216fff65063c5cce0cfb955009cc8d662f093847be3eca6480ac6bde22a43d8cee197ebec66e1811d8721671b3451a9841df901711e4888446892b50f81cf,pk_1489,100.0,134.0,4.0,1.0,0.0,1.0,mobile,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3964,14287,93,20210316,1,라이온킹(2019),"드라마, 애니메이션, 가족, 액션",미국,1시간 29분,201910.0,c10216fff65063c5cce0cfb955009cc8d662f093847be3eca6480ac6bde22a43d8cee197ebec66e1811d8721671b3451a9841df901711e4888446892b50f81cf,pk_1489,100.0,134.0,4.0,1.0,0.0,1.0,mobile,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3964,2170,1,20210322,1,소울,"판타지, 애니메이션, 가족, 드라마, 음악, 코미디",미국,1시간 41분,202103.0,c10216fff65063c5cce0cfb955009cc8d662f093847be3eca6480ac6bde22a43d8cee197ebec66e1811d8721671b3451a9841df901711e4888446892b50f81cf,pk_1489,100.0,134.0,4.0,1.0,0.0,1.0,mobile,1.0,F,20.0,2021-03-05,23.0,2021-04-05
3971,12378,1,20210307,1,분노,"액션, 드라마, 스릴러, 유럽에서 제작",Vietnam,1시간 38분,201704.0,17c991f076821c924ddd761dd2b020fae6e86a495fcaa86285ec0808a0c15772fb2d6e77b65aae432350f1da34151f4e0e365d0f00709e45e48ef611c4fdac26,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,55.0,2021-03-01,21.0,2021-04-01
3971,14274,1,20210321,1,남극의쉐프,"드라마, 코미디",일본,2시간 5분,202006.0,17c991f076821c924ddd761dd2b020fae6e86a495fcaa86285ec0808a0c15772fb2d6e77b65aae432350f1da34151f4e0e365d0f00709e45e48ef611c4fdac26,pk_2025,100.0,151.0,1.0,1.0,0.0,1.0,android,1.0,F,55.0,2021-03-01,21.0,2021-04-01
3972,4178,14,20210319,1,신데렐라(2015),"드라마, 유럽에서 제작, 판타지, 로맨스, 가족","영국, 미국",1시간 45분,201612.0,07ff72f97ec8d3d494be80ca76515e56e7ecff265b6bd986968aa8e7e344d38e372d1fb95d05f51b618e930882493f35b81a21bfd2f7863271ae6f72cbaf516d,pk_1487,100.0,131.0,1.0,1.0,0.0,1.0,mobile,1.0,F,30.0,2021-03-12,23.0,2021-04-12
3972,8579,88,20210321,1,겨울왕국2,"가족, 애니메이션, 액션, 코미디, 판타지, 드라마",미국,1시간 43분,202001.0,07ff72f97ec8d3d494be80ca76515e56e7ecff265b6bd986968aa8e7e344d38e372d1fb95d05f51b618e930882493f35b81a21bfd2f7863271ae6f72cbaf516d,pk_1487,100.0,131.0,1.0,1.0,0.0,1.0,mobile,1.0,F,30.0,2021-03-12,23.0,2021-04-12
3972,4178,23,20210321,2,신데렐라(2015),"드라마, 유럽에서 제작, 판타지, 로맨스, 가족","영국, 미국",1시간 45분,201612.0,07ff72f97ec8d3d494be80ca76515e56e7ecff265b6bd986968aa8e7e344d38e372d1fb95d05f51b618e930882493f35b81a21bfd2f7863271ae6f72cbaf516d,pk_1487,100.0,131.0,1.0,1.0,0.0,1.0,mobile,1.0,F,30.0,2021-03-12,23.0,2021-04-12
3972,4178,44,20210322,1,신데렐라(2015),"드라마, 유럽에서 제작, 판타지, 로맨스, 가족","영국, 미국",1시간 45분,201612.0,07ff72f97ec8d3d494be80ca76515e56e7ecff265b6bd986968aa8e7e344d38e372d1fb95d05f51b618e930882493f35b81a21bfd2f7863271ae6f72cbaf516d,pk_1487,100.0,131.0,1.0,1.0,0.0,1.0,mobile,1.0,F,30.0,2021-03-12,23.0,2021-04-12
3972,4178,47,20210323,1,신데렐라(2015),"드라마, 유럽에서 제작, 판타지, 로맨스, 가족","영국, 미국",1시간 45분,201612.0,07ff72f97ec8d3d494be80ca76515e56e7ecff265b6bd986968aa8e7e344d38e372d1fb95d05f51b618e930882493f35b81a21bfd2f7863271ae6f72cbaf516d,pk_1487,100.0,131.0,1.0,1.0,0.0,1.0,mobile,1.0,F,30.0,2021-03-12,23.0,2021-04-12
3972,4178,53,20210324,1,신데렐라(2015),"드라마, 유럽에서 제작, 판타지, 로맨스, 가족","영국, 미국",1시간 45분,201612.0,07ff72f97ec8d3d494be80ca76515e56e7ecff265b6bd986968aa8e7e344d38e372d1fb95d05f51b618e930882493f35b81a21bfd2f7863271ae6f72cbaf516d,pk_1487,100.0,131.0,1.0,1.0,0.0,1.0,mobile,1.0,F,30.0,2021-03-12,23.0,2021-04-12
3972,4178,17,20210326,1,신데렐라(2015),"드라마, 유럽에서 제작, 판타지, 로맨스, 가족","영국, 미국",1시간 45분,201612.0,07ff72f97ec8d3d494be80ca76515e56e7ecff265b6bd986968aa8e7e344d38e372d1fb95d05f51b618e930882493f35b81a21bfd2f7863271ae6f72cbaf516d,pk_1487,100.0,131.0,1.0,1.0,0.0,1.0,mobile,1.0,F,30.0,2021-03-12,23.0,2021-04-12
3973,458,1,20210327,1,아이,"Reality TV, 액션, 스포츠",대한민국,1시간 23분,202103.0,34b9f912518a672b9b9ee32568816bddf93d8a34b9b0f9a6731e4eae6a7daff5ce056762729295cd1b9108824eff91d226c70c45d9f230129eadbf75472a4476,pk_1489,100.0,190.0,4.0,1.0,0.0,0.0,mobile,1.0,F,50.0,2021-03-07,3.0,2021-04-07
3973,14250,99,20210328,1,미션파서블,"액션, 스릴러, 코미디, 범죄",대한민국,1시간 45분,202103.0,34b9f912518a672b9b9ee32568816bddf93d8a34b9b0f9a6731e4eae6a7daff5ce056762729295cd1b9108824eff91d226c70c45d9f230129eadbf75472a4476,pk_1489,100.0,190.0,4.0,1.0,0.0,0.0,mobile,1.0,F,50.0,2021-03-07,3.0,2021-04-07
3973,458,129,20210328,2,아이,"Reality TV, 액션, 스포츠",대한민국,1시간 23분,202103.0,34b9f912518a672b9b9ee32568816bddf93d8a34b9b0f9a6731e4eae6a7daff5ce056762729295cd1b9108824eff91d226c70c45d9f230129eadbf75472a4476,pk_1489,100.0,190.0,4.0,1.0,0.0,0.0,mobile,1.0,F,50.0,2021-03-07,3.0,2021-04-07
3978,9909,1,20210316,1,어벤져스:엔드게임,"SF, 액션, 드라마",미국,3시간 1분,201907.0,bd62ee7470586d63761161ce63ff64a17f677340e516a43f743f89ef376ed5e47c9952e20cdf4485348345c27835d42efd3835bc449cda00c7f35ffca3c67207,pk_2025,100.0,151.0,1.0,1.0,0.0,0.0,android,1.0,M,45.0,2021-03-12,16.0,2021-03-12
3978,6654,1,20210316,2,뱅가드,"액션, 코미디, 범죄, 스릴러","홍콩, 인도, 대한민국, 대만, 영국",1시간 47분,202101.0,bd62ee7470586d63761161ce63ff64a17f677340e516a43f743f89ef376ed5e47c9952e20cdf4485348345c27835d42efd3835bc449cda00c7f35ffca3c67207,pk_2025,100.0,151.0,1.0,1.0,0.0,0.0,android,1.0,M,45.0,2021-03-12,16.0,2021-03-12
3978,14434,1,20210319,1,새해전야,"드라마, 코미디, 로맨스",대한민국,1시간 54분,202103.0,bd62ee7470586d63761161ce63ff64a17f677340e516a43f743f89ef376ed5e47c9952e20cdf4485348345c27835d42efd3835bc449cda00c7f35ffca3c67207,pk_2025,100.0,151.0,1.0,1.0,0.0,0.0,android,1.0,M,45.0,2021-03-12,16.0,2021-03-12
3978,13893,1,20210401,1,잭스나이더의저스티스리그,"액션, 판타지, SF, 다큐멘터리",미국,4시간 2분,202103.0,bd62ee7470586d63761161ce63ff64a17f677340e516a43f743f89ef376ed5e47c9952e20cdf4485348345c27835d42efd3835bc449cda00c7f35ffca3c67207,pk_2025,100.0,151.0,1.0,1.0,0.0,0.0,android,1.0,M,45.0,2021-03-12,16.0,2021-03-12
3979,10970,1,20210321,1,에린브로코비치,드라마,미국,2시간 11분,201111.0,a7f27f85bc2f62c6fd3db5e4100eab86b8f1735ecfdc1f3c0cb4efeb2e85f10fd19c5e34f96168fb466c6cde49d2eea3636328e20b709f7badf7b9b15e852c02,pk_1487,100.0,132.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-03,18.0,2021-04-03
3979,6855,1,20210321,2,마이걸(1991),"코미디, 드라마, 가족, 로맨스, 유럽에서 제작",미국,1시간 43분,202004.0,a7f27f85bc2f62c6fd3db5e4100eab86b8f1735ecfdc1f3c0cb4efeb2e85f10fd19c5e34f96168fb466c6cde49d2eea3636328e20b709f7badf7b9b15e852c02,pk_1487,100.0,132.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-03,18.0,2021-04-03
3979,10130,1,20210321,3,베를린천사의시,"판타지, 로맨스, 드라마, 유럽에서 제작","독일, 프랑스",2시간 8분,201304.0,a7f27f85bc2f62c6fd3db5e4100eab86b8f1735ecfdc1f3c0cb4efeb2e85f10fd19c5e34f96168fb466c6cde49d2eea3636328e20b709f7badf7b9b15e852c02,pk_1487,100.0,132.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-03,18.0,2021-04-03
3979,1832,1,20210321,4,서핑업(2007),"액션, 코미디, 로맨스, 스포츠",미국,1시간 41분,202003.0,a7f27f85bc2f62c6fd3db5e4100eab86b8f1735ecfdc1f3c0cb4efeb2e85f10fd19c5e34f96168fb466c6cde49d2eea3636328e20b709f7badf7b9b15e852c02,pk_1487,100.0,132.0,1.0,1.0,0.0,1.0,android,1.0,F,40.0,2021-03-03,18.0,2021-04-03
3980,10508,102,20210322,1,최후의카운트다운,"드라마, 스릴러, 코미디, 액션, 로맨스",미국,1시간 27분,201905.0,56a594e3ca28929fd8da96e32b329bbcea57e64f14b1a52cc3050ddf7bc81ebbb4e7fe40365bcde13916385414b16428adf3bcb6afd90c9e7c8f6990a8c7f84b,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,M,15.0,2021-03-08,2.0,2021-04-08
3980,3620,57,20210324,1,천사의사랑,"드라마, 로맨스",일본,1시간 59분,201612.0,56a594e3ca28929fd8da96e32b329bbcea57e64f14b1a52cc3050ddf7bc81ebbb4e7fe40365bcde13916385414b16428adf3bcb6afd90c9e7c8f6990a8c7f84b,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,M,15.0,2021-03-08,2.0,2021-04-08
3980,10925,86,20210327,1,커터헤드,"스릴러, 드라마, 유럽에서 제작",덴마크,1시간 24분,201904.0,56a594e3ca28929fd8da96e32b329bbcea57e64f14b1a52cc3050ddf7bc81ebbb4e7fe40365bcde13916385414b16428adf3bcb6afd90c9e7c8f6990a8c7f84b,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,M,15.0,2021-03-08,2.0,2021-04-08
3980,7898,122,20210327,2,특종:량첸살인기,"스릴러, 코미디, 범죄, 드라마",대한민국,2시간 5분,201811.0,56a594e3ca28929fd8da96e32b329bbcea57e64f14b1a52cc3050ddf7bc81ebbb4e7fe40365bcde13916385414b16428adf3bcb6afd90c9e7c8f6990a8c7f84b,pk_1487,100.0,180.0,1.0,1.0,0.0,0.0,pc,1.0,M,15.0,2021-03-08,2.0,2021-04-08
3981,6073,54,20210307,1,알렉산더(2004),"로맨스, 액션, 드라마, 역사, 전쟁","미국, 이탈리아, 모로코, 태국, 프랑스, 독일, 네덜란드, 영국",2시간 55분,202002.0,781f0552ecccb0311feae96c200b2641f45585f07343d3a097fb9e34f59e4d59daff2e37694974e60f64b34f91f9f7b87c03b14ad7216f594f4ea29e2677d1f3,pk_1487,100.0,132.0,1.0,1.0,0.0,1.0,pc,1.0,F,40.0,2021-03-06,12.0,2021-04-06
3981,6073,152,20210307,2,알렉산더(2004),"로맨스, 액션, 드라마, 역사, 전쟁","미국, 이탈리아, 모로코, 태국, 프랑스, 독일, 네덜란드, 영국",2시간 55분,202002.0,781f0552ecccb0311feae96c200b2641f45585f07343d3a097fb9e34f59e4d59daff2e37694974e60f64b34f91f9f7b87c03b14ad7216f594f4ea29e2677d1f3,pk_1487,100.0,132.0,1.0,1.0,0.0,1.0,pc,1.0,F,40.0,2021-03-06,12.0,2021-04-06
