USER_KEY,product_code,price,billing_method,is_promotion,is_churn_prevented,payment_device,is_user_verified,gender,age,reg_date,reg_hour,end_date,is_repurchase,is_basic,is_standard,is_premium,age_group,is_female,is_male,payment_is_mobile,payment_is_pc,payment_is_android,payment_is_ios,reg_is_weekend,reg_hour_morning,reg_hour_afternoon,reg_hour_evening,reg_hour_night,total_watch_count,unique_movie,watch_days,total_watch_time(min),active_ratio,watch_per_day,avg_watch_time(min),median_watch_time(min),std_watch_time(min),max_watch_time(min),avg_daily_watch_time(min),max_daily_watch_time(min),max_daily_sessions,recency,avg_gap_between_watch_days,max_inactive_gap_days,avg_gap_w1_watch_days,avg_gap_w2_watch_days,avg_gap_w3_watch_days,avg_rewatch_ratio,weekend_watch_ratio,watch_ratio_under_1m,watch_ratio_under_5m,is_cold_start_3d,is_cold_start_7d,movie_per_active_day,max_day_share,day_count_over_3times,watch_time(min)_w1,watch_session_w1,watch_time(min)_w2,watch_session_w2,watch_time(min)_w3,watch_session_w3,retention_w2_ratio,retention_w3_ratio,diff_between_w2_w1,diff_between_w3_w2,diff_between_w3_w1,is_w1_over_50pct,is_w2_over_50pct,is_w3_over_50pct,is_only_w1,is_only_w2,is_only_w3,new_movie_in_90d_ratio,new_movie_in_180d_ratio,new_movie_in_365d_ratio,old_movie_ratio(5y),avg_ott_release_year,genre_diversity_count,action_adventure_ratio,family_animation_ratio,drama_ratio,thriller_crime_ratio,sf_fantasy_ratio,comedy_ratio,romance_ratio,horror_ratio,documentary_ratio,historical_war_ratio,other_ratio
6bd5efc333cfb30f794ed4f69fa09d420286f13efddaa15c216a146833e2189921184de735ba1fa6d7a452fed482e94e922c8052c6c7d0d496a801d54dcbccee,pk_2005,100.0,132,1,0,mobile,1,M,20.0,2021-03-10,13,2021-04-10,0,1,0,0,20,0,1,1,0,0,0,0,0,1,0,0,6.0,2.0,3.0,265.0,0.14285714285714285,2.0,44.166666666666664,44.0,38.943120915851964,93.0,88.33333333333333,148.0,3.0,12.0,2.5,3.0,2.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,1,1,0.6666666666666666,0.5584905660377358,1.0,231.0,5.0,34.0,1.0,0.0,0.0,0.15086206896551724,0.02857142857142857,-197.0,-34.0,-231.0,1,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2018.9396226415095,2.0,0.0,0.0,0.0,0.0,0.3132075471698113,0.6867924528301886,0.0,0.0,0.0,0.0,0.0
93c0ece2b3c09432dcb5cb37c9079a4792e36ac6cd0c12c33dc19fe2608082286379f43c3c8117eee32f1d5b957c3bc652189900ee19d8b8d5c992a15a5d2b6e,pk_2005,6700.0,132,0,0,android,1,M,20.0,2021-03-06,1,2021-04-06,1,1,0,0,20,0,1,0,0,1,0,1,0,0,0,1,5.0,4.0,4.0,307.0,0.19047619047619047,1.25,61.4,83.0,39.02307009962184,91.0,76.75,91.0,2.0,2.0,5.333333333333333,9.0,1.0,0.0,0.0,0.2,0.0,0.2,0.2,1,1,1.0,0.2964169381107492,0.0,133.0,3.0,83.0,1.0,91.0,1.0,0.6268656716417911,1.0952380952380953,-50.0,8.0,-42.0,0,0,0,0,0,0,0.0,0.0,0.0,0.4,2015.872964169381,2.0,0.0,0.5635179153094463,0.0,0.0,0.4364820846905538,0.0,0.0,0.0,0.0,0.0,0.0
10acfab3494d113222d3941722a7220a9c396f88f1bfd428b50a2e00e1d67cbcf56cbf091f12a4b97e8d6878d66250ed1ab9cfa1ba09158464cd9ced7f21a331,pk_2025,100.0,151,1,0,android,1,F,25.0,2021-03-08,13,2021-04-08,1,1,0,0,20,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27dc3d8c065b775a1cae853a776ea9b8ea21f2395123185cc2348b5de355197bcfaae93f7ae57fd50640f935cc095fd628096e6ee93d4cebf98e615cf8c6f1d1,pk_1487,7900.0,134,0,0,pc,1,F,40.0,2021-03-13,13,2021-04-13,1,1,0,0,40,1,0,0,1,0,0,1,0,1,0,0,5.0,4.0,4.0,236.0,0.19047619047619047,1.25,47.2,1.0,63.28664946100402,119.0,59.0,119.0,2.0,0.0,6.666666666666667,13.0,1.0,0.0,6.0,0.2,0.6,0.6,0.6,1,1,1.0,0.5042372881355932,0.0,115.0,2.0,0.0,0.0,121.0,3.0,0.008620689655172414,122.0,-115.0,121.0,6.0,0,0,1,0,0,0,0.0,0.4,0.4,0.0,2017.9703389830509,3.0,0.0,0.0,0.0,0.4872881355932203,0.5042372881355932,0.00847457627118644,0.0,0.0,0.0,0.0,0.0
b046ffc17bcfee9219270368a13ca3aeaadb5372a4d1b3422f90a1bd41177906d36a1088f503755bb706d477c6a70e94fdc7be8b617d36abea1b4a934f8aced9,pk_1506,13.49,140,0,0,ios,0,N,40.0,2021-03-13,22,2021-04-14,1,0,1,0,40,0,0,0,0,0,1,1,0,0,1,0,5.0,4.0,3.0,213.0,0.14285714285714285,1.6666666666666667,42.6,29.0,46.18224767158914,101.0,71.0,130.0,2.0,10.0,5.0,9.0,1.0,0.0,0.0,0.2,0.8,0.4,0.4,1,1,1.3333333333333333,0.6103286384976526,0.0,132.0,4.0,81.0,1.0,0.0,0.0,0.6165413533834586,0.012195121951219513,-51.0,-81.0,-132.0,1,0,0,0,0,0,0.4,0.4,0.8,0.0,2020.0093896713615,3.0,0.6103286384976526,0.0,0.38028169014084506,0.0,0.009389671361502348,0.0,0.0,0.0,0.0,0.0,0.0
3aa50bcfebeb757af19958f721c599beeb82336ff17b7d3cdcfd28d05d7c8a548d17a5641c5221ff504579efea908e7bb077ef90b9630f7cdb962c74e1a4e000,pk_1487,7900.0,131,0,1,android,1,F,30.0,2021-03-01,0,2021-04-01,1,1,0,0,30,1,0,0,0,1,0,0,0,0,0,1,4.0,3.0,3.0,134.0,0.14285714285714285,1.3333333333333333,33.5,15.5,45.44960579220315,101.0,44.666666666666664,117.0,2.0,1.0,7.0,10.0,0.0,0.0,4.0,0.25,0.75,0.0,0.25,0,1,1.0,0.8731343283582089,0.0,117.0,2.0,0.0,0.0,17.0,2.0,0.00847457627118644,18.0,-117.0,17.0,-100.0,1,0,0,0,0,0,0.0,0.0,0.0,0.5,2014.3955223880596,2.0,0.0,0.0,0.12686567164179105,0.8731343283582089,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e91432962d15e440dac4428603916a597ccb1f1a3e95a2f51edf22b42bb04ee325644d63f3c0de19ef943966de0856d2e2b0a5f55fe17dde3d55cb23a28d6ff7,pk_1489,100.0,134,1,0,mobile,1,M,25.0,2021-03-07,21,2021-04-07,1,0,0,1,20,0,1,1,0,0,0,1,0,0,1,0,3.0,2.0,2.0,91.0,0.09523809523809523,1.5,30.333333333333332,2.0,49.94330118577799,88.0,45.5,89.0,2.0,5.0,4.0,4.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0,0,1.0,0.978021978021978,0.0,0.0,0.0,2.0,1.0,89.0,2.0,3.0,30.0,2.0,87.0,89.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2018.0,2.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.978021978021978,0.0,0.0
630bc0d599aa9d301a5222bd76ef5671d060973344b548983b10dd7f826202d6ea984afaeeba5e2b86b1da81018f18a6a6db7d18da988e47b8f5d984f3beb429,pk_2027,13900.0,151,0,0,android,1,F,30.0,2021-03-06,11,2021-04-06,1,0,0,1,30,1,0,0,0,1,0,1,1,0,0,0,16.0,4.0,10.0,658.0,0.47619047619047616,1.6,41.125,35.5,42.89968919856336,133.0,65.8,232.0,3.0,2.0,2.0,6.0,1.0,1.3333333333333333,1.3333333333333333,0.1875,0.5625,0.3125,0.375,1,1,0.4,0.3525835866261398,2.0,146.0,4.0,120.0,5.0,392.0,7.0,0.8231292517006803,3.2479338842975207,-26.0,272.0,246.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,2018.8358662613982,3.0,0.22188449848024316,0.5759878419452887,0.0,0.0,0.0,0.0,0.20212765957446807,0.0,0.0,0.0,0.0
cf7958973c0fee0325b209618a07b0a52ee650588a0c8f0cca4e7a748629a84fce1809a0dabf3f682af7d28a39da9c59eb1a7072cf6c8b73619da163cbfc6759,pk_1488,10900.0,131,0,0,smarttv,0,F,40.0,2021-03-06,23,2021-04-06,1,0,1,0,40,1,0,0,0,0,0,1,0,0,1,0,4.0,2.0,1.0,81.0,0.047619047619047616,4.0,20.25,1.0,38.5,78.0,81.0,81.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,0.75,0.75,1,1,2.0,1.0,1.0,81.0,4.0,0.0,0.0,0.0,0.0,0.012195121951219513,1.0,-81.0,0.0,-81.0,1,0,0,1,0,0,0.75,0.75,1.0,0.0,2020.9876543209878,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fd838c6f0b0f9022edd9cf377a8d1b580efd7eb934978dfdcb305b3a1bba7a50c774a4eea49e6c531d072dae672da97d0654bded9f2aa7f9c9105089b10eb2d3,pk_2025,7900.0,151,0,0,android,1,M,45.0,2021-03-13,8,2021-04-13,0,1,0,0,40,0,1,0,0,1,0,1,1,0,0,0,5.0,2.0,3.0,297.0,0.14285714285714285,1.6666666666666667,59.4,2.0,88.0528250540549,200.0,99.0,202.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,0.4,0.6,0,0,0.6666666666666666,0.6801346801346801,0.0,0.0,0.0,0.0,0.0,297.0,5.0,1.0,298.0,0.0,297.0,297.0,0,0,1,0,0,1,1.0,1.0,1.0,0.0,2021.0,2.0,0.9966329966329966,0.0,0.0,0.0,0.0,0.003367003367003367,0.0,0.0,0.0,0.0,0.0
5216630dce2680a9d3dcf3e791333fe9c692c8f70d95d8a790b2bb1eded956153fa2e892b3d82a2b5e04ef25e1e3332d963ae5cf180d49eae2821938ebcc65d7,pk_1487,7900.0,134,0,1,pc,1,F,30.0,2021-03-02,10,2021-04-02,1,1,0,0,30,1,0,0,1,0,0,0,1,0,0,0,1.0,1.0,1.0,125.0,0.047619047619047616,1.0,125.0,125.0,0.0,125.0,125.0,125.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.0,1.0,0.0,125.0,1.0,0.0,0.0,0.0,0.0,0.007936507936507936,1.0,-125.0,0.0,-125.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,2014.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c259a027c495df9ce90fec86a89fad0ed2b919d3d2f7f982b03e989191cf52abcee75c00a10072ad366652a967c4c3695a40facbd719c21afa39f682db8feb78,pk_1488,10900.0,134,0,0,android,0,N,30.0,2021-03-02,17,2021-04-02,1,0,1,0,30,0,0,0,0,1,0,0,0,1,0,0,4.0,3.0,2.0,170.0,0.09523809523809523,2.0,42.5,52.0,29.9833287011299,65.0,85.0,105.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,1.0,0.25,0.25,0,0,1.5,0.6176470588235294,1.0,0.0,0.0,0.0,0.0,170.0,4.0,1.0,171.0,0.0,170.0,170.0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,2017.7764705882353,3.0,0.611764705882353,0.0,0.0,0.38235294117647056,0.0058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
78ea86353730a72e9d15d13e6761f98b63664a00ffc38e664ea0f240720af5b6b473daff8365f51c9473bc320ff9285a986695b416debfaefdcab8ddb88b1fb0,pk_1489,100.0,190,1,0,mobile,1,M,25.0,2021-03-15,12,2021-04-15,0,0,0,1,20,0,1,1,0,0,0,0,0,1,0,0,10.0,5.0,3.0,362.0,0.14285714285714285,3.3333333333333335,36.2,9.5,52.21068430460911,158.0,120.66666666666667,267.0,6.0,1.0,9.0,17.0,1.0,0.0,0.0,0.3,0.6,0.4,0.5,1,1,1.6666666666666667,0.7375690607734806,2.0,95.0,4.0,0.0,0.0,267.0,6.0,0.010416666666666666,268.0,-95.0,267.0,172.0,0,0,1,0,0,0,0.2,0.2,0.4,0.0,2018.7762430939226,3.0,0.0,0.0,0.0,0.7375690607734806,0.0,0.0,0.2596685082872928,0.0027624309392265192,0.0,0.0,0.0
4f9f0933c659a0584b53eb382c7d0cc51521724c7be5ecee416e0cf55abf161c1fe056428a811803eee38a76c1e51a5fbee0af4fed6507ca6afc1d5c6f96482e,pk_1508,9.99,140,0,0,ios,1,F,20.0,2021-03-09,11,2021-04-10,1,1,0,0,20,1,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aa75fc24329650b793dc1de485f6522e5254fade14dbf4f3283dd674e648402c9be59ec48f12b1ade85666648c097cfa69b877beea0573240485663e679665c9,pk_1508,9.99,140,0,1,ios,1,M,20.0,2021-03-06,17,2021-04-07,1,1,0,0,20,0,1,0,0,0,1,1,0,1,0,0,5.0,5.0,4.0,309.0,0.19047619047619047,1.25,61.8,77.0,42.25754370523682,112.0,77.25,153.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.4,0.2,0.2,0,0,1.25,0.49514563106796117,0.0,0.0,0.0,0.0,0.0,309.0,5.0,1.0,310.0,0.0,309.0,309.0,0,0,1,0,0,1,0.0,0.0,0.0,0.8,2014.0388349514562,4.0,0.003236245954692557,0.0,0.2524271844660194,0.6116504854368932,0.0,0.0,0.0,0.13268608414239483,0.0,0.0,0.0
85572ef86768191b8126d5f377ea9fa67fa986476616e72279a494c5c357cf68de8ebabd3bd71fe5ce1201b7bc687a777117cec5df5eeb55750f674962c7801d,pk_2025,100.0,151,1,0,android,1,F,50.0,2021-03-11,17,2021-04-11,0,1,0,0,50,1,0,0,0,1,0,0,0,1,0,0,15.0,11.0,6.0,850.0,0.2857142857142857,2.5,56.666666666666664,59.0,50.40502620440413,130.0,141.66666666666666,243.0,5.0,3.0,3.0,6.0,1.0,1.0,1.0,0.26666666666666666,1.0,0.13333333333333333,0.26666666666666666,1,1,1.8333333333333333,0.2858823529411765,3.0,372.0,7.0,285.0,4.0,193.0,4.0,0.7667560321715817,0.6783216783216783,-87.0,-92.0,-179.0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2015.7341176470588,5.0,0.38823529411764707,0.0,0.2776470588235294,0.11176470588235295,0.07176470588235294,0.0,0.0,0.15058823529411763,0.0,0.0,0.0
5bda5612781c846b466d2882774d0821eb29dcb0c2391eb70730c225c2ec63390bec543748027a8646caf3977afa085cfcd89a40a0b0b1725e9399fb7a9c40f4,pk_1508,9.99,140,0,0,ios,0,N,40.0,2021-03-13,0,2021-04-14,0,1,0,0,40,0,0,0,0,0,1,1,0,0,0,1,2.0,2.0,1.0,126.0,0.047619047619047616,2.0,63.0,63.0,50.91168824543142,99.0,126.0,126.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,126.0,2.0,1.0,127.0,0.0,126.0,126.0,0,0,1,0,0,1,0.5,0.5,0.5,0.0,2019.4285714285713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c3785930799234aac731c27eae8908a3a034155ae93df2a7ddff670dc3c68809a0f1a00f3d57a901812227edf5f45eba0398f775049bc4120c0e886a8a4f533b,pk_2005,6700.0,132,0,1,pc,1,M,20.0,2021-03-09,23,2021-04-09,1,1,0,0,20,0,1,0,1,0,0,0,0,0,1,0,9.0,6.0,6.0,117.0,0.2857142857142857,1.5,13.0,2.0,15.700318468107582,38.0,19.5,49.0,3.0,1.0,3.0,8.0,0.0,0.0,1.0,0.1111111111111111,0.5555555555555556,0.4444444444444444,0.5555555555555556,0,1,1.0,0.4188034188034188,1.0,1.0,1.0,49.0,2.0,67.0,6.0,25.0,1.36,48.0,18.0,66.0,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,2018.948717948718,5.0,0.017094017094017096,0.0,0.008547008547008548,0.0,0.0,0.008547008547008548,0.9487179487179487,0.0,0.017094017094017096,0.0,0.0
5cfd579d28a37642ad58ae274f35f7e60caa19579f1b707ae240bbde02740bfc53d2aecd3c6f371efb33e56302e9b28ee72663d7c36e7eaff43523ca76439507,pk_1488,10900.0,134,0,1,pc,1,F,20.0,2021-03-10,0,2021-04-10,1,0,1,0,20,1,0,0,1,0,0,0,0,0,0,1,12.0,10.0,7.0,659.0,0.3333333333333333,1.7142857142857142,54.916666666666664,44.0,47.08687972699234,119.0,94.14285714285714,146.0,3.0,0.0,3.1666666666666665,9.0,0.0,1.0,2.0,0.08333333333333333,0.5833333333333334,0.0,0.3333333333333333,1,1,1.4285714285714286,0.22154779969650987,2.0,125.0,3.0,165.0,4.0,369.0,5.0,1.3174603174603174,2.2289156626506026,40.0,204.0,244.0,0,0,1,0,0,0,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.16666666666666666,2017.6767830045524,7.0,0.11077389984825493,0.0,0.17754172989377845,0.18057663125948406,0.0,0.165402124430956,0.13960546282245828,0.05918057663125948,0.1669195751138088,0.0,0.0
b0b2eb97ab8ebbff115b1aa18ac28410dcfdce59233df443100dd64d45641af1f87f2e628cb43868a4a4b232686690feea010eec6b866175139c7584235d88bc,pk_1489,100.0,190,1,0,pc,1,M,25.0,2021-03-11,23,2021-04-11,1,0,0,1,20,0,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74631e24ac253847c0f233d0f9ab4d57696035eb79dd937942334e99f83ac81f98777d90d1805878cf697420edbf7e19997126031eaa4ec280300ff5ac304a91,pk_1487,100.0,190,1,0,android,1,F,30.0,2021-03-14,8,2021-04-14,1,1,0,0,30,1,0,0,0,1,0,1,1,0,0,0,4.0,4.0,3.0,43.0,0.14285714285714285,1.3333333333333333,10.75,4.5,14.974979131871937,33.0,14.333333333333334,33.0,2.0,5.0,4.0,5.0,0.0,5.0,0.0,0.0,0.5,0.25,0.5,0,1,1.3333333333333333,0.7674418604651163,0.0,0.0,0.0,42.0,3.0,1.0,1.0,43.0,0.046511627906976744,42.0,-41.0,1.0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,2018.7674418604652,2.0,0.0,0.0,0.09302325581395349,0.9069767441860465,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e0f3a569118c5436c8a2c97ae227c498a401ff8c90fb88e4740da0c11b09af42c6502838ae994243ecb76e68596fda9635f699a17c9f730bed5e9343571423d7,pk_2025,7900.0,151,0,0,android,0,N,40.0,2021-03-15,19,2021-04-15,1,1,0,0,40,0,0,0,0,1,0,0,0,0,1,0,2.0,2.0,1.0,206.0,0.047619047619047616,2.0,103.0,103.0,2.8284271247461903,105.0,206.0,206.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2.0,1.0,0.0,206.0,2.0,0.0,0.0,0.0,0.0,0.004830917874396135,1.0,-206.0,0.0,-206.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,2018.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6d7e741711d9a8e42bd78e4db506ac1316026bc5b38b6eee8a8062ebb09fd34b11442ba2a15d4b1647b015da3a1f377a049dd64d66a17980442c74a612ce7769,pk_1508,9.99,140,0,0,ios,1,F,55.0,2021-03-02,17,2021-04-03,1,1,0,0,50,1,0,0,0,0,1,0,0,1,0,0,4.0,4.0,3.0,119.0,0.14285714285714285,1.3333333333333333,29.75,1.5,56.83528833392156,115.0,39.666666666666664,115.0,2.0,1.0,6.0,8.0,0.0,0.0,4.0,0.0,0.5,0.5,0.75,0,1,1.3333333333333333,0.9663865546218487,0.0,0.0,0.0,115.0,1.0,4.0,3.0,116.0,0.04310344827586207,115.0,-111.0,4.0,0,1,0,0,0,0,0.75,0.75,1.0,0.0,2020.9915966386554,4.0,0.0,0.0,0.008403361344537815,0.01680672268907563,0.0,0.008403361344537815,0.9663865546218487,0.0,0.0,0.0,0.0
e9941e925f480f5a8bd3c0b0b6b1e5897a22209dd57f1cb9bcc2b64e72b92e1045ef4f94de140bd744d8fa002e294bb63c9870341fd0f7292574b1bac999d492,pk_1488,100.0,180,1,0,mobile,1,F,25.0,2021-03-10,3,2021-04-10,1,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,10.0,6.0,4.0,230.0,0.19047619047619047,2.5,23.0,1.0,46.38246795216198,121.0,57.5,222.0,4.0,2.0,1.6666666666666667,3.0,0.0,0.0,2.0,0.3,0.7,0.7,0.8,0,0,1.5,0.9652173913043478,2.0,0.0,0.0,1.0,1.0,229.0,9.0,2.0,115.0,1.0,228.0,229.0,0,0,1,0,0,0,0.3,0.7,0.7,0.0,2018.2521739130434,4.0,0.021739130434782608,0.0,0.0,0.0,0.004347826086956522,0.5347826086956522,0.0,0.0,0.0,0.0,0.4391304347826087
6557526e08122c5bf1dbd4b46438b53d013c50bd5812460a521ca798f36ee262863443ba3722bc068dfb2de9551808431f224665da120e1e5cdd5396245b5866,pk_2025,7900.0,151,0,0,android,0,F,40.0,2021-03-13,22,2021-04-13,1,1,0,0,40,1,0,0,0,1,0,1,0,0,1,0,7.0,5.0,3.0,482.0,0.14285714285714285,2.3333333333333335,68.85714285714286,87.0,41.070786744467455,113.0,160.66666666666666,329.0,4.0,0.0,6.5,12.0,0.0,1.0,0.0,0.2857142857142857,0.8571428571428571,0.0,0.0,0,1,1.6666666666666667,0.6825726141078838,1.0,0.0,0.0,435.0,6.0,47.0,1.0,436.0,0.11009174311926606,435.0,-388.0,47.0,0,1,0,0,0,0,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,2019.1182572614107,3.0,0.4896265560165975,0.0,0.41286307053941906,0.0,0.0,0.0,0.0975103734439834,0.0,0.0,0.0,0.0
d0d69ae42fd0a89cb42334fca37ee23df35be52113e8e65d61de6a69a15d35ee99557c7b8c2fde3e397b29af14dc1b73ca88330ad4d7b8039a000355811b82f4,pk_1489,100.0,134,1,0,pc,1,F,20.0,2021-03-08,13,2021-04-08,0,0,0,1,20,1,0,0,1,0,0,0,0,1,0,0,3.0,3.0,3.0,91.0,0.14285714285714285,1.0,30.333333333333332,1.0,50.80682368868707,89.0,30.333333333333332,89.0,1.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,1.0,0.978021978021978,0.0,89.0,1.0,1.0,1.0,1.0,1.0,0.022222222222222223,1.0,-88.0,0.0,-88.0,1,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2017.043956043956,2.0,0.0,0.989010989010989,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099,0.0,0.0
9bd9669dcfbbaa70bd5f11d0359e89d2203fd893e3cb72eec36ad4d743baf14e3f31017f8400a0d2b0fbdc8e6bfccd16bdc76f201344cee2645d2331eeeeb034,pk_1508,9.99,140,0,0,ios,0,N,40.0,2021-03-02,10,2021-04-03,1,1,0,0,40,0,0,0,0,0,1,0,1,0,0,0,5.0,2.0,4.0,234.0,0.19047619047619047,1.25,46.8,41.0,35.954137453149954,96.0,58.5,109.0,2.0,1.0,3.0,7.0,0.0,1.0,0.0,0.2,0.8,0.0,0.2,0,0,0.5,0.4658119658119658,0.0,0.0,0.0,229.0,4.0,5.0,1.0,230.0,0.02608695652173913,229.0,-224.0,5.0,0,1,0,0,0,0,0.0,0.2,0.2,0.8,2016.08547008547,2.0,0.0,0.021367521367521368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9786324786324786
8df4798e9bfdbdcb2a1d83110dba96753626b1b29d972d1586ff90edf2d29ff80a12e125c57a39f1f930115b9d573428a8d790a6282ceb0caa4ff509e81cb214,pk_1488,10900.0,134,0,0,android,0,F,35.0,2021-03-09,11,2021-04-09,1,0,1,0,30,1,0,0,0,1,0,0,1,0,0,0,10.0,4.0,2.0,314.0,0.09523809523809523,5.0,31.4,1.5,42.72964102613339,97.0,157.0,220.0,6.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3,1.0,0.5,0.6,0,0,2.0,0.7006369426751592,2.0,0.0,0.0,0.0,0.0,314.0,10.0,1.0,315.0,0.0,314.0,314.0,0,0,1,0,0,1,1.0,1.0,1.0,0.0,2021.0,3.0,0.0,0.37898089171974525,0.0,0.0,0.0,0.0,0.0,0.0,0.012738853503184714,0.0,0.60828025477707
de2b11fcc31f5723cf22d4f50cb940a0c6a36a78752dbeddc19894e83e058b3b69b8bf5a83b9b898e7d5a6a5746d36513767e9835d58ca796e2b48d432041e11,pk_1489,100.0,134,1,0,mobile,1,M,20.0,2021-03-09,14,2021-04-09,0,0,0,1,20,0,1,1,0,0,0,0,0,1,0,0,3.0,3.0,3.0,254.0,0.14285714285714285,1.0,84.66666666666667,95.0,49.31869152089635,128.0,84.66666666666667,128.0,1.0,8.0,3.0,5.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0,1,1.0,0.5039370078740157,0.0,95.0,1.0,159.0,2.0,0.0,0.0,1.6666666666666667,0.00625,64.0,-159.0,-95.0,0,1,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2018.740157480315,3.0,0.1220472440944882,0.5039370078740157,0.0,0.37401574803149606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ee90c506b0725cb9bb1e960ff60ecd3c6e76a8e8965fb217f079b8331fdddb9bf770b7d01bf1f6631212b375406f2e092ff024cb348e94045a42c2c278efde90,pk_2027,100.0,151,1,0,android,1,F,25.0,2021-03-01,2,2021-04-01,1,0,0,1,20,1,0,0,0,1,0,0,0,0,0,1,10.0,8.0,6.0,485.0,0.2857142857142857,1.6666666666666667,48.5,8.0,64.1339743557708,157.0,80.83333333333333,409.0,3.0,0.0,4.0,6.0,5.0,6.0,1.0,0.2,0.7,0.4,0.5,1,1,1.3333333333333333,0.843298969072165,1.0,411.0,5.0,57.0,2.0,17.0,3.0,0.1407766990291262,0.3103448275862069,-354.0,-40.0,-394.0,1,0,0,0,0,0,0.6,0.7,0.8,0.1,2019.0721649484535,5.0,0.11958762886597939,0.0,0.0,0.5752577319587628,0.0,0.0,0.0,0.002061855670103093,0.002061855670103093,0.30103092783505153,0.0
