membership_row_id,source_file,source_row_number,reason_code,reason_detail,rule_name,all_reason_codes,is_repurchase_raw,reg_date_raw,end_date_raw,duration_days_stage02,duration_days_recomputed,age_raw,age_num,max_screen_raw,max_screen_num,price_raw,price_num,reg_hour_raw,reg_hour_num,nonstandard_duration_removed_flag,max_screen_invalid_removed_flag
5499,_data/01_raw/Membership.csv,5500,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-01,21-04-01,31,31,30,30.0,,,5900,5900.0,11,11,0,1
5606,_data/01_raw/Membership.csv,5607,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,20,20.0,1,1.0,9.99,9.99,9,9,1,0
5631,_data/01_raw/Membership.csv,5632,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-09,21-03-09,0,0,40,40.0,1,1.0,7900,7900.0,15,15,1,0
5741,_data/01_raw/Membership.csv,5742,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-03,21-03-03,0,0,30,30.0,2,2.0,10900,10900.0,11,11,1,0
5749,_data/01_raw/Membership.csv,5750,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,30,30.0,1,1.0,9.99,9.99,20,20,1,0
5761,_data/01_raw/Membership.csv,5762,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-03,21-03-03,0,0,40,40.0,1,1.0,7900,7900.0,11,11,1,0
5815,_data/01_raw/Membership.csv,5816,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-10,21-04-10,31,31,25,25.0,3,3.0,16400,16400.0,10,10,0,1
5824,_data/01_raw/Membership.csv,5825,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,20,20.0,1,1.0,100,100.0,12,12,1,0
5856,_data/01_raw/Membership.csv,5857,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,50,50.0,1,1.0,3950,3950.0,11,11,1,0
5866,_data/01_raw/Membership.csv,5867,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-06,21-04-07,32,32,40,40.0,3,3.0,21.99,21.99,10,10,0,1
5878,_data/01_raw/Membership.csv,5879,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-08,0,0,40,40.0,1,1.0,7900,7900.0,0,0,1,0
5954,_data/01_raw/Membership.csv,5955,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-03,21-03-03,0,0,25,25.0,1,1.0,3950,3950.0,11,11,1,0
5973,_data/01_raw/Membership.csv,5974,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-08,0,0,50,50.0,4,4.0,6950,6950.0,11,11,1,0
5986,_data/01_raw/Membership.csv,5987,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-07,0,0,30,30.0,1,1.0,7900,7900.0,3,3,1,0
5987,_data/01_raw/Membership.csv,5988,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-07,21-03-10,3,3,40,40.0,1,1.0,9.99,9.99,16,16,1,0
5989,_data/01_raw/Membership.csv,5990,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-02,21-03-02,0,0,20,20.0,2,2.0,10900,10900.0,12,12,1,0
6035,_data/01_raw/Membership.csv,6036,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-07,21-04-07,31,31,,,2,2.0,100,100.0,0,0,0,0
6113,_data/01_raw/Membership.csv,6114,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,N,21-03-14,21-04-14,31,31,,,1,1.0,100,100.0,3,3,0,0
6145,_data/01_raw/Membership.csv,6146,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-13,21-03-13,0,0,40,40.0,1,1.0,9.99,9.99,10,10,1,0
6176,_data/01_raw/Membership.csv,6177,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-02,21-03-02,0,0,40,40.0,1,1.0,9.99,9.99,8,8,1,0
6213,_data/01_raw/Membership.csv,6214,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,N,21-03-14,21-04-15,32,32,40,40.0,,,13.19,13.19,12,12,0,1
6230,_data/01_raw/Membership.csv,6231,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-07,0,0,15,15.0,4,4.0,6950,6950.0,10,10,1,0
6248,_data/01_raw/Membership.csv,6249,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE|INVALID_AGE,Y,21-03-07,21-03-07,0,0,,,1,1.0,9.99,9.99,8,8,1,0
6284,_data/01_raw/Membership.csv,6285,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-05,21-03-05,0,0,45,45.0,1,1.0,7900,7900.0,19,19,1,0
6338,_data/01_raw/Membership.csv,6339,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-10,4,4,45,45.0,1,1.0,7900,7900.0,23,23,1,0
6380,_data/01_raw/Membership.csv,6381,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-05,21-03-07,2,2,40,40.0,1,1.0,9.99,9.99,15,15,1,0
6401,_data/01_raw/Membership.csv,6402,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-04,21-03-04,0,0,40,40.0,1,1.0,7900,7900.0,23,23,1,0
6421,_data/01_raw/Membership.csv,6422,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE|INVALID_AGE,Y,21-03-01,21-03-01,0,0,,,1,1.0,9.99,9.99,21,21,1,0
6469,_data/01_raw/Membership.csv,6470,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,60,60.0,1,1.0,100,100.0,22,22,1,0
6474,_data/01_raw/Membership.csv,6475,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-12,21-03-12,0,0,35,35.0,1,1.0,100,100.0,0,0,1,0
6481,_data/01_raw/Membership.csv,6482,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-11,21-03-11,0,0,40,40.0,2,2.0,10900,10900.0,0,0,1,0
6492,_data/01_raw/Membership.csv,6493,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-10,21-03-10,0,0,40,40.0,1,1.0,7900,7900.0,22,22,1,0
6499,_data/01_raw/Membership.csv,6500,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,40,40.0,1,1.0,100,100.0,18,18,1,0
6569,_data/01_raw/Membership.csv,6570,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-14,21-04-14,31,31,,,1,1.0,100,100.0,15,15,0,0
6587,_data/01_raw/Membership.csv,6588,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,40,40.0,1,1.0,7900,7900.0,6,6,1,0
6603,_data/01_raw/Membership.csv,6604,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-02,21-03-02,0,0,35,35.0,1,1.0,9.99,9.99,19,19,1,0
6631,_data/01_raw/Membership.csv,6632,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,40,40.0,1,1.0,7900,7900.0,9,9,1,0
6676,_data/01_raw/Membership.csv,6677,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-08,21-04-09,32,32,40,40.0,,,10.99,10.99,1,1,0,1
6712,_data/01_raw/Membership.csv,6713,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-06,21-03-11,5,5,40,40.0,1,1.0,7900,7900.0,22,22,1,0
6743,_data/01_raw/Membership.csv,6744,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,40,40.0,1,1.0,7900,7900.0,23,23,1,0
6748,_data/01_raw/Membership.csv,6749,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-14,21-03-14,0,0,20,20.0,2,2.0,10900,10900.0,21,21,1,0
6751,_data/01_raw/Membership.csv,6752,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-07,0,0,50,50.0,2,2.0,100,100.0,9,9,1,0
6775,_data/01_raw/Membership.csv,6776,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-14,21-03-14,0,0,20,20.0,1,1.0,9.99,9.99,4,4,1,0
6828,_data/01_raw/Membership.csv,6829,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,N,21-03-14,21-04-14,31,31,,,2,2.0,100,100.0,14,14,0,0
6843,_data/01_raw/Membership.csv,6844,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-04,21-03-04,0,0,40,40.0,1,1.0,9.99,9.99,1,1,1,0
6864,_data/01_raw/Membership.csv,6865,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-15,21-04-16,32,32,40,40.0,,,10.99,10.99,10,10,0,1
6874,_data/01_raw/Membership.csv,6875,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,N,21-03-01,21-04-01,31,31,,,2,2.0,100,100.0,16,16,0,0
6913,_data/01_raw/Membership.csv,6914,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,25,25.0,1,1.0,100,100.0,10,10,1,0
6934,_data/01_raw/Membership.csv,6935,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-01,21-03-01,0,0,25,25.0,1,1.0,7900,7900.0,19,19,1,0
6941,_data/01_raw/Membership.csv,6942,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-04,21-03-04,0,0,25,25.0,1,1.0,9.99,9.99,10,10,1,0
6949,_data/01_raw/Membership.csv,6950,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-02,21-04-02,31,31,,,2,2.0,100,100.0,3,3,0,0
6989,_data/01_raw/Membership.csv,6990,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-02,21-04-03,32,32,40,40.0,,,10.99,10.99,4,4,0,1
6999,_data/01_raw/Membership.csv,7000,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-05,21-04-05,31,31,,,1,1.0,7900,7900.0,19,19,0,0
7009,_data/01_raw/Membership.csv,7010,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-07,0,0,50,50.0,1,1.0,100,100.0,19,19,1,0
7022,_data/01_raw/Membership.csv,7023,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-08,0,0,40,40.0,1,1.0,7900,7900.0,10,10,1,0
7044,_data/01_raw/Membership.csv,7045,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-07,0,0,40,40.0,1,1.0,7900,7900.0,18,18,1,0
7080,_data/01_raw/Membership.csv,7081,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-07,21-03-07,0,0,20,20.0,1,1.0,7900,7900.0,22,22,1,0
7100,_data/01_raw/Membership.csv,7101,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-10,21-03-10,0,0,50,50.0,1,1.0,3950,3950.0,10,10,1,0
7152,_data/01_raw/Membership.csv,7153,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-12,4,4,40,40.0,1,1.0,100,100.0,0,0,1,0
7158,_data/01_raw/Membership.csv,7159,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-02,21-03-02,0,0,40,40.0,4,4.0,16.49,16.49,19,19,1,0
7182,_data/01_raw/Membership.csv,7183,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-04,21-03-06,2,2,60,60.0,2,2.0,10900,10900.0,9,9,1,0
7283,_data/01_raw/Membership.csv,7284,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-11,21-03-11,0,0,40,40.0,1,1.0,7900,7900.0,22,22,1,0
7312,_data/01_raw/Membership.csv,7313,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-04,21-03-04,0,0,35,35.0,1,1.0,7900,7900.0,14,14,1,0
7318,_data/01_raw/Membership.csv,7319,INVALID_MAX_SCREEN,"max_screen is missing, unparsable, or not in 1/2/4.",R_MAX_SCREEN_01_KEEP_1_2_4,INVALID_MAX_SCREEN,Y,21-03-13,21-04-14,32,32,30,30.0,,,10.99,10.99,16,16,0,1
7329,_data/01_raw/Membership.csv,7330,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-06,21-03-06,0,0,25,25.0,2,2.0,13.49,13.49,23,23,1,0
7349,_data/01_raw/Membership.csv,7350,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-02,21-03-02,0,0,40,40.0,2,2.0,10900,10900.0,16,16,1,0
7405,_data/01_raw/Membership.csv,7406,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-13,21-04-13,31,31,,,4,4.0,100,100.0,9,9,0,0
7457,_data/01_raw/Membership.csv,7458,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-05,21-03-07,2,2,40,40.0,2,2.0,10900,10900.0,9,9,1,0
7493,_data/01_raw/Membership.csv,7494,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-06,21-04-06,31,31,,,1,1.0,7900,7900.0,15,15,0,0
7568,_data/01_raw/Membership.csv,7569,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-14,21-03-14,0,0,20,20.0,1,1.0,9.99,9.99,2,2,1,0
7572,_data/01_raw/Membership.csv,7573,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,N,21-03-12,21-03-12,0,0,35,35.0,1,1.0,100,100.0,13,13,1,0
7602,_data/01_raw/Membership.csv,7603,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-08,21-03-08,0,0,35,35.0,1,1.0,7900,7900.0,20,20,1,0
7613,_data/01_raw/Membership.csv,7614,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-06,21-04-06,31,31,,,1,1.0,100,100.0,0,0,0,0
7643,_data/01_raw/Membership.csv,7644,INVALID_AGE,"age is missing, unparsable, <10, >100, or 950.",R_AGE_01_PLAUSIBLE_10_100_EXCLUDE_950,INVALID_AGE,Y,21-03-01,21-04-01,31,31,,,1,1.0,100,100.0,15,15,0,0
7682,_data/01_raw/Membership.csv,7683,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-04,21-03-06,2,2,60,60.0,1,1.0,100,100.0,7,7,1,0
7707,_data/01_raw/Membership.csv,7708,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,"duration_days_recomputed is missing, zero, or not in 31/32; excluded from standard monthly-subscription official population.",R_DURATION_01_KEEP_31_32_ONLY,NONSTANDARD_DURATION_FOR_MONTHLY_SCOPE,Y,21-03-06,21-03-06,0,0,40,40.0,1,1.0,7900,7900.0,20,20,1,0
