window,feature_set,model_name,importance_type,feature_name,value
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_141,-0.3288654729904665
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_142,0.3489127666982782
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1486,0.10950089457193195
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1487,-0.21818555668591047
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1488,-0.03196739378011675
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1489,-0.1482735813143651
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1494,0.05369855843155847
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1496,0.012393506339282413
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1506,-0.0013258136540923251
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1507,-0.35962612931723653
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1508,-0.3013448828029548
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1509,0.19939153185224634
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1510,0.07413901567945345
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_187,0.00013689857215078678
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_188,0.07198260264184474
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_1898,0.34426523379755436
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_2005,-0.12672941261471157
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_2025,0.05652128561187961
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_2026,0.2894911441658753
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_2027,0.2187937085778379
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_2028,-0.7178706694621585
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_2029,-0.12601703922140997
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_328,0.3167200594620511
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_336,0.10402154718967538
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_388,0.023123563836222934
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_389,0.013789070085478458
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_844,-0.4620303911172174
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_845,0.14587101698678434
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_846,0.1752724105036279
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_847,0.11186754828921634
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_849,-0.38093798986327154
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_929,-0.0861591376624661
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__product_code_pk_931,0.3192542895052692
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__is_promotion_O,-0.02626976642641441
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__is_user_verified_N,-0.00725114085215878
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__is_user_verified_Y,-0.019018625574248722
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__gender_F,-0.004452307476872081
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__gender_M,-0.09080038822393927
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__gender_N,0.06898292927440314
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_android,-0.15145754048361582
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_ios,0.3066543568869809
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_lgchplus,-0.021147324385984368
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_lgtv,-0.2625946131598816
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_mobile,-0.05069852746403756
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_ott,0.0025016712515930585
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_ott_cjhello,0.031533907223339215
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_pc,0.05401389540815944
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_smarttv,0.4868832060922911
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__payment_device_sstv,-0.42195879779524487
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_121,0.4420107749211498
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_131,-0.07679759596216677
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_132,-0.1732355160328573
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_134,-0.12933029705276003
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_140,0.30665435688693443
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_151,-0.2790815703279562
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_160,0.2471697321218841
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_170,-0.025038323787140694
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_180,-0.14372995598925808
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__billing_method_190,-0.19489137120424982
w1_4,membership_plus_usage_w1_4_with_churn_prevented,LogisticRegression,logistic_coefficient,cat__is_churn_prevented_O,-0.026269766426376014
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__price,0.014759884463757129
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__max_screen,0.006543861427082543
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__age,0.005834263302101973
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_has_watch_obs,0.0006624069952606682
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_no_watch_obs_flag,0.0005025123500694846
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_total_watch_time,0.03691992972927362
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_total_sessions,0.0228296371086048
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_unique_contents,0.02009667278868846
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_unique_watch_days,0.030300043729316564
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_avg_watch_time_per_session,0.035555159850496454
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_sessions_per_active_day,0.0090501317941743
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_active_span_days,0.07133329022242753
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_first_watch_rel_day,0.021554744443206583
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_last_watch_rel_day,0.06734630997057854
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week1_watch_time,0.010779884326438288
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week2_watch_time,0.022094300221462672
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week3_watch_time,0.03298016171180884
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week1_sessions,0.010876521707688951
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week2_sessions,0.011563543458885337
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week3_sessions,0.03517661174141599
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week1_ratio,0.11258054255696302
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week2_ratio,0.024515693706217284
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week3_ratio,0.05070753472282597
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_w2_minus_w1_watch_time,0.02053339140544728
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_w3_minus_w1_watch_time,0.02215965879224077
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_max_daily_watch_time,0.0336497675681583
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_max_day_share,0.035000826431365574
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_one_minute_watch_count,0.009226716862490911
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_short_watch_count_le5,0.011228820145467715
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_short_watch_time_le5,0.010362326480866773
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week4_watch_time,0.016012566530733276
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week4_sessions,0.012221667372453155
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_week4_ratio,0.02035550458909999
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_w4_minus_w1_watch_time,0.01397506437311014
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,num__w1_4_w4_minus_w3_watch_time,0.03216722225762247
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1070,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1071,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1077,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1079,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1136,3.307463780901714e-05
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1137,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1139,2.603195292532697e-06
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1140,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1142,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1143,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1145,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1152,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1154,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1157,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1158,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_118,1.5540111635521706e-07
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_119,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_121,3.275616102015873e-06
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_122,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_123,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_129,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_139,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_140,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_141,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_142,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1486,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1487,0.008316323148191404
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1488,0.0042380700866191815
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1489,0.0034297258720403633
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1494,4.389775689366514e-05
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1496,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1506,0.0018289211834209209
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1507,0.0003299474904153654
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1508,0.002794338218694819
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1509,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1510,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_187,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_188,1.4556606666488937e-06
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_1898,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_2005,0.00027342492209621896
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_2025,0.003630490169704639
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_2026,0.0015394178300300449
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_2027,0.001171582095784282
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_2028,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_2029,5.265782229468742e-06
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_328,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_336,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_388,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_389,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_844,3.4978658759216925e-05
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_845,1.588435938913173e-06
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_846,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_847,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_849,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_929,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__product_code_pk_931,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__is_promotion_O,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__is_user_verified_N,0.005362932289728297
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__is_user_verified_Y,0.00488331741815688
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__gender_F,0.00741433717687413
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__gender_M,0.006882258015973547
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__gender_N,0.0038500287230363757
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_android,0.007262459122232345
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_ios,0.003840523924521833
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_lgchplus,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_lgtv,0.0001458072781501368
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_mobile,0.005164317727700518
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_ott,7.243811866956608e-05
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_ott_cjhello,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_pc,0.005723023350640811
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_smarttv,2.31556916416899e-06
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__payment_device_sstv,0.00016569457495582235
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_121,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_131,0.004030006390122069
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_132,0.003785031032413548
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_134,0.006705284137815122
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_140,0.0037608662133305805
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_151,0.004152922803654072
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_160,0.0
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_170,0.0003691758515632265
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_180,0.0038422799991569495
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__billing_method_190,0.0034492689825334666
w1_4,membership_plus_usage_w1_4_with_churn_prevented,ExtraTreesClassifier,feature_importance,cat__is_churn_prevented_O,0.0
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__price,0.2973167994592141
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__max_screen,0.06796604130649585
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__age,0.024075456896065918
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_has_watch_obs,-0.23718490291860053
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_no_watch_obs_flag,-0.06978631561984124
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_total_watch_time,-2.5748917768659028e-05
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_total_sessions,0.016117054818618567
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_unique_contents,0.38667681852137364
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_unique_watch_days,0.26208192274778075
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_avg_watch_time_per_session,0.5956798630004335
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_sessions_per_active_day,0.20202057548056504
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_active_span_days,0.41710654272160735
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_first_watch_rel_day,-0.3474087430004641
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_last_watch_rel_day,0.1272254812532875
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week1_watch_time,-0.0288674303651165
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week2_watch_time,-0.08710036068238199
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week3_watch_time,0.0552323394728044
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week1_sessions,-0.1588764073416719
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week2_sessions,-0.13802103594110945
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week3_sessions,0.24560196621040362
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week1_ratio,-0.5857462420212306
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week2_ratio,0.17122821423736495
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week3_ratio,0.21822352507187842
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_w2_minus_w1_watch_time,-0.04524437954447032
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_w3_minus_w1_watch_time,0.06372258093612032
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_max_daily_watch_time,0.04925445931580855
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_max_day_share,0.24045032161024868
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_one_minute_watch_count,0.060598945440526575
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_short_watch_count_le5,-0.3015821290784588
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_short_watch_time_le5,0.25107719179492227
w1_4,membership_plus_usage_w1_4_without_churn_prevented,LogisticRegression,logistic_coefficient,num__w1_4_week4_watch_time,0.09701593879369162
