window,feature_set,feature_family,model_name,split_type,split_id,roc_auc_repurchase,average_precision_repurchase,average_precision_churn_risk,accuracy_at_0_5_repurchase,balanced_accuracy_at_0_5_repurchase,precision_at_0_5_repurchase,recall_at_0_5_repurchase,f1_at_0_5_repurchase,precision_at_0_5_churn_risk,recall_at_0_5_churn_risk,f1_at_0_5_churn_risk,repurchase_tn,repurchase_fp,repurchase_fn,repurchase_tp,churn_risk_tn,churn_risk_fp,churn_risk_fn,churn_risk_tp,train_positive_rate_repurchase,test_positive_rate_repurchase,train_churn_rate,test_churn_rate,n_train,n_test,post_transform_feature_count,threshold,contains_is_churn_prevented,model_group,roc_auc_repurchase_std,average_precision_repurchase_std,average_precision_churn_risk_std,accuracy_at_0_5_repurchase_std,balanced_accuracy_at_0_5_repurchase_std,precision_at_0_5_churn_risk_std,recall_at_0_5_churn_risk_std,f1_at_0_5_churn_risk_std,post_transform_feature_count_std
w1_4,membership_only_without_churn_prevented,membership_only,LogisticRegression,groupkfold,3,0.5776904254363271,0.7628543699162464,0.33466780175090904,0.5385483264385107,0.5603424156702845,0.7685014485119831,0.5101398601398601,0.6132184511926028,0.32966507177033494,0.6105449712007089,0.4281497592045984,1378.0,879.0,2802.0,2918.0,2918.0,2802.0,879.0,1378.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,79.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,ExtraTreesClassifier,holdout,test,0.5672366480741713,0.7562702468051085,0.33275373394301455,0.5559974879631568,0.5467864021658265,0.7483571704677232,0.5684086905460951,0.646087101618555,0.3287671232876712,0.5251641137855579,0.4043807919123842,720.0,651.0,1470.0,1936.0,1936.0,1470.0,651.0,720.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,85.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,ExtraTreesClassifier,groupkfold,1,0.554734821926923,0.7513899161677193,0.31616463235881187,0.5481323640010027,0.5452408644039636,0.7579723940980485,0.5517062186038455,0.6385964912280702,0.3146186440677966,0.5387755102040817,0.39725798361478015,1188.0,1017.0,2588.0,3185.0,3185.0,2588.0,1017.0,1188.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,80.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,ExtraTreesClassifier,groupkfold,2,0.5538106853728871,0.7526725161384735,0.31830924767758667,0.5427425419904738,0.5372605052528692,0.7470964683574307,0.549799406942264,0.6334405144694534,0.3133812184091514,0.5247216035634744,0.3924050632911392,1178.0,1067.0,2581.0,3152.0,3152.0,2581.0,1067.0,1178.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,82.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,ExtraTreesClassifier,groupkfold,3,0.5612478737478738,0.7528686310337538,0.32657109644184745,0.5444402657640717,0.5464786708639168,0.753647859922179,0.5417832167832168,0.6303905614320586,0.32186287192755497,0.5511741249446167,0.4064031362299902,1244.0,1013.0,2621.0,3099.0,3099.0,2621.0,1013.0,1244.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,79.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,HistGradientBoostingClassifier,holdout,test,0.5718420490206282,0.7529725787877535,0.3385557885984344,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,85.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,HistGradientBoostingClassifier,groupkfold,1,0.5635510604726908,0.7567259440507468,0.3195613798071057,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,80.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,HistGradientBoostingClassifier,groupkfold,2,0.5555645683548962,0.7488843443983774,0.3189306301111445,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,82.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,membership_only_without_churn_prevented,membership_only,HistGradientBoostingClassifier,groupkfold,3,0.5689820480804088,0.7558229338987619,0.32778005907658425,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,79.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,LogisticRegression,holdout,test,0.7819741880827287,0.8895237464955602,0.5741181568772277,0.6968808875863512,0.7083371344942828,0.8647540983606558,0.6814445096887844,0.7622331691297208,0.4816053511705686,0.7352297592997812,0.581986143187067,1008.0,363.0,1085.0,2321.0,2321.0,1085.0,363.0,1008.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,LogisticRegression,groupkfold,1,0.7826415328531089,0.8961166336217465,0.5732340751541342,0.6980446227124593,0.7069876463779114,0.8682136602451839,0.6869911657716958,0.767043806208297,0.47008797653958945,0.726984126984127,0.5709706144256456,1603.0,602.0,1807.0,3966.0,3966.0,1807.0,602.0,1603.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,LogisticRegression,groupkfold,2,0.7807100065770127,0.8915021856506331,0.5907393245788967,0.6942842817748809,0.7040854397838172,0.8642193719593101,0.681667538810396,0.7621647976596782,0.47193287037037035,0.7265033407572383,0.5721803192422382,1631.0,614.0,1825.0,3908.0,3908.0,1825.0,614.0,1631.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,LogisticRegression,groupkfold,3,0.7869347809921581,0.8952134032479626,0.6012850547414493,0.7013915005641218,0.7102380008117712,0.8664909969257796,0.6898601398601398,0.7681526182596846,0.4817411627227578,0.7306158617634028,0.5806338028169014,1649.0,608.0,1774.0,3946.0,3946.0,1774.0,608.0,1649.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,ExtraTreesClassifier,holdout,test,0.8134347375999705,0.9094544937479638,0.6191952000147174,0.7393761775172702,0.7309468681217726,0.8658990856755842,0.7507339988256019,0.8042144991350841,0.5345394736842105,0.7111597374179431,0.6103286384976526,975.0,396.0,849.0,2557.0,2557.0,849.0,396.0,975.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,ExtraTreesClassifier,groupkfold,1,0.8149430474886415,0.9140245889348116,0.6107660641447303,0.7459262973176235,0.7396522556132563,0.8779257465698144,0.7536809284600727,0.8110727933637804,0.5294506949040371,0.7256235827664399,0.612205854218481,1600.0,605.0,1422.0,4351.0,4351.0,1422.0,605.0,1600.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,ExtraTreesClassifier,groupkfold,2,0.8150806664965111,0.9116313532934505,0.6340130747443123,0.7406618200050138,0.7352707355570862,0.8732681336593318,0.7476016047444619,0.8055633868997275,0.5286644951140065,0.7229398663697104,0.6107243650047036,1623.0,622.0,1447.0,4286.0,4286.0,1447.0,622.0,1623.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,ExtraTreesClassifier,groupkfold,3,0.8198758872939201,0.91571967017679,0.6249768925989996,0.749529898458067,0.7401831830110519,0.8727964743589743,0.7617132867132868,0.813480209111277,0.5433835845896148,0.718653079308817,0.6188477680274704,1622.0,635.0,1363.0,4357.0,4357.0,1363.0,635.0,1622.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,HistGradientBoostingClassifier,holdout,test,0.8124480418774438,0.9095011761402136,0.6155718490368185,0.7787314213941805,0.6853316518282192,0.8080251770259638,0.9045801526717557,0.8535808283695803,0.6628630705394191,0.4660831509846827,0.5473233404710921,639.0,732.0,325.0,3081.0,3081.0,325.0,732.0,639.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,HistGradientBoostingClassifier,groupkfold,1,0.8132325671188851,0.9139954989303711,0.6083809823539389,0.7852845324642768,0.6805170916452499,0.8122116271916333,0.9147756798891391,0.8604480651731161,0.6666666666666666,0.44625850340136053,0.534637326813366,984.0,1221.0,492.0,5281.0,5281.0,492.0,1221.0,984.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,HistGradientBoostingClassifier,groupkfold,2,0.812103917576396,0.9078962313845922,0.6257409763398546,0.7874153923289045,0.6931396669226768,0.8162306125646248,0.9087737659166231,0.8600198085176626,0.6721003134796238,0.4775055679287305,0.5583333333333333,1072.0,1173.0,523.0,5210.0,5210.0,523.0,1173.0,1072.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,usage_w1_3_only,usage_only,HistGradientBoostingClassifier,groupkfold,3,0.8165422802717884,0.9143415335823962,0.6363893511538989,0.785006894822615,0.6884723052755839,0.8121590023382697,0.9108391608391608,0.8586732591676968,0.6734955185659411,0.46610544971200707,0.5509295627127521,1052.0,1205.0,510.0,5210.0,5210.0,510.0,1205.0,1052.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,27.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,LogisticRegression,holdout,test,0.8179496602083336,0.9083168986941177,0.6347112821304022,0.7444002512036844,0.7440575540739237,0.8781585323641399,0.7448620082207869,0.8060365369340746,0.5397245762711864,0.7432530999270606,0.6253451979134704,1019.0,352.0,869.0,2537.0,2537.0,869.0,352.0,1019.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,LogisticRegression,groupkfold,1,0.8137261071066222,0.9111388925447365,0.6222943729247706,0.7375282025570319,0.7352508530405637,0.8777983158759499,0.7403429759223974,0.8032324750986657,0.5178513991637183,0.7301587301587301,0.605946556266466,1610.0,595.0,1499.0,4274.0,4274.0,1499.0,595.0,1610.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,LogisticRegression,groupkfold,2,0.8153821679434152,0.9078566589477987,0.6491736372053478,0.7392830283279017,0.7351243941126219,0.873899692937564,0.7446363160648874,0.8041062346957996,0.5266731328806984,0.7256124721603563,0.6103409516672911,1629.0,616.0,1464.0,4269.0,4269.0,1464.0,616.0,1629.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,LogisticRegression,groupkfold,3,0.8187545507217638,0.9114162555176668,0.6601948879276724,0.7426350758430488,0.7385943808074955,0.8750255676007364,0.7479020979020979,0.8064850598548402,0.5330310880829016,0.7292866637128932,0.6159027128157156,1646.0,611.0,1442.0,4278.0,4278.0,1442.0,611.0,1646.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,ExtraTreesClassifier,holdout,test,0.8487112244106916,0.9256213956070412,0.6849201214605734,0.7915009420138162,0.7692431899257028,0.8782172002510985,0.8214914856136231,0.8489077669902912,0.6178504085480829,0.7169948942377826,0.6637407157326131,983.0,388.0,608.0,2798.0,2798.0,608.0,388.0,983.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,ExtraTreesClassifier,groupkfold,1,0.843465730884998,0.92672691153115,0.6704612783743563,0.7860366006517925,0.7677879235301719,0.8857685009487666,0.8085917200762168,0.8454224395544689,0.5919497784342689,0.726984126984127,0.6525544473844901,1603.0,602.0,1105.0,4668.0,4668.0,1105.0,602.0,1603.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,ExtraTreesClassifier,groupkfold,2,0.8463379481196853,0.9258904905287156,0.6945280382274311,0.7904236650789671,0.7708433610438065,0.8837648837648837,0.8156288156288156,0.8483309143686503,0.6066244882768888,0.7260579064587973,0.6609894566098946,1630.0,615.0,1057.0,4676.0,4676.0,1057.0,615.0,1630.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,ExtraTreesClassifier,groupkfold,3,0.8505580540416606,0.9284494305313922,0.6933349673056687,0.7975429359408299,0.7728574814640388,0.8810098385000928,0.8297202797202797,0.8545962005942198,0.623938223938224,0.7159946832077979,0.6668042087889416,1616.0,641.0,974.0,4746.0,4746.0,974.0,641.0,1616.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,HistGradientBoostingClassifier,holdout,test,0.8498337982527937,0.9257338627452841,0.6814753770679075,0.8069918358802596,0.7291183490926254,0.8331545064377682,0.9119201409277745,0.8707597420801795,0.7140133460438512,0.5463165572574763,0.6190082644628099,749.0,622.0,300.0,3106.0,3106.0,300.0,622.0,749.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,HistGradientBoostingClassifier,groupkfold,1,0.8441794293790038,0.9277683041066564,0.6606797125449229,0.8082226121835047,0.7222939848611076,0.8359461599366588,0.9144292395634852,0.8734281932495036,0.7029464822609741,0.5301587301587302,0.6044467425025853,1169.0,1036.0,494.0,5279.0,5279.0,494.0,1036.0,1169.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,HistGradientBoostingClassifier,groupkfold,2,0.8439865398503641,0.9233905831263453,0.681688182305536,0.8085986462772625,0.7317273845749824,0.8391935483870968,0.9075527646956218,0.8720355317187631,0.7019122609673791,0.555902004454343,0.6204325130499627,1248.0,997.0,530.0,5203.0,5203.0,530.0,997.0,1248.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_4,usage_w1_4_only,usage_only,HistGradientBoostingClassifier,groupkfold,3,0.8504735461702675,0.9288249211699382,0.7028358222369406,0.8115833019932306,0.7307430883250555,0.8361230671130241,0.916958041958042,0.8746768948553323,0.721244131455399,0.5445281346920691,0.6205503660691745,1229.0,1028.0,475.0,5245.0,5245.0,475.0,1028.0,1229.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,32.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,DummyClassifier,holdout,test,0.5,0.7129997906635964,0.2870002093364036,0.7129997906635964,0.5,0.7129997906635964,1.0,0.8324575339117684,0.0,0.0,0.0,0.0,1371.0,0.0,3406.0,3406.0,0.0,1371.0,0.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,DummyClassifier,groupkfold,1,0.5,0.723614941087992,0.27638505891200804,0.723614941087992,0.5,0.723614941087992,1.0,0.8396480255981383,0.0,0.0,0.0,0.0,2205.0,0.0,5773.0,5773.0,0.0,2205.0,0.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,DummyClassifier,groupkfold,2,0.5,0.7186011531712209,0.28139884682877914,0.7186011531712209,0.5,0.7186011531712209,1.0,0.836262854642258,0.0,0.0,0.0,0.0,2245.0,0.0,5733.0,5733.0,0.0,2245.0,0.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,DummyClassifier,groupkfold,3,0.5,0.7170615519618905,0.2829384480381096,0.7170615519618905,0.5,0.7170615519618905,1.0,0.8352193911075418,0.0,0.0,0.0,0.0,2257.0,0.0,5720.0,5720.0,0.0,2257.0,0.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,LogisticRegression,holdout,test,0.7508763014425567,0.8698365357313764,0.5537496890160132,0.658572325727444,0.6845233429829284,0.8588758592802265,0.6236054022313564,0.7225718659635992,0.4435763888888889,0.7454412837345004,0.5561904761904762,1022.0,349.0,1282.0,2124.0,2124.0,1282.0,349.0,1022.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,LogisticRegression,groupkfold,1,0.7452771188734169,0.8744433917702374,0.5415947341156708,0.6631987966909,0.6810881289983515,0.8575069508804448,0.6410878226225533,0.7336703340271583,0.4341889677771709,0.7210884353741497,0.5420146582580535,1590.0,615.0,2072.0,3701.0,3701.0,2072.0,615.0,1590.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,LogisticRegression,groupkfold,2,0.7631539669719751,0.8813098573632401,0.563365954791121,0.665455001253447,0.6903947644959416,0.8649356836588852,0.633350776207919,0.7312455946027591,0.44391534391534393,0.7474387527839643,0.5570124481327801,1678.0,567.0,2102.0,3631.0,3631.0,2102.0,567.0,1678.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,LogisticRegression,groupkfold,3,0.753382832276275,0.8754568302173644,0.5507586906384099,0.6603986461075593,0.6812517234648382,0.8556579258209308,0.6332167832167832,0.7278207575605345,0.43963675213675213,0.7292866637128932,0.5485752374604232,1646.0,611.0,2098.0,3622.0,3622.0,2098.0,611.0,1646.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,ExtraTreesClassifier,holdout,test,0.7737487970128657,0.8849226308766498,0.5877849046868492,0.7115344358383923,0.6974770570491085,0.8439620081411127,0.7304756312389901,0.7831287378029588,0.4980863860032805,0.6644784828592268,0.569375,911.0,460.0,918.0,2488.0,2488.0,918.0,460.0,911.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,ExtraTreesClassifier,groupkfold,1,0.7680117742575984,0.8827613059126654,0.5706109741950023,0.7157182251190775,0.7005600785264738,0.8522613065326633,0.7344534903862809,0.7889839970227019,0.48951048951048953,0.6666666666666666,0.5645161290322581,1470.0,735.0,1533.0,4240.0,4240.0,1533.0,735.0,1470.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,ExtraTreesClassifier,groupkfold,2,0.7813090080986994,0.8887671294036245,0.5969859291950235,0.7237402857859112,0.710895037016577,0.8558177051824964,0.7402755974184546,0.7938645716423495,0.5067903279231534,0.6815144766146993,0.581306990881459,1530.0,715.0,1489.0,4244.0,4244.0,1489.0,715.0,1530.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,ExtraTreesClassifier,groupkfold,3,0.7789179971557021,0.8880786244148351,0.5858540369673394,0.7204462830638084,0.7043454938946743,0.8495592948717948,0.7414335664335664,0.7918222554144885,0.5045226130653266,0.667257421355782,0.5745898512018314,1506.0,751.0,1479.0,4241.0,4241.0,1479.0,751.0,1506.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,HistGradientBoostingClassifier,holdout,test,0.7704987508635596,0.8826574908680307,0.5878909048403557,0.7661712371781453,0.6492864739060473,0.785910567074694,0.9236641221374046,0.8492374139559995,0.6640826873385013,0.37490882567469,0.47925407925407926,514.0,857.0,260.0,3146.0,3146.0,260.0,857.0,514.0,0.7214449780747546,0.7129997906635964,0.2785550219252454,0.2870002093364036,19156.0,4777.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,HistGradientBoostingClassifier,groupkfold,1,0.7639592080264175,0.8807835489199578,0.5704921643311748,0.7726247179744297,0.6517284112097406,0.7960221324958875,0.9220509267278711,0.8544141252006421,0.65143299767622,0.38140589569161,0.48112128146453087,841.0,1364.0,450.0,5323.0,5323.0,450.0,1364.0,841.0,0.7178314008147916,0.723614941087992,0.2821685991852084,0.27638505891200804,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,HistGradientBoostingClassifier,groupkfold,2,0.7779062878649261,0.8846403658782247,0.5995000725903381,0.7752569566307346,0.6539207425303512,0.7922848664688428,0.9314495028780743,0.8562494989176621,0.6825525040387722,0.37639198218262804,0.48521389606660925,845.0,1400.0,393.0,5340.0,5340.0,393.0,1400.0,845.0,0.7203384518959574,0.7186011531712209,0.27966154810404265,0.28139884682877914,15955.0,7978.0,54.0,0.5,N,required_sklearn,,,,,,,,,
w1_3,content_w1_3_only,content_only,HistGradientBoostingClassifier,groupkfold,3,0.7700512546824023,0.8816151952709479,0.584149962340285,0.771467970414943,0.6488546511087495,0.7883676187657245,0.9312937062937063,0.8538911597339104,0.6778688524590164,0.36641559592379264,0.47569744032211675,827.0,1430.0,393.0,5327.0,5327.0,393.0,1430.0,827.0,0.7211080471296064,0.7170615519618905,0.2788919528703936,0.2829384480381095,15956.0,7977.0,54.0,0.5,N,required_sklearn,,,,,,,,,
