membership_row_id,w1_3_content_has_watch_obs,w1_3_genre_covered_watch_time,w1_3_genre_missing_watch_time,w1_3_genre_covered_watch_ratio,w1_3_genre_missing_watch_ratio,w1_3_genre_unique_count,w1_3_top_genre,w1_3_top_genre_watch_time,w1_3_top_genre_watch_ratio,w1_3_genre_entropy,w1_3_genre_ratio_drama,w1_3_genre_watch_time_drama,w1_3_genre_session_count_drama,w1_3_genre_ratio_thriller_crime,w1_3_genre_watch_time_thriller_crime,w1_3_genre_session_count_thriller_crime,w1_3_genre_ratio_sf_fantasy,w1_3_genre_watch_time_sf_fantasy,w1_3_genre_session_count_sf_fantasy,w1_3_genre_ratio_action_adventure,w1_3_genre_watch_time_action_adventure,w1_3_genre_session_count_action_adventure,w1_3_genre_ratio_animation_family,w1_3_genre_watch_time_animation_family,w1_3_genre_session_count_animation_family,w1_3_genre_ratio_romance,w1_3_genre_watch_time_romance,w1_3_genre_session_count_romance,w1_3_genre_ratio_comedy,w1_3_genre_watch_time_comedy,w1_3_genre_session_count_comedy,w1_3_genre_ratio_historical_war,w1_3_genre_watch_time_historical_war,w1_3_genre_session_count_historical_war,w1_3_genre_ratio_horror,w1_3_genre_watch_time_horror,w1_3_genre_session_count_horror,w1_3_genre_ratio_other,w1_3_genre_watch_time_other,w1_3_genre_session_count_other,w1_3_release_month_covered_watch_ratio,w1_3_avg_ott_release_month_weighted,w1_3_recent_content_watch_ratio,w1_3_old_content_watch_ratio
4635,1,125.0,0.0,1.0,0.0,1,Animation/Family,125.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,125.0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202001.0,0.0,0.0
4636,1,227.0,0.0,1.0,0.0,2,Historical/War,132.0,0.581498,0.98075,0.0,0,0,0.418502,95.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.581498,132.0,2,0.0,0,0,0.0,0,0,1.0,202039.524229,0.409692,0.0
4637,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4638,1,305.0,0.0,1.0,0.0,2,Drama,204.0,0.668852,0.916095,0.668852,204.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.331148,101.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201771.547541,0.0,0.0
4639,1,126.0,0.0,1.0,0.0,7,Drama,106.0,0.84127,1.012471,0.84127,106.0,4,0.031746,4.0,2,0.015873,2.0,1,0.0,0,0,0.015873,2.0,1,0.0,0,0,0.055556,7.0,3,0.0,0,0,0.015873,2.0,1,0.0,0,0,1.0,201804.396825,0.071429,0.055556
4640,1,271.0,0.0,1.0,0.0,4,Thriller/Crime,187.0,0.690037,1.252354,0.03321,9.0,1,0.690037,187.0,3,0.0,0,0,0.217712,59.0,1,0.0,0,0,0.0,0,0,0.059041,16.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201844.845018,0.365314,0.059041
4641,1,24.0,0.0,1.0,0.0,2,Documentary,23.0,0.958333,0.249882,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.041667,1.0,1,0.0,0,0,1.0,201995.666667,0.958333,0.0
4642,1,216.0,0.0,1.0,0.0,5,Action/Adventure,104.0,0.481481,1.668776,0.037037,8.0,1,0.037037,8.0,2,0.0,0,0,0.481481,104.0,2,0.37037,80.0,5,0.074074,16.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201755.356481,0.00463,0.069444
4643,1,106.0,0.0,1.0,0.0,3,Historical/War,88.0,0.830189,0.742732,0.0,0,0,0.0,0,0,0.150943,16.0,1,0.018868,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.830189,88.0,1,0.0,0,0,0.0,0,0,1.0,201740.867925,0.018868,0.0
4644,1,523.0,0.0,1.0,0.0,4,Drama,277.0,0.529637,1.714577,0.529637,277.0,6,0.181644,95.0,1,0.095602,50.0,3,0.193117,101.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201657.476099,0.260038,0.309751
4645,1,121.0,0.0,1.0,0.0,3,Documentary,86.0,0.710744,0.9219,0.008264,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.280992,34.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201539.14876,0.008264,0.280992
4646,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4647,1,142.0,0.0,1.0,0.0,2,Animation/Family,80.0,0.56338,0.988378,0.43662,62.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.56338,80.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201785.746479,0.0,0.43662
4648,1,325.0,0.0,1.0,0.0,2,Drama,225.0,0.692308,0.890492,0.692308,225.0,3,0.0,0,0,0.0,0,0,0.307692,100.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201786.769231,0.307692,0.0
4649,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4650,1,69.0,0.0,1.0,0.0,2,Animation/Family,39.0,0.565217,0.987693,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.565217,39.0,2,0.0,0,0,0.434783,30.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201620.652174,0.0,0.565217
4651,1,90.0,0.0,1.0,0.0,1,Action/Adventure,90.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,90.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201601.0,0.0,1.0
4652,1,118.0,0.0,1.0,0.0,3,Drama,106.0,0.898305,0.516429,0.898305,106.0,4,0.0,0,0,0.09322,11.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.008475,1.0,1,0.0,0,0,0.0,0,0,1.0,201715.838983,0.0,0.0
4653,1,528.0,0.0,1.0,0.0,4,Historical/War,198.0,0.375,1.761512,0.0,0,0,0.367424,194.0,5,0.200758,106.0,1,0.056818,30.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.375,198.0,2,0.0,0,0,0.0,0,0,1.0,201894.426136,0.568182,0.0
4654,1,136.0,0.0,1.0,0.0,3,Comedy,77.0,0.566176,1.420341,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.227941,31.0,1,0.205882,28.0,2,0.566176,77.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201876.257353,0.0,0.0
4655,1,24.0,0.0,1.0,0.0,4,Romance,21.0,0.875,0.741685,0.041667,1.0,1,0.041667,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.875,21.0,3,0.041667,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202005.458333,0.958333,0.0
4656,1,216.0,0.0,1.0,0.0,2,Thriller/Crime,162.0,0.75,0.811278,0.25,54.0,1,0.75,162.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201872.333333,0.0,0.0
4657,1,293.0,0.0,1.0,0.0,3,Other,290.0,0.989761,0.091775,0.0,0,0,0.0,0,0,0.006826,2.0,1,0.0,0,0,0.003413,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.989761,290.0,12,1.0,202100.989761,0.996587,0.0
4658,1,209.0,0.0,1.0,0.0,3,Drama,120.0,0.574163,1.05012,0.574163,120.0,2,0.009569,2.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.416268,87.0,1,0.0,0,0,1.0,202092.607656,0.976077,0.0
4659,1,334.0,0.0,1.0,0.0,3,SF/Fantasy,229.0,0.685629,0.922556,0.0,0,0,0.002994,1.0,1,0.685629,229.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.311377,104.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201905.140719,0.314371,0.0
4660,1,5.0,0.0,1.0,0.0,2,SF/Fantasy,3.0,0.6,0.970951,0.0,0,0,0.0,0,0,0.6,3.0,1,0.4,2.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201484.4,0.0,0.6
4661,1,819.0,0.0,1.0,0.0,6,Horror,216.0,0.263736,2.325787,0.07326,60.0,3,0.233211,191.0,4,0.205128,168.0,7,0.020757,17.0,1,0.0,0,0,0.203907,167.0,1,0.0,0,0,0.0,0,0,0.263736,216.0,7,0.0,0,0,1.0,201944.39072,0.700855,0.203907
4662,1,232.0,0.0,1.0,0.0,3,Action/Adventure,199.0,0.857759,0.677361,0.021552,5.0,1,0.0,0,0,0.0,0,0,0.857759,199.0,2,0.12069,28.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202058.788793,0.857759,0.021552
4663,1,98.0,0.0,1.0,0.0,1,Animation/Family,98.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,98.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201806.0,0.0,0.0
4664,1,28.0,0.0,1.0,0.0,2,Action/Adventure,22.0,0.785714,0.749595,0.0,0,0,0.0,0,0,0.0,0,0,0.785714,22.0,12,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.214286,6.0,4,1.0,201955.035714,0.607143,0.0
4665,1,212.0,0.0,1.0,0.0,4,Action/Adventure,95.0,0.448113,1.594612,0.400943,85.0,1,0.0,0,0,0.0,0,0,0.448113,95.0,1,0.0,0,0,0.0,0,0,0.103774,22.0,2,0.04717,10.0,2,0.0,0,0,0.0,0,0,1.0,201568.716981,0.0,0.849057
4666,1,649.0,0.0,1.0,0.0,3,SF/Fantasy,416.0,0.640986,1.199184,0.288136,187.0,3,0.0,0,0,0.640986,416.0,5,0.070878,46.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201912.546995,0.451464,0.046225
4667,1,46.0,0.0,1.0,0.0,4,Romance,42.0,0.913043,0.556663,0.043478,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.913043,42.0,5,0.021739,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201812.521739,0.043478,0.0
4668,1,151.0,0.0,1.0,0.0,1,Animation/Family,151.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,151.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201814.86755,0.0,0.0
4669,1,3.0,0.0,1.0,0.0,1,Comedy,3.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,3.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201935.666667,0.333333,0.0
4670,1,402.0,0.0,1.0,0.0,4,Historical/War,304.0,0.756219,1.169214,0.064677,26.0,1,0.0,0,0,0.059701,24.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.119403,48.0,1,0.756219,304.0,6,0.0,0,0,0.0,0,0,1.0,201825.393035,0.0,0.064677
4671,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4672,1,680.0,0.0,1.0,0.0,5,SF/Fantasy,201.0,0.295588,2.264632,0.219118,149.0,2,0.123529,84.0,1,0.295588,201.0,2,0.185294,126.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.176471,120.0,1,0.0,0,0,1.0,201939.647059,0.417647,0.185294
4673,1,93.0,0.0,1.0,0.0,1,Thriller/Crime,93.0,1.0,0.0,0.0,0,0,1.0,93.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201814.129032,0.010753,0.0
4674,1,218.0,0.0,1.0,0.0,2,Comedy,180.0,0.825688,0.667474,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.174312,38.0,4,0.0,0,0,0.825688,180.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,202003.477064,0.825688,0.0
4675,1,3.0,0.0,1.0,0.0,1,Historical/War,3.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,3.0,2,0.0,0,0,0.0,0,0,1.0,201969.333333,0.0,0.0
4676,1,1330.0,0.0,1.0,0.0,6,Comedy,348.0,0.261654,2.42599,0.152632,203.0,3,0.0,0,0,0.0,0,0,0.163158,217.0,3,0.0,0,0,0.253383,337.0,4,0.261654,348.0,5,0.0,0,0,0.0,0,0,0.122556,163.0,1,1.0,201648.179699,0.0,0.478195
4677,1,81.0,0.0,1.0,0.0,2,Animation/Family,79.0,0.975309,0.167027,0.0,0,0,0.0,0,0,0.0,0,0,0.024691,2.0,1,0.975309,79.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201716.987654,0.037037,0.012346
4678,1,314.0,0.0,1.0,0.0,3,Comedy,161.0,0.512739,1.319933,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.082803,26.0,1,0.404459,127.0,4,0.512739,161.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201837.340764,0.0,0.0
4679,1,150.0,0.0,1.0,0.0,1,Romance,150.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,150.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201912.2,0.026667,0.0
4680,1,99.0,0.0,1.0,0.0,2,Drama,81.0,0.818182,0.684038,0.818182,81.0,6,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.181818,18.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201825.272727,0.0,0.0
4681,1,517.0,0.0,1.0,0.0,3,Animation/Family,219.0,0.423598,1.487715,0.40619,210.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.423598,219.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201813.282398,0.0,0.0
4682,1,94.0,0.0,1.0,0.0,3,Animation/Family,92.0,0.978723,0.169826,0.0,0,0,0.0,0,0,0.010638,1.0,1,0.0,0,0,0.978723,92.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.010638,1.0,1,1.0,201624.691489,0.031915,0.0
4683,1,14.0,0.0,1.0,0.0,2,Drama,12.0,0.857143,0.591673,0.857143,12.0,4,0.0,0,0,0.0,0,0,0.142857,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201832.285714,0.0,0.0
4684,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4685,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4686,1,198.0,0.0,1.0,0.0,4,Thriller/Crime,94.0,0.474747,1.367416,0.0,0,0,0.474747,94.0,3,0.070707,14.0,4,0.010101,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.444444,88.0,1,0.0,0,0,1.0,202100.626263,1.0,0.0
4687,1,243.0,0.0,1.0,0.0,4,Romance,108.0,0.444444,1.570355,0.0,0,0,0.312757,76.0,1,0.0,0,0,0.238683,58.0,2,0.0,0,0,0.444444,108.0,3,0.004115,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201823.54321,0.312757,0.0
4688,1,939.0,0.0,1.0,0.0,9,Comedy,314.0,0.334398,2.408178,0.015974,15.0,1,0.227902,214.0,2,0.0,0,0,0.236422,222.0,4,0.0,0,0,0.035144,33.0,2,0.334398,314.0,2,0.00213,2.0,1,0.082002,77.0,1,0.041534,39.0,1,1.0,201665.84771,0.0,0.380192
4689,1,466.0,0.0,1.0,0.0,1,Animation/Family,466.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,466.0,9,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201739.508584,0.0,0.006438
4690,1,620.0,0.0,1.0,0.0,7,Drama,405.0,0.653226,1.540429,0.653226,405.0,6,0.0,0,0,0.058065,36.0,3,0.0,0,0,0.153226,95.0,3,0.012903,8.0,1,0.117742,73.0,2,0.001613,1.0,1,0.0,0,0,0.0,0,0,1.0,201698.325806,0.167742,0.216129
4691,1,278.0,0.0,1.0,0.0,3,Action/Adventure,132.0,0.47482,1.443054,0.0,0,0,0.381295,106.0,1,0.0,0,0,0.47482,132.0,2,0.0,0,0,0.143885,40.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201795.503597,0.003597,0.0
4692,1,196.0,0.0,1.0,0.0,1,Documentary,196.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201831.142857,0.0,0.0
4693,1,412.0,0.0,1.0,0.0,5,Action/Adventure,158.0,0.383495,2.093766,0.191748,79.0,1,0.089806,37.0,2,0.0,0,0,0.383495,158.0,3,0.0,0,0,0.080097,33.0,1,0.254854,105.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201914.186893,0.383495,0.080097
4694,1,282.0,0.0,1.0,0.0,2,Drama,157.0,0.556738,0.990691,0.556738,157.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.443262,125.0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201882.411348,0.358156,0.003546
4695,1,477.0,0.0,1.0,0.0,2,Drama,350.0,0.733753,0.836028,0.733753,350.0,3,0.266247,127.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201648.484277,0.0,0.266247
4696,1,204.0,0.0,1.0,0.0,2,Comedy,153.0,0.75,0.811278,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.25,51.0,3,0.0,0,0,0.75,153.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201679.539216,0.0,0.259804
4697,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4698,1,491.0,0.0,1.0,0.0,4,Thriller/Crime,185.0,0.376782,1.731003,0.258656,127.0,2,0.376782,185.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.329939,162.0,2,0.0,0,0,0.0,0,0,0.034623,17.0,1,0.0,0,0,1.0,201692.334012,0.0,0.376782
4699,1,228.0,0.0,1.0,0.0,4,Romance,116.0,0.508772,1.099303,0.0,0,0,0.0,0,0,0.0,0,0,0.47807,109.0,1,0.0,0,0,0.508772,116.0,1,0.004386,1.0,1,0.0,0,0,0.0,0,0,0.008772,2.0,1,1.0,202003.280702,0.491228,0.0
4700,1,446.0,0.0,1.0,0.0,5,Other,290.0,0.650224,1.252233,0.0,0,0,0.058296,26.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.278027,124.0,3,0.0,0,0,0.008969,4.0,1,0.0,0,0,0.650224,290.0,6,1.0,202099.757848,0.991031,0.0
4701,1,197.0,0.0,1.0,0.0,4,Animation/Family,85.0,0.431472,1.516857,0.010152,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.431472,85.0,3,0.142132,28.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201689.93401,0.0,0.147208
4702,1,164.0,0.0,1.0,0.0,3,Drama,82.0,0.5,1.390488,0.5,82.0,2,0.0,0,0,0.0,0,0,0.384146,63.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.115854,19.0,1,0.0,0,0,0.0,0,0,1.0,201632.140244,0.0,0.5
4703,1,457.0,0.0,1.0,0.0,6,SF/Fantasy,109.0,0.238512,2.429846,0.185996,85.0,2,0.196937,90.0,1,0.238512,109.0,1,0.118162,54.0,1,0.223195,102.0,1,0.037199,17.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201828.437637,0.315098,0.185996
4704,1,16.0,0.0,1.0,0.0,4,Action/Adventure,12.0,0.75,1.186278,0.0,0,0,0.0,0,0,0.0,0,0,0.75,12.0,1,0.125,2.0,1,0.0625,1.0,1,0.0625,1.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201463.75,0.0625,0.75
4705,1,31.0,0.0,1.0,0.0,1,Drama,31.0,1.0,0.0,1.0,31.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201896.903226,0.0,0.0
4706,1,91.0,0.0,1.0,0.0,1,Other,91.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,91.0,1,1.0,201511.0,0.0,1.0
4707,1,773.0,0.0,1.0,0.0,2,SF/Fantasy,583.0,0.754204,0.804546,0.0,0,0,0.0,0,0,0.754204,583.0,6,0.0,0,0,0.245796,190.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201815.702458,0.0,0.0
4708,1,1374.0,0.0,1.0,0.0,4,SF/Fantasy,737.0,0.53639,1.605393,0.290393,399.0,5,0.0,0,0,0.53639,737.0,11,0.0,0,0,0.105531,145.0,5,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.067686,93.0,3,1.0,201731.946143,0.080058,0.0
4709,1,622.0,0.0,1.0,0.0,3,Animation/Family,276.0,0.44373,1.513114,0.0,0,0,0.0,0,0,0.0,0,0,0.358521,223.0,3,0.44373,276.0,14,0.0,0,0,0.0,0,0,0.197749,123.0,1,0.0,0,0,0.0,0,0,1.0,201953.549839,0.681672,0.133441
4710,1,716.0,0.0,1.0,0.0,4,Action/Adventure,355.0,0.49581,1.512134,0.0,0,0,0.0,0,0,0.27933,200.0,4,0.49581,355.0,4,0.001397,1.0,1,0.0,0,0,0.223464,160.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201923.807263,0.77514,0.223464
4711,1,98.0,0.0,1.0,0.0,1,Historical/War,98.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,98.0,1,0.0,0,0,0.0,0,0,1.0,201512.0,0.0,1.0
4712,1,197.0,0.0,1.0,0.0,4,Drama,118.0,0.598985,1.279641,0.598985,118.0,1,0.005076,1.0,1,0.324873,64.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.071066,14.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201721.725888,0.005076,0.324873
4713,1,1.0,0.0,1.0,0.0,1,Historical/War,1.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,1.0,1,0.0,0,0,0.0,0,0,1.0,201902.0,0.0,0.0
4714,1,253.0,0.0,1.0,0.0,5,Animation/Family,170.0,0.671937,1.050749,0.0,0,0,0.0,0,0,0.007905,2.0,1,0.0,0,0,0.671937,170.0,2,0.007905,2.0,1,0.3083,78.0,3,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201684.687747,0.011858,0.0
4715,1,555.0,0.0,1.0,0.0,3,Thriller/Crime,307.0,0.553153,1.437924,0.0,0,0,0.553153,307.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.234234,130.0,1,0.0,0,0,0.0,0,0,0.212613,118.0,3,0.0,0,0,1.0,201661.971171,0.34955,0.65045
4716,1,2.0,0.0,1.0,0.0,1,Comedy,2.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201903.0,0.0,0.0
4717,0,0.0,0.0,0,0,0,,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0
4718,1,424.0,0.0,1.0,0.0,4,SF/Fantasy,265.0,0.625,1.336949,0.129717,55.0,1,0.0,0,0,0.625,265.0,3,0.0,0,0,0.240566,102.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.004717,2.0,1,1.0,201703.136792,0.004717,0.0
4719,1,2.0,0.0,1.0,0.0,1,Thriller/Crime,2.0,1.0,0.0,0.0,0,0,1.0,2.0,2,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201906.5,0.5,0.0
4720,1,931.0,0.0,1.0,0.0,5,SF/Fantasy,461.0,0.495166,1.985081,0.103115,96.0,3,0.103115,96.0,2,0.495166,461.0,8,0.184748,172.0,7,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.113856,106.0,1,0.0,0,0,1.0,201959.935553,0.776584,0.102041
4721,1,383.0,0.0,1.0,0.0,3,Other,207.0,0.54047,1.453257,0.0,0,0,0.0,0,0,0.245431,94.0,2,0.0,0,0,0.214099,82.0,3,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.54047,207.0,3,1.0,201440.626632,0.0,0.723238
4722,1,814.0,0.0,1.0,0.0,5,Drama,532.0,0.653563,1.269842,0.653563,532.0,14,0.0,0,0,0.22973,187.0,7,0.0,0,0,0.001229,1.0,1,0.001229,1.0,1,0.114251,93.0,2,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201819.427518,0.001229,0.007371
4723,1,268.0,0.0,1.0,0.0,3,Romance,135.0,0.503731,1.353707,0.0,0,0,0.399254,107.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.503731,135.0,3,0.097015,26.0,1,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201540.078358,0.0,0.496269
4724,1,236.0,0.0,1.0,0.0,3,SF/Fantasy,120.0,0.508475,1.491213,0.0,0,0,0.0,0,0,0.508475,120.0,1,0.25,59.0,2,0.241525,57.0,4,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,200997.220339,0.0,0.508475
4725,1,80.0,0.0,1.0,0.0,1,Romance,80.0,1.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,80.0,1,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1.0,201907.0,0.0,0.0
