promo_scope,feature_name,coefficient,abs_coefficient,standardized_or_scaled,rank,feature_family,direction_for_repurchase_score,interpretation_caveat,notes
promo1,new_movie_in_365d_ratio,-0.04321853092354501,0.04321853092354501,scaled_by_StandardScaler_before_fit,51,content_preference,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,avg_gap_between_watch_days,-0.04008154518528732,0.04008154518528732,scaled_by_StandardScaler_before_fit,52,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,watch_time_min_w1,-0.034327044718657856,0.034327044718657856,scaled_by_StandardScaler_before_fit,53,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,weekend_watch_ratio,-0.033565267450332295,0.033565267450332295,scaled_by_StandardScaler_before_fit,54,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,max_daily_watch_time_min,-0.031609305886597015,0.031609305886597015,scaled_by_StandardScaler_before_fit,55,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,median_watch_time_min,0.027117669470341624,0.027117669470341624,scaled_by_StandardScaler_before_fit,56,weekly_usage,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,is_cold_start_7d_fixed,0.026537531462244628,0.026537531462244628,scaled_by_StandardScaler_before_fit,57,onboarding_activation,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,reg_hour_afternoon,-0.026241458880247447,0.026241458880247447,scaled_by_StandardScaler_before_fit,58,technical_or_unknown,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,watch_time_min_w3,0.0251342148065163,0.0251342148065163,scaled_by_StandardScaler_before_fit,59,weekly_usage,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,other_ratio,0.023219926381980695,0.023219926381980695,scaled_by_StandardScaler_before_fit,60,technical_or_unknown,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,diff_between_w3_w2,-0.022804928136727735,0.022804928136727735,scaled_by_StandardScaler_before_fit,61,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,old_movie_ratio_5y,-0.022244589612285832,0.022244589612285832,scaled_by_StandardScaler_before_fit,62,content_preference,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,total_watch_time_min,0.01936445281953916,0.01936445281953916,scaled_by_StandardScaler_before_fit,63,weekly_usage,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,avg_gap_w1_watch_days,-0.01856047793686923,0.01856047793686923,scaled_by_StandardScaler_before_fit,64,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,new_movie_in_90d_ratio,0.017647194583111953,0.017647194583111953,scaled_by_StandardScaler_before_fit,65,content_preference,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,avg_daily_watch_time_min,0.015558194143178791,0.015558194143178791,scaled_by_StandardScaler_before_fit,66,weekly_usage,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,reg_hour_morning,0.011226140054034734,0.011226140054034734,scaled_by_StandardScaler_before_fit,67,technical_or_unknown,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,reg_hour_evening,0.011189075771411615,0.011189075771411615,scaled_by_StandardScaler_before_fit,68,technical_or_unknown,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,watch_ratio_under_5m,0.00888007913784895,0.00888007913784895,scaled_by_StandardScaler_before_fit,69,weekly_usage,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,avg_rewatch_ratio,-0.008759916247253852,0.008759916247253852,scaled_by_StandardScaler_before_fit,70,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,is_female,0.007537249305947063,0.007537249305947063,scaled_by_StandardScaler_before_fit,71,demographic_context,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,reg_hour_night,0.004790400839279471,0.004790400839279471,scaled_by_StandardScaler_before_fit,72,technical_or_unknown,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,avg_gap_w2_watch_days,-0.0034528375871063642,0.0034528375871063642,scaled_by_StandardScaler_before_fit,73,weekly_usage,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,reg_is_weekend,0.0030682374109426967,0.0030682374109426967,scaled_by_StandardScaler_before_fit,74,technical_or_unknown,increases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
promo1,is_user_verified,0.0,0.0,scaled_by_StandardScaler_before_fit,75,membership_context,decreases_repurchase_score,"Coefficient is model explanation, not causality. Churn-risk direction is inverse.",LR baseline linear explanation.
