model_family,promo_scope,feature_name,feature_family,mean_feature_value,mean_shap_value,corr_feature_value_shap,direction_summary,interpretation_caveat,notes
LogisticRegression,promo1,diff_between_w3_w2,weekly_usage,-0.0115,0.003959305882773097,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_w1_over_50pct,weekly_usage,0.2965,0.009995402835942385,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_w2_over_50pct,weekly_usage,0.2655,0.04726459231865617,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_w3_over_50pct,weekly_usage,0.2855,-0.0633831428715421,0.9999999999999989,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_only_w1,technical_or_unknown,0.096,-0.04462134855642431,-0.9999999999999969,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_only_w2,technical_or_unknown,0.078,-0.0060263272601896985,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_only_w3,technical_or_unknown,0.106,-0.002364092353551067,-0.9999999999999988,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,new_movie_in_90d_ratio,content_preference,0.18209814032611404,0.00042669201486204904,0.9999999999999997,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,new_movie_in_180d_ratio,content_preference,0.21612682598607721,-0.0026217680376865228,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,new_movie_in_365d_ratio,content_preference,0.26210792016236495,-0.00093659957258964,-0.9999999999999992,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,old_movie_ratio_5y,content_preference,0.161730370810236,0.0023083914671637763,-0.9999999999999999,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,avg_ott_release_year,content_preference,1900.8197668918158,0.024412387615834544,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,genre_diversity_count,genre_preference,2.895,0.031796121959313924,0.9999999999999997,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,action_adventure_ratio,genre_preference,0.10671513095816156,0.006769640219379669,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,family_animation_ratio,genre_preference,0.10800762746332387,0.03323877346389158,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,drama_ratio,genre_preference,0.17455626995707263,-0.03565123132378322,0.9999999999999999,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,thriller_crime_ratio,genre_preference,0.12834044654502436,-0.029783707901554882,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,sf_fantasy_ratio,technical_or_unknown,0.11087240469550778,0.010475757014074263,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,comedy_ratio,genre_preference,0.07782186020166472,-0.00690990102748624,-0.9999999999999997,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,romance_ratio,genre_preference,0.09785655756001717,-1.6869244021305408e-05,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,horror_ratio,genre_preference,0.02655998838178794,-0.03480919287429369,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,documentary_ratio,genre_preference,0.016247107709830816,0.010144821896517935,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,historical_war_ratio,technical_or_unknown,0.06746281358205833,0.00543602504236442,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,other_ratio,technical_or_unknown,0.02755979294555075,0.000782163288551662,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_basic,membership_context,0.6015,-0.005262238421424525,-1.0,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_cold_start_3d_fixed,onboarding_activation,0.3805,0.0002779883453260308,0.9999999999999996,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,is_cold_start_7d_fixed,onboarding_activation,0.6395,-0.003334565739108533,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,log_retention_w2_ratio,retention_decay,-0.05672714943437823,0.059441647858413015,0.9999999999999996,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
LogisticRegression,promo1,log_retention_w3_ratio,retention_decay,0.09473000092685413,-0.12810363387854126,1.0,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_churn_prevented,historical_churn_prevention_context,0.2105,-0.008694377155124468,-0.8877755580813665,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_user_verified,membership_context,0.5355,-0.0001483132839880131,-0.5557276951683443,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_standard,membership_context,0.2565,0.00011242885584925861,0.7812106609358495,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_premium,membership_context,0.0935,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,age_group,demographic_context,34.34,0.008375609031804475,0.671784085985399,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_female,demographic_context,0.4555,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_male,demographic_context,0.2235,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,reg_is_weekend,technical_or_unknown,0.3435,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,reg_hour_morning,technical_or_unknown,0.2285,-3.11927666985088e-05,0.6476909114362265,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,reg_hour_afternoon,technical_or_unknown,0.231,4.883182030911414e-05,0.575139136942169,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,reg_hour_evening,technical_or_unknown,0.3335,0.00025614641316616796,-0.8736041480814585,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,reg_hour_night,technical_or_unknown,0.207,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,total_watch_count,weekly_usage,6.594,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,unique_movie,content_preference,4.6265,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_days,weekly_usage,3.5715,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,active_ratio,technical_or_unknown,0.17007142857142854,-5.068708050212113e-05,-0.3650921491391759,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,total_watch_time_min,weekly_usage,294.9495,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_per_day,weekly_usage,1.7346656246531247,0.0002028497753338823,-0.4652157322186755,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_watch_time_min,weekly_usage,42.53643702849107,-6.855217201655411e-05,0.6135520430058772,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,median_watch_time_min,weekly_usage,36.8015,0.00043544741036644384,0.8053491876069571,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,std_watch_time_min,weekly_usage,33.08105646968668,-0.00010220256039737778,0.45133738123579514,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_daily_watch_time_min,weekly_usage,73.79227364996115,4.244865089603106e-05,-0.4384368441782039,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,max_watch_time_min,weekly_usage,90.52,0.005662463420863615,0.8452103491307261,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,max_daily_watch_time_min,weekly_usage,129.9695,-0.00236118661370433,0.5991546914036029,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,max_daily_sessions,weekly_usage,2.677,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,recency,technical_or_unknown,6.2215,-0.001230475283098412,-0.6325257309572403,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_gap_between_watch_days,weekly_usage,3.40642243034743,0.00040730540949655,-0.1184949980561323,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_gap_w1_watch_days,weekly_usage,0.6443499999999999,0.0006961805933240308,0.8204595388375044,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_gap_w2_watch_days,weekly_usage,0.6337833333333333,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_gap_w3_watch_days,weekly_usage,0.6493416666666667,-0.00013091890257438198,0.5850940126715615,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,max_inactive_gap_days,technical_or_unknown,5.333,0.00023967947683510937,0.6204644103182541,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_rewatch_ratio,weekly_usage,0.1507262243896105,8.848424370764277e-05,-0.6057031878793288,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,weekend_watch_ratio,weekly_usage,0.3632524222088959,0.0002055197638785648,-0.6083223465678861,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_ratio_under_1m,weekly_usage,0.21555621121454255,-0.006677924096646163,-0.6686752562468048,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_ratio_under_5m,weekly_usage,0.30686058349220824,-5.180314070638543e-05,-0.6066444214606552,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,movie_per_active_day,content_preference,1.2620138569763568,4.252688047825795e-05,-0.3064559026204822,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,max_day_share,technical_or_unknown,0.5726451745256707,0.0009409969372020691,-0.8250453094890523,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,day_count_over_3times,technical_or_unknown,0.703,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_time_min_w1,weekly_usage,99.22,0.0012265661254502024,-0.005520382626207116,non_monotonic_or_unclear,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_time_min_w2,weekly_usage,97.7535,6.643787610487379e-05,-0.5693048084400348,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_time_min_w3,weekly_usage,97.976,0.007863270818889366,0.7114559100152797,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_session_w1,weekly_usage,2.2585,0.0005588474542463465,0.36439271620816627,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_session_w2,weekly_usage,2.173,2.4007049766723466e-05,0.7500788740653659,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,watch_session_w3,weekly_usage,2.1625,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,diff_between_w2_w1,weekly_usage,-1.4665,0.010768383382723908,0.6771547426923914,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,diff_between_w3_w1,weekly_usage,-1.244,-0.001969818810090233,0.6218024401846426,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,diff_between_w3_w2,weekly_usage,0.2225,0.006517504137564598,0.6501679022972481,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_w1_over_50pct,weekly_usage,0.29,0.0001317893402598393,-0.945011103806635,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_w2_over_50pct,weekly_usage,0.2665,-2.935082126161618e-05,0.7268409159109963,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_w3_over_50pct,weekly_usage,0.289,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_only_w1,technical_or_unknown,0.0875,0.010369785947852957,-0.9878609846926605,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_only_w2,technical_or_unknown,0.0815,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_only_w3,technical_or_unknown,0.089,0.0005429241439982251,-0.9879316915214045,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,new_movie_in_90d_ratio,content_preference,0.1702032616384447,-0.00035133071697924313,0.7542327765754173,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,new_movie_in_180d_ratio,content_preference,0.20655266932656025,-0.00016461223440903996,0.766243733374313,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,new_movie_in_365d_ratio,content_preference,0.2576418916826366,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,old_movie_ratio_5y,content_preference,0.16283474402674225,3.687679255510634e-05,-0.41454175363693513,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,avg_ott_release_year,content_preference,1891.7335059547145,-0.00046084794449897405,-0.27857586350749847,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,genre_diversity_count,genre_preference,2.915,6.427514107436522e-05,0.7201001075623455,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,action_adventure_ratio,genre_preference,0.09339686651524615,0.012795935171031158,-0.9780166167654872,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,family_animation_ratio,genre_preference,0.1041082631526231,-0.004967423666957769,0.845784483572995,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,drama_ratio,genre_preference,0.16480564262599556,0.00476518280121791,0.673104989960099,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,thriller_crime_ratio,genre_preference,0.11685728880254823,0.005927780577974457,-0.9369742932890942,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,sf_fantasy_ratio,technical_or_unknown,0.12011957994810513,-0.0015782002152361285,-0.888133381931122,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,comedy_ratio,genre_preference,0.09962219647672876,3.915066198226179e-05,-0.5500765269917187,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,romance_ratio,genre_preference,0.09821973140864862,0.008703446298812026,0.7630065268289494,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,horror_ratio,genre_preference,0.029400206490573417,-0.005845768584799896,-0.9165648832494361,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,documentary_ratio,genre_preference,0.01832190481817502,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,historical_war_ratio,technical_or_unknown,0.06529738766234179,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,other_ratio,technical_or_unknown,0.027350932099014173,0.0005420078545124734,0.6323349170109253,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_basic,membership_context,0.65,0.00018161610253084403,-0.9634046249371945,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_cold_start_3d_fixed,onboarding_activation,0.3955,0.00026848961654977256,0.9637079496224132,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,is_cold_start_7d_fixed,onboarding_activation,0.644,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,log_retention_w2_ratio,retention_decay,-0.07273171086590957,-0.009307951327318143,0.621127311159239,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo0,log_retention_w3_ratio,retention_decay,0.0533784481843739,0.014721141874415141,0.748834690376882,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_churn_prevented,historical_churn_prevention_context,0.165,-0.002492757698980661,-0.9477966834926156,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_user_verified,membership_context,1.0,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_standard,membership_context,0.164,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_premium,membership_context,0.2345,4.879461298647096e-07,0.471329580941518,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,age_group,demographic_context,29.37,-0.0011385269561003891,0.561339260632939,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_female,demographic_context,0.6155,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,is_male,demographic_context,0.3845,4.171048830788116e-06,-0.6036218030383207,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,reg_is_weekend,technical_or_unknown,0.372,3.42793721504716e-05,-0.548133474617173,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,reg_hour_morning,technical_or_unknown,0.1345,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,reg_hour_afternoon,technical_or_unknown,0.2505,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,reg_hour_evening,technical_or_unknown,0.4275,5.2109727269896987e-05,-0.5004262590170854,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,reg_hour_night,technical_or_unknown,0.1875,2.927162323345491e-05,0.7665943762224489,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,total_watch_count,weekly_usage,6.5445,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,unique_movie,content_preference,4.601,0.0022300912869190046,0.6428780013711417,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_days,weekly_usage,3.5395,-0.000103353725042487,0.6615157292260196,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,active_ratio,technical_or_unknown,0.16854761904761897,0.0,,insufficient_variation,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,total_watch_time_min,weekly_usage,288.476,-0.0026343760831119426,0.5303023759132126,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,watch_per_day,weekly_usage,1.7168750548063048,0.00045529985338193954,-0.6775602048407436,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,avg_watch_time_min,weekly_usage,41.56082710518583,-0.007752115709303403,0.8206937694961919,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,median_watch_time_min,weekly_usage,35.58025,-0.010969338951845813,0.6885580699993994,higher_feature_value_tends_to_increase_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
GradientBoosting,promo1,std_watch_time_min,weekly_usage,32.429785509366155,0.0023073414607684855,-0.39060868266567383,higher_feature_value_tends_to_decrease_repurchase_score,"Direction summary is model behavior, not causal effect.",Correlation uses sampled rows for SHAP explanation.
